"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Lythraceae"	"Melanthiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
14468	22650	"Zlatnická Dolina"	49.51667	19.28333	0	"AWI"	0	-105	51	-29	0.452488687782805	0	1.80995475113122	0.565610859728507	0	0.452488687782805	0	5.76923076923077	0.113122171945701	0	0	0.113122171945701	0	0	0.113122171945701	0	0	2.94117647058824	34.841628959276	0	0	0	1.47058823529412	0.113122171945701	0.113122171945701	0	0	0.226244343891403	0	0	0.226244343891403	0	0.226244343891403	0	0	0	0	0.226244343891403	0.339366515837104	0	27.3755656108597	17.9864253393665	0	0	0	0	0	0	0.452488687782805	0	0	0.113122171945701	2.48868778280543	0.452488687782805	0	0	0	0	0	0	0	0.113122171945701	0.678733031674208	0	0.226244343891403
14468	22650	"Zlatnická Dolina"	49.51667	19.28333	5	"AWI"	5	-47	184	73	2.14395099540582	0	4.28790199081164	0.765696784073507	0	0.765696784073507	0	7.81010719754977	0	0	0	0	0	0	0.612557427258806	0	0	2.29709035222052	13.9356814701378	0	0	0	2.60336906584992	0	0.153139356814701	0	0	0	0	0.153139356814701	0.153139356814701	0	0.918836140888208	0	0	0	0	0	1.53139356814701	0	40.1225114854518	16.8453292496172	0	0	0	0.153139356814701	0	0	0.459418070444104	0	0	0	2.29709035222052	1.07197549770291	0	0	0	0	0	0	0	0.153139356814701	0.765696784073507	0	0
14468	22650	"Zlatnická Dolina"	49.51667	19.28333	10	"AWI"	10	-20	359	172	2.24820143884892	0.0899280575539568	2.60791366906475	0.179856115107914	0	0.629496402877698	0	4.04676258992806	0	0	0	0.359712230215827	0	0	0.179856115107914	0	0	1.16906474820144	49.0107913669065	0.179856115107914	0	0	2.42805755395683	0.0899280575539568	0.179856115107914	0	0	0.0899280575539568	0	0	0.179856115107914	0	0	0	0.0899280575539568	0	0	0	0.449640287769784	0	23.7410071942446	9.35251798561151	0	0	0	0	0	0	0.0899280575539568	0	0	0.0899280575539568	1.43884892086331	0.449640287769784	0	0	0	0	0	0	0	0.179856115107914	0.449640287769784	0	0
14468	22650	"Zlatnická Dolina"	49.51667	19.28333	15	"AWI"	15	-1	541	270	12.2147651006711	0.134228187919463	2.95302013422819	0	0	1.0738255033557	0	10.3355704697987	0	0	0.134228187919463	0.268456375838926	0	0	0	0	0	1.74496644295302	17.4496644295302	0	0	0	17.5838926174497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20805369127517	0	22.9530201342282	8.85906040268456	0	0	0	0.134228187919463	0	0	0.536912751677852	0	0	0	1.74496644295302	0	0	0	0	0	0	0.134228187919463	0.134228187919463	0.268456375838926	0.134228187919463	0	0
14468	22650	"Zlatnická Dolina"	49.51667	19.28333	20	"AWI"	20	19	730	367	19.6428571428571	0.148809523809524	3.42261904761905	0.148809523809524	0	1.04166666666667	0	15.4761904761905	0	0	0.446428571428571	0.892857142857143	0	0	0	0	0	3.42261904761905	5.05952380952381	0.446428571428571	0	0	17.4107142857143	0	0.148809523809524	0	0	0	0	0	0	0	0.148809523809524	0	0	0	0	0	1.93452380952381	0	19.4940476190476	8.7797619047619	0	0	0	0	0	0	0.595238095238095	0	0	0	0.595238095238095	0	0	0	0	0	0.148809523809524	0	0.148809523809524	0.148809523809524	0.297619047619048	0	0
14468	22650	"Zlatnická Dolina"	49.51667	19.28333	25	"AWI"	25	87	859	465	26.3793103448276	0.172413793103448	3.10344827586207	0	0	0.689655172413793	0	7.24137931034483	0	0	0	0.172413793103448	0	0	0	0	0	2.06896551724138	5.86206896551724	0	0	0	21.3793103448276	0.172413793103448	0.517241379310345	0	0	0	0	0	0	0	0.689655172413793	0	0	0	0	0.172413793103448	1.20689655172414	0	21.3793103448276	6.20689655172414	0	0	0	0	0	0	0.689655172413793	0	0	0	0.689655172413793	0.172413793103448	0	0	0	0	0	0	0	1.03448275862069	0	0	0
14468	22650	"Zlatnická Dolina"	49.51667	19.28333	30	"AWI"	30	256	880	560	22.7272727272727	0	4.70779220779221	0	0	0.649350649350649	0	12.3376623376623	0	0	0	0	0	0	0	0	0	1.62337662337662	7.95454545454545	0	0	0	18.1818181818182	0.162337662337662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46103896103896	0	18.9935064935065	7.14285714285714	0	0	0	0.324675324675325	0	0	1.13636363636364	0	0	0	0	0.649350649350649	0	0	0	0	0	0	0.649350649350649	1.13636363636364	0.162337662337662	0	0
14468	22650	"Zlatnická Dolina"	49.51667	19.28333	35	"AWI"	35	418	904	656	24.1322314049587	0.330578512396694	5.12396694214876	0.330578512396694	0	0.826446280991736	0	9.91735537190083	0	0	0	0	0	0	0.330578512396694	0	0	0.330578512396694	5.28925619834711	0	0	0	16.0330578512397	0.661157024793388	0	0	0	0	0	0	0	0	0.330578512396694	0	0	0.330578512396694	0	0	2.8099173553719	0	21.9834710743802	7.93388429752066	0	0	0	0	0	0	1.15702479338843	0	0	0	0.165289256198347	0.661157024793388	0	0	0	0	0	0.330578512396694	0.165289256198347	0.826446280991736	0	0	0
14468	22650	"Zlatnická Dolina"	49.51667	19.28333	40	"AWI"	40	564	951	752	21.3395638629283	0.155763239875389	6.69781931464174	0	0	1.09034267912773	0	12.9283489096573	0	0	0	0	0	0	0	0.155763239875389	0	1.71339563862928	7.94392523364486	0	0	0	13.0841121495327	0.623052959501558	0.155763239875389	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02492211838006	0	16.8224299065421	11.6822429906542	0	0	0	0	0	0	1.4018691588785	0	0	0	0	0.623052959501558	0	0	0	0	0	0	0.155763239875389	1.4018691588785	0	0	0
14468	22650	"Zlatnická Dolina"	49.51667	19.28333	45	"AWI"	45	684	1015	854	24.9152542372881	0.169491525423729	5.42372881355932	0	0	0.338983050847458	0	15.5932203389831	0	0	0	0	0	0	0	0	0	2.20338983050847	6.61016949152542	0	0	0	10.6779661016949	0.338983050847458	0.338983050847458	0	0	0	0	0	0	0	0	0	0	0.847457627118644	0	0	0.847457627118644	0	18.8135593220339	8.98305084745763	0	0	0	0	0	0	1.52542372881356	0	0	0.169491525423729	0.169491525423729	0.338983050847458	0	0	0	0	0.338983050847458	0	0.338983050847458	0.847457627118644	0.169491525423729	0	0
