"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Myrtus"	"Nerium"	"Olea"	"Onagraceae"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Portulacaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3309	4296	"Navarrés"	39.1	-0.68333	47	"AWI"	47	3594	5156	4219	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	66	0	0	0	0	0	0	19	70	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
3309	4296	"Navarrés"	39.1	-0.68333	48	"AWI"	48	3664	5340	4370	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	2	80	0	0	0	0	0	0	19	87	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	3	0
3309	4296	"Navarrés"	39.1	-0.68333	49	"AWI"	49	3726	5544	4500	0	0	7	3	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	40	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	10	83	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	50	"AWI"	50	3776	5787	4627	0	0	4	0	0	0	0	1	13	0	0	0	16	0	2	0	0	0	0	0	0	0	1	17	15	1	39	0	0	0	0	0	0	0	2	0	0	1	0	0	0	3	0	0	0	0	6	0	0	0	40	0	0	0	0	0	0	8	165	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
3309	4296	"Navarrés"	39.1	-0.68333	51	"AWI"	51	3949	5858	4788	0	3	1	16	1	0	0	0	20	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	17	0	0	3	75	0	0	0	0	0	0	46	132	0	1	3	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	52	"AWI"	52	4066	5943	4960	0	0	3	1	0	0	3	0	8	0	0	0	2	0	0	1	0	0	0	0	0	0	0	21	0	0	152	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	51	5	0	1	0	0	0	31	136	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	53	"AWI"	53	4146	6061	5123	0	0	0	8	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	29	0	0	8	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	53	3	0	0	1	0	0	10	87	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0
3309	4296	"Navarrés"	39.1	-0.68333	54	"AWI"	54	4232	6192	5277	0	0	1	11	0	0	1	1	4	0	0	0	5	0	0	0	0	0	0	0	6	0	0	1	0	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	1	0	2	68	0	0	0	0	0	0	11	109	0	3	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0
3309	4296	"Navarrés"	39.1	-0.68333	55	"AWI"	55	4299	6375	5428	0	0	3	10	0	0	0	0	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	5	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	83	0	0	0	0	0	0	19	118	0	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	56	"AWI"	56	4424	6428	5528	0	0	1	1	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	0	0	2	37	0	0	0	0	0	0	23	95	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	57	"AWI"	57	4522	6492	5633	0	0	0	1	0	0	0	0	10	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	3	24	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	51	27	0	0	0	0	0	21	75	0	2	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	1	0
3309	4296	"Navarrés"	39.1	-0.68333	58	"AWI"	58	4604	6559	5744	0	0	10	1	0	0	1	0	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	14	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	5	1	0	0	1	35	21	0	0	0	0	0	13	94	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
3309	4296	"Navarrés"	39.1	-0.68333	59	"AWI"	59	4691	6638	5849	0	0	0	1	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	14	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	7	0	0	0	43	0	0	0	0	0	0	23	72	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	2	1	0
3309	4296	"Navarrés"	39.1	-0.68333	60	"AWI"	60	4772	6752	5962	0	0	3	5	0	0	0	0	6	0	1	0	1	0	8	0	0	0	0	0	0	1	0	1	0	15	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	49	0	0	0	0	0	0	21	94	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	61	"AWI"	61	5051	6794	6070	0	0	0	1	1	0	0	0	5	0	3	0	6	0	1	0	0	0	0	0	0	0	0	9	0	3	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	45	0	0	0	1	0	0	46	138	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	62	"AWI"	62	5312	6840	6176	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	3	0	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	38	0	0	0	0	2	0	18	113	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	63	"AWI"	63	5578	6890	6287	0	0	0	3	0	0	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	30	0	0	0	0	0	0	14	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	64	"AWI"	64	5773	6955	6406	0	0	0	0	0	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	23	0	0	0	0	0	0	5	75	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	65	"AWI"	65	5924	7039	6528	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	8	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	66	"AWI"	66	6196	7066	6643	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	13	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	67	"AWI"	67	6457	7102	6762	0	0	0	3	0	0	0	0	14	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	65	0	0	0	0	0	0	9	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	68	"AWI"	68	6671	7149	6885	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	69	"AWI"	69	6791	7241	7025	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	70	"AWI"	70	6840	7429	7156	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	118	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	72	"AWI"	72	6940	7471	7239	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	73	"AWI"	73	6975	7505	7279	0	0	0	3	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	74	"AWI"	74	7000	7551	7319	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	75	"AWI"	75	7020	7606	7356	0	0	0	4	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	76	"AWI"	76	7115	7620	7396	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	77	"AWI"	77	7191	7640	7435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	78	"AWI"	78	7256	7663	7476	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	79	"AWI"	79	7302	7699	7519	0	0	0	2	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	80	"AWI"	80	7340	7750	7562	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	81	"AWI"	81	7478	7779	7610	0	0	0	4	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	82	"AWI"	82	7576	7831	7662	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	83	"AWI"	83	7607	7919	7718	0	0	0	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	84	"AWI"	84	7629	8045	7771	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	85	"AWI"	85	7644	8189	7821	0	0	0	3	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	86	"AWI"	86	7696	8283	7908	0	0	0	2	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	87	"AWI"	87	7727	8431	7986	0	0	0	4	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	88	"AWI"	88	7749	8639	8063	0	0	0	0	0	0	0	0	21	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	89	"AWI"	89	7770	8891	8131	0	0	0	11	0	0	0	0	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	90	"AWI"	90	7789	9134	8203	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	91	"AWI"	91	7874	9196	8304	0	0	1	4	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	92	"AWI"	92	7936	9285	8395	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	93	"AWI"	93	7972	9402	8481	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	94	"AWI"	94	8010	9615	8561	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	95	"AWI"	95	8046	9897	8646	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	96	"AWI"	96	8171	10016	8743	0	0	0	4	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	97	"AWI"	97	8280	10109	8835	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	98	"AWI"	98	8363	10189	8938	0	0	0	3	0	0	0	0	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
