"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Diapensiaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juniperus"	"Larix"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	140	"AWI"	140	3014	3317	3166	2.95566502463054	0	0.985221674876847	0.985221674876847	0	0	1.97044334975369	0	0	0	0	0	0	11.3300492610837	0	0	0	0	0	0	0	0	2.46305418719212	2.46305418719212	0	0	0	0	0.985221674876847	58.128078817734	0	9.35960591133005	0	0	3.94088669950739	0	0	0	1.97044334975369	0	0.492610837438424	0	0.492610837438424	0	0.985221674876847	0.492610837438424
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	148	"AWI"	148	3183	3438	3308	6.11111111111111	0	0	0.555555555555556	0	0	0.555555555555556	0	0.555555555555556	0	0	2.22222222222222	0	7.77777777777778	0.555555555555556	0	0	0	0	0	0	0	2.22222222222222	2.77777777777778	0	0	0	0	0.555555555555556	67.7777777777778	0	7.77777777777778	0	0.555555555555556	0	0	0	0	0	0	0	0	0	0	0	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	156	"AWI"	156	3372	3726	3538	3.36134453781513	0	0	2.52100840336134	0	0	2.52100840336134	0	0	0	0	1.68067226890756	0	9.2436974789916	0	0	0	0	0	0	0	0	4.20168067226891	0	0	0	0	0	0	60.5042016806723	0	10.9243697478992	0.840336134453782	0	0	0	0	0	0.840336134453782	0	0.840336134453782	0	0	0	0	2.52100840336134
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	164	"AWI"	164	3541	4167	3793	6.59340659340659	0	0	1.64835164835165	0	0	1.64835164835165	0	0	0	0	0	0	9.34065934065934	0	0	0	0	0	0	0	0	0.549450549450549	1.64835164835165	0	0	0	0	0	63.1868131868132	0	12.0879120879121	0	0	1.64835164835165	0	0	0	0.549450549450549	0	0	0	0	0	0	1.0989010989011
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	172	"AWI"	172	3731	4450	4048	4.59770114942529	0	0	3.44827586206897	0	0	0	0	0	0	0	0	0	6.89655172413793	0	0	0	0	0	0	0	0	3.44827586206897	0	0	0	0	0	0	66.6666666666667	0	6.89655172413793	1.14942528735632	1.14942528735632	1.14942528735632	0	0	0	1.14942528735632	0	0	0	0	0	1.14942528735632	2.29885057471264
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	180	"AWI"	180	3942	4606	4252	9.28571428571429	0	0	1.42857142857143	0	0	0	0	0	0	0	0.357142857142857	0	7.14285714285714	0	0	0	0	0	0	0	0	1.07142857142857	1.07142857142857	0.714285714285714	0	0	0	0.357142857142857	64.2857142857143	0	7.14285714285714	0	0	0.357142857142857	0	0	0	1.78571428571429	0	0	0	0	0.357142857142857	1.78571428571429	2.85714285714286
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	188	"AWI"	188	4368	4724	4538	5.22088353413655	0	0.401606425702811	0.803212851405622	0	0	0.401606425702811	0.401606425702811	0	0	0	1.20481927710843	0	10.4417670682731	0	0	0	0	0	0	0	0	1.60642570281124	0	0.803212851405622	0	0	0	0.401606425702811	65.863453815261	0	7.63052208835341	0.401606425702811	0	0.401606425702811	0	0	0	0.401606425702811	0	0	0	0	0.401606425702811	0.401606425702811	2.81124497991968
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	196	"AWI"	196	4505	4888	4698	5.66037735849057	0	0.943396226415094	0.471698113207547	0	0	0.943396226415094	0	0	0	0	1.41509433962264	0	9.43396226415094	0	0	0	0	0	0	0	0	1.41509433962264	1.41509433962264	0	0	0	0	0	66.5094339622642	0	9.90566037735849	0	0	0.471698113207547	0	0	0	0	0	0	0	0	0	0.943396226415094	0.471698113207547
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	200	"AWI"	200	4533	4978	4759	8.43373493975904	0	0.602409638554217	0.602409638554217	0	0	0	0	0	0	0	0.602409638554217	0	13.855421686747	0	0	0	0	0	0.602409638554217	0	0	1.80722891566265	3.01204819277108	0	0	0	0	0.602409638554217	60.2409638554217	0	6.62650602409639	0	0	0	0	0	0	0	0	0	0	0	0	1.20481927710843	1.80722891566265
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	204	"AWI"	204	4614	5024	4831	9.47368421052632	0	0	1.05263157894737	0	0	1.05263157894737	0	0	0	0	1.05263157894737	0	7.36842105263158	0	0	0	0	0	0	0	0	3.15789473684211	2.10526315789474	0	0	0	0	0	55.7894736842105	0	14.7368421052632	0	0	1.05263157894737	0	0	0	1.05263157894737	0	0	0	0	1.05263157894737	0	1.05263157894737
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	212	"AWI"	212	4750	5192	4964	10	0	1.11111111111111	0	0	0	0	0	0	0	0	1.11111111111111	0	6.66666666666667	0	0	0	0	0	0	0	0	5.55555555555556	1.11111111111111	0	0	0	0	0	60	0	7.77777777777778	0	1.11111111111111	0	0	0	2.22222222222222	0	0	1.11111111111111	0	0	0	0	2.22222222222222
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	220	"AWI"	220	4931	5274	5103	10.1694915254237	0.847457627118644	0	3.38983050847458	0	0	0	0	0	0	0	1.69491525423729	0	5.08474576271187	0	0	0	0	0	0	0	0	3.38983050847458	1.69491525423729	0	0	0	0	0.847457627118644	61.864406779661	0	8.47457627118644	0.847457627118644	0	0	0	0	0	1.69491525423729	0	0	0	0	0	0	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	228	"AWI"	228	5086	5393	5225	10.989010989011	0	1.0989010989011	0	0	0	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	0	0	0	4.3956043956044	1.0989010989011	0	0	0	0	0	60.4395604395604	0	9.89010989010989	0	0	0	0	0	0	2.1978021978022	0	0	0	0	0	0	2.1978021978022
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	236	"AWI"	236	5205	5490	5362	7.54716981132075	0.628930817610063	0	1.88679245283019	0	0	0	0	0	0	0	1.25786163522013	0	10.062893081761	0	0	0	0.628930817610063	0	0.628930817610063	0	0	0.628930817610063	2.51572327044025	0	0	0	0	0	59.748427672956	0	9.43396226415094	0	0	1.25786163522013	0	0	0	1.25786163522013	0	0.628930817610063	0	0	0	0.628930817610063	1.25786163522013
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	244	"AWI"	244	5337	5570	5498	10.2564102564103	0	0	1.28205128205128	0	0	0	0	0	0	0	0.641025641025641	0	10.8974358974359	0	0	0	0	0	0.641025641025641	0	0	3.84615384615385	0.641025641025641	0	0	0	0	0	62.1794871794872	0	4.48717948717949	0	0.641025641025641	1.28205128205128	0	0	0	0.641025641025641	0	1.92307692307692	0	0	0	0.641025641025641	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	252	"AWI"	252	5466	5742	5620	8.29015544041451	0	0.518134715025907	1.03626943005181	0	0	0	0	0	0	0	0	0	12.9533678756477	0	0	0	0	0	0.518134715025907	0	0	5.18134715025907	1.55440414507772	0	0	0	0	0	56.9948186528497	0	8.29015544041451	0	1.03626943005181	1.03626943005181	0	0	0	0.518134715025907	0	0	0	0	0	1.03626943005181	1.03626943005181
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	260	"AWI"	260	5582	5860	5731	9.84848484848485	0	0	2.27272727272727	0	0	0	0	0	0	0	0	0	9.84848484848485	0	0	0	0	0	0	0	0	3.78787878787879	0	0	0	0	0	0	67.4242424242424	0	3.03030303030303	0	0.757575757575758	0	0	0	0	0.757575757575758	0	0	0	0	0	0	2.27272727272727
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	268	"AWI"	268	5717	5969	5838	5.75539568345324	0	1.43884892086331	0	0	0	0	0.719424460431655	0	0	0	0.719424460431655	0	8.63309352517986	0	0	0	0	0	0	0	0	0.719424460431655	2.87769784172662	0	0	0	0	0	73.3812949640288	0	5.75539568345324	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	276	"AWI"	276	5802	6071	5938	0	0	1	0	0	0	0	0	0	0	0	1	0	6	0	0	26	0	0	0	1	0	6	0	0	0	0	0	0	44	0	5	1	1	1	0	0	0	3	0	0	0	0	0	2	2
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	284	"AWI"	284	5887	6155	6031	12.3456790123457	0	0.617283950617284	0.617283950617284	0	0	0	0	0	0	0	1.23456790123457	0	12.3456790123457	0	0	0	0	0	0	0	0	3.08641975308642	1.23456790123457	0	0	0	0	0	62.3456790123457	0	3.7037037037037	0	0	1.23456790123457	0	0	0	0	0	0	0	0	0	0	1.23456790123457
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	292	"AWI"	292	5989	6283	6148	14.2857142857143	0.75187969924812	0	1.50375939849624	0	0	0	0	0	0	0	0	0	10.5263157894737	0	0	0	0	0	0	0	0	0.75187969924812	0	0	0	0	0	0	58.6466165413534	0	9.02255639097744	0	0	2.25563909774436	0	0	0	0.75187969924812	0	0.75187969924812	0	0	0	0.75187969924812	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	300	"AWI"	300	6060	6745	6318	10.3174603174603	0	1.58730158730159	0.793650793650794	0	0	0	0	0	0	0	0.793650793650794	0	3.96825396825397	0	0	0	0.793650793650794	0	0	0	0	16.6666666666667	0	0	0	0	0	0	60.3174603174603	0	3.96825396825397	0	0	0	0	0	0	0	0	0	0	0	0	0	0.793650793650794
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	308	"AWI"	308	6245	6858	6506	13.953488372093	0	0	0.581395348837209	0	0	0.581395348837209	0	0	0	0.581395348837209	0	0	1.74418604651163	0	0	0	0	0	0	0	0	0.581395348837209	1.16279069767442	0	0	0	0	0	72.0930232558139	0	4.65116279069767	0	0.581395348837209	0.581395348837209	0	0	0	1.16279069767442	0	0	0	0	0	1.16279069767442	0.581395348837209
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	316	"AWI"	316	6601	6952	6742	18.75	0	1.04166666666667	0	0	0	0	0	0	0	0	0	0	3.125	0	0	0	0	0	0	0	0	5.20833333333333	1.04166666666667	0	0	0	0	0	53.125	0	15.625	0	0	0	0	0	0	0	0	0	0	0	0	2.08333333333333	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	324	"AWI"	324	6977	7238	7113	10.7142857142857	0	0.595238095238095	0	0	0	0	0	0	0	0	1.78571428571429	0	3.57142857142857	0	0	0	0	0	0	0	0	4.76190476190476	1.19047619047619	0	0	0	0	0	68.4523809523809	0	5.35714285714286	0	0.595238095238095	0	0	0	0	0.595238095238095	0	0	0	0	0	1.78571428571429	0.595238095238095
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	332	"AWI"	332	7241	7590	7498	6.9620253164557	0	0.632911392405063	0	0	0	0	0	0	0	0	1.26582278481013	0	8.22784810126582	0	0	0	0.632911392405063	0	0	0	0	7.59493670886076	0	0	0	0	0	0	62.6582278481013	0	8.22784810126582	0	0.632911392405063	0	0	0	0	1.26582278481013	0	0.632911392405063	0	0	0	0.632911392405063	0.632911392405063
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	340	"AWI"	340	7361	7669	7541	14.5631067961165	0	0	0	0	0	0	0	0	0	0	0.970873786407767	0	5.8252427184466	0	0	0	0	0	0	0	0	5.8252427184466	1.94174757281553	0	0	0	0	0	61.1650485436893	0	6.79611650485437	0	0	0	0	0	0	0.970873786407767	0	0	0	0	0	0.970873786407767	0.970873786407767
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	348	"AWI"	348	7436	7725	7583	8.69565217391304	0.434782608695652	0	0	0	0	0.434782608695652	0	0	0	0	1.73913043478261	0	6.95652173913043	0	0	0	0	0	0	0	0.434782608695652	0.434782608695652	1.73913043478261	0	0	0	0	0	65.6521739130435	0	8.69565217391304	0	0	0.434782608695652	0	0	0	0	0	0	0	0	0	1.30434782608696	3.04347826086957
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	356	"AWI"	356	7555	7800	7636	6.58682634730539	0	0	0	0	0	0	0	0	0	0	0.598802395209581	0.598802395209581	5.98802395209581	0	0	0	0	0	0	0	0	0.598802395209581	2.9940119760479	0	0	0	0	0	73.6526946107784	0	7.78443113772455	0	0	0	0	0	0	0.598802395209581	0	0	0	0	0	0.598802395209581	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	364	"AWI"	364	7675	7868	7747	9.3167701863354	0	0.62111801242236	0.62111801242236	0	0	0	0	0	0	0	0	0	6.83229813664596	0	0	0	0	0	0	0	0	2.48447204968944	2.48447204968944	0	0	0	0	0.62111801242236	63.9751552795031	0	10.5590062111801	0	0	0.62111801242236	0	0	0	0.62111801242236	0	0.62111801242236	0	0	0	0.62111801242236	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	372	"AWI"	372	7781	8024	7924	7.93650793650794	0	0	0	0	0	0	0	0	0	0	0.529100529100529	0.529100529100529	8.99470899470899	0	0	0	0	0	0	0	0	1.05820105820106	2.11640211640212	0	0	0	0	0	59.7883597883598	0	14.8148148148148	0	0.529100529100529	1.05820105820106	0	0	0	0	0	0	0	0	0	0.529100529100529	2.11640211640212
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	380	"AWI"	380	7831	8334	8111	5.68561872909699	0	0.668896321070234	0.668896321070234	0	0	0	0	0	0	0	0.668896321070234	0	6.02006688963211	0	0	5.01672240802676	0.334448160535117	0	0	0	0	1.33779264214047	3.34448160535117	0	0	0	0	0	56.5217391304348	0	15.3846153846154	0	0.334448160535117	0	0	0	0	0.334448160535117	0	0.334448160535117	0.334448160535117	0	0	0.668896321070234	2.34113712374582
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	388	"AWI"	388	8196	8416	8347	4.16666666666667	0.595238095238095	0.595238095238095	0.595238095238095	0	0	0.595238095238095	0	0	0	0.595238095238095	0	0.595238095238095	4.16666666666667	0	0	0	0	0	0	0	0	1.78571428571429	4.76190476190476	0	0	1.19047619047619	0	0	62.5	0	14.2857142857143	0	0	1.19047619047619	0	0	0	0.595238095238095	0	0	0	0	0	1.78571428571429	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	396	"AWI"	396	8329	8705	8512	7.4235807860262	0.436681222707424	0	0.436681222707424	0	0	0	0	0	0	0	0.436681222707424	0	9.60698689956332	0	0	0	0	0	0	0	0	0.873362445414847	0.873362445414847	0	0	0	0	0.436681222707424	62.4454148471616	0	14.8471615720524	0	0	0.436681222707424	0	0	0	0	0	0.436681222707424	0	0	0	0.873362445414847	0.436681222707424
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	400	"AWI"	400	8372	8897	8587	5.82959641255605	0	0	0.896860986547085	0	0	0	0	0	0	0	0.448430493273543	0.896860986547085	8.07174887892377	0	0	0	0	0	0	0	0	0.448430493273543	2.69058295964126	0.896860986547085	0	0	0	0	58.7443946188341	0	18.8340807174888	0	0	0.448430493273543	0	0	0	0.448430493273543	0	0.448430493273543	0	0	0	0.448430493273543	0.448430493273543
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	404	"AWI"	404	8505	8923	8684	7.31707317073171	0	1.21951219512195	0	0	0	0	0	0	0	0	2.4390243902439	0	2.4390243902439	0	0	0	0	0	0	0	0	2.4390243902439	2.4390243902439	0	0	0	0	0	57.3170731707317	0	24.390243902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	412	"AWI"	412	8693	9069	8908	10.126582278481	2.53164556962025	0	3.79746835443038	0	0	0	0	0	0	0	3.79746835443038	1.26582278481013	2.53164556962025	0	0	0	1.26582278481013	0	0	0	0	3.79746835443038	1.26582278481013	0	0	0	0	0	37.9746835443038	0	27.8481012658228	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79746835443038
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	420	"AWI"	420	8846	9477	9142	0	0	1.05263157894737	2.10526315789474	0	0	0	0	0	0	0	0	2.10526315789474	6.31578947368421	0	0	0	0	0	0	0	0	0	0	0	1.05263157894737	0	0	0	40	0	42.1052631578947	0	0	2.10526315789474	0	0	0	3.15789473684211	0	0	0	0	0	0	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	428	"AWI"	428	9442	9682	9541	0	0	0	5.55555555555556	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	16.6666666666667	0	30.5555555555556	0	0	5.55555555555556	0	0	0	5.55555555555556	0	0	0	0	0	2.77777777777778	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	436	"AWI"	436	9722	10037	9912	0	0	0	0	0	0	0	0	0	0	0	0	0	13.953488372093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.8604651162791	0	30.2325581395349	0	0	4.65116279069767	0	0	0	9.30232558139535	0	0	0	0	0	0	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	444	"AWI"	444	10016	10359	10211	0	3.7037037037037	1.23456790123457	3.7037037037037	0	0	0	0	0	0	0	0	0	19.7530864197531	0	0	0	0	0	0	0	0	1.23456790123457	1.23456790123457	0	0	0	0	0	22.2222222222222	0	33.3333333333333	1.23456790123457	0	6.17283950617284	0	0	0	2.46913580246914	0	1.23456790123457	0	0	0	0	2.46913580246914
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	448	"AWI"	448	10200	10480	10329	0	1.58730158730159	0	4.76190476190476	0	0	1.58730158730159	0	0	0	0	0	0	22.2222222222222	1.58730158730159	0	0	0	0	0	0	0	0	0	0	0	0	3.17460317460317	0	4.76190476190476	0	34.9206349206349	0	0	7.93650793650794	0	0	0	17.4603174603175	0	0	0	0	0	0	0
13481	20293	"Over Kobbkrokvatnet"	70.699412	29.294714	456	"AWI"	456	10454	11424	10866	0	1.92307692307692	0	11.5384615384615	0	0	7.69230769230769	0	0	0	0	0	0	19.2307692307692	0	0	0	1.92307692307692	0	0	0	0	0	0	0	0	0	0	0	5.76923076923077	0	9.61538461538462	0	0	17.3076923076923	0	1.92307692307692	0	23.0769230769231	0	0	0	0	0	0	0
