"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Heliotropium"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Nitrariaceae"	"Olea"	"Ostrya.Carpinus"	"Parrotia"	"Picea"	"Pinaceae"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Sambucus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
26019	45097	"GS05"	38.76083	51.53778	0	"AWI"	0	3363	4254	3772	0	0	1.60642570281124	61.0441767068273	0.401606425702811	25.3012048192771	0	0	0	0	1.60642570281124	0	0	0.401606425702811	0.401606425702811	0	0	0	0	1.20481927710843	0	0	0	0	0	0	0	0	0	0	0	0	0.803212851405622	0	0	0	0	0	0.401606425702811	0.401606425702811	0	0.401606425702811	0	0	0.401606425702811	0	0	0	0	4.81927710843374	0	0	0	0	0	0	0	0	0	0	0	0	0.401606425702811	0	0.401606425702811	0	0	0
26019	45097	"GS05"	38.76083	51.53778	5	"AWI"	5	4184	4811	4473	0.273972602739726	0	0.273972602739726	56.986301369863	0	27.3972602739726	0	0	0	0	1.0958904109589	0	0	0	0	0	0	0	0	0.547945205479452	0	0	0	0	0	0	0.273972602739726	0.547945205479452	0	0	0	0	0.547945205479452	0	0	0	0	0	0.273972602739726	0	0	0	0	0	0	0	4.65753424657534	0	0	6.02739726027397	0	0	0	0	0	0.547945205479452	0	0	0.273972602739726	0	0	0	0.273972602739726	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	10	"AWI"	10	4846	5485	5180	0	0	0.442477876106195	46.9026548672566	0	17.6991150442478	0	0	0.442477876106195	0	0.442477876106195	0	0	1.76991150442478	0	0	0	0	1.32743362831858	1.32743362831858	0	0.442477876106195	0	0	0	0.442477876106195	0	0	0	0	2.21238938053097	0	0.884955752212389	0	0	0	0	0.442477876106195	1.32743362831858	0.442477876106195	0	0	0	0.442477876106195	0.442477876106195	0	10.1769911504425	0	0.442477876106195	10.1769911504425	0	0	0	0	0	0	0	0	0.442477876106195	0	0	0	0	0	0	0	0.884955752212389	0.442477876106195
26019	45097	"GS05"	38.76083	51.53778	12.5	"AWI"	12.5	5131.5	5888	5533.5	0	0	2.38907849829352	61.0921501706485	0	21.8430034129693	0	0	0.68259385665529	0	0	0	0	0.341296928327645	0	0	0	0	1.02389078498294	0.341296928327645	0	0	0	0	0	0	0	0	0	0	2.04778156996587	0	0.341296928327645	0	0	0	0	0.341296928327645	1.02389078498294	0	0	0	0	0	0.341296928327645	0	3.07167235494881	0	0	2.73037542662116	0	0	0	0	0	0.341296928327645	0	0	0.341296928327645	0	0.341296928327645	0	0	0	0	1.02389078498294	0	0.341296928327645
26019	45097	"GS05"	38.76083	51.53778	14.75	"AWI"	14.75	5374.75	6277.75	5850	0	0	2.734375	52.734375	0	25.78125	0	0	0.390625	0	0.78125	0	0	0.78125	0	0	0	0	0	1.5625	0	0	0	0	0	0	0	0	0	0	0	0	1.171875	0	0	0	0	0	1.171875	1.5625	0	0	0	0	0	0	0	0	0.78125	8.203125	0.390625	0	0	0	0	0	0	0	0	0	0	0	0.78125	0	0	0.78125	0.390625	0
26019	45097	"GS05"	38.76083	51.53778	17.5	"AWI"	17.5	5764	6562.5	6179.5	0	0	0.766283524904214	56.3218390804598	0.383141762452107	29.8850574712644	0	0	0.383141762452107	0	0	0	0	0.383141762452107	0	0	0	0	0.766283524904214	0.383141762452107	0.766283524904214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.383141762452107	0	0	1.14942528735632	0.383141762452107	0	0	0	0	0.383141762452107	0	0	0	0	4.59770114942529	0	0	0	0	0	1.14942528735632	0	0	0.383141762452107	0	0.383141762452107	0	1.14942528735632	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	20	"AWI"	20	6136	6772	6466	0.732600732600733	0	1.83150183150183	41.3919413919414	0	16.8498168498169	0	0	2.1978021978022	0	1.0989010989011	0	0	0.732600732600733	0	0.366300366300366	0	0	1.83150183150183	2.1978021978022	0	0	6.95970695970696	0	0	0	0.732600732600733	0	0	0	2.1978021978022	0	0.366300366300366	0	0	0.366300366300366	0	0	1.0989010989011	0	0	0	0	0	0	0	9.52380952380952	0	0.732600732600733	7.69230769230769	0	0	0	0	0	0.366300366300366	0.366300366300366	0	0	0	0	0	0.366300366300366	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	24.5	"AWI"	24.5	6766.5	7215.5	6978.5	0.3003003003003	0	0	48.048048048048	0	31.2312312312312	0	0	0.3003003003003	0	0.900900900900901	0	0	0.3003003003003	0	0	0	0	0	1.5015015015015	0	0	0	0	0	0	0	0	0	0	0.900900900900901	0	0.3003003003003	0	0	0	0	0	1.2012012012012	0.3003003003003	0.3003003003003	0	0	0	0	0	7.20720720720721	0	0.3003003003003	5.10510510510511	0.600600600600601	0	0	0	0	0.600600600600601	0	0	0	0	0.3003003003003	0	0	0	0	0	0.3003003003003	0
26019	45097	"GS05"	38.76083	51.53778	28	"AWI"	28	7171	7646	7376	0.416666666666667	0	0	50	0	22.9166666666667	0.416666666666667	0	0.833333333333333	0	2.08333333333333	0	0	0.416666666666667	0	0	0	0.416666666666667	0.416666666666667	0.833333333333333	0	0	0	0	0	0	0	0.416666666666667	0	0	1.66666666666667	0	0.833333333333333	0	0	0	0	0	0.416666666666667	0	0	0	0	0.833333333333333	0	0.416666666666667	7.5	0	0	5.41666666666667	1.66666666666667	0	0	0	0	0	0	0	1.66666666666667	0	0	0	0	0	0	0	0	0.416666666666667
26019	45097	"GS05"	38.76083	51.53778	31.5	"AWI"	31.5	7500.5	8060.5	7752	0.334448160535117	0	0.334448160535117	51.505016722408	0	20.7357859531773	0.334448160535117	0	0.668896321070234	0	0.668896321070234	0	0	0	0	0	0	0	0.334448160535117	1.33779264214047	0	0	6.68896321070234	0	0	0.334448160535117	0	0	0	0	3.01003344481605	0	0.334448160535117	0	0	0.334448160535117	0	0	0.334448160535117	0.334448160535117	0	0	0	0	0	0	5.01672240802676	0	0	6.68896321070234	0	0	0	0	0	0.334448160535117	0	0	0	0	0	0	0	0	0	0.334448160535117	0	0
26019	45097	"GS05"	38.76083	51.53778	38	"AWI"	38	8022	8523	8262	0	0	0	55.1724137931034	0	17.9310344827586	0	0	1.37931034482759	0	1.37931034482759	0	0	4.13793103448276	0	0	0	0	2.06896551724138	2.75862068965517	0	0	0	0	0	0	0	0	0	0	2.75862068965517	0	0	0	0	0	0	0	0	0.689655172413793	0	0	0	1.37931034482759	0	0	0	0	0	8.27586206896552	0	0	0	0	0	0.689655172413793	0	0	0	0	0	0	0.689655172413793	0	0	0	0.689655172413793	0
26019	45097	"GS05"	38.76083	51.53778	40.5	"AWI"	40.5	8162.5	8764	8458	0.664451827242525	0	0.664451827242525	51.8272425249169	0	24.5847176079734	0.664451827242525	0	0.332225913621262	0	1.32890365448505	0	0	0.664451827242525	0	0	0	0	0.332225913621262	0.332225913621262	0.332225913621262	0	6.31229235880399	0	0	0.332225913621262	0	0	0	0	2.6578073089701	0	0	0	0	0	0	0	0.332225913621262	0	0	0	0	0	0	0.332225913621262	0	0	0	5.98006644518272	0.332225913621262	0	0	0	0	0.664451827242525	0	0	0.664451827242525	0	0	0	0	0	0	0	0.664451827242525	0
