"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juniperus"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"
9819	14527	"Lough Corslieve"	54.049896	-9.63936	205	"AWI"	205	3301	4818	4128	4.4	0	0.4	0.4	0	2	3.6	0	0	0	0	19.6	7.2	0	0	0	0	1.6	0	0	4.8	0	0	42.4	8.4	0	0	0	2	0	0	1.6	0	0	1.6
9819	14527	"Lough Corslieve"	54.049896	-9.63936	225	"AWI"	225	3774	5145	4554	6.62824207492795	0	0.576368876080692	0	0	1.15273775216138	4.03458213256484	0	0	0	0	9.22190201729107	8.64553314121038	0	0	0.576368876080692	0	3.45821325648415	0.576368876080692	0	7.78097982708934	0	0	27.0893371757925	23.0547550432277	0	0	0	2.01729106628242	0.864553314121038	0	2.59365994236311	0.288184438040346	0	1.44092219020173
9819	14527	"Lough Corslieve"	54.049896	-9.63936	245	"AWI"	245	4336	5421	4983	4.66200466200466	0	0	0	0	0	4.1958041958042	0	0.233100233100233	0	0.233100233100233	13.0536130536131	4.1958041958042	22.1445221445221	0	0.466200466200466	0	3.96270396270396	0.233100233100233	0	7.92540792540793	0	0	17.7156177156177	14.9184149184149	0	2.56410256410256	0	0.233100233100233	0.233100233100233	0	1.16550116550117	0	0	1.86480186480186
9819	14527	"Lough Corslieve"	54.049896	-9.63936	255	"AWI"	255	4659	5547	5192	3.50877192982456	0.194931773879142	0.389863547758285	0.194931773879142	0	0	2.33918128654971	0	0.194931773879142	0	0	13.64522417154	2.72904483430799	24.7563352826511	0	0.974658869395711	0	3.7037037037037	0.779727095516569	0	12.0857699805068	0	0	12.0857699805068	16.1793372319688	0	0	0	0.779727095516569	1.16959064327485	0	1.55945419103314	0	0	2.72904483430799
9819	14527	"Lough Corslieve"	54.049896	-9.63936	265	"AWI"	265	5024	5676	5389	4.07079646017699	0	0.176991150442478	0.176991150442478	0.353982300884956	1.06194690265487	3.00884955752212	0	0.176991150442478	0.353982300884956	0.176991150442478	18.2300884955752	2.83185840707965	26.9026548672566	0	0.530973451327434	0	4.24778761061947	0	0.176991150442478	6.19469026548673	0	0.353982300884956	18.0530973451327	6.90265486725664	0.176991150442478	0	0	2.12389380530973	0.884955752212389	0.176991150442478	0.176991150442478	0	0	2.47787610619469
9819	14527	"Lough Corslieve"	54.049896	-9.63936	275	"AWI"	275	5455	5857	5611	5.71955719557196	0.18450184501845	0.55350553505535	0.3690036900369	0	0.55350553505535	2.39852398523985	0	0	0	0.18450184501845	19.1881918819188	1.66051660516605	13.4686346863469	0	0.55350553505535	0	2.5830258302583	0.3690036900369	0	18.6346863468635	0	0	14.0221402214022	16.789667896679	0	0	0	0	0.738007380073801	0	0	0	0.18450184501845	1.8450184501845
9819	14527	"Lough Corslieve"	54.049896	-9.63936	295	"AWI"	295	5837	6615	6231	7.12530712530713	0	0.491400491400491	0	0	0	2.94840294840295	0	0	0	0	20.3931203931204	2.21130221130221	0	0	0	0	4.91400491400491	0	0	25.3071253071253	0	0	15.2334152334152	15.2334152334152	0.245700245700246	0	0	0.245700245700246	0.982800982800983	0	0	0	0	4.66830466830467
9819	14527	"Lough Corslieve"	54.049896	-9.63936	315	"AWI"	315	6600	7368	6895	1.03092783505155	0	0.412371134020619	0	0	0.824742268041237	4.12371134020619	0	0	0	0.618556701030928	16.701030927835	3.29896907216495	0	0	0	0	3.29896907216495	0	0.206185567010309	35.4639175257732	0	0	11.340206185567	12.9896907216495	0.206185567010309	2.2680412371134	0	0.412371134020619	1.44329896907216	0	0	0	0	5.36082474226804
9819	14527	"Lough Corslieve"	54.049896	-9.63936	335	"AWI"	335	6991	8667	7679	0.223214285714286	0	0.669642857142857	0	0	0	4.01785714285714	0.446428571428571	0	0	0.223214285714286	17.6339285714286	5.13392857142857	0	0	0	0	2.90178571428571	0	0	24.3303571428571	0	0.446428571428571	20.9821428571429	9.15178571428571	0	0	0	3.125	4.91071428571429	0	0	0	0	5.80357142857143
9819	14527	"Lough Corslieve"	54.049896	-9.63936	345	"AWI"	345	7251	9121	8085	0.199600798403194	0	0	0.199600798403194	0	0	3.59281437125748	0.199600798403194	0	0	0.399201596806387	15.5688622754491	2.39520958083832	0	0	0	0	4.79041916167665	0.598802395209581	0.199600798403194	30.938123752495	0	0	16.5668662674651	14.9700598802395	0	0	0	2.9940119760479	1.19760479041916	0	0	0.199600798403194	0	4.99001996007984
9819	14527	"Lough Corslieve"	54.049896	-9.63936	355	"AWI"	355	7540	9554	8495	0	0	0	0	0	0	4.55764075067024	0	0	0	0	19.0348525469169	1.07238605898123	0	0	0	0	4.82573726541555	2.14477211796247	0.268096514745308	31.3672922252011	0	0	20.3753351206434	10.1876675603217	0	0	0	1.60857908847185	1.07238605898123	0	0	0	0	3.48525469168901
9819	14527	"Lough Corslieve"	54.049896	-9.63936	365	"AWI"	365	7888	9919	8898	0.238663484486874	0	0	0	0	0	2.86396181384248	1.43198090692124	0.238663484486874	0	0	16.2291169451074	2.38663484486873	0	0	0	0	5.25059665871122	1.19331742243437	0	20.0477326968974	0	0.715990453460621	29.5942720763723	7.15990453460621	0	0	0	6.44391408114559	1.43198090692124	0	0	0	0	4.77326968973747
9819	14527	"Lough Corslieve"	54.049896	-9.63936	375	"AWI"	375	8244	10297	9309	0	0	0	0	0	0	3.88170055452865	1.84842883548983	0	0	0.184842883548983	24.9537892791128	1.47874306839187	0	0	0.369685767097967	0	4.06654343807763	0.369685767097967	0	18.8539741219963	0	0.184842883548983	27.1719038817006	3.69685767097967	0.55452865064695	0	0	8.50277264325323	1.66358595194085	0	0	0	0	2.2181146025878
9819	14527	"Lough Corslieve"	54.049896	-9.63936	385	"AWI"	385	8644	10634	9718	0	0	0	0	0	1.49253731343284	4.47761194029851	2.13219616204691	0	0	0.426439232409382	26.0127931769723	2.77185501066098	0	0	0.213219616204691	0	5.54371002132196	1.27931769722815	0.213219616204691	10.6609808102345	0	0.426439232409382	30.2771855010661	2.55863539445629	0.213219616204691	0	0	7.88912579957356	2.13219616204691	0	0	0	0	1.27931769722815
9819	14527	"Lough Corslieve"	54.049896	-9.63936	395	"AWI"	395	9082	10907	10125	0	0	0	0	0.225225225225225	0	9.90990990990991	0.675675675675676	0	0	0	25.9009009009009	1.57657657657658	0	0.225225225225225	0	0.225225225225225	3.6036036036036	4.05405405405405	0.225225225225225	4.72972972972973	0	0.225225225225225	31.5315315315315	1.12612612612613	0.45045045045045	0	0	9.00900900900901	6.08108108108108	0.225225225225225	0	0	0	0
9819	14527	"Lough Corslieve"	54.049896	-9.63936	403	"AWI"	403	9463	11138	10434	0	0	0	0	0	1.52173913043478	21.7391304347826	1.95652173913044	0	0	0.434782608695652	6.30434782608696	3.26086956521739	0	0	0	0	1.95652173913044	1.30434782608696	0	3.47826086956522	0	0	38.4782608695652	0.434782608695652	0.652173913043478	0	0	11.9565217391304	6.52173913043478	0	0	0	0	0
9819	14527	"Lough Corslieve"	54.049896	-9.63936	405	"AWI"	405	9548	11183	10520	0	0.229885057471264	0	0	0	0	26.8965517241379	1.60919540229885	0	0	0	4.36781609195402	2.29885057471264	0	0.229885057471264	0	0	4.13793103448276	2.29885057471264	0.229885057471264	3.90804597701149	0	0	38.8505747126437	0.459770114942529	0.229885057471264	0	0	7.1264367816092	7.1264367816092	0	0	0	0	0
9819	14527	"Lough Corslieve"	54.049896	-9.63936	415	"AWI"	415	10076	11424	10915	0	0	0	0	0	2.88461538461538	26.4423076923077	5.28846153846154	0	0	0.721153846153846	0.240384615384615	5.04807692307692	0	0	0	0	1.68269230769231	8.65384615384615	0.480769230769231	1.68269230769231	0	0.240384615384615	31.25	0	0.480769230769231	0	0	7.93269230769231	6.73076923076923	0	0	0.240384615384615	0	0
9819	14527	"Lough Corslieve"	54.049896	-9.63936	425	"AWI"	425	10819	11638	11269	0	0.253164556962025	0.253164556962025	0	0.759493670886076	2.78481012658228	24.5569620253165	5.56962025316456	0	0	0	0	9.11392405063291	0	0	0	0	0.253164556962025	12.1518987341772	0	2.0253164556962	0	0.759493670886076	21.0126582278481	0	1.26582278481013	4.05063291139241	0	9.36708860759494	5.82278481012658	0	0	0	0	0
9819	14527	"Lough Corslieve"	54.049896	-9.63936	430	"AWI"	430	11237	11760	11439	0	0.224719101123596	0.674157303370786	0	0	4.04494382022472	24.7191011235955	6.29213483146067	0	0	0	0.898876404494382	8.31460674157303	0	0	0	0	2.47191011235955	12.5842696629213	0	1.57303370786517	0	0.449438202247191	19.3258426966292	0.224719101123596	0.449438202247191	0	0	10.561797752809	6.96629213483146	0	0	0.224719101123596	0	0
9819	14527	"Lough Corslieve"	54.049896	-9.63936	435	"AWI"	435	11301	12010	11573	0	0	0	0	0.544959128065395	1.36239782016349	6.81198910081744	5.17711171662125	0	0	0	0	8.44686648501362	0	0	0	0	0.544959128065395	37.3297002724796	0	2.72479564032698	0	0	20.4359673024523	0.272479564032698	0.817438692098093	0	0	12.5340599455041	2.45231607629428	0.272479564032698	0	0.272479564032698	0	0
9819	14527	"Lough Corslieve"	54.049896	-9.63936	440	"AWI"	440	11336	12402	11693	0	0	0.519480519480519	0	0.779220779220779	0	6.49350649350649	6.23376623376623	0	0	0	0	22.0779220779221	0	0	0	0	0.779220779220779	16.8831168831169	0	3.63636363636364	0	0	21.5584415584416	0	1.55844155844156	0	0.25974025974026	15.8441558441558	3.11688311688312	0	0	0.25974025974026	0	0
9819	14527	"Lough Corslieve"	54.049896	-9.63936	445	"AWI"	445	11419	12543	11832	0	0.280898876404494	0	0	1.96629213483146	2.52808988764045	5.61797752808989	9.8314606741573	0	0	0.561797752808989	0	13.7640449438202	0	0	0	0	3.08988764044944	1.96629213483146	0	2.52808988764045	0	0	21.0674157303371	0.561797752808989	3.08988764044944	0	0	30.3370786516854	1.96629213483146	0	0	0.842696629213483	0	0
9819	14527	"Lough Corslieve"	54.049896	-9.63936	450	"AWI"	450	11462	12834	11953	0	0	0.742574257425743	0	3.71287128712871	1.48514851485149	5.69306930693069	2.22772277227723	0	0	1.98019801980198	0	26.2376237623762	0	0	0	0	7.42574257425743	0	0.247524752475248	2.22772277227723	0	1.73267326732673	29.4554455445545	0.495049504950495	0.495049504950495	0	0	8.16831683168317	6.18811881188119	0.495049504950495	0	0.99009900990099	0	0
9819	14527	"Lough Corslieve"	54.049896	-9.63936	455	"AWI"	455	11555	12996	12093	0	0.309597523219814	0.928792569659443	0	1.23839009287926	2.47678018575851	2.78637770897833	7.12074303405573	0	0	0	0	30.9597523219814	0	0	0	0	4.95356037151703	2.47678018575851	0.309597523219814	0.928792569659443	0	1.54798761609907	18.5758513931889	0.928792569659443	0	0	0.309597523219814	17.9566563467492	4.64396284829721	0.619195046439629	0	0.928792569659443	0	0
