"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Liquidambar"	"Lythraceae"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"
23884	41419	"Endinger Bruch"	54.245314	12.886618	910	"AWI"	910	10553	11295	10888	0	0	0	0	0	0	0.456829602558246	0	65.3266331658292	0	0	0	0	0	0	0	0.456829602558246	0	0.730927364093193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0913659205116492	30.8359981726816	0	0	0	0	0	0	0	0	0	0.0913659205116492	0	1.37048880767474	0	0	0	0	0.182731841023298	0	0	0.456829602558246	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	950	"AWI"	950	10771	11509	11148	0	0	0	0	0	0	0.817757009345794	0	49.2990654205608	0	0	0	0	0	0	0	0.58411214953271	0	0.58411214953271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.4299065420561	0	0	0	0	0	0	0	0	0	0	0	1.16822429906542	0	0	0	0	0	0	0	0.116822429906542	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	985	"AWI"	985	11048	11697	11358	0	0	0	0	0	0	0.562587904360056	0	63.1504922644163	0	0	0	0	0	0	0	0	0	1.68776371308017	0	0	0	0	0	0	0	0	0	0	0	0	0.984528832630098	0	0	0	0	0	0	0	0	30.5203938115331	0	0	0	0	0.140646976090014	0	0	0	0	0	0	2.81293952180028	0	0	0	0	0.140646976090014	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1265	"AWI"	1265	12840	13255	13051	0	0	0	0.175592625109745	0	0	0.526777875329236	0	43.8981562774363	0	0	0	0	0	0	0	0	0	2.10711150131694	0	0	0	0	0	0	0	0	0	0	0	0	1.58033362598771	0	0	0	0	0	0	0	0	48.3757682177349	0	0	0	0	0	0	0.351185250219491	0	0	0.175592625109745	0	2.80948200175593	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	815	"AWI"	815	9916	10676	10297	0	0	0	0	0	0	0.71301247771836	0	0	0	0	0	0	0	0	0	47.415329768271	0	1.1883541295306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.7819370172311	0	0	0	0	0.11883541295306	0	0	0	0	0	0	1.1883541295306	0	0	0	0	0	0	0	0.5941770647653	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1305	"AWI"	1305	13065	13621	13356	0	0	0	0	0	0	0.858369098712446	0	42.2031473533619	0	0	0	0	0	0	0	0	0	1.1444921316166	0	0	0	0	0	0	0	0	0	0	0	0	1.57367668097282	0	0	0	0	0	0	0	0	52.2174535050071	0	0	0	0	0	0	0	0	0	0	0	1.85979971387697	0	0	0	0	0.143061516452074	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	975	"AWI"	975	10952	11651	11301	0	0	0	0.203252032520325	0	0	0.609756097560976	0	41.260162601626	0	0	0	0	0	0	0	0	0	1.6260162601626	0	0	0	0	0	0	0	0	0	0	0	0	0.203252032520325	0	0	0	0	0	0	0	0	30.6910569105691	0	0	22.5609756097561	0	0	0	0	0	0	0	0	2.84552845528455	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	970	"AWI"	970	10925	11613	11271	0	0	0	0	0	0	0.995024875621891	0	0	0	0	0	0	0	0	0	0.995024875621891	0	4.97512437810945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.7379767827529	0	0	0	0	0.33167495854063	0	0	0	0	0.33167495854063	0	5.97014925373134	0	0	0	0	0.66334991708126	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	905	"AWI"	905	10517	11274	10854	0	0	0	0	0	0	0.104931794333683	0	61.8048268625394	0	0	0	0	0	0	0	0	0	0.839454354669465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.8866736621196	0	0	0	0	0.104931794333683	0	0	0	0	0	0	1.15424973767051	0	0	0	0	0	0	0	0.104931794333683	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	890	"AWI"	890	10448	11161	10757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.932400932400932	0.233100233100233	1.86480186480186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.6386946386946	0	0	0	0	0.233100233100233	0	0	0	0	0	0	1.16550116550117	0	0	0	0	0	0	0	0.932400932400932	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	805	"AWI"	805	9809	10620	10236	0	0	0	0	0	0	0.0791452314998021	0	21.4483577364464	0	0	0	0	0	0	0	39.2560348239019	0	1.10803324099723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.2378314206569	0	0	0	0	0	0	0.158290462999604	0	0	0	0	0.554016620498615	0	0	0	0	0	0	0	0.158290462999604	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1315	"AWI"	1315	13197	13657	13428	0	0	0.194174757281553	0.194174757281553	0	0	1.16504854368932	0	38.8349514563107	0	0	0	0	0	0	0	0	0	5.04854368932039	0	0	0	0	0	0	0	0	0	0	0	0	2.52427184466019	0	0	0	0	0	0	0	0.194174757281553	49.5145631067961	0	0	0	0	0	0	0.194174757281553	0	0	0.388349514563107	0	1.74757281553398	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1345	"AWI"	1345	13441	13817	13639	0	0	0	0.272108843537415	0	0	4.89795918367347	0	65.8503401360544	0	0	0	0	0	0	0	0	0	3.26530612244898	0	0	0	0	0	0	0	0	0	0	0	0	1.9047619047619	0	0	0	0	0	0	0	0.54421768707483	21.9047619047619	0	0	0	0	0	0	0	0	0	0.272108843537415	0	1.08843537414966	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	825	"AWI"	825	9995	10740	10358	0	0	0	0	0	0	0.292255236239649	0	34.4861178762786	0	0	0	0	0	0	0	37.506088650755	0	0.487092060399415	0	0	0	0	0	0	0	0	0	0	0	0	0.0974184120798831	0	0	0	0	0	0	0	0	25.9620068192888	0	0	0	0	0	0	0	0	0	0	0	0.779347296639065	0	0	0	0	0	0	0	0.389673648319532	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1340	"AWI"	1340	13407	13788	13609	0	0	0	0	0	0	0.92378752886836	0	63.5873749037721	0	0	0	0	0	0	0	0	0	4.00307929176289	0.153964588144727	0	0	0	0	0	0	0	0	0	0	0	0.92378752886836	0	0	0	0	0	0	0	0.23094688221709	26.9438029253272	0	0	0	0	0	0	0	0	0	0	0	2.77136258660508	0	0	0	0	0.46189376443418	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1260	"AWI"	1260	12813	13220	13014	0	0	0.41407867494824	0.82815734989648	0	0	2.0703933747412	0	57.1428571428571	0	0	0	0	0	0	0	0	0	4.1407867494824	0	0	0	0	0	0	0	0	0	0	0	0	2.89855072463768	0	0	0	0	0	0	0	0	30.0207039337474	0	0	0	0	0	0	0	0	0	0.41407867494824	0	1.65631469979296	0	0	0	0	0.41407867494824	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	880	"AWI"	880	10389	11111	10691	0	0	0	0	0	0	0.25706940874036	0	0	0	0	0	0	0	0	0	4.37017994858612	0.25706940874036	2.05655526992288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.2313624678663	0	0	0	0	0.25706940874036	0	0	0	0	0.25706940874036	0	2.31362467866324	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	650	"AWI"	650	8731	9845	9293	0	0	0.167154199749269	0	0	0	0.417885499373172	0	0	0	0	0	0	0	0	0	74.049310488926	0	0.167154199749269	0	0	0	0	0	0	0.167154199749269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.7718345173422	0	0	0	0	0	0	0.58503969912244	0	0	0	0	0.0835770998746344	0	0	0	0	0	0.0835770998746344	0	2.50731299623903	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	945	"AWI"	945	10746	11475	11114	0	0	0.217627856365615	0.217627856365615	0	0	1.08813928182807	0	55.7127312295974	0	0	0	0	0	0	0	0.652883569096844	0	2.17627856365615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.1055495103373	0	0	0	0	0	0	0	0	0	0	0	2.82916213275299	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1295	"AWI"	1295	13014	13534	13278	0	0	0.137551581843191	0.137551581843191	0	0	0.825309491059147	0	65.7496561210454	0	0	0	0	0	0	0	0	0	5.08940852819807	0	0	0	0	0	0	0	0	0	0	0	0	1.5130674002751	0	0	0	0	0	0	0	0	22.283356258597	0	0	0	0	0.137551581843191	0	0	0	0	0	0	3.98899587345254	0	0	0	0	0.137551581843191	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1285	"AWI"	1285	12944	13480	13194	0	0	0	0	0	0	0.986436498150432	0	55.2404438964242	0	0	0	0	0	0	0	0	0	3.0826140567201	0	0	0	0	0	0	0	0	0	0	0	0	1.47965474722565	0	0	0	0	0	0	0	0	29.5930949445129	0	0	6.53514180024661	0	0.123304562268804	0	0	0	0	0	0	2.95930949445129	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1245	"AWI"	1245	12701	13132	12917	0	0	0	0.229621125143513	0	0	2.52583237657865	0	31.2284730195178	0	0	0	0	0	0	0	0	0	5.97014925373134	0	0	0	0	0	0	0	0	0	0	0	0	14.6957520091848	0	0	0	0	0	0	0	1.03329506314581	40.4133180252583	0	0	0	0	0	0	0	0	0	0.459242250287026	0	3.4443168771527	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1255	"AWI"	1255	12774	13182	12978	0	0	0	0.190114068441065	0	0	2.85171102661597	0	46.7680608365019	0	0	0	0	0	0	0	0.190114068441065	0	2.6615969581749	0	0	0	0	0	0	0	0	0	0	0	0	3.61216730038023	0	0	0	0	0	0	0	0.190114068441065	41.4448669201521	0	0	0	0	0.190114068441065	0	0	0	0	0.190114068441065	0	1.52091254752852	0	0	0	0	0.190114068441065	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	850	"AWI"	850	10260	10886	10510	0	0	0	0.080742834073476	0	0	0.080742834073476	0	57.2466693580945	0	0	0	0	0	0	0	7.58982640290674	0	0.322971336293904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.7908760597497	0	0	0	0	0	0	0.242228502220428	0	0	0	0	0.40371417036738	0	0	0	0	0	0	0	0.242228502220428	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	875	"AWI"	875	10365	11074	10663	0	0	0	0	0	0	0.183908045977011	0	61.4252873563218	0	0	0	0	0	0	0	0.0919540229885057	0	0.735632183908046	0	0	0	0	0	0	0.0919540229885057	0	0	0	0	0	0.367816091954023	0	0	0	0	0	0	0	0	36.183908045977	0	0	0	0	0	0	0.0919540229885057	0	0	0	0	0.827586206896552	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	840	"AWI"	840	10176	10818	10445	0	0	0	0	0	0	0.332225913621262	0	0	0	0	0	0	0	0	0	20.4872646733112	0	0.221483942414175	0	0	0	0	0	0	0.110741971207087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.1904761904762	0	0	0	0	0	0	0.332225913621262	0	0	0	0	1.32890365448505	0	0	0	0	0	0	0	0.996677740863787	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	870	"AWI"	870	10351	11028	10634	0	0	0	0	0	0	0.173385348938015	0	66.3198959687906	0	0	0	0	0	0	0	1.82054616384915	0	0.346770697876029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0866926744690074	30.4724750758561	0	0	0	0	0.0866926744690074	0	0	0	0	0	0	0.520156046814044	0	0	0	0	0	0	0	0.173385348938015	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	995	"AWI"	995	11156	11741	11418	0	0	0	0.356188780053428	0	0	1.06856634016028	0	52.7159394479074	0	0	0	0	0	0	0	0	0	5.16473731077471	0	0	0	0	0	0	0	0	0	0	0	0	3.739982190561	0	0	0	0	0	0	0	0	32.1460373998219	0	0	0	0	0.178094390026714	0	0	0	0	0	0	4.27426536064114	0	0	0	0	0.178094390026714	0	0	0.178094390026714	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1325	"AWI"	1325	13274	13710	13509	0	0	0	0	0	0	1.40350877192982	0	57.719298245614	0	0	0	0	0	0	0	0	0	2.45614035087719	0	0	0	0	0	0	0	0	0	0	0	0	0.350877192982456	0	0	0	0	0	0	0	0.087719298245614	33.7719298245614	0	0	0	0	0.175438596491228	0	0	0	0	0.350877192982456	0	2.98245614035088	0	0	0	0	0.526315789473684	0	0	0.175438596491228	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	990	"AWI"	990	11109	11716	11386	0	0	0	0	0	0	0.675675675675676	0	52.7027027027027	0	0	0	0	0	0	0	0.135135135135135	0	3.24324324324324	0	0	0	0	0	0	0	0	0	0	0	0	0.675675675675676	0	0	0	0	0	0	0	0.135135135135135	39.4594594594595	0	0	0	0	0	0	0	0	0	0	0	2.83783783783784	0	0	0	0	0	0.135135135135135	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	915	"AWI"	915	10579	11320	10922	0	0	0	0	0	0	0.588523786169691	0	65.4242275625307	0	0	0	0	0	0	0	0	0.0980872976949485	0.294261893084846	0	0	0.294261893084846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.8484551250613	0	0	0	0	0	0	0.0980872976949485	0	0	0	0	2.05983325159392	0	0	0	0	0	0	0	0.294261893084846	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	820	"AWI"	820	9958	10702	10327	0	0	0	0	0	0	0.0896458987001345	0	0	0	0	0	0	0	0	0	62.8417749887943	0	0.896458987001345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0896458987001345	34.648139847602	0	0	0	0	0	0	0.179291797400269	0	0	0	0	0.537875392200807	0	0	0	0	0.0896458987001345	0.179291797400269	0	0.448229493500672	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	810	"AWI"	810	9870	10651	10266	0	0	0	0	0	0	0.880669308674593	0	0	0	0	0	0	0	0	0	55.1298987230295	0	0.528401585204756	0	0	0	0	0	0	0.0880669308674593	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132100396301189	41.1272567151035	0	0	0	0	0	0	0.528401585204756	0	0	0	0	0.704535446939674	0	0	0	0	0	0	0	0.880669308674593	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	885	"AWI"	885	10424	11137	10725	0	0	0.087070091423596	0	0	0	0.174140182847192	0	69.4819329560296	0	0	0	0	0	0	0	0	0	0.957771005659556	0	0	0	0	0	0	0	0	0	0	0	0	0.522420548541576	0	0	0	0	0	0	0	0.087070091423596	26.8611232041794	0	0	0	0	0	0	0	0	0	0.087070091423596	0	1.48019155420113	0	0	0	0	0	0	0	0.261210274270788	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	790	"AWI"	790	9695	10539	10144	0	0	0	0	0	0	0.211864406779661	0	0	0	0	0	0	0	0	0	58.6158192090395	0	0.635593220338983	0	0	0	0	0	0	0.0706214689265537	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0706214689265537	38.9830508474576	0	0	0	0	0	0	0.423728813559322	0	0	0	0	0.494350282485876	0	0	0	0	0	0	0	0.494350282485876	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	770	"AWI"	770	9540	10451	10029	0	0	0	0	0	0	0.172488141440276	0	0	0	0	0	0	0	0	0	60.025873221216	0.086244070720138	0.258732212160414	0	0	0	0	0	0	0.086244070720138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.2492453643812	0	0	0	0	0	0	0.344976282880552	0	0	0	0	0.258732212160414	0	0	0	0	0	0	0	0.517464424320828	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	740	"AWI"	740	9328	10304	9851	0	0	0	0	0	0	0.175669740887132	0	13.0873956960913	0	0	0	0	0	0	0	61.4844093104963	0.0878348704435661	0.175669740887132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5296442687747	0	0	0	0	0	0	0.614844093104963	0	0	0	0	0.351339481774264	0	0	0	0	0	0	0	1.49319279754062	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	835	"AWI"	835	10114	10787	10417	0	0	0	0	0	0	0.20607934054611	0	46.780010303967	0	0	0	0	0	0	0	16.3833075734158	0	0.721277691911386	0	0	0	0	0	0	0	0	0	0	0	0	0.103039670273055	0	0	0	0	0	0	0	0	34.1576506955178	0	0	0	0	0	0	0	0	0	0	0	1.23647604327666	0	0	0	0	0.103039670273055	0	0	0.309119010819165	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	220	"AWI"	220	6607	6949	6794	0	0	14.9837133550489	0	0	0	0	0	0	0	0	0	0	0	0	0	0.651465798045603	0	2.60586319218241	0	0	0	0	0	0	0.325732899022801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.6547231270358	0	0	0	0	0	0	15.6351791530945	0	0	0	0	0	0	0	0	0	0	7.16612377850163	0	0.977198697068404	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	240	"AWI"	240	6770	7067	6922	0	0	14.3540669856459	0.637958532695375	0	0	0	0	0	0	0	0	0	0	0	0	0.637958532695375	0	5.103668261563	0	0	0	0	0	0	2.23285486443381	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637958532695375	60.7655502392344	0	0	0	0	0	0	10.8452950558214	0	0	0	0	0	0	0	0	0	0	3.50877192982456	0	1.27591706539075	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1480	"AWI"	1480	14393	15386	14945	0	0	0.772200772200772	1.54440154440154	0	0	7.72200772200772	0	19.3050193050193	0	0	0	0	0	0	0	0	0	4.63320463320463	0	0	0	0	0	0	0	0	0	0	0	0	3.08880308880309	0	0	0	0	0	0	0	11.969111969112	45.5598455598456	0	0	0	0	0	0	0	0	0	0	0	3.86100386100386	0	0	0	0	0.772200772200772	0.772200772200772	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	860	"AWI"	860	10316	10938	10572	0	0	0	0	0	0	0.36697247706422	0	0	0	0	0	0	0	0	0	5.5045871559633	0.18348623853211	0.73394495412844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0917431192660551	90	0	0	0	0	0.36697247706422	0	0.36697247706422	0	0	0	0	1.65137614678899	0	0	0	0	0	0	0	0.73394495412844	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	940	"AWI"	940	10723	11453	11081	0	0	0	0.112485939257593	0	0	0.224971878515186	0	52.5309336332958	0	0	0	0	0	0	0	0.112485939257593	0	1.79977502812149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0562429696287964	44.4881889763779	0	0	0	0	0	0	0	0	0	0	0	0.674915635545557	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	965	"AWI"	965	10893	11582	11238	0	0	0	0	0	0	0.651465798045603	0	58.8490770901194	0	0	0	0	0	0	0	0.217155266015201	0	3.47448425624321	0.434310532030402	0	0	0	0	0	0	0	0	0	0	0	0.868621064060804	0	0	0	0	0	0	0	0	31.3789359391965	0	0	0	0	0.217155266015201	0	0	0	0	0	0	3.47448425624321	0	0	0	0	0.434310532030402	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	855	"AWI"	855	10288	10915	10542	0	0	0.0946521533364884	0	0	0	0	0	60.3880738286796	0	0	0	0	0	0	0	0.283956460009465	0	0.473260766682442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.3402744912447	0	0	0	0	0	0	0.0946521533364884	0	0	0.0946521533364884	0	1.23047799337435	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	680	"AWI"	680	8927	10011	9478	0	0	0.421718502899315	0	0	0	0.105429625724829	0	0	0	0	0	0	0	0	0	71.375856615709	0	0.210859251449657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.7712177121771	0	0	0	0	0	0	1.58144438587243	0	0	0	0	0.632577754348972	0	0	0	0	0	0.105429625724829	0	3.79546652609383	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	670	"AWI"	670	8871	9946	9419	0	0	0.205058099794942	0	0	0	0	0	0	0	0	0	0	0	0	0	72.3171565276828	0	0.615174299384826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.326042378674	0	0	0	0	0	0	1.09364319890636	0	0	0	0	0.136705399863295	0	0	0	0	0	0.0683526999316473	0	4.23786739576213	0
