"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
15806	40582	"Aletschwald"	46.38972	8.02556	110	"AWI"	110	1912	2629	2272	1.33333333333333	0.380952380952381	23.8095238095238	0.19047619047619	0	0	1.52380952380952	0	0	3.04761904761905	0	0	0	0	0	0.19047619047619	0	0	0.952380952380952	4.19047619047619	0	0	0	0	0.952380952380952	0	0.380952380952381	0	0	0	3.04761904761905	0	0	0	0	9.90476190476191	45.9047619047619	0	0	0	0	0	2.0952380952381	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0.380952380952381	0.380952380952381	0
15806	40582	"Aletschwald"	46.38972	8.02556	120	"AWI"	120	2081	2777	2444	1	0.666666666666667	23.1666666666667	0	0	0	0.833333333333333	0	0	2.83333333333333	0	0	0	0	0	0	0	0	0.833333333333333	4	0	0	0	0	0.833333333333333	0.166666666666667	0	0	0	0	3.5	0	0	0	0	13.5	45.3333333333333	0	0	0	0	0	2.33333333333333	0	0.166666666666667	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0.166666666666667
15806	40582	"Aletschwald"	46.38972	8.02556	130	"AWI"	130	2299	2912	2612	1.27840909090909	0	16.0511363636364	0.142045454545455	0	0.142045454545455	1.84659090909091	0	0	4.40340909090909	0	0	0.426136363636364	0	0	0	0	0	2.41477272727273	5.39772727272727	0	0	0	0	0.284090909090909	0.284090909090909	0	0	0	0	3.26704545454545	0	0	0	0	12.3579545454545	47.5852272727273	0	0	0	0	0	2.41477272727273	0	0	0	0.142045454545455	1.13636363636364	0.142045454545455	0	0	0	0	0	0.142045454545455	0.142045454545455	0
15806	40582	"Aletschwald"	46.38972	8.02556	140	"AWI"	140	2519	3182	2816	1.49425287356322	0.344827586206897	20.8045977011494	0	0	0	1.83908045977011	0	0	4.36781609195402	0	0	0.344827586206897	0	0	0.114942528735632	0	0	2.52873563218391	4.36781609195402	0	0	0	0	1.14942528735632	0.114942528735632	0	0	0	0.114942528735632	2.18390804597701	0	0	0	0	13.2183908045977	40.4597701149425	0	0	0.114942528735632	0	0	4.02298850574713	0	0	0	0.229885057471264	1.49425287356322	0.344827586206897	0	0	0	0.114942528735632	0	0.114942528735632	0.114942528735632	0
15806	40582	"Aletschwald"	46.38972	8.02556	150	"AWI"	150	2681	3592	3058	2.10526315789474	0.233918128654971	19.766081871345	0	0	0	1.75438596491228	0	0	4.44444444444444	0	0	0.233918128654971	0	0	0.116959064327485	0	0	1.98830409356725	3.85964912280702	0	0	0	0	0.935672514619883	0.116959064327485	0	0.116959064327485	0	0	2.92397660818713	0	0	0.116959064327485	0	12.3976608187135	44.6783625730994	0	0	0	0	0	3.15789473684211	0	0	0	0	0.701754385964912	0	0	0	0	0.116959064327485	0	0.116959064327485	0.116959064327485	0
15806	40582	"Aletschwald"	46.38972	8.02556	160	"AWI"	160	2852	3845	3304	2.49500998003992	0.199600798403194	9.18163672654691	0	0	0.29940119760479	0.898203592814371	0	0	7.68463073852295	0	0	0.29940119760479	0	0	0	0	0	1.39720558882236	8.38323353293413	0	0	0.798403193612774	0	1.09780439121757	0.0998003992015968	0	0	0	0	2.29540918163673	0	0.29940119760479	0	0.0998003992015968	7.88423153692615	50.3992015968064	0	0	0	0	0	3.89221556886228	0	0.0998003992015968	0	0	0.898203592814371	0.499001996007984	0	0	0	0.0998003992015968	0	0.598802395209581	0.0998003992015968	0
15806	40582	"Aletschwald"	46.38972	8.02556	170	"AWI"	170	3058	4068	3571	2.42214532871972	0	7.09342560553633	0	0	0.173010380622837	1.3840830449827	0	0	6.05536332179931	0	0	0	0	0	0	0	0	1.21107266435986	8.30449826989619	0	0	0	0	0.865051903114187	0	0	0	0	0	2.07612456747405	0	0	0	0	8.65051903114187	57.7854671280277	0	0	0	0	0	2.42214532871972	0	0	0	0	0.346020761245675	0.519031141868512	0	0	0	0.519031141868512	0	0.173010380622837	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	180	"AWI"	180	3333	4247	3840	3.05522914218566	0	6.81551116333725	0	0	0.352526439482961	1.05757931844888	0	0	5.40540540540541	0	0	0.352526439482961	0	0	0	0	0	1.17508813160987	5.99294947121034	0	0	0	0	0.82256169212691	0	0.117508813160987	0	0	0	1.41010575793185	0	0	0.117508813160987	0	5.52291421856639	64.5123384253819	0	0	0	0	0	2.11515863689777	0	0	0	0	0.352526439482961	0.352526439482961	0	0	0	0	0	0.470035252643948	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	190	"AWI"	190	3693	4426	4088	2.81837160751566	0.313152400835073	7.30688935281837	0	0	0.313152400835073	1.35699373695198	0	0	3.65344467640919	0	0	0.208768267223382	0	0	0	0	0	1.67014613778706	8.97703549060543	0	0	0	0	0.417536534446764	0.104384133611691	0	0	0	0	1.1482254697286	0	0	0	0	8.87265135699374	60.0208768267223	0	0	0	0	0	1.87891440501044	0	0	0	0	0.417536534446764	0.208768267223382	0	0	0	0	0	0.208768267223382	0.104384133611691	0
15806	40582	"Aletschwald"	46.38972	8.02556	200	"AWI"	200	4042	4812	4372	2.67175572519084	0.190839694656489	5.62977099236641	0	0	0.381679389312977	0.954198473282443	0	0	5.24809160305344	0	0	0.477099236641221	0	0	0.286259541984733	0	0	1.24045801526718	9.44656488549618	0	0	0	0	0.763358778625954	0.0954198473282443	0	0	0	0	1.43129770992366	0	0	0	0	6.20229007633588	61.736641221374	0	0	0	0	0	2.38549618320611	0	0	0	0	0	0.381679389312977	0	0	0	0.0954198473282443	0	0.286259541984733	0.0954198473282443	0
15806	40582	"Aletschwald"	46.38972	8.02556	210	"AWI"	210	4229	5323	4694	4.50054884742042	0.329308452250274	7.02524698133919	0	0	0.439077936333699	0.878155872667398	0	0	5.70801317233809	0	0.109769484083425	0.109769484083425	0	0	0.109769484083425	0	0	1.20746432491767	5.48847420417124	0	0	0	0	0.439077936333699	0.109769484083425	0	0	0	0	1.53677277716795	0	0.109769484083425	0	0	4.82985729967069	64.4346871569704	0	0	0	0	0	1.3172338090011	0	0.109769484083425	0	0	0.439077936333699	0.548847420417124	0	0	0	0.109769484083425	0	0.109769484083425	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	220	"AWI"	220	4468	5736	5059	4.30809399477807	0	5.48302872062663	0	0	0.652741514360313	0.913838120104439	0	0	7.7023498694517	0	0	0.130548302872063	0	0	0	0	0	1.17493472584856	3.52480417754569	0	0	0	0	0.261096605744125	0	0.261096605744125	0	0.130548302872063	0	1.95822454308094	0	0.130548302872063	0	0	2.87206266318538	67.1018276762402	0	0	0	0	0	1.82767624020888	0	0	0	0.130548302872063	0.261096605744125	0.522193211488251	0	0	0	0.130548302872063	0	0.522193211488251	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	230	"AWI"	230	4794	6028	5434	4.28994082840237	0.29585798816568	7.10059171597633	0	0	0.443786982248521	1.03550295857988	0	0	6.50887573964497	0	0	0.591715976331361	0	0	0	0	0	1.33136094674556	4.58579881656805	0	0	0	0	0.29585798816568	0	0	0	0	0	1.92307692307692	0	0	0	0	2.36686390532544	65.2366863905325	0	0	0	0	0	2.07100591715976	0	0	0	0	0.29585798816568	0.443786982248521	0	0	0	0	0	1.03550295857988	0	0.14792899408284
15806	40582	"Aletschwald"	46.38972	8.02556	240	"AWI"	240	5162	6265	5811	4.80225988700565	0	2.25988700564972	0	0	0.706214689265537	1.12994350282486	0	0	7.48587570621469	0	0.141242937853107	0.423728813559322	0	0	0	0	0	1.55367231638418	2.68361581920904	0	0	0	0	0.423728813559322	0.141242937853107	0.282485875706215	0	0	0	2.11864406779661	0	0.282485875706215	0	0	0.988700564971752	71.045197740113	0	0	0	0	0	1.41242937853107	0	0	0	0.141242937853107	0.282485875706215	0.564971751412429	0	0	0	0	0	1.12994350282486	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	250	"AWI"	250	5685	6472	6144	4.66507177033493	0.119617224880383	0	0.119617224880383	0	0.358851674641148	0.478468899521531	0	0	8.61244019138756	0	0	0.119617224880383	0	0	0	0	0	1.67464114832536	4.90430622009569	0	0	0	0	0.598086124401914	0	0	0	0	0	1.43540669856459	0	0.478468899521531	0	0	0	72.2488038277512	0	0	0	0	0	1.67464114832536	0	0	0	0	0.358851674641148	1.19617224880383	0	0	0.119617224880383	0.119617224880383	0	0.717703349282297	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	260	"AWI"	260	6070	6837	6443	4.2833607907743	0.329489291598023	2.47116968698517	0	0	0.329489291598023	0.494233937397035	0	0	5.43657331136738	0	0	0.164744645799012	0	0	0	0	0	1.31795716639209	5.43657331136738	0	0	0	0	0.164744645799012	0	0.329489291598023	0	0	0	2.47116968698517	0	0.164744645799012	0	0	1.31795716639209	69.1927512355849	0	0	0	0	0	3.45963756177924	0	0	0	0	0.658978583196046	0.494233937397035	0	0	0.164744645799012	0.329489291598023	0	0.988467874794069	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	270	"AWI"	270	6246	7202	6691	3.65591397849462	0	3.2258064516129	0	0	1.0752688172043	1.0752688172043	0	0	4.94623655913978	0	0	0.21505376344086	0	0	0	0	0	2.79569892473118	6.45161290322581	0	0	0	0	0	0.21505376344086	0	0	0	0	1.50537634408602	0	0	0	0	1.0752688172043	70.3225806451613	0	0	0	0	0	2.1505376344086	0	0	0	0	0.21505376344086	0.43010752688172	0	0	0	0.21505376344086	0	0.43010752688172	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	280	"AWI"	280	6463	7456	6955	4.17536534446764	0	7.30688935281837	0.208768267223382	0	0	1.67014613778706	0	0	4.38413361169102	0	0	0.208768267223382	0	0	0	0	0	1.67014613778706	6.68058455114822	0	0	0	0	0.208768267223382	0	0	0	0	0	1.04384133611691	0	0	0	0	3.13152400835073	63.6743215031315	0	0	0	0	0	3.13152400835073	0	0	0	0	0.626304801670146	0.626304801670146	0	0	0.208768267223382	0.208768267223382	0	0.417536534446764	0.417536534446764	0
15806	40582	"Aletschwald"	46.38972	8.02556	290	"AWI"	290	6697	7668	7225	4.01234567901235	0	2.16049382716049	0	0	0.617283950617284	0.925925925925926	0	0	7.71604938271605	0	0	0	0	0	0.154320987654321	0	0	2.9320987654321	6.79012345679012	0	0	0	0	0.154320987654321	0	0	0	0	0	1.23456790123457	0	0.154320987654321	0	0	0.462962962962963	68.5185185185185	0	0	0	0	0	1.23456790123457	0	0	0	0	0	1.08024691358025	0	0	0.154320987654321	0	0	1.69753086419753	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	300	"AWI"	300	6985	7835	7487	2.81173594132029	0.122249388753056	3.05623471882641	0	0	0.733496332518337	0.366748166259169	0	0	6.47921760391198	0	0	0.244498777506112	0	0	0	0	0	2.56723716381418	8.06845965770171	0	0	0	0	0	0.488997555012225	0	0.122249388753056	0	0	1.58924205378973	0	0	0	0	0.366748166259169	69.559902200489	0	0	0	0	0	0.97799511002445	0	0	0	0	0.366748166259169	1.34474327628362	0	0	0	0.122249388753056	0	0.611246943765281	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	305	"AWI"	305	7252	7885	7602	1.17395944503735	0.32017075773746	1.92102454642476	0	0	1.06723585912487	0.747065101387407	0	0	9.17822838847385	0	0.213447171824973	0.747065101387407	0	0	0.106723585912487	0	0	1.81430096051227	8.64461045891142	0.106723585912487	0	0	0	0	0.106723585912487	0	0	0	0	2.56136606189968	0	0	0	0	0.533617929562433	65.9551760939168	0	0	0	0	0	1.28068303094984	0	0	0	0.106723585912487	0.64034151547492	1.06723585912487	0	0	0	0.853788687299893	0	0.853788687299893	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	310	"AWI"	310	7403	7991	7726	1.74966352624495	0	1.8842530282638	0.134589502018843	0	1.21130551816958	0.672947510094213	0	0	10.4979811574697	0	0	0.134589502018843	0	0	0	0	0	3.49932705248991	9.69044414535666	0	0	0	0	0	0	0	0.134589502018843	0	0.134589502018843	4.17227456258412	0	0	0	0	0.134589502018843	62.1803499327052	0	0	0	0	0	1.61507402422611	0	0	0	0	0.269179004037685	0.269179004037685	0	0	0	0.134589502018843	0	1.48048452220727	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	315	"AWI"	315	7604	8066	7837	2.00534759358289	0	0	0	0	1.47058823529412	0.401069518716578	0	0	7.35294117647059	0	0	0.267379679144385	0	0.401069518716578	0.133689839572192	0	0	4.41176470588235	10.5614973262032	0	0	0	0	0	0	0.133689839572192	0	0	0	3.74331550802139	0	0	0	0	0.133689839572192	65.5080213903743	0	0	0	0	0	0.668449197860963	0	0	0	0	0.267379679144385	0.53475935828877	0	0	0	0.267379679144385	0	1.7379679144385	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	320	"AWI"	320	7684	8249	7944	2.86458333333333	0.130208333333333	2.86458333333333	0	0	1.04166666666667	0.520833333333333	0	0	9.765625	0	0	0.260416666666667	0	0	0.130208333333333	0	0	3.515625	8.984375	0	0	0	0	0	0.130208333333333	0	0	0	0	3.64583333333333	0	0	0	0	0.260416666666667	62.3697916666667	0	0	0	0	0	1.04166666666667	0	0	0	0	0.390625	0.520833333333333	0	0	0	0.260416666666667	0	1.30208333333333	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	325	"AWI"	325	7763	8349	8038	2.15355805243446	0	0	0	0	1.87265917602996	0.561797752808989	0	0	12.1722846441948	0	0	0.561797752808989	0	0	0.280898876404494	0	0	3.93258426966292	12.7340823970037	0	0	0	0	0	0.280898876404494	0	0	0	0	3.18352059925094	0	0	0	0	0.280898876404494	57.7715355805243	0	0	0	0	0	0.936329588014981	0	0	0	0	1.02996254681648	0.468164794007491	0.0936329588014981	0	0	0.0936329588014981	0	1.59176029962547	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	330	"AWI"	330	7807	8540	8126	1.89075630252101	0.105042016806723	2.62605042016807	0	0	1.68067226890756	0.840336134453782	0	0	7.98319327731092	0	0	0.315126050420168	0	0	0	0	0	3.67647058823529	13.7605042016807	0	0	0	0	0	0.105042016806723	0	0	0	0.105042016806723	4.83193277310924	0	0	0	0	0.210084033613445	56.5126050420168	0	0	0	0	0	1.36554621848739	0	0	0	0	0.840336134453782	1.15546218487395	0	0	0	0.105042016806723	0	1.89075630252101	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	335	"AWI"	335	7899	8612	8225	1.38339920948617	0	0	0	0	1.58102766798419	0.592885375494071	0	0	14.0316205533597	0	0.197628458498024	0.197628458498024	0	0	0.395256916996047	0	0	4.1501976284585	12.4505928853755	0	0	0	0	0	0	0	0.197628458498024	0	0	6.52173913043478	0	0	0	0	0	53.1620553359684	0	0	0	0	0	1.18577075098814	0	0	0	0	1.58102766798419	0.988142292490119	0	0	0	0	0	1.38339920948617	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	340	"AWI"	340	7949	8730	8314	2.03527815468114	0.271370420624152	2.30664857530529	0	0	1.22116689280868	0.542740841248304	0	0	7.19131614654003	0	0	0.407055630936228	0	0	0.135685210312076	0	0	5.15603799185889	10.1763907734057	0	0	0	0	0	0.135685210312076	0	0	0	0.135685210312076	3.9348710990502	0	0	0	0	0.135685210312076	61.3297150610583	0	0	0	0	0	1.35685210312076	0	0	0	0.135685210312076	0.814111261872456	0.407055630936228	0	0	0.407055630936228	0.135685210312076	0	1.62822252374491	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	345	"AWI"	345	8043	8806	8411	1.27314814814815	0.115740740740741	1.50462962962963	0	0	1.50462962962963	0.694444444444444	0	0	14.5833333333333	0	0	0.578703703703704	0	0	0	0	0	5.32407407407407	8.44907407407407	0	0	0	0	0	0	0	0	0	0	4.51388888888889	0	0	0	0	0.115740740740741	56.5972222222222	0	0	0	0	0	0.810185185185185	0	0	0	0.115740740740741	0.578703703703704	0.462962962962963	0	0	0.231481481481481	0.462962962962963	0	2.08333333333333	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	350	"AWI"	350	8105	8917	8511	1.55586987270156	0.424328147100424	0	0	0	1.83875530410184	0	0	0	9.9009900990099	0	0.141442715700141	0.565770862800566	0	0	0.282885431400283	0	0	11.8811881188119	6.50636492220651	0	0	0	0	0.424328147100424	0.141442715700141	0	0.141442715700141	0	0	7.21357850070721	0	0	0	0	0.141442715700141	51.6265912305516	0	0	0	0	0	2.12164073550212	0	0.141442715700141	0	0	0.565770862800566	0	0.141442715700141	0	0	0.282885431400283	1.27298444130127	2.68741159830269	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	355	"AWI"	355	8225	8986	8597	0.944510035419126	0	0	0	0	1.18063754427391	0.590318772136954	0	0	6.61157024793388	0	0	0.236127508854782	0	0	0	0	0	5.66706021251476	12.5147579693034	0	0	0	0	0	0	0	0	0	0.472255017709563	6.72963400236127	0	0	0	0	0.118063754427391	59.8583234946871	0	0	0	0	0	1.65289256198347	0	0	0	0.236127508854782	0.590318772136954	0.472255017709563	0	0	0.118063754427391	0.354191263282172	0	1.65289256198347	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	360	"AWI"	360	8302	9087	8687	0.713648528099911	0	3.56824264049955	0	0	1.69491525423729	0.535236396074933	0	0	7.85013380909902	0	0	0.267618198037467	0	0	0.0892060660124889	0	0	14.0053523639607	6.24442462087422	0	0	0	0	0	0	0	0	0	0.0892060660124889	6.15521855486173	0	0	0	0	0	52.4531668153434	0	0	0	0	0	1.87332738626227	0	0.0892060660124889	0	0	0.713648528099911	0.713648528099911	0.0892060660124889	0	0	0.0892060660124889	0	2.76538804638715	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	365	"AWI"	365	8467	9154	8774	0.853242320819113	0.170648464163823	0	0	0	1.36518771331058	0.853242320819113	0	0	6.8259385665529	0	0	0.170648464163823	0	0	0	0	0	8.70307167235495	9.04436860068259	0	0	0	0	0	0.170648464163823	0	0	0	0.170648464163823	4.77815699658703	0	0	0	0	0	61.0921501706485	0	0	0	0	0	1.02389078498294	0	0	0	0	2.21843003412969	0.511945392491468	0	0	0	0.511945392491468	0	1.5358361774744	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	370	"AWI"	370	8563	9256	8869	0.0964320154291225	0.0964320154291225	0	0.0964320154291225	0	3.56798457087753	0.482160077145612	0	0	12.0540019286403	0	0	0.38572806171649	0	0	0.192864030858245	0	0	16.0077145612343	4.53230472516876	0	0	0	0	0	0	0	0	0	0.192864030858245	7.90742526518804	0	0	0	0	0	46.3837994214079	0	0	0	0	0	2.21793635486982	0	0	0	0.0964320154291225	2.79652844744455	0.77145612343298	0	0	0.192864030858245	0.289296046287367	0	1.63934426229508	0	0
