"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15692	24059	"Vladar"	50.078526	13.213992	76	"AWI"	76	274	925	611	8	0	4	7	0	0	10	0	0	0	26	0	3	0	5	0	0	0	0	0	9	0	458	0	1	0	0	0	3	0	0	0	0	0	2	0	6	1	0	0	1	0	22	196	14	0	0	0	0	0	19	0	0	96	16	7	0	0	0	0	0	1	0	0	1	0	2	0
15692	24059	"Vladar"	50.078526	13.213992	79	"AWI"	79	330	954	673	6	0	4	49	0	0	13	0	0	0	24	0	2	4	11	0	0	1	0	0	6	0	294	0	2	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	19	73	14	0	0	0	0	0	20	0	0	185	12	5	0	0	0	0	0	0	0	1	0	0	5	0
15692	24059	"Vladar"	50.078526	13.213992	82	"AWI"	82	363	1002	740	12	0	5	23	0	0	7	0	0	0	28	0	1	3	5	0	0	0	0	0	9	0	305	0	0	0	0	0	7	0	0	0	0	0	3	1	0	0	0	0	0	0	31	68	16	0	0	0	0	0	31	0	0	123	11	4	0	0	0	0	0	0	0	0	0	2	1	0
15692	24059	"Vladar"	50.078526	13.213992	85	"AWI"	85	465	1036	796	21	2	6	11	0	0	2	0	0	0	33	0	4	2	18	0	0	0	0	0	16	0	242	0	0	0	0	0	8	0	1	0	0	0	6	7	0	0	0	0	1	0	42	217	17	0	0	0	0	0	48	0	0	22	18	2	0	0	0	0	0	2	0	0	2	2	5	0
15692	24059	"Vladar"	50.078526	13.213992	88	"AWI"	88	575	1060	853	20	0	26	6	0	0	2	0	0	0	36	0	0	0	0	0	0	1	0	0	27	0	379	0	0	0	0	0	11	0	1	0	0	0	5	2	0	0	0	0	3	0	32	132	0	0	0	0	0	0	76	0	0	21	4	3	0	0	0	0	0	2	0	0	1	3	2	0
15692	24059	"Vladar"	50.078526	13.213992	91	"AWI"	91	647	1088	916	27	0	20	3	0	0	21	0	0	0	117	0	0	0	0	0	0	0	0	0	34	0	335	0	1	0	0	0	74	0	7	0	0	0	1	0	0	0	0	0	4	0	20	209	0	0	0	0	0	0	127	0	0	4	5	101	0	0	0	0	0	2	0	0	11	4	0	0
15692	24059	"Vladar"	50.078526	13.213992	94	"AWI"	94	716	1124	970	22	1	22	4	0	0	14	0	0	0	164	0	0	1	0	0	0	0	0	0	64	0	241	0	1	0	0	0	73	0	3	0	0	0	3	0	0	0	0	0	6	0	28	199	0	0	0	0	0	0	114	0	0	6	2	207	0	0	0	0	0	0	0	0	4	3	1	0
15692	24059	"Vladar"	50.078526	13.213992	97	"AWI"	97	841	1137	1017	39	1	36	3	0	0	17	0	0	0	278	0	0	2	0	0	0	0	0	0	83	0	31	0	2	1	0	0	77	0	4	0	0	0	2	0	0	0	1	0	8	0	37	187	0	0	0	0	0	0	80	0	0	10	3	441	0	0	0	0	0	0	0	0	2	4	0	0
15692	24059	"Vladar"	50.078526	13.213992	100	"AWI"	100	941	1157	1064	40	0	31	0	0	0	8	0	0	0	235	0	0	0	0	0	0	0	0	0	77	0	9	0	0	0	0	0	60	0	5	0	0	0	3	0	0	0	0	0	1	0	35	163	0	0	0	0	0	0	62	0	0	5	1	632	0	0	0	0	0	0	0	0	1	7	0	0
15692	24059	"Vladar"	50.078526	13.213992	103	"AWI"	103	1000	1205	1114	42	0	21	0	0	0	5	0	0	0	155	0	0	0	0	0	0	0	0	0	66	0	16	0	0	0	0	0	41	0	2	0	0	0	0	0	0	0	0	0	2	0	32	142	0	0	0	0	0	0	46	0	0	8	0	660	0	0	0	0	0	0	0	0	0	9	0	0
15692	24059	"Vladar"	50.078526	13.213992	106	"AWI"	106	1029	1235	1142	63	0	13	0	0	0	1	0	0	0	152	0	0	0	0	0	0	0	0	0	63	0	6	0	0	0	0	0	17	0	3	0	0	0	0	0	0	0	0	0	2	0	17	163	0	0	0	0	0	0	17	0	0	1	0	521	0	0	0	0	0	0	0	0	2	7	4	0
15692	24059	"Vladar"	50.078526	13.213992	109	"AWI"	109	1045	1282	1168	68	0	28	0	0	0	5	0	0	0	281	0	0	4	0	0	0	0	0	0	83	0	12	0	0	0	0	0	52	0	1	0	0	0	1	0	0	0	0	0	2	0	28	203	0	0	0	0	0	0	25	0	0	4	0	336	0	0	0	0	0	0	0	0	0	6	8	0
15692	24059	"Vladar"	50.078526	13.213992	112	"AWI"	112	1057	1346	1193	73	2	33	0	0	0	3	0	0	0	283	0	0	0	0	0	0	0	0	0	67	0	51	0	0	0	0	0	61	0	4	0	0	0	0	0	0	0	0	0	5	0	30	199	0	0	0	0	0	0	43	0	0	2	0	402	0	0	2	0	0	1	0	0	1	0	6	0
15692	24059	"Vladar"	50.078526	13.213992	115	"AWI"	115	1084	1378	1220	61	2	36	0	0	0	4	0	0	0	273	0	0	0	0	0	0	0	0	0	21	0	60	0	0	0	0	0	58	0	2	0	0	0	0	0	0	0	0	0	6	0	34	200	0	0	0	0	0	0	61	0	0	6	0	95	0	0	0	0	0	0	0	0	2	0	0	0
15692	24059	"Vladar"	50.078526	13.213992	118	"AWI"	118	1111	1404	1250	97	3	23	1	0	0	2	1	0	0	243	0	1	0	0	0	0	0	0	0	31	0	41	0	0	1	0	0	64	0	2	0	0	0	0	0	0	0	0	0	7	0	59	144	0	0	0	0	0	0	67	0	0	3	1	79	0	0	0	0	0	1	1	0	1	4	0	0
15692	24059	"Vladar"	50.078526	13.213992	121	"AWI"	121	1129	1432	1278	101	2	19	2	0	0	5	0	0	0	368	0	0	0	0	0	0	0	0	0	41	0	35	0	0	0	0	0	59	0	1	0	0	0	0	0	0	0	0	0	6	0	65	117	0	0	0	0	0	0	73	0	0	2	2	62	0	0	0	0	0	0	0	0	2	5	2	0
15692	24059	"Vladar"	50.078526	13.213992	124	"AWI"	124	1153	1464	1305	92	1	21	2	0	0	1	0	0	0	372	0	1	0	0	0	0	0	0	0	42	0	25	0	0	2	0	0	73	0	0	0	0	0	1	0	0	0	0	0	16	0	55	153	0	0	0	0	0	0	73	0	0	3	3	0	0	0	0	0	0	2	0	0	0	13	0	0
15692	24059	"Vladar"	50.078526	13.213992	127	"AWI"	127	1185	1479	1333	465	0	19	0	0	0	2	0	0	0	48	0	0	0	0	0	0	0	0	0	46	0	13	0	0	0	0	0	87	0	0	0	0	0	2	0	0	0	0	0	14	0	41	164	0	0	0	0	0	0	63	0	0	1	3	1	0	0	0	0	0	0	0	0	2	10	0	0
15692	24059	"Vladar"	50.078526	13.213992	130	"AWI"	130	1211	1501	1361	380	8	43	0	0	0	4	0	0	0	90	0	1	0	0	0	0	0	0	0	33	0	68	0	1	0	0	0	104	0	2	0	0	0	0	0	0	0	0	0	26	1	42	133	0	0	0	0	1	0	99	0	0	0	0	1	0	1	0	0	0	1	0	0	0	4	0	1
15692	24059	"Vladar"	50.078526	13.213992	133	"AWI"	133	1228	1532	1389	401	2	39	0	0	0	7	0	0	0	211	0	0	0	0	0	0	0	0	0	51	0	47	0	1	0	0	0	113	0	1	0	0	0	0	0	0	0	0	0	14	0	39	222	0	0	0	0	0	0	88	0	0	0	1	5	0	0	0	0	0	0	0	1	0	1	0	1
15692	24059	"Vladar"	50.078526	13.213992	142	"AWI"	142	1371	1581	1471	111	0	30	0	0	0	11	0	0	0	223	0	0	0	0	0	0	0	0	0	61	0	32	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	1	0	20	157	0	0	0	0	0	0	92	0	0	6	0	97	0	0	0	0	0	0	2	1	2	4	0	0
15692	24059	"Vladar"	50.078526	13.213992	145	"AWI"	145	1413	1607	1503	67	2	48	0	0	0	8	0	0	0	355	0	0	0	0	0	0	0	0	0	37	0	17	0	1	0	0	0	103	0	3	0	0	0	0	0	0	0	0	0	4	0	21	123	0	0	0	0	0	0	148	0	0	4	1	23	0	0	0	0	0	0	1	0	0	2	2	0
15692	24059	"Vladar"	50.078526	13.213992	148	"AWI"	148	1434	1641	1532	135	2	44	0	0	0	7	0	0	0	327	0	0	0	0	0	0	0	0	0	44	0	5	3	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	2	0	9	53	0	0	0	0	0	0	144	0	0	3	0	13	0	0	0	0	0	0	0	2	3	2	0	0
15692	24059	"Vladar"	50.078526	13.213992	151	"AWI"	151	1447	1693	1560	79	3	45	0	0	0	4	0	0	0	216	0	0	0	0	0	0	0	0	0	58	0	62	0	0	1	0	0	124	0	0	0	0	0	0	0	0	0	0	0	2	0	21	211	0	0	0	0	0	0	139	0	0	0	2	18	0	1	0	0	0	0	0	0	1	2	0	0
15692	24059	"Vladar"	50.078526	13.213992	154	"AWI"	154	1470	1739	1589	36	2	41	0	0	0	3	0	0	0	219	0	0	0	0	0	0	0	0	0	190	0	93	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	2	0	20	321	0	0	0	0	0	0	187	0	0	2	1	4	0	0	0	0	0	0	0	0	0	4	0	0
15692	24059	"Vladar"	50.078526	13.213992	157	"AWI"	157	1500	1757	1622	61	0	47	0	0	0	2	0	0	0	179	0	0	0	0	0	0	0	0	0	43	0	61	0	0	3	0	0	82	0	0	0	0	0	0	0	0	0	0	0	9	0	14	297	0	0	0	0	0	0	180	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
15692	24059	"Vladar"	50.078526	13.213992	160	"AWI"	160	1519	1782	1655	52	2	33	0	0	0	0	0	0	0	510	0	2	0	0	0	0	0	0	0	45	0	53	0	1	1	0	0	90	0	0	0	0	0	0	0	0	0	0	0	6	0	11	280	0	0	0	0	0	0	163	0	0	1	3	3	0	0	0	0	0	0	0	1	3	3	1	0
15692	24059	"Vladar"	50.078526	13.213992	163	"AWI"	163	1533	1825	1688	25	1	17	0	0	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	41	0	37	0	0	1	0	0	76	0	0	0	0	0	0	0	0	0	0	0	2	0	5	224	0	0	0	0	0	0	132	0	0	0	2	2	0	0	0	0	0	1	0	0	2	4	1	0
15692	24059	"Vladar"	50.078526	13.213992	166	"AWI"	166	1599	1839	1718	31	1	26	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	54	0	29	0	0	1	0	0	78	0	0	0	0	0	0	0	0	0	0	0	12	0	37	306	0	0	0	0	0	0	119	0	0	1	1	2	0	0	0	0	0	1	0	0	1	2	0	1
15692	24059	"Vladar"	50.078526	13.213992	169	"AWI"	169	1648	1856	1749	33	1	9	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	77	2	35	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	10	0	41	409	0	0	0	0	0	0	69	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	3
15692	24059	"Vladar"	50.078526	13.213992	172	"AWI"	172	1684	1885	1784	35	0	11	0	0	0	1	0	0	0	678	0	0	1	0	0	0	0	0	0	64	1	42	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	12	0	20	326	0	0	2	0	0	0	71	0	0	2	1	2	0	0	0	0	0	1	0	0	1	2	0	2
15692	24059	"Vladar"	50.078526	13.213992	175	"AWI"	175	1725	1911	1816	23	0	13	0	0	0	0	0	0	0	942	0	1	0	0	0	0	0	0	0	15	0	53	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	6	0	25	333	0	0	0	0	0	0	57	0	0	0	1	1	0	0	0	0	0	1	0	0	0	3	0	0
15692	24059	"Vladar"	50.078526	13.213992	178	"AWI"	178	1752	1939	1843	22	0	46	0	0	1	5	0	0	0	553	0	0	0	0	0	0	0	0	0	19	0	29	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	5	0	23	251	0	0	0	0	0	0	60	0	0	2	0	7	0	0	0	0	0	0	0	0	0	3	0	0
15692	24059	"Vladar"	50.078526	13.213992	181	"AWI"	181	1765	1986	1869	41	1	43	0	0	0	1	0	0	0	537	0	1	0	0	0	0	0	0	0	26	0	36	0	1	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	8	0	30	264	0	0	0	0	0	0	64	0	0	2	0	18	0	0	0	0	0	1	0	0	0	2	1	0
15692	24059	"Vladar"	50.078526	13.213992	184	"AWI"	184	1784	2033	1893	42	2	47	1	0	0	1	0	0	0	295	0	1	0	0	0	0	0	0	0	23	0	84	0	1	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	6	0	26	296	0	0	0	0	0	0	65	0	0	4	0	16	0	0	0	0	0	0	0	0	1	2	0	0
15692	24059	"Vladar"	50.078526	13.213992	187	"AWI"	187	1806	2053	1921	44	0	39	2	0	0	1	0	0	0	211	0	0	0	0	0	0	0	0	0	25	0	74	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	1	0	35	277	0	0	0	0	0	0	62	0	0	3	0	22	0	0	0	0	0	0	0	0	1	1	5	0
15692	24059	"Vladar"	50.078526	13.213992	190	"AWI"	190	1821	2082	1946	38	0	26	9	0	0	16	0	0	0	34	0	0	0	0	0	0	0	0	3	24	0	336	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	1	1	32	126	0	0	0	0	0	0	29	0	0	15	2	20	0	0	0	0	0	2	0	0	1	0	12	0
15692	24059	"Vladar"	50.078526	13.213992	193	"AWI"	193	1833	2118	1971	31	0	28	0	0	0	7	0	0	0	43	0	1	0	0	0	0	0	0	2	31	2	332	0	0	0	0	0	30	0	2	0	0	0	0	0	0	0	0	0	2	0	33	202	48	0	0	0	0	0	46	0	0	0	7	14	0	0	0	0	0	1	0	0	0	1	2	0
15692	24059	"Vladar"	50.078526	13.213992	196	"AWI"	196	1870	2131	1999	31	0	30	2	0	0	5	0	0	0	57	0	2	0	0	0	0	0	0	0	44	1	390	0	0	0	0	0	45	0	0	0	0	0	0	1	0	0	0	0	8	0	29	195	0	0	0	0	0	0	44	0	0	8	9	11	0	0	0	0	0	2	0	0	1	3	3	0
15692	24059	"Vladar"	50.078526	13.213992	199	"AWI"	199	1893	2145	2029	28	0	66	1	0	0	4	0	0	0	115	0	0	1	0	0	0	0	0	0	62	0	1506	0	2	0	0	0	90	1	1	0	0	0	3	2	0	0	0	0	11	0	15	345	0	0	0	0	0	0	81	0	0	10	11	25	0	0	0	0	0	1	0	0	0	1	10	0
15692	24059	"Vladar"	50.078526	13.213992	202	"AWI"	202	1910	2168	2057	65	0	60	1	0	0	5	0	0	0	134	0	1	1	0	0	0	0	0	0	55	0	1623	0	2	0	0	0	77	0	1	0	0	0	2	1	0	0	0	0	9	0	26	358	61	0	0	0	0	0	52	0	0	5	6	27	0	0	0	0	0	0	0	0	1	3	7	0
15692	24059	"Vladar"	50.078526	13.213992	204	"AWI"	204	1924	2182	2073	88	0	51	3	0	0	6	0	0	0	158	0	0	0	0	0	0	0	0	0	42	1	896	0	2	0	0	0	57	0	3	0	0	0	3	0	0	0	0	0	9	0	38	711	0	0	0	0	0	0	46	0	0	16	4	35	0	0	0	0	0	1	0	0	1	3	7	0
15692	24059	"Vladar"	50.078526	13.213992	206	"AWI"	206	1939	2188	2089	29	0	66	2	0	0	9	0	0	0	163	0	0	0	0	0	0	0	0	0	46	1	901	0	1	0	0	0	43	0	2	0	0	0	3	0	0	0	0	0	11	0	28	511	16	0	0	0	0	0	37	0	0	4	2	30	0	0	0	0	0	2	0	0	3	4	14	0
15692	24059	"Vladar"	50.078526	13.213992	208	"AWI"	208	1955	2195	2105	12	0	36	1	0	0	33	0	0	0	149	0	0	0	0	0	0	0	0	0	44	1	758	0	0	0	0	0	29	0	0	0	0	0	9	0	0	1	0	0	4	0	10	240	0	0	0	0	0	0	28	0	0	6	3	43	0	0	0	0	0	1	0	0	1	2	20	0
15692	24059	"Vladar"	50.078526	13.213992	210	"AWI"	210	1966	2204	2120	16	0	29	3	0	0	22	0	0	0	159	0	5	0	0	0	0	0	0	0	39	0	536	0	0	0	0	0	32	0	0	0	0	0	2	0	0	1	0	0	3	0	9	233	0	0	0	0	0	0	58	0	0	8	2	49	0	0	0	0	0	1	0	0	2	1	16	0
15692	24059	"Vladar"	50.078526	13.213992	212	"AWI"	212	1978	2216	2132	18	0	31	4	0	0	8	0	0	0	160	0	4	0	0	0	0	0	0	0	17	0	185	0	0	0	0	0	35	0	3	0	0	0	4	0	0	0	0	0	11	0	9	258	0	0	0	0	0	0	68	0	0	12	0	23	0	0	0	0	0	0	0	0	3	4	10	0
15692	24059	"Vladar"	50.078526	13.213992	214	"AWI"	214	1990	2228	2141	17	1	30	6	0	0	11	0	0	0	168	0	1	2	0	0	0	0	0	0	19	0	111	0	0	0	0	0	49	0	1	0	0	0	5	0	0	0	0	0	8	0	17	246	15	0	0	0	0	0	34	0	0	11	3	32	0	0	0	0	0	0	0	0	1	3	9	0
15692	24059	"Vladar"	50.078526	13.213992	216	"AWI"	216	2001	2233	2148	12	1	37	5	0	0	9	0	0	0	81	0	3	4	0	0	0	0	0	0	26	0	85	0	1	0	0	0	51	0	0	0	1	0	1	0	0	1	0	0	5	0	15	234	38	0	0	0	0	0	34	0	0	10	5	31	0	0	0	0	0	1	0	0	1	2	6	0
15692	24059	"Vladar"	50.078526	13.213992	218	"AWI"	218	2011	2237	2155	14	0	47	3	0	0	6	0	0	0	125	0	2	0	0	0	0	0	0	0	47	0	89	0	1	0	0	0	50	0	0	0	0	0	1	0	0	0	0	0	6	0	20	297	0	0	0	0	0	0	39	0	0	14	5	45	0	0	0	0	0	0	0	0	2	6	7	0
15692	24059	"Vladar"	50.078526	13.213992	220	"AWI"	220	2019	2243	2162	20	1	52	2	0	0	12	0	0	0	103	0	0	0	0	0	0	0	0	0	44	0	77	0	2	0	0	0	52	0	2	0	0	0	1	0	0	1	0	0	5	0	10	308	0	0	0	0	0	0	45	0	0	12	7	56	0	0	0	0	0	0	0	0	1	4	1	0
15692	24059	"Vladar"	50.078526	13.213992	222	"AWI"	222	2024	2251	2169	20	2	55	1	0	0	8	0	0	0	106	0	0	1	0	0	0	0	0	0	43	0	84	0	0	0	0	0	36	0	0	0	0	0	1	0	0	1	0	0	3	0	14	353	39	0	0	0	0	0	41	0	0	13	1	66	0	0	0	0	0	1	0	0	0	3	2	0
15692	24059	"Vladar"	50.078526	13.213992	224	"AWI"	224	2032	2257	2176	19	1	45	4	0	0	7	0	0	0	114	0	1	3	0	0	0	0	0	0	32	0	87	0	0	0	0	0	30	0	1	0	0	0	3	0	0	0	0	0	4	0	18	360	36	0	0	0	0	0	39	0	0	12	1	87	0	0	0	0	0	2	0	0	0	4	7	0
15692	24059	"Vladar"	50.078526	13.213992	226	"AWI"	226	2042	2261	2184	22	0	42	2	0	0	14	0	0	0	123	0	1	0	0	0	0	0	0	0	31	0	82	0	1	0	0	0	30	0	2	0	0	0	2	0	0	0	0	0	5	0	21	371	0	0	0	0	0	0	37	0	0	9	2	81	0	0	0	0	0	0	0	0	0	5	8	0
15692	24059	"Vladar"	50.078526	13.213992	228	"AWI"	228	2051	2265	2192	15	0	43	3	0	0	13	0	0	0	99	0	5	0	0	0	0	0	0	0	30	1	59	0	0	0	0	0	26	0	2	0	0	0	0	0	0	0	0	0	10	0	20	393	0	0	0	0	0	0	31	0	0	7	5	82	0	0	0	0	0	0	0	0	0	6	5	0
15692	24059	"Vladar"	50.078526	13.213992	230	"AWI"	230	2057	2271	2200	20	0	26	2	0	0	12	0	0	0	102	0	3	0	0	0	0	0	0	0	29	1	61	0	0	0	0	0	31	0	2	0	0	0	1	0	0	0	0	0	2	0	29	394	0	0	0	0	0	0	36	0	0	16	2	86	0	0	0	0	0	0	0	0	1	1	1	0
15692	24059	"Vladar"	50.078526	13.213992	232	"AWI"	232	2062	2278	2206	32	0	27	4	0	0	23	0	0	0	77	0	1	0	0	0	0	0	0	0	31	0	24	0	2	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	1	0	28	388	0	0	0	0	0	0	30	0	0	19	2	94	0	0	0	0	0	0	0	0	0	2	0	0
15692	24059	"Vladar"	50.078526	13.213992	234	"AWI"	234	2071	2283	2214	43	0	22	1	0	0	37	0	0	0	78	0	1	0	0	0	0	0	0	0	33	0	34	0	1	0	0	0	22	0	0	0	0	0	0	0	0	1	0	0	4	0	26	380	16	0	0	0	0	0	32	0	0	12	1	87	0	0	0	0	0	0	0	0	0	2	2	0
15692	24059	"Vladar"	50.078526	13.213992	236	"AWI"	236	2085	2287	2222	41	0	25	3	0	0	19	0	0	0	85	0	4	0	0	0	0	0	0	0	30	0	45	0	1	0	0	0	26	0	1	0	0	0	1	0	0	0	0	0	2	0	27	377	0	0	0	0	0	0	15	0	0	13	0	74	0	0	0	0	0	0	0	0	1	1	0	0
15692	24059	"Vladar"	50.078526	13.213992	238	"AWI"	238	2097	2290	2229	36	2	24	2	0	0	8	0	0	0	96	0	0	0	0	0	0	0	0	0	33	1	50	0	3	0	0	0	25	0	1	0	0	0	1	0	0	0	0	0	3	0	22	389	0	0	0	0	0	0	17	0	0	8	5	99	0	0	0	0	0	0	1	0	1	3	3	0
15692	24059	"Vladar"	50.078526	13.213992	240	"AWI"	240	2104	2296	2236	21	0	26	4	0	0	19	0	0	0	55	0	0	0	0	0	0	0	0	0	23	3	53	0	2	0	0	0	27	0	0	0	0	0	1	0	0	0	0	0	7	0	19	323	0	0	0	0	0	0	14	0	0	10	4	96	0	0	0	0	0	0	2	0	0	2	2	0
15692	24059	"Vladar"	50.078526	13.213992	242	"AWI"	242	2109	2304	2242	32	0	33	7	0	0	11	0	0	0	43	0	1	0	0	0	0	0	0	0	29	0	47	0	2	1	0	0	31	0	1	0	0	0	2	0	0	0	0	0	8	0	21	314	14	0	0	0	0	0	24	0	0	8	0	101	0	0	0	0	0	0	0	0	0	2	5	0
