"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14540	40579	"Alpi di Robièi Val Bavona"	46.445	8.51833	10	"AWI"	10	17	496	198	0.510855683269476	0	11.3665389527459	0	0	0	0	0.766283524904214	0	0	0.766283524904214	0.893997445721584	0.510855683269476	0	0	0.383141762452107	1.6602809706258	0	0	1.40485312899106	0	64.367816091954	0	0	0	0	0	1.02171136653895	0	0	0	0	0.127713920817369	0.255427841634738	0	0.127713920817369	0	0	0	0.127713920817369	3.83141762452107	4.34227330779055	0	0	0	0.127713920817369	0	1.27713920817369	0.510855683269476	0	0	0	0.127713920817369	2.17113665389527	0.383141762452107	0	0.255427841634738	0	0.127713920817369	2.55427841634738	0
14540	40579	"Alpi di Robièi Val Bavona"	46.445	8.51833	30	"AWI"	30	344	1021	663	0.906344410876133	0	14.5015105740181	0	0	0	0	0.302114803625378	0	0	1.05740181268882	0.906344410876133	0.453172205438067	1.05740181268882	0	1.05740181268882	1.05740181268882	0	0	1.66163141993958	0	40.1812688821752	0	0	0	0	0	0.906344410876133	0	0	0	0	0.302114803625378	0.302114803625378	0	0	0	0	0	0	2.41691842900302	3.47432024169184	0	0.151057401812689	22.3564954682779	0	0.151057401812689	0.906344410876133	0.604229607250755	0	0	0	0.302114803625378	3.47432024169184	0	0	0.755287009063444	0	0	0.755287009063444	0
14540	40579	"Alpi di Robièi Val Bavona"	46.445	8.51833	40	"AWI"	40	557	1234	896	0.887573964497041	0	13.7573964497041	0.591715976331361	0	0	0.14792899408284	1.4792899408284	0	0	0.29585798816568	0.443786982248521	0.887573964497041	1.62721893491124	0	1.18343195266272	2.07100591715976	0	0	0.443786982248521	0	55.9171597633136	0	0	0	0.14792899408284	0	1.18343195266272	0	0	0.14792899408284	0	0.14792899408284	0.14792899408284	0	0.14792899408284	0	0	0	0	4.58579881656805	5.02958579881657	0	0	0	0	0	1.4792899408284	1.77514792899408	0	0	0	0.14792899408284	3.55029585798817	0	0	0.443786982248521	0	0.29585798816568	1.03550295857988	0
14540	40579	"Alpi di Robièi Val Bavona"	46.445	8.51833	50	"AWI"	50	798	1453	1128	0.991325898389095	0	17.9677819083024	0.247831474597274	0	0	0	0.743494423791822	0	0	0.371747211895911	0.371747211895911	0.247831474597274	0	0	0.867410161090459	1.11524163568773	0	0	1.48698884758364	0	57.001239157373	0	0	0	0	0	0.743494423791822	0	0	0	0	0	0	0	0	0	0	0	0	4.08921933085502	3.96530359355638	0	0	0	0	0.123915737298637	1.23915737298637	0.743494423791822	0	0	0	0.619578686493185	3.59355638166047	0	0	0.495662949194548	0	0	2.97397769516729	0
14540	40579	"Alpi di Robièi Val Bavona"	46.445	8.51833	60	"AWI"	60	1092	1657	1350	0.625651720542232	0	16.0583941605839	0.312825860271116	0	0	0	1.45985401459854	0	0	0.521376433785193	0	0.208550573514077	1.04275286757039	0	0.521376433785193	2.81543274244004	0	0	1.45985401459854	0	57.6642335766423	0	0	0	0	0	0.625651720542232	0.104275286757039	0	0.104275286757039	0.104275286757039	0	0.417101147028154	0	0.104275286757039	0	0.208550573514077	0	0	3.44108446298227	3.44108446298227	0	0	0	0	0	1.77267987486966	0.834202294056309	0.104275286757039	0	0	0	4.27528675703858	0.104275286757039	0	0.104275286757039	0	0.208550573514077	1.3555787278415	0
14540	40579	"Alpi di Robièi Val Bavona"	46.445	8.51833	70	"AWI"	70	1335	2022	1612	4.8780487804878	0	32.1138211382114	0	0	0	0	1.21951219512195	0.203252032520325	0	0.40650406504065	0.203252032520325	0.203252032520325	0	0	0.203252032520325	3.86178861788618	0	0	1.82926829268293	0	26.6260162601626	0	0	0	0	0	0.813008130081301	0	0	0	0	0.203252032520325	0.40650406504065	0	0	0	0	0	0.203252032520325	10.1626016260163	9.34959349593496	0	0	0	0.203252032520325	0	2.03252032520325	0.40650406504065	0	0	0	0.203252032520325	2.03252032520325	0	0	0.609756097560976	0	0.813008130081301	0.813008130081301	0
14540	40579	"Alpi di Robièi Val Bavona"	46.445	8.51833	80	"AWI"	80	1524	2420	1900	1.68302945301543	0	15.5680224403927	0.280504908835905	0	0	0	0.841514726507714	0	0	0.561009817671809	0	0	0.420757363253857	0	0.561009817671809	0.420757363253857	0	0	0.701262272089762	0	65.0771388499299	0	0	0	0	0	0.841514726507714	0	0	0	0	0	0.140252454417952	0	0	0	0	0	0	4.48807854137447	2.945301542777	0	0	0	0	0	1.26227208976157	0.280504908835905	0	0	0	0.280504908835905	2.66479663394109	0.280504908835905	0	0.280504908835905	0	0	0.420757363253857	0
14540	40579	"Alpi di Robièi Val Bavona"	46.445	8.51833	90	"AWI"	90	1743	2773	2186	3.16091954022989	0	24.8563218390805	0.14367816091954	0.431034482758621	0	0	0.718390804597701	0	0	0.431034482758621	0.14367816091954	0.28735632183908	0	0	0.574712643678161	0.14367816091954	0	0	2.29885057471264	0	48.8505747126437	0	0	0	0	0	0.431034482758621	0.28735632183908	0	0	0	0.14367816091954	0.14367816091954	0	0.14367816091954	0	0.14367816091954	0	0.862068965517241	5.45977011494253	6.03448275862069	0	0	0	0	0	1.29310344827586	0.28735632183908	0	0	0	0	2.01149425287356	0	0	0.574712643678161	0	0	0.14367816091954	0
14540	40579	"Alpi di Robièi Val Bavona"	46.445	8.51833	100	"AWI"	100	1962	3118	2480	2.20264317180617	0.146842878120411	26.7254038179148	0.146842878120411	0.293685756240822	0	0	0.146842878120411	0	0	0.587371512481645	0.146842878120411	0	0.146842878120411	0	0.146842878120411	0.146842878120411	0	0	1.17474302496329	0	52.4229074889868	0	0	0	0	0	1.3215859030837	0	0	0.146842878120411	0	0	0.146842878120411	0	0	0	0	0	0	4.84581497797357	4.69897209985316	0	0	0	0	0	0.881057268722467	0.146842878120411	0	0	0	0.146842878120411	1.76211453744493	0.146842878120411	0	0.587371512481645	0	0.440528634361234	0.293685756240822	0
14540	40579	"Alpi di Robièi Val Bavona"	46.445	8.51833	110	"AWI"	110	2217	3420	2775	2.55474452554745	0	23.1751824817518	0.182481751824818	0.456204379562044	0	0	0.182481751824818	0	0	0.821167883211679	0.182481751824818	0.364963503649635	0.182481751824818	0	0.638686131386861	0	0	0	1.27737226277372	0	56.7518248175182	0	0	0	0	0	0	0.456204379562044	0	0.0912408759124088	0	0.0912408759124088	0	0	0	0	0	0	0.0912408759124088	5.38321167883212	4.56204379562044	0	0	0	0	0	0.72992700729927	0.0912408759124088	0	0	0	0.0912408759124088	0.912408759124087	0.0912408759124088	0	0.364963503649635	0	0.273722627737226	0	0
