"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
24186	42555	"Großvillars Alter See"	49.042312	8.758684	10	"AWI"	10	-104	220	6	0	0	1.22549019607843	0	0	0	0	0	0.245098039215686	5.63725490196078	0.490196078431373	0	0	0	1.7156862745098	31.6176470588235	0	0	0	0.245098039215686	0.245098039215686	0	0	6.86274509803922	0	0.245098039215686	0	0	0.245098039215686	0	0	0	3.18627450980392	44.6078431372549	0	0	0	0	1.7156862745098	0	0	0	0	0.735294117647059	0	0	0	0	0	0	0.735294117647059	0.245098039215686	0
24186	42555	"Großvillars Alter See"	49.042312	8.758684	20	"AWI"	20	-58	328	86	0.163132137030995	0	0.163132137030995	0.32626427406199	0	0	0.163132137030995	0	0.65252854812398	0.163132137030995	0	0	0	0.163132137030995	0.163132137030995	56.1174551386623	0	0	0	0	0	0	0.163132137030995	2.28384991843393	0	2.12071778140294	0	0	0	0	0	0	0.815660685154975	33.931484502447	0	0	0	0	2.12071778140294	0	0	0	0	0	0	0	0	0	0	0	0.32626427406199	0	0.163132137030995
24186	42555	"Großvillars Alter See"	49.042312	8.758684	30	"AWI"	30	-8	428	167	0.776196636481242	0	0.258732212160414	0.646830530401035	0	0	0.129366106080207	0	0.388098318240621	2.32858990944373	0	0	0	0	0.776196636481242	38.6804657179819	0	0	0	0.129366106080207	0	0.129366106080207	0	4.01034928848642	0	0	0	0	0	0	0.129366106080207	0	2.06985769728331	47.0892626131953	0	0	0	0	2.45795601552393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24186	42555	"Großvillars Alter See"	49.042312	8.758684	40	"AWI"	40	45	536	255	0	0	0	0	0	0	1.22699386503067	0	0.613496932515337	0	0.613496932515337	0	0	0	3.06748466257669	61.9631901840491	0	0	0	0	0	0	0	7.97546012269939	0	2.45398773006135	0	0	0	0	0	0	0	14.1104294478528	0	0	0	0	7.97546012269939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24186	42555	"Großvillars Alter See"	49.042312	8.758684	50	"AWI"	50	106	624	337	0.467289719626168	0	0.934579439252336	0.467289719626168	0.467289719626168	0	0.467289719626168	0	1.4018691588785	0	0.467289719626168	0	0	0	1.4018691588785	53.7383177570093	0	0	0	1.4018691588785	0	3.73831775700935	0	10.7476635514019	0	4.67289719626168	0	0	0	0	0.467289719626168	0	0	11.6822429906542	0	0	0	0	5.14018691588785	0	0	0	0	0.467289719626168	0	0	0	0	0	0.934579439252336	0.934579439252336	0	0
24186	42555	"Großvillars Alter See"	49.042312	8.758684	60	"AWI"	60	174	718	420	0.371747211895911	0	0.371747211895911	0.371747211895911	0	0	1.11524163568773	0	2.23048327137546	1.11524163568773	0	0	0	0	2.23048327137546	55.3903345724907	0	0	0	0	0	1.48698884758364	0	12.639405204461	0	0.743494423791822	0	0	0	0	0.743494423791822	0	1.48698884758364	10.0371747211896	0	0	0	0.371747211895911	8.17843866171004	0	0	0	0	0.743494423791822	0	0	0	0	0	0	0	0.371747211895911	0
24186	42555	"Großvillars Alter See"	49.042312	8.758684	70	"AWI"	70	238	807	500	0.689655172413793	0.344827586206897	0.344827586206897	0	0	0	0.344827586206897	0	1.37931034482759	1.03448275862069	0.344827586206897	0	0	0	0.689655172413793	56.8965517241379	0	0	0	1.03448275862069	0	2.06896551724138	0	10.3448275862069	0	3.10344827586207	0	0	0	0	0.344827586206897	0	0.344827586206897	11.0344827586207	0	0	0	0	9.31034482758621	0	0	0	0	0	0	0	0	0	0	0	0	0.344827586206897	0
24186	42555	"Großvillars Alter See"	49.042312	8.758684	80	"AWI"	80	308	890	583	0	0.278551532033426	1.1142061281337	0.278551532033426	0	0	0	0	1.1142061281337	0.278551532033426	1.1142061281337	0	0	0	0.835654596100279	66.8523676880223	0	0.278551532033426	0	0.278551532033426	0	1.67130919220056	0	8.35654596100279	0.278551532033426	1.67130919220056	0	0	0	0	0.278551532033426	0	0.278551532033426	4.17827298050139	0	0	0	0	9.74930362116992	0	0	0.278551532033426	0	0	0	0	0	0	0.278551532033426	0	0.557103064066852	0	0
24186	42555	"Großvillars Alter See"	49.042312	8.758684	90	"AWI"	90	376	968	666	0.429184549356223	0	0.858369098712446	1.71673819742489	0	0	0	0	2.14592274678112	0	1.71673819742489	0	0	0	3.43347639484979	48.4978540772532	0	0	0	2.14592274678112	0	1.28755364806867	0	22.3175965665236	0.429184549356223	0.429184549356223	0	0	0	0	0.858369098712446	0	0	3.86266094420601	0	0	0	0	9.01287553648069	0	0	0	0	0	0	0	0	0	0	0	0.858369098712446	0	0
24186	42555	"Großvillars Alter See"	49.042312	8.758684	100	"AWI"	100	454	1057	748	0.543478260869565	0	0.543478260869565	0.543478260869565	0	0	2.17391304347826	0	2.71739130434783	0.543478260869565	0	0	0	0	3.26086956521739	52.7173913043478	0	0	0	0.543478260869565	0	3.26086956521739	0	11.9565217391304	0	0.543478260869565	0	0	0	0	2.17391304347826	0.543478260869565	0	4.89130434782609	0	0	0	0	11.4130434782609	0	0	0.543478260869565	0	0.543478260869565	0	0	0	0	0	0	0.543478260869565	0	0
