"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Heliotropium"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Nitrariaceae"	"Olea"	"Ostrya.Carpinus"	"Parrotia"	"Picea"	"Pinaceae"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Sambucus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
26019	45097	"GS05"	38.76083	51.53778	52.25	"AWI"	52.25	9137.5	9714	9419	0	0	1	146	2	52	0	0	0	0	5	0	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	58.5	"AWI"	58.5	9515	10318	9961	0	0	1	139	1	58	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	61	"AWI"	61	9613	10623	10173	0	0	0	183	0	68	0	0	2	0	7	0	0	2	0	0	0	0	8	7	2	0	0	1	0	1	0	0	2	0	5	0	1	0	1	1	2	1	1	0	0	8	0	0	3	0	49	0	0	17	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0
26019	45097	"GS05"	38.76083	51.53778	68	"AWI"	68	10132	10829	10506	0	0	1	188	0	76	0	0	1	0	2	0	0	4	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	1	1	0	2	0	0	1	0	0	0	0	1	0
26019	45097	"GS05"	38.76083	51.53778	73.5	"AWI"	73.5	10389	11109	10760	1	0	0	162	0	73	0	0	1	0	2	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	78	"AWI"	78	10717	11611	11129	0	0	1	148	1	95	1	0	2	0	2	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	81.5	"AWI"	81.5	11320.5	12728.5	11670.5	1	0	2	143	2	91	0	0	0	0	4	0	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	6	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	2	0	0
26019	45097	"GS05"	38.76083	51.53778	85.5	"AWI"	85.5	11924.5	14102.5	12278.5	0	0	0	137	2	106	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	89	"AWI"	89	12388	15342	12816	0	0	0	127	0	112	0	0	3	0	3	0	0	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	11	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0
26019	45097	"GS05"	38.76083	51.53778	92.5	"AWI"	92.5	12890	16454.5	13419.5	0	0	2	172	1	88	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	96	"AWI"	96	13989	16742	14409	0	0	0	124	0	104	0	0	0	0	1	0	0	4	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0
26019	45097	"GS05"	38.76083	51.53778	99	"AWI"	99	14856	17003	15269	0	0	1	177	1	130	0	0	0	0	1	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	101.5	"AWI"	101.5	15540.5	17248	15989	0	0	0	164	0	104	0	0	0	0	2	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	102	"AWI"	102	15675	17300	16134	0	0	2	147	1	96	0	0	3	0	3	0	0	6	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	7	0	0	0	0	0	4	0	1	0	0	0	0	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	106	"AWI"	106	16689	17861	17265	0	0	9	148	1	117	0	0	0	0	1	0	0	2	0	0	0	0	1	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
26019	45097	"GS05"	38.76083	51.53778	108	"AWI"	108	17104	18304	17683	0	0	1	137	1	131	0	0	2	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	21	0	0	0	0	1	0	0	0	0	0	1	4	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	110.5	"AWI"	110.5	17388	18505	17895	0	0	2	125	1	114	0	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	113	"AWI"	113	17537	18852	18100	0	0	1	135	0	128	0	0	1	0	3	0	0	3	0	2	0	0	1	2	9	2	0	0	0	0	0	1	0	1	8	0	0	0	0	0	7	0	0	0	0	0	0	0	1	9	35	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	118	"AWI"	118	17671	19962	18467	0	0	2	118	0	71	0	0	0	0	0	1	0	3	0	0	0	0	0	1	6	1	0	0	0	1	0	0	0	2	14	0	1	0	0	0	2	0	0	0	0	0	14	0	2	1	37	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26019	45097	"GS05"	38.76083	51.53778	124	"AWI"	124	17917	21278	18994	0	0	2	120	0	99	0	0	1	0	2	0	0	2	0	0	0	0	2	2	4	3	0	0	0	0	0	1	0	0	7	0	1	0	0	0	2	0	1	0	0	0	9	1	0	2	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
26019	45097	"GS05"	38.76083	51.53778	128	"AWI"	128	18166	22240	19603	0	0	2	126	1	96	0	0	1	0	1	1	0	10	0	0	0	0	0	0	7	0	8	0	0	0	0	1	0	0	16	0	1	0	0	0	3	0	1	0	0	0	0	0	0	6	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	131.5	"AWI"	131.5	18323	23478	20090.5	0	0	3	129	1	88	0	0	0	0	1	0	1	2	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	0	1	0	0	0	3	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
26019	45097	"GS05"	38.76083	51.53778	139.5	"AWI"	139.5	18716	26565	21131.5	0	0	1	181	1	114	0	0	2	0	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	8	0	0	2	23	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	141.5	"AWI"	141.5	18922.5	26995.5	21446.5	0	0	1	147	0	132	1	0	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	156.5	"AWI"	156.5	19993	30843.5	23691.5	0	0	1	166	1	105	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26019	45097	"GS05"	38.76083	51.53778	146.5	"AWI"	146.5	19257.5	28165	22233.5	0	0	0	174	2	133	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	166.5	"AWI"	166.5	20689	33414.5	25242.5	0	0	0	172	1	122	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	173	"AWI"	173	21429	34825	26167	0	0	0	147	1	115	0	0	1	0	1	0	0	2	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	181	"AWI"	181	22084	36483	27416	0	0	0	158	2	140	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	186	"AWI"	186	22555	37582	28159	0	0	0	154	2	112	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
26019	45097	"GS05"	38.76083	51.53778	191	"AWI"	191	23129	38432	28930	0	0	2	158	1	121	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0
26019	45097	"GS05"	38.76083	51.53778	196	"AWI"	196	23578	39481	29678	0	0	0	148	2	101	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	6	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0
26019	45097	"GS05"	38.76083	51.53778	202	"AWI"	202	24209	40710	30626	0	0	1	176	1	109	0	0	1	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	212.5	"AWI"	212.5	25230.5	42820.5	32277	0	0	0	151	0	127	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	218	"AWI"	218	25861	43997	33131	0	0	0	164	2	108	0	0	1	0	1	0	0	2	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	225	"AWI"	225	26515	45393	34256	0	0	1	142	1	132	0	0	0	0	3	0	0	3	0	1	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	239	"AWI"	239	28034	48186	36459	0	0	0	146	0	90	0	0	0	0	2	0	0	3	0	0	0	0	0	1	8	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	244	"AWI"	244	28533	49249	37239	0	0	1	179	1	87	0	0	0	0	3	0	0	2	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	254.5	"AWI"	254.5	29729.5	51222	38833	0	0	0	177	1	90	0	0	1	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	263	"AWI"	263	30595	52928	40143	0	0	0	132	0	108	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	274.5	"AWI"	274.5	31909	55113	41983	0	0	1	179	1	117	0	0	0	0	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	281.5	"AWI"	281.5	32763.5	56336	43033	0	0	1	145	1	92	0	0	0	0	0	0	0	3	0	0	0	0	2	0	4	1	0	0	0	0	0	0	0	0	10	0	0	0	0	1	1	3	0	0	0	2	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
26019	45097	"GS05"	38.76083	51.53778	300.45	"AWI"	300.45	35193.9	59822.7	45973.15	0	1	0	155	0	121	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	1	0	1	0	0	1	0	0	0	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26019	45097	"GS05"	38.76083	51.53778	376.5	"AWI"	376.5	44468	74292	57628	0	0	0	168	1	130	0	0	0	0	1	0	0	3	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	3	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
26019	45097	"GS05"	38.76083	51.53778	408	"AWI"	408	48535	80161	62559	0	0	0	169	1	111	0	0	0	0	2	0	0	1	0	0	0	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	494	"AWI"	494	59641	95433	75654	0	0	1	173	0	102	0	0	0	0	0	0	0	1	0	0	0	0	8	2	7	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	7	18	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
26019	45097	"GS05"	38.76083	51.53778	614.5	"AWI"	614.5	75484.5	117365	94466	0	0	0	165	6	90	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	794.5	"AWI"	794.5	99666.5	148728	122273.5	0	0	1	158	1	73	0	0	2	0	6	0	0	0	0	0	1	0	1	2	8	2	0	0	0	0	0	0	0	0	15	0	1	0	0	0	3	0	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	0	0	0
26019	45097	"GS05"	38.76083	51.53778	921	"AWI"	921	116764	170365	141448	0	0	4	143	0	92	0	0	2	0	0	0	0	4	0	0	0	0	19	2	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	2	3	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0
