"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Chamaerops"	"Cistaceae"	"Convolvulaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malvaceae"	"Myrtaceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tamarix"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3399	4404	"San Rafael"	36.77361	-2.60139	10	"AWI"	10	-89	135	9	0	0	0	45.3781512605042	0	0	11.3445378151261	0	0.420168067226891	0	0	0	0	0	0	0	0	0	0	0.420168067226891	0	0	0	0	0.840336134453782	1.68067226890756	0.420168067226891	0	0	0	0	0.420168067226891	0	0.420168067226891	0	0	11.7647058823529	0	0	0	0.840336134453782	0	16.8067226890756	0.420168067226891	0.840336134453782	0	0	0	1.26050420168067	5.88235294117647	0	0	0	0	0	0	0	0.420168067226891	0	0	0.420168067226891	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	30	"AWI"	30	-54	429	102	0	0	0	97.2837643185404	0.0685918101378695	0	1.03573633308183	0	0.00685918101378695	0	0	0	0	0	0.00685918101378695	0.00685918101378695	0	0	0	0	0	0	0	0.0342959050689348	0.0342959050689348	0.0342959050689348	0	0.0342959050689348	0.00685918101378695	0	0	0.253789697510117	0	0.0137183620275739	0	0	0.596748748199465	0	0	0	0.0205775430413609	0	0.164620344330887	0.0137183620275739	0.0548734481102956	0	0	0	0.0480142670965087	0.253789697510117	0	0	0	0.00685918101378695	0.00685918101378695	0	0	0.0137183620275739	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	40	"AWI"	40	-42	577	149	0	0	0	98.8145739999207	0.0436109899694723	0	0.297347658882766	0.210125678943821	0	0	0	0	0	0	0	0	0	0	0.0237878127106213	0	0	0	0	0.00396463545177021	0.0118939063553106	0	0.00792927090354042	0.0237878127106213	0.0158585418070808	0	0.0118939063553106	0.0594695317765531	0	0.00792927090354042	0	0	0.103080521746025	0	0	0	0.0237878127106213	0	0.150656147167268	0.019823177258851	0.075328073583634	0	0.00396463545177021	0	0.019823177258851	0.0475756254212425	0	0.00396463545177021	0	0	0	0	0	0.019823177258851	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	50	"AWI"	50	-15	689	201	0	0	0	65.479219677693	3.05343511450382	0	17.1331636980492	7.20949957591179	0	0	0	0	0	0	0	0.0848176420695505	0	0	0.424088210347752	0	0	0	0	0.169635284139101	0.0848176420695505	0.169635284139101	0	0.593723494486853	0.0848176420695505	0	0.0848176420695505	0.254452926208651	0	0	0	0	1.27226463104326	0	0	0	0.424088210347752	0	0.254452926208651	0.169635284139101	0.508905852417303	0	0.0848176420695505	0	0	1.27226463104326	0.0848176420695505	0	0	0	0	0	0.0848176420695505	0.932994062765055	0	0	0	0	0	0.0848176420695505
3399	4404	"San Rafael"	36.77361	-2.60139	60	"AWI"	60	32	735	265	0	0	0	87.8078320549051	0.40371417036738	0	8.03391199031086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080742834073476	0.161485668146952	0.242228502220428	0.040371417036738	0.121114251110214	0	0	0.040371417036738	0.20185708518369	0	0	0	0	0.847799757771498	0	0	0	0.20185708518369	0	0.565199838514332	0	0.040371417036738	0	0	0	0.080742834073476	0.767056923698022	0	0	0	0	0.040371417036738	0	0	0.322971336293904	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	70	"AWI"	70	61	799	332	0	0	0	75.2163164400494	0.247218788627936	0	20.7045735475896	0	0	0	0	0	0	0	0	0.0618046971569839	0	0	0	0	0	0	0	0.0618046971569839	0.370828182941904	0.247218788627936	0	0.432632880098888	0.185414091470952	0	0	0.123609394313968	0	0	0	0	0	0	0.0618046971569839	0	0	0	0.432632880098888	0	0.185414091470952	0	0	0	0.185414091470952	1.23609394313968	0	0.0618046971569839	0	0	0	0	0	0.185414091470952	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	80	"AWI"	80	84	877	395	0	0	0	90.8247422680412	0.515463917525773	0	6.08247422680412	0	0	0	0	0.0343642611683849	0	0	0	0	0	0	0.206185567010309	0	0	0	0	0	0.240549828178694	0.0687285223367698	0	0.206185567010309	0	0	0	0.240549828178694	0	0	0	0	0.378006872852234	0	0	0	0.0343642611683849	0	0.309278350515464	0.0687285223367698	0.171821305841924	0	0	0	0.13745704467354	0.171821305841924	0	0	0	0	0	0	0	0.171821305841924	0.103092783505155	0	0	0	0	0.0343642611683849
3399	4404	"San Rafael"	36.77361	-2.60139	90	"AWI"	90	104	976	452	0	0	0	61.244019138756	0.478468899521531	0	33.8516746411483	0	0	0	0	0	0	0	0	0.119617224880383	0	0	0.239234449760766	0	0	0	0	0.119617224880383	0.119617224880383	0.119617224880383	0	0.358851674641148	0	0	0	0	0	0	0	0	0.837320574162679	0	0	0	0	0	0.717703349282297	0	0.119617224880383	0	0	0	0.239234449760766	0.239234449760766	0	0.119617224880383	0	0	0	0	0.119617224880383	0.598086124401914	0.358851674641148	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	100	"AWI"	100	162	1019	509	0	0	0.0574052812858783	82.3191733639495	0.401836969001148	0	15.0401836969001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114810562571757	0.172215843857635	0.114810562571757	0	0.114810562571757	0	0	0	0.0574052812858783	0	0	0	0	0.401836969001148	0	0	0	0	0	0.287026406429392	0	0.229621125143513	0	0	0	0.0574052812858783	0.287026406429392	0	0	0	0.0574052812858783	0	0	0	0.287026406429392	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	110	"AWI"	110	218	1045	566	0	0	0	57.1087216248507	1.3142174432497	0	17.5627240143369	16.0095579450418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3584229390681	1.194743130227	0.3584229390681	0	0.3584229390681	0	0	0	0.3584229390681	0	0	0	0	0.836320191158901	0	0	0	0.1194743130227	0	1.0752688172043	0.1194743130227	0.4778972520908	0	0	0	0.2389486260454	2.2700119474313	0	0	0	0	0	0	0	0.2389486260454	0	0	0	0	0	0
