"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Larix"	"Liliaceae"	"Montiaceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
3244	4211	"Lac Long Inférieur"	44.05778	7.45	20	"AWI"	20	137	2610	1257	17.0731707317073	0	0	1.21951219512195	0	0	3.65853658536585	0	0	0	0	0	0	0	3.04878048780488	0.609756097560976	0	1.21951219512195	1.21951219512195	4.26829268292683	0	0	0	0	0	1.21951219512195	0	0	0	3.65853658536585	0	5.48780487804878	0	0	3.65853658536585	0	0	0	5.48780487804878	0	0.609756097560976	0	27.4390243902439	0	13.4146341463415	0	1.82926829268293	0	0	1.82926829268293	0.609756097560976	0	0	0	0	1.21951219512195	1.21951219512195	0
3244	4211	"Lac Long Inférieur"	44.05778	7.45	25	"AWI"	25	723	2718	1590	14.2857142857143	0	0	0	0	0	4.92610837438424	0	2.46305418719212	0.492610837438424	0	0.492610837438424	0.492610837438424	0	4.43349753694581	0	0	0	3.94088669950739	5.91133004926108	0	0	0	0	0	3.44827586206897	0	0	0	0	0.492610837438424	5.41871921182266	0	0	1.47783251231527	0	0	0	3.44827586206897	0	0	0	23.1527093596059	0	19.7044334975369	0.985221674876847	0	0	0	3.44827586206897	0	0	0	0	0	0.985221674876847	0	0
3244	4211	"Lac Long Inférieur"	44.05778	7.45	30	"AWI"	30	1241	2835	1932	11.4503816793893	0	0	0.763358778625954	0	0	3.81679389312977	0	0	0	0	0	0	0	0.381679389312977	0	0	0	3.05343511450382	4.9618320610687	0	0	0	0	0	1.52671755725191	0	0	0	1.52671755725191	0	3.81679389312977	0	0	0.763358778625954	0	0	0	2.67175572519084	33.969465648855	0.381679389312977	0	17.5572519083969	0	7.63358778625954	0.381679389312977	1.52671755725191	0	0.381679389312977	3.05343511450382	0	0	0	0	0	0	0.381679389312977	0
3244	4211	"Lac Long Inférieur"	44.05778	7.45	35	"AWI"	35	1664	2995	2282	22.4899598393574	0.401606425702811	0	0.401606425702811	0.401606425702811	0	1.60642570281124	2.40963855421687	1.60642570281124	0	0	0	0.401606425702811	0	0	0	0	0	4.01606425702811	1.20481927710843	0	0	0	0	0	2.81124497991968	0	0	0.803212851405622	0	0	4.01606425702811	0	0	0	0	0	0	2.81124497991968	42.1686746987952	0	0	0	0	8.43373493975904	0	0.401606425702811	0.401606425702811	0	2.81124497991968	0.401606425702811	0	0	0	0	0	0	0
3244	4211	"Lac Long Inférieur"	44.05778	7.45	40	"AWI"	40	1961	3307	2633	27.8481012658228	0	0	0.632911392405063	0	0	8.86075949367089	0	0	0	0.632911392405063	0	0	0	0	0	0	0	3.16455696202532	5.06329113924051	0	0	0	0	0	2.53164556962025	0	0.632911392405063	0	0	0.632911392405063	4.43037974683544	0	0	0	0	0.632911392405063	0	5.06329113924051	0	0	0	16.4556962025316	0	13.2911392405063	0.632911392405063	1.89873417721519	1.26582278481013	0	5.06329113924051	0	0	0	0	0	0	0	1.26582278481013
3244	4211	"Lac Long Inférieur"	44.05778	7.45	45	"AWI"	45	2424	3482	2961	25.3968253968254	0.529100529100529	0	1.05820105820106	0	0	2.64550264550265	0	3.7037037037037	0	0.529100529100529	0	0	0	1.05820105820106	0	0	0	2.11640211640212	8.46560846560847	0	0	0	0	0	3.17460317460317	0	1.05820105820106	0	1.05820105820106	0	6.87830687830688	0	0	0.529100529100529	0	0.529100529100529	2.64550264550265	4.23280423280423	0	0	0	13.2275132275132	0	13.7566137566138	0.529100529100529	0.529100529100529	0.529100529100529	0	4.23280423280423	0	0	0	0	0	0	1.58730158730159	0
3244	4211	"Lac Long Inférieur"	44.05778	7.45	50	"AWI"	50	2826	3725	3285	13.4868421052632	0.657894736842105	0	0.328947368421053	0	0	1.64473684210526	0	0.328947368421053	0	0	0	0	0	0.657894736842105	0	0	0	1.64473684210526	5.26315789473684	0	0	0	0	0	3.61842105263158	0	0	0	0	0.328947368421053	3.28947368421053	0	0	0.986842105263158	0	0	0	4.27631578947368	44.4078947368421	0	0	7.89473684210526	0	7.56578947368421	0	0.328947368421053	0.328947368421053	0	2.30263157894737	0	0	0	0	0	0.328947368421053	0.328947368421053	0
3244	4211	"Lac Long Inférieur"	44.05778	7.45	55	"AWI"	55	3128	4094	3612	12.2282608695652	0	0	0	0.543478260869565	0	1.90217391304348	0	0.271739130434783	0	0	0	0	0	0	0	0	0	1.6304347826087	4.34782608695652	0	0	0	0	0	1.35869565217391	0.543478260869565	0.271739130434783	0	0	0.543478260869565	8.96739130434783	0	0	0	0	0	0	4.34782608695652	36.1413043478261	0	0	9.78260869565217	0	10.8695652173913	0.815217391304348	0.271739130434783	0.815217391304348	0.543478260869565	2.71739130434783	0	0	0.271739130434783	0	0.543478260869565	0	0.271739130434783	0
3244	4211	"Lac Long Inférieur"	44.05778	7.45	60	"AWI"	60	3339	4573	3935	39.0804597701149	0	0	0	0.574712643678161	0	2.8735632183908	0	1.14942528735632	0	0	0	0	0	0	0	0	0	4.02298850574713	8.04597701149425	0	0	0	0.574712643678161	0	4.02298850574713	0.574712643678161	0	0	0	0	8.62068965517241	1.14942528735632	0	0	0	1.14942528735632	0	2.8735632183908	0	0	0	0	0	16.6666666666667	0	0.574712643678161	0	0	6.89655172413793	0	0	0.574712643678161	0	0	0.574712643678161	0	0
3244	4211	"Lac Long Inférieur"	44.05778	7.45	65	"AWI"	65	3760	4797	4256	13.6363636363636	0.699300699300699	1.74825174825175	0.34965034965035	0	0	4.1958041958042	0	1.3986013986014	0	0	0	0.34965034965035	0	1.04895104895105	0.34965034965035	0	0	2.0979020979021	5.94405594405594	0	0	0	0	0	2.0979020979021	0	0	0	0	0	5.94405594405594	0.34965034965035	0	0	0	0.34965034965035	0	3.84615384615385	38.8111888111888	0	0	0	0	9.79020979020979	0.699300699300699	1.74825174825175	0.34965034965035	0	2.7972027972028	0	0.34965034965035	0.699300699300699	0	0	0	0.34965034965035	0
