"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Larix"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	55	"AWI"	55	361	1170	751	6.81818181818182	4.54545454545455	1.36363636363636	0	0	0	1.81818181818182	0	0	0.454545454545455	2.72727272727273	37.2727272727273	0.454545454545455	1.36363636363636	0	0.454545454545455	0.909090909090909	0	0	11.3636363636364	1.81818181818182	0	18.6363636363636	2.27272727272727	1.36363636363636	0	1.36363636363636	3.18181818181818	0	0.454545454545455	0.454545454545455	0.909090909090909
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	60	"AWI"	60	491	1184	826	9.52380952380952	0	0	0	0	0	1.9047619047619	0	0	0.476190476190476	0	20.952380952381	0	0	1.42857142857143	5.71428571428571	0	0	0	28.5714285714286	0	0	19.047619047619	2.38095238095238	0	0	0.476190476190476	1.9047619047619	5.71428571428571	0	1.9047619047619	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	65	"AWI"	65	621	1200	900	16.1434977578475	0	0	0.448430493273543	1.34529147982063	0	1.34529147982063	0	0.448430493273543	0	0.448430493273543	13.9013452914798	0	1.79372197309417	0	4.93273542600897	4.03587443946188	0	0	15.695067264574	6.72645739910314	4.03587443946188	20.627802690583	1.34529147982063	0.448430493273543	0	0.448430493273543	2.24215246636771	3.58744394618834	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	70	"AWI"	70	745	1218	973	15.4589371980676	0	0	0	0	0	0	0	0	0	1.44927536231884	11.5942028985507	0	1.44927536231884	1.44927536231884	0	4.34782608695652	0	0	33.8164251207729	0	2.89855072463768	15.4589371980676	0	5.79710144927536	0	0	1.44927536231884	2.89855072463768	0	1.93236714975845	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	75	"AWI"	75	853	1241	1050	13.6363636363636	15.1515151515152	0	0	2.27272727272727	0	2.27272727272727	0	0.378787878787879	0.757575757575758	0	2.27272727272727	0	5.3030303030303	2.27272727272727	0	3.78787878787879	0	0	33.3333333333333	2.27272727272727	0	12.1212121212121	0	1.51515151515152	0	0	1.51515151515152	0.378787878787879	0.378787878787879	0.378787878787879	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	80	"AWI"	80	954	1274	1132	7.28862973760933	7.87172011661808	2.62390670553936	0	0	0	2.62390670553936	0	0	0	5.24781341107872	7.87172011661808	0	2.62390670553936	0	1.74927113702624	0	0	0	26.2390670553936	0	0	13.1195335276968	13.1195335276968	2.62390670553936	0	0	1.74927113702624	0	0	5.24781341107872	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	85	"AWI"	85	1015	1338	1210	18.2509505703422	0	0	0	0	0	1.14068441064639	0	0	0	0.380228136882129	1.52091254752852	0	7.60456273764259	0	0	4.56273764258555	0	0	47.148288973384	1.52091254752852	0	12.1673003802281	3.04182509505703	0	0	0	0	1.52091254752852	0	1.14068441064639	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	90	"AWI"	90	1309	1665	1511	15.0375939849624	0	0	0	0	0	3.7593984962406	0	0	0	1.8796992481203	1.50375939849624	0	4.13533834586466	0	0	0	0	0	54.5112781954887	1.50375939849624	0	7.5187969924812	2.25563909774436	1.8796992481203	0	0	2.25563909774436	0	0	3.7593984962406	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	95	"AWI"	95	1545	2107	1880	17.2794117647059	13.2352941176471	0	0.367647058823529	0	0	5.51470588235294	0	0	0	2.20588235294118	2.20588235294118	0	4.04411764705882	2.57352941176471	0	1.47058823529412	0.367647058823529	0	43.3823529411765	1.47058823529412	0	0	2.20588235294118	0.735294117647059	0	0	0	0.367647058823529	0	0.367647058823529	2.20588235294118
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	100	"AWI"	100	1759	2565	2253	25.1256281407035	0	0	0	0	0	3.01507537688442	0	0	0	7.03517587939699	10.5527638190955	0.50251256281407	3.01507537688442	0	0	0	0	1.50753768844221	41.2060301507538	3.01507537688442	0	0	0	0.50251256281407	0	0	0	0	2.01005025125628	2.51256281407035	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	105	"AWI"	105	1961	3027	2624	31.7647058823529	0	0	0	0	0	0.588235294117647	0	0	0	7.64705882352941	0.588235294117647	0	11.7647058823529	0	0	2.94117647058824	0	0	32.9411764705882	5.29411764705882	0	0	0.588235294117647	0.588235294117647	0	0	4.11764705882353	0.588235294117647	0	0	0.588235294117647
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	110	"AWI"	110	2160	3493	2993	21.978021978022	0	0	0	0	0	0	0	0	0	3.66300366300366	3.66300366300366	0	2.1978021978022	0	0	0	0	0	57.8754578754579	4.02930402930403	0	0	0	5.49450549450549	0	0	0	0	0	1.0989010989011	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	115	"AWI"	115	2366	3963	3361	21.7105263157895	0	1.97368421052632	0	0	0	3.94736842105263	0	0	0	5.59210526315789	2.96052631578947	0	4.93421052631579	0	0	0	0	0	44.4078947368421	0.986842105263158	0	0	2.96052631578947	1.31578947368421	0	0.328947368421053	3.94736842105263	0.328947368421053	1.31578947368421	1.97368421052632	1.31578947368421
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	120	"AWI"	120	2567	4435	3731	35.7142857142857	0	0.510204081632653	0	2.04081632653061	0	3.57142857142857	0	0	0.510204081632653	6.12244897959184	2.04081632653061	0	8.16326530612245	0	0.510204081632653	0	0	0	27.5510204081633	3.06122448979592	0	0	3.06122448979592	2.04081632653061	0	0	0	0	0	5.10204081632653	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	125	"AWI"	125	2768	4910	4100	52.7093596059113	0	0.492610837438424	0	0.492610837438424	0	5.41871921182266	0	0	0	14.2857142857143	1.47783251231527	0	8.86699507389163	0	0	0	0.492610837438424	0	0.492610837438424	3.44827586206897	0	0	1.97044334975369	0	0.985221674876847	0	2.46305418719212	1.97044334975369	0.492610837438424	3.44827586206897	0.492610837438424
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	130	"AWI"	130	3012	5301	4429	33.7662337662338	0	2.5974025974026	0	2.5974025974026	0	0	0	0	0.649350649350649	5.19480519480519	5.19480519480519	0	5.19480519480519	3.8961038961039	0	0	0	0	0	3.8961038961039	0	0	15.5844155844156	3.24675324675325	0	0	1.2987012987013	3.8961038961039	0	12.987012987013	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	135	"AWI"	135	3430	5331	4601	42.6605504587156	0	2.75229357798165	0	3.6697247706422	0	2.75229357798165	0	0.458715596330275	0	11.0091743119266	12.3853211009174	0	6.88073394495413	0	0.458715596330275	1.37614678899083	0	0	0.917431192660551	2.75229357798165	0	0	2.75229357798165	4.12844036697248	0.917431192660551	0	0.458715596330275	0.458715596330275	0.458715596330275	2.75229357798165	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	140	"AWI"	140	3850	5365	4772	50.3355704697987	0	0	0	0	0	0	0	0	2.68456375838926	7.38255033557047	0	0	3.35570469798658	6.04026845637584	0	0	0	0	0	2.68456375838926	0	0	4.02684563758389	2.68456375838926	0	0	0	6.71140939597315	4.02684563758389	10.0671140939597	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	145	"AWI"	145	4248	5412	4951	55.327868852459	0	0	0	0	0	0.409836065573771	0	0	0	2.45901639344262	6.14754098360656	0	8.60655737704918	0	0	0	0	0	4.91803278688525	11.0655737704918	0	0	4.0983606557377	3.27868852459016	0	0	0	0.409836065573771	0	3.27868852459016	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	150	"AWI"	150	4625	5468	5134	41.6184971098266	0	0.578034682080925	0	0.578034682080925	0	4.04624277456647	0	0	0.578034682080925	9.82658959537572	6.35838150289017	0	6.9364161849711	0	0	0	0	0	0	8.67052023121387	0	0	6.35838150289017	0.578034682080925	0	0	0	5.20231213872832	0	8.67052023121387	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	155	"AWI"	155	4917	5570	5339	31.2883435582822	0	0	0	2.45398773006135	0	8.58895705521472	0	0	0	15.9509202453988	2.45398773006135	0	0	3.06748466257669	0	0	0	0.613496932515337	3.06748466257669	5.52147239263804	0	0	17.1779141104294	0	0	0	0.613496932515337	4.29447852760736	0	4.29447852760736	0.613496932515337
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	160	"AWI"	160	5068	5854	5497	44.7368421052632	32.8947368421053	0	0	0	0	0	0	0	0	4.27631578947368	0	0	1.31578947368421	0	0	0	0	0	0	2.63157894736842	0	0	6.57894736842105	2.30263157894737	0	0.328947368421053	0	0.986842105263158	0	3.94736842105263	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	165	"AWI"	165	5139	6243	5662	61.0619469026549	0	0	0	0	0	0	0	0	0	0.442477876106195	23.8938053097345	0	0	0	0	0.442477876106195	0	0	0	13.2743362831858	0	0	0.442477876106195	0.442477876106195	0	0	0	0	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	170	"AWI"	170	5196	6659	5830	64.7826086956522	0	0	0	0	0	4.78260869565217	0	0	0	10.8695652173913	4.34782608695652	0	0	0	0	0	0	0	0	0	0	0	5.21739130434783	2.60869565217391	0	0	1.73913043478261	0.869565217391304	2.17391304347826	2.60869565217391	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	175	"AWI"	175	5276	6850	5940	81.4432989690722	0	0	0	0	0	0	0	0	0	0.515463917525773	0	0	0	0	0	0	0	0	0	16.4948453608247	0	0	0.515463917525773	0.515463917525773	0	0	0	0	0	0.515463917525773	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	180	"AWI"	180	5368	6896	6021	60.5263157894737	0	0	0	0	0	3.00751879699248	0	0	0	10.5263157894737	0	0	0.37593984962406	0	0	0	0	1.50375939849624	0	9.02255639097744	0	0	3.00751879699248	0	0	0.37593984962406	0	1.12781954887218	4.51127819548872	6.01503759398496	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	185	"AWI"	185	5438	6950	6109	77.6785714285714	0	0.892857142857143	0	0	0	0.892857142857143	0	0	0	8.92857142857143	3.57142857142857	0	0	0	0	0	0	0	0	0	0	0	5.35714285714286	0	0	0.892857142857143	0	0	0.892857142857143	0.892857142857143	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	190	"AWI"	190	5484	7012	6198	40	10.8333333333333	0	0	0	0	0	0	0	0	9.16666666666667	5	0	0	0	0	0	0	0	0	5	0	0	10	2.91666666666667	0	0	0	0	9.58333333333333	7.5	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	195	"AWI"	195	5530	7078	6276	64.1666666666667	0	0	0	0	0	3.33333333333333	0	0	0	10	5	0	0	0.833333333333333	0	0	0	0	0	0.833333333333333	0	0	9.16666666666667	0	0	0	0	0	0.833333333333333	5	0.833333333333333
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	200	"AWI"	200	5571	7177	6354	63.3333333333333	0	0	0	0	0	2.5	0	0	0	4.16666666666667	7.08333333333333	0	0	0	0	0	0	0	0	13.3333333333333	0	0	3.33333333333333	0	0	0	0	2.91666666666667	0	3.33333333333333	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	205	"AWI"	205	5607	7294	6425	58.3333333333333	0	0	0	0	0	0	0	0	0	7.8125	3.64583333333333	0	0	0	0	0	0	0	0	14.0625	0	0	8.85416666666667	0.520833333333333	0	0	0.520833333333333	0	2.60416666666667	3.64583333333333	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	210	"AWI"	210	5641	7429	6503	76	0	0	0	0	0	0	0	0	0	2	4	0	0	2	0	0	0	0	0	4	0	0	2	0	0	0	0	0	4	6	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	215	"AWI"	215	5680	7602	6579	42.4242424242424	0	0	0	0	0	0	0	0	0	40.6060606060606	7.27272727272727	0	0	0	0	0	0	0	0	0	0	0	0.606060606060606	0	0	0	0	0	0	4.24242424242424	4.84848484848485
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	220	"AWI"	220	5794	7628	6654	47.239263803681	0	4.29447852760736	0	0	0	1.84049079754601	0	0	0	6.74846625766871	19.6319018404908	0	0	0	0	0	0	0	0	12.8834355828221	0	0	2.45398773006135	0	0	0	0	0.613496932515337	3.06748466257669	1.22699386503067	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	225	"AWI"	225	5906	7663	6742	77.0700636942675	0	0	0	0.636942675159236	0	0	0	0	0	20.3821656050955	0	0	0	0	0	0	0	0.636942675159236	0	0	0	0	0.636942675159236	0	0	0	0	0.636942675159236	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	230	"AWI"	230	5991	7709	6830	47.2222222222222	0	0	0	0	0	2.77777777777778	0	0	0	16.2037037037037	8.33333333333333	0	0	0	0	0	0	0	0	3.7037037037037	0	0	5.55555555555556	1.85185185185185	0	0	0.462962962962963	2.77777777777778	2.77777777777778	8.33333333333333	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	235	"AWI"	235	6056	7748	6914	62.406015037594	0	0	0	0	0	0	0	0	0	2.63157894736842	2.25563909774436	0	0	0.37593984962406	0	0	0	0	0	8.64661654135338	0	0	7.5187969924812	4.88721804511278	0	0	0	0	0.37593984962406	10.9022556390977	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	240	"AWI"	240	6116	7805	6999	74.7404844290657	0	0	0	0	0	0	0	0	0	7.26643598615917	4.84429065743945	0	0	0	0	0	0	0	0	1.3840830449827	0	0	4.1522491349481	1.73010380622837	0	0	0	0	2.7681660899654	3.11418685121107	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	245	"AWI"	245	6174	7853	7085	78.5964912280702	0	0	0	0	0	1.05263157894737	0	0	0	2.80701754385965	2.10526315789474	0	0	0.350877192982456	0	0	0	0	0	3.85964912280702	0	0	5.26315789473684	1.05263157894737	0	0	0	1.75438596491228	0.350877192982456	2.80701754385965	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	250	"AWI"	250	6215	7924	7171	62.8691983122363	0	0.421940928270042	0	0	0	0	0	0	0	7.17299578059072	4.21940928270042	0	0	0	0	0	0	0	0	5.06329113924051	0	0	13.5021097046413	0	0	0	0	1.26582278481013	2.10970464135021	3.37552742616034	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	255	"AWI"	255	6249	7999	7254	52.8169014084507	26.056338028169	0	0	0	0	0.352112676056338	0	0	0	5.63380281690141	0	0	0	0	0	0	0	0	0	3.16901408450704	0	0	5.98591549295775	0.352112676056338	0	0	0	0.352112676056338	2.11267605633803	3.16901408450704	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	260	"AWI"	260	6361	8064	7345	47.4576271186441	23.728813559322	0	0	0	0	1.69491525423729	0	0	0	6.44067796610169	4.74576271186441	0	0	0	0	0	0	1.01694915254237	0	0	0	0	6.77966101694915	1.69491525423729	0	0	0	1.01694915254237	1.01694915254237	4.40677966101695	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	265	"AWI"	265	6604	8087	7450	74.9063670411985	0	0	0	0	0	0	0	0	0	5.61797752808989	0	0	0	0	0	0	0.374531835205993	0	0	4.8689138576779	0	0	2.62172284644195	0	0	0	0	0	2.99625468164794	8.61423220973783	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	270	"AWI"	270	6845	8108	7555	72.8813559322034	0	0.338983050847458	0	0	0	0.677966101694915	0	1.35593220338983	0	5.08474576271187	2.71186440677966	0	0	1.01694915254237	0	0	0	0	0	0	0	0	4.06779661016949	0	0	0	0	1.69491525423729	6.44067796610169	3.72881355932203	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	275	"AWI"	275	7081	8139	7661	88.8	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0.4	0	0	0	0.4	0	0	0.4	0	0	0	0	0	0	4.8	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	280	"AWI"	280	7310	8180	7767	58.1896551724138	0	0.862068965517241	0	0	0	1.29310344827586	0	0	1.72413793103448	10.7758620689655	0	0	0	0	0	0	0.431034482758621	0	0	2.58620689655172	0	0	9.48275862068965	0	0	0	0	3.01724137931034	1.72413793103448	9.91379310344828	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	285	"AWI"	285	7532	8222	7875	32.319391634981	0	0	0	0	0	2.28136882129278	0	0	0	15.5893536121673	4.56273764258555	0	0	9.50570342205323	0	0	0	0	0	3.04182509505703	0	0	11.4068441064639	1.14068441064639	0	0	0	1.90114068441065	3.42205323193916	14.828897338403	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	290	"AWI"	290	7726	8276	7978	45.8333333333333	0	0.833333333333333	0	0	0	1.66666666666667	0	0	0	20	5	0	0	0	0	0	0	0	0	2.5	0	0	5	1.25	0	0	0.416666666666667	2.08333333333333	2.08333333333333	13.3333333333333	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	295	"AWI"	295	7863	8349	8096	43.0232558139535	0	0.387596899224806	0	1.55038759689922	0	2.32558139534884	0	0	0	18.2170542635659	3.48837209302326	0	0	1.55038759689922	0	0	0	0	0	5.03875968992248	0	0	2.71317829457364	1.16279069767442	0	0	0	2.32558139534884	8.13953488372093	10.077519379845	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	300	"AWI"	300	7948	8493	8201	43.6893203883495	0	0	0	0	0	0	0	0	0	27.1844660194175	2.9126213592233	0	0	0	0	0	0	0	0	0	0	0	6.79611650485437	0	0	0	0	1.94174757281553	2.9126213592233	14.5631067961165	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	305	"AWI"	305	8104	8597	8331	0	0	0.684931506849315	0	0.684931506849315	0	0.684931506849315	0	0	0	28.7671232876712	0.684931506849315	0	0	0.684931506849315	0	0.684931506849315	0	0	0	24.6575342465753	0	0	5.47945205479452	2.05479452054794	0	0	0	0	18.4931506849315	8.9041095890411	7.53424657534247
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	310	"AWI"	310	8269	8690	8468	3.6697247706422	0	0	0	0	0	0	0	0	0	32.1100917431193	0	0	0	0	0	0	0	0	0	18.348623853211	0	0	1.8348623853211	0	0	0	0	0	16.5137614678899	27.5229357798165	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	315	"AWI"	315	8391	8819	8602	0	0	0	0	0	0	10.8786610878661	0	0	0	38.0753138075314	3.76569037656904	0	0	0	0	0.418410041841004	0	0	0	4.60251046025105	0	0	1.67364016736402	2.51046025104602	0	0	0	0	15.8995815899582	10.4602510460251	11.7154811715481
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	320	"AWI"	320	8481	8984	8736	0	25.7918552036199	0	0	0	0	2.26244343891403	0	0	0	30.316742081448	1.35746606334842	0	0	0	0	0	0	0	0	11.3122171945701	0	0	0	1.35746606334842	0	0	0.452488687782805	1.35746606334842	6.33484162895928	19.4570135746606	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	325	"AWI"	325	8557	9176	8872	0	21.5189873417722	0	0	0	0	3.37552742616034	0	0	0	18.1434599156118	0.421940928270042	0	0	0	0	0	0	0	0	18.9873417721519	0	0	5.90717299578059	0.421940928270042	0	0	0	0	14.3459915611814	16.8776371308017	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	330	"AWI"	330	8626	9378	9006	0	0	0	0	0	0	2.42424242424242	0	0	0	21.2121212121212	3.03030303030303	0	0	0	0	0	0	2.42424242424242	0	31.5151515151515	0	0	3.03030303030303	1.81818181818182	0	0	0	3.03030303030303	9.6969696969697	21.8181818181818	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	335	"AWI"	335	8686	9588	9143	0	0	0.531914893617021	0	0	0	4.25531914893617	0	0	0	34.5744680851064	0.531914893617021	0	0	0	0	0	0	0	0	25.531914893617	0	0	3.19148936170213	0.531914893617021	0	0	0	0	4.25531914893617	18.0851063829787	8.51063829787234
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	340	"AWI"	340	8745	9804	9280	0	0	0	0	0	0	3.125	0	0	0	26.7857142857143	6.69642857142857	0	0	0	0	0	0	4.01785714285714	0	20.0892857142857	0	0	5.80357142857143	0	0	0	0	0	16.5178571428571	16.9642857142857	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	345	"AWI"	345	8810	9980	9401	0	10.2803738317757	0.467289719626168	0	0.467289719626168	0	1.86915887850467	0	0	0	31.3084112149533	6.07476635514019	0	0	0	0	0	0	0	0	21.9626168224299	0	0	0	0	0	0	0	3.73831775700935	0.467289719626168	19.6261682242991	3.73831775700935
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	350	"AWI"	350	8875	10019	9456	0	0	0	0	0	0	4.16666666666667	1.51515151515152	0	0	34.8484848484849	12.8787878787879	0	0	0	0	0	0	0	0	21.969696969697	0	0	1.13636363636364	1.89393939393939	0	0	0	0	8.71212121212121	12.8787878787879	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	355	"AWI"	355	8943	10055	9512	0.395256916996047	15.8102766798419	0	0	0	0	1.97628458498024	0	0	0	28.8537549407115	6.32411067193676	0	0	0	0	0	0	0	0	18.5770750988142	0	0	10.2766798418972	0	0	0	0	0.395256916996047	3.95256916996047	13.4387351778656	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	360	"AWI"	360	8987	10101	9572	0	0	2.30414746543779	0	0	0	7.83410138248848	0	0	1.38248847926267	29.0322580645161	8.75576036866359	0	0	0.921658986175115	0	0	0	2.30414746543779	0	17.5115207373272	0	0	8.75576036866359	0	0	0	0	2.30414746543779	5.06912442396313	13.8248847926267	0
