"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celtis"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
23889	41435	"Nachtigall"	51.80851	9.40223	1060	"AWI"	1060	11916	12086	12000	0	0	3.2258064516129	0	0	0	0.293255131964809	0	2.34604105571848	0	0	0	0	0.586510263929619	0	0	0	52.1994134897361	0	0	0	0	0	0	0.293255131964809	0	0	0	0	0	17.0087976539589	0	22.2873900293255	0	0	0	0	1.17302052785924	0	0	0	0	0	0	0.586510263929619	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	1245	"AWI"	1245	16791	50812	28358	0	0	2.49221183800623	0.311526479750779	0.311526479750779	0	3.73831775700935	0	5.29595015576324	0	0	0	0	1.24610591900312	0	0	0	54.2056074766355	0	0	0	0	0	0	0	0	0	0	0	0	9.96884735202492	0	19.3146417445483	0	0	0	0.623052959501558	0	0	0	0	2.18068535825545	0	0	0.311526479750779	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	1305	"AWI"	1305	19659	58145	34059	0	0	1.54798761609907	0	0	0	0.309597523219814	0	8.6687306501548	0	0	0	0	0	0	0.309597523219814	0	39.0092879256966	0	0	0	0	0	0	1.23839009287926	0	0	0	0	0	4.3343653250774	0	22.2910216718266	0	0	0	0.619195046439629	19.1950464396285	0	0	0	0.928792569659443	0	0	0.619195046439629	0	0.619195046439629	0.309597523219814
23889	41435	"Nachtigall"	51.80851	9.40223	1315	"AWI"	1315	20006	59874	34985	0	0	1.88679245283019	0	0	0	0.754716981132076	0	9.05660377358491	0	0	0	0	0	0	0	0	29.4339622641509	0	0	0	0	0	0	0	0	0	0	0	0	2.64150943396226	0.377358490566038	33.2075471698113	0	0	0	0	21.1320754716981	0	0.377358490566038	0	0.754716981132076	0	0	0.377358490566038	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	1345	"AWI"	1345	22627	62614	38030	0	0	10.2167182662539	2.1671826625387	0	0	0	0	12.0743034055728	0	0	0	0	0	0	0	0.309597523219814	17.9566563467492	0	0	0	0	0	0	0	0	0	0	0.309597523219814	0	46.749226006192	0	8.04953560371517	0	0	0	0.309597523219814	0	0	0	0	0.309597523219814	0	0	0	0	1.54798761609907	0
23889	41435	"Nachtigall"	51.80851	9.40223	1385	"AWI"	1385	24852	67443	41977	0	0	5.15151515151515	0.909090909090909	0	0	0	0	5.45454545454545	0.606060606060606	0	0	0	0	0	0.303030303030303	0.303030303030303	43.6363636363636	0	0	0	0	0	0	0.303030303030303	0	0	0	0	0	25.1515151515152	0	17.2727272727273	0	0	0	0	0	0	0	0	0.303030303030303	0	0	0.606060606060606	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	1465	"AWI"	1465	30291	76989	49549	0	0	6.02094240837696	0.785340314136126	0	0	2.61780104712042	0	9.68586387434555	0.261780104712042	0	0	0	0	0	0	0.523560209424084	24.6073298429319	0	0	0	0	0	0	0.523560209424084	0	0	0	0	0	29.0575916230367	0.523560209424084	22.2513089005236	0	0	0	0.785340314136126	0.261780104712042	0	0.523560209424084	0	0.261780104712042	0	0	1.04712041884817	0.261780104712042	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	1545	"AWI"	1545	35602	86241	57444	0	0	1.98300283286119	0	0	0	1.13314447592068	0	2.26628895184136	0.28328611898017	0	0	0	0.28328611898017	0	0	1.13314447592068	75.6373937677054	0	0	0	0	0	0	0.28328611898017	0	0	0	0	0	7.08215297450425	0	9.06515580736544	0	0	0	0	0	0	0	0	0.28328611898017	0	0	0	0	0.56657223796034	0
23889	41435	"Nachtigall"	51.80851	9.40223	1585	"AWI"	1585	38547	90668	61399	0	0	0.84985835694051	0	0	0	0.28328611898017	0	1.98300283286119	0	0	0	0	0.56657223796034	0	0	0	76.2039660056657	0	0	0	0	0	0	0	0	0	0	0	0	7.08215297450425	0.56657223796034	10.1983002832861	0	0	0	0	0	0	0	0.28328611898017	0.28328611898017	0	0	1.41643059490085	0	0.28328611898017	0
23889	41435	"Nachtigall"	51.80851	9.40223	1642	"AWI"	1642	42686	96401	67118	0	0	0.277008310249307	0	0	0	0.277008310249307	0	10.2493074792244	0	0	0	0	0.277008310249307	0	0	0	65.9279778393352	0	0	0	0	0	0	0	0	0	0	0	0	7.20221606648199	0	14.404432132964	0	0	0	0	0.831024930747922	0	0	0	0	0	0	0.554016620498615	0	0	0
