"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
3369	4369	"Raigastvere Lake"	58.59222	26.64967	450	"AWI"	450	659	1315	945	0	14.027149321267	0	0	0.452488687782805	0	38.2352941176471	0	0	0.678733031674208	0.452488687782805	0.226244343891403	0	0.226244343891403	0.452488687782805	11.9909502262443	24.6606334841629	0	6.10859728506787	1.58371040723982	0	0	0	0.678733031674208	0	0.226244343891403	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	460	"AWI"	460	720	1454	1070	0	20.1814058956916	0	0	0.90702947845805	0	38.0952380952381	0	0	1.58730158730159	1.13378684807256	0	0	0	0.453514739229025	8.84353741496599	20.6349206349206	0.226757369614512	4.98866213151927	1.36054421768707	0	0	0.226757369614512	0.226757369614512	0.226757369614512	0.90702947845805	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	470	"AWI"	470	839	1561	1188	0	10.6837606837607	0	0	0.641025641025641	0	40.8119658119658	0.213675213675214	0.213675213675214	3.2051282051282	2.13675213675214	0	0	0	0.213675213675214	9.4017094017094	22.4358974358974	0	6.41025641025641	0.854700854700855	0	0.427350427350427	0.213675213675214	0.854700854700855	0.213675213675214	0.854700854700855	0.213675213675214
3369	4369	"Raigastvere Lake"	58.59222	26.64967	480	"AWI"	480	920	1672	1313	0	14.5739910313901	0	0	0.448430493273543	0	41.9282511210762	0	0	1.34529147982063	0.448430493273543	0	0	0.448430493273543	0.448430493273543	9.41704035874439	18.609865470852	0.448430493273543	5.60538116591928	2.91479820627803	0	0	0	2.01793721973094	0.672645739910314	0.672645739910314	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	490	"AWI"	490	1081	1755	1429	0	10.4859335038363	0	0.255754475703325	1.53452685421995	0	29.6675191815857	0	0	1.79028132992327	0	0	0.255754475703325	0	0.255754475703325	18.1585677749361	28.1329923273657	0.255754475703325	5.37084398976982	1.27877237851662	0	0	0.255754475703325	0.767263427109974	0.255754475703325	1.0230179028133	0.255754475703325
3369	4369	"Raigastvere Lake"	58.59222	26.64967	500	"AWI"	500	1172	1851	1551	0.225225225225225	10.8108108108108	0	0	0.45045045045045	0	34.4594594594595	0	0	1.12612612612613	1.12612612612613	0	0	0	0.225225225225225	19.1441441441441	24.5495495495495	0	3.6036036036036	2.25225225225225	0	0	0	1.35135135135135	0	0.675675675675676	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	510	"AWI"	510	1430	1925	1668	0	4.64037122969838	0	0	0	0	23.8979118329466	0.232018561484919	0	1.16009280742459	1.39211136890951	0	0	0	0.464037122969838	36.4269141531323	26.4501160092807	0	1.39211136890951	2.55220417633411	0	0.464037122969838	0	0.232018561484919	0.232018561484919	0.464037122969838	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	520	"AWI"	520	1561	2082	1798	0	9.50920245398773	0	0	0.613496932515337	0	33.1288343558282	0.306748466257669	0	1.53374233128834	0.306748466257669	0	0	0.613496932515337	0.306748466257669	27.6073619631902	18.0981595092025	0	2.45398773006135	3.37423312883436	0	0	0	0	0.613496932515337	1.53374233128834	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	530	"AWI"	530	1650	2298	1947	0.316455696202532	17.0886075949367	0	0	0.949367088607595	0	39.5569620253165	0	0	2.21518987341772	0	0	0	0.949367088607595	0.316455696202532	16.4556962025316	14.2405063291139	0	0	3.16455696202532	0	0	0	0.949367088607595	0.949367088607595	2.84810126582278	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	540	"AWI"	540	1722	2598	2081	0	12.2186495176849	0	0	0	0	42.7652733118971	0	0	1.60771704180064	0.321543408360129	0	0	0	0.321543408360129	13.8263665594855	19.6141479099678	0	0	5.14469453376206	0	0.643086816720257	0	0.964630225080386	0.964630225080386	1.60771704180064	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	550	"AWI"	550	1826	2711	2233	0	13.677811550152	0	0	1.21580547112462	0	37.6899696048632	0	0	2.12765957446809	1.82370820668693	0	0.303951367781155	0	0.303951367781155	14.5896656534954	20.0607902735562	0	2.73556231003039	4.55927051671733	0	0	0	0.60790273556231	0	0.303951367781155	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	560	"AWI"	560	1922	2871	2381	0	17.8461538461538	0	0	0.923076923076923	0	35.6923076923077	0	0	2.46153846153846	0	0.307692307692308	0	0	0.307692307692308	16.6153846153846	18.7692307692308	0	2.76923076923077	2.46153846153846	0	0	0	1.23076923076923	0.307692307692308	0.307692307692308	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	570	"AWI"	570	2039	2974	2540	0.475059382422803	16.6270783847981	0	0	0.475059382422803	0	34.2042755344418	0	0	2.61282660332542	0.712589073634204	0	0	0.950118764845606	0.237529691211401	19.9524940617577	17.3396674584323	0	0	3.56294536817102	0	0	0	1.18764845605701	0.712589073634204	0.950118764845606	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	580	"AWI"	580	2190	3114	2692	0.311526479750779	14.9532710280374	0	0	0.311526479750779	0	35.202492211838	0	0	2.18068535825545	1.55763239875389	0	0	0	0.311526479750779	19.6261682242991	18.380062305296	0	1.55763239875389	3.73831775700935	0	0	0	0.623052959501558	0.311526479750779	0.623052959501558	0.311526479750779
3369	4369	"Raigastvere Lake"	58.59222	26.64967	590	"AWI"	590	2341	3205	2842	0	13.2258064516129	0	0	0	0	40.3225806451613	0	0	1.93548387096774	0.645161290322581	0	0	0.32258064516129	0.32258064516129	25.8064516129032	12.258064516129	0	0	2.90322580645161	0	0	0.32258064516129	0.32258064516129	0.32258064516129	1.29032258064516	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	600	"AWI"	600	2577	3304	2985	0	16.5625	0	0.3125	1.25	0	33.4375	0	0.3125	3.4375	0.3125	0	0.3125	0.3125	0	21.875	16.5625	0	0	1.25	0	0	0	0.625	1.5625	1.875	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	610	"AWI"	610	2819	3381	3141	0	16.6134185303514	0	0	0.319488817891374	0	36.4217252396166	0	0	2.87539936102236	0.638977635782748	0	0	0	0	27.1565495207668	12.779552715655	0	0	1.91693290734824	0	0	0	0.319488817891374	0	0.958466453674121	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	620	"AWI"	620	2933	3482	3263	0	12.0743034055728	0	0	0.309597523219814	0	35.2941176470588	0	0	2.47678018575851	0.619195046439629	0	0	1.23839009287926	0	25.077399380805	12.6934984520124	0	3.40557275541796	4.3343653250774	0	0	0	0.309597523219814	1.23839009287926	0.928792569659443	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	630	"AWI"	630	3006	3661	3352	0.303030303030303	16.0606060606061	0	0	0.303030303030303	0	21.5151515151515	0	0	3.93939393939394	0.606060606060606	0	0	0.303030303030303	0	33.030303030303	11.2121212121212	0	2.72727272727273	3.03030303030303	0	0	0.303030303030303	0.606060606060606	1.81818181818182	4.24242424242424	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	640	"AWI"	640	3113	3763	3449	0	18.2965299684543	0	0	0.315457413249211	0	23.0283911671924	0	0	3.78548895899054	0.630914826498423	0	0	1.57728706624606	0.315457413249211	30.5993690851735	11.6719242902208	0	0	1.57728706624606	0	0	0	0.630914826498423	2.52365930599369	5.04731861198738	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	650	"AWI"	650	3183	3891	3550	0	13.125	0	0	0	0	21.875	0	0	5	0.625	0	0	1.5625	0.3125	35.9375	13.125	0	0	1.5625	0	0	0	0.625	2.1875	4.0625	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	660	"AWI"	660	3298	3967	3648	0	13.6507936507937	0	0	0	0	22.5396825396825	0	0	4.12698412698413	0.317460317460317	0	0	0.634920634920635	0	34.2857142857143	12.3809523809524	0	0	5.07936507936508	0	0	0	0.317460317460317	3.49206349206349	3.17460317460317	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	670	"AWI"	670	3376	4079	3748	0.32258064516129	12.9032258064516	0	0	0.32258064516129	0	20.3225806451613	0	0	4.19354838709677	0	0	0	0	0	32.9032258064516	18.7096774193548	0	0	2.25806451612903	0	0	0	0.32258064516129	1.93548387096774	5.80645161290323	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	680	"AWI"	680	3509	4134	3845	0.324675324675325	12.987012987013	0	0	0	0	32.7922077922078	0	0	1.94805194805195	0.649350649350649	0	0	0.324675324675325	0.324675324675325	20.4545454545455	20.7792207792208	0	0	3.57142857142857	0	0	0	0	2.27272727272727	3.24675324675325	0.324675324675325
3369	4369	"Raigastvere Lake"	58.59222	26.64967	690	"AWI"	690	3599	4222	3942	0	22.0447284345048	0	0	0	0	28.7539936102236	0	0	4.15335463258786	1.59744408945687	0	0	0.638977635782748	0.638977635782748	16.6134185303514	16.9329073482428	0	0	4.47284345047923	0	0	0	0.319488817891374	1.91693290734824	1.91693290734824	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	700	"AWI"	700	3772	4275	4029	0	13.8888888888889	0	0	0.308641975308642	0	27.7777777777778	0	0	5.55555555555556	1.54320987654321	0	0.308641975308642	0	0.617283950617284	25.3086419753086	17.5925925925926	0	0	2.16049382716049	0	0	0	0.308641975308642	0.617283950617284	4.01234567901235	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	710	"AWI"	710	3889	4350	4119	0.306748466257669	14.7239263803681	0	0	0.306748466257669	0	16.5644171779141	0	0.306748466257669	6.13496932515337	0.306748466257669	0	0	0.306748466257669	0.306748466257669	35.8895705521472	12.5766871165644	0	0	3.06748466257669	0	0	0	1.22699386503067	2.14723926380368	5.8282208588957	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	720	"AWI"	720	3995	4433	4211	0	16.0883280757098	0	0	0	0	16.0883280757098	0	0	4.10094637223975	1.26182965299685	0	0	1.89274447949527	0	37.5394321766561	14.1955835962145	0	0	1.89274447949527	0	0	0	0	2.20820189274448	4.73186119873817	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	730	"AWI"	730	4063	4568	4298	0.31055900621118	19.8757763975155	0	0	0	0	18.0124223602484	0	0	5.27950310559006	1.24223602484472	0	0	1.5527950310559	0	33.5403726708075	9.62732919254658	0	0	1.86335403726708	0.31055900621118	0	0	0	2.17391304347826	5.90062111801242	0.31055900621118
3369	4369	"Raigastvere Lake"	58.59222	26.64967	740	"AWI"	740	4124	4680	4388	0	13.2716049382716	0	0	0	0	14.8148148148148	0	0	5.8641975308642	1.23456790123457	0	0	2.16049382716049	0.308641975308642	32.4074074074074	11.1111111111111	0	0	7.09876543209876	0	0	0	0.617283950617284	3.08641975308642	8.02469135802469	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	750	"AWI"	750	4201	4803	4475	0	23.6842105263158	0	0	0.584795321637427	0	19.2982456140351	0	0	9.35672514619883	0.292397660818713	0	0	0.87719298245614	0	19.8830409356725	7.01754385964912	0	0	6.4327485380117	0	0	0	0.292397660818713	2.63157894736842	9.64912280701754	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	760	"AWI"	760	4271	4899	4574	0	25.5384615384615	0	0	0	0	18.1538461538462	0	0	4.92307692307692	1.53846153846154	0.307692307692308	0	0.923076923076923	0	20.3076923076923	11.0769230769231	0	0	5.23076923076923	0	0	0	0.923076923076923	4	7.07692307692308	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	770	"AWI"	770	4349	4997	4662	0	27.3006134969325	0	0	0.306748466257669	0	18.7116564417178	0.306748466257669	0	6.74846625766871	0.306748466257669	0	0	0.920245398773006	0.613496932515337	15.6441717791411	5.21472392638037	0	0	8.58895705521472	0	0	0	0.306748466257669	4.29447852760736	10.7361963190184	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	780	"AWI"	780	4424	5077	4757	0	28.2608695652174	0	0	0.31055900621118	0	19.5652173913043	0	0	5.59006211180124	0.31055900621118	0	0.31055900621118	0.93167701863354	0	9.62732919254658	9.00621118012422	0	0	10.5590062111801	0	0	0	0.31055900621118	1.86335403726708	13.0434782608696	0.31055900621118
3369	4369	"Raigastvere Lake"	58.59222	26.64967	790	"AWI"	790	4536	5146	4841	0	28.0120481927711	0	0	0	0	20.4819277108434	0	0	6.92771084337349	0.602409638554217	0	0.301204819277108	0.602409638554217	0	10.2409638554217	7.2289156626506	0	0	7.83132530120482	0	0	0	1.50602409638554	6.32530120481928	9.93975903614458	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	800	"AWI"	800	4621	5215	4926	0.302114803625378	28.7009063444109	0	0	0	0	16.9184290030211	0	0	6.94864048338369	0.302114803625378	0.302114803625378	0	1.20845921450151	0	9.06344410876133	10.8761329305136	0	0	8.1570996978852	0	0	0	0	4.83383685800604	12.3867069486405	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	810	"AWI"	810	4786	5273	5016	0.301204819277108	30.1204819277108	0	0	0	0	19.8795180722892	0	0	7.53012048192771	0.602409638554217	0	0	2.40963855421687	0	7.83132530120482	10.8433734939759	0	0	7.53012048192771	0	0	0	1.20481927710843	3.6144578313253	7.83132530120482	0.301204819277108
3369	4369	"Raigastvere Lake"	58.59222	26.64967	820	"AWI"	820	4876	5395	5114	0.303951367781155	27.0516717325228	0	0	0	0	20.9726443768997	0	0	7.59878419452887	0.303951367781155	0	0	1.21580547112462	0.303951367781155	7.90273556231003	11.5501519756839	0	0	7.29483282674772	0	0	0	0.911854103343465	2.73556231003039	11.854103343465	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	830	"AWI"	830	4954	5513	5226	0	21.9879518072289	0	0	0.903614457831325	0	23.1927710843373	0	0	6.92771084337349	0.903614457831325	0	0	1.50602409638554	0.301204819277108	12.9518072289157	9.93975903614458	0	0	6.92771084337349	0	0	0	0.903614457831325	3.31325301204819	10.2409638554217	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	840	"AWI"	840	5003	5699	5327	0	34.5345345345345	0	0	0.3003003003003	0	15.6156156156156	0	0	7.80780780780781	0.600600600600601	0	0	0.900900900900901	0.600600600600601	7.20720720720721	7.80780780780781	0	0	9.00900900900901	0.3003003003003	0	0	0.600600600600601	3.9039039039039	10.5105105105105	0.3003003003003
3369	4369	"Raigastvere Lake"	58.59222	26.64967	850	"AWI"	850	5096	5782	5437	0.294985250737463	32.4483775811209	0	0	0	0	16.5191740412979	0.294985250737463	0	10.0294985250737	0.294985250737463	0	0	1.47492625368732	0	3.24483775811209	8.55457227138643	0	0	8.25958702064897	0	0	0	0.589970501474926	5.01474926253687	12.9793510324484	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	860	"AWI"	860	5170	5927	5542	0	26.7567567567568	0	0	0.27027027027027	0	17.5675675675676	0	0	9.18918918918919	1.08108108108108	0	0.27027027027027	1.08108108108108	0	3.24324324324324	12.7027027027027	0	0	12.7027027027027	0	0	0	1.08108108108108	5.94594594594595	8.10810810810811	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	870	"AWI"	870	5293	5988	5655	0.294985250737463	27.7286135693215	0	0	0.294985250737463	0	20.9439528023599	0	0	12.3893805309735	0.294985250737463	0	0	1.17994100294985	0	4.12979351032448	6.19469026548673	0.294985250737463	0	6.19469026548673	0	0	0	0.294985250737463	5.89970501474926	13.8643067846608	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	880	"AWI"	880	5383	6095	5767	0	29.8245614035088	0	0	0	0	16.6666666666667	0	0	15.2046783625731	0.292397660818713	0	0	1.46198830409357	0	1.75438596491228	7.01754385964912	0	0	7.01754385964912	0.292397660818713	0	0	0	8.7719298245614	11.6959064327485	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	890	"AWI"	890	5510	6154	5874	0	28.9772727272727	0	0	0.568181818181818	0	19.8863636363636	0.284090909090909	0	8.52272727272727	0.852272727272727	0	0	0.568181818181818	0	0.852272727272727	7.38636363636364	0	0	7.38636363636364	0	0	0	0.284090909090909	6.25	18.1818181818182	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	900	"AWI"	900	5655	6234	5980	0	31.5340909090909	0	0	0.284090909090909	0	18.1818181818182	0	0	8.80681818181818	1.42045454545455	0	0	1.70454545454545	0	1.13636363636364	9.65909090909091	0	0	9.65909090909091	0	0	0	0.568181818181818	5.11363636363636	11.9318181818182	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	910	"AWI"	910	5863	6273	6076	0	31.1428571428571	0	0	0.285714285714286	0	20.5714285714286	0	0	13.4285714285714	2	0	0	1.71428571428571	0	3.42857142857143	5.14285714285714	0	0	5.14285714285714	0	0	0	1.14285714285714	7.14285714285714	8.85714285714286	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	920	"AWI"	920	5968	6381	6184	0.289855072463768	32.7536231884058	0	0	0.579710144927536	0	18.2608695652174	0	0	10.1449275362319	0.289855072463768	0	0	1.15942028985507	0.289855072463768	3.47826086956522	7.53623188405797	0	0	7.53623188405797	0	0	0	0.289855072463768	5.79710144927536	11.5942028985507	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	930	"AWI"	930	6020	6606	6283	0.273224043715847	32.5136612021858	0	0	1.09289617486339	0	15.0273224043716	0	0	10.9289617486339	1.09289617486339	0	0	1.09289617486339	0.273224043715847	3.00546448087432	6.55737704918033	0	0	6.55737704918033	0	0	0	0	7.92349726775956	13.6612021857924	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	940	"AWI"	940	6100	6760	6389	0.276243093922652	25.1381215469613	0	0	0.276243093922652	0	16.8508287292818	0	0	13.2596685082873	0.276243093922652	0	0	1.93370165745856	0.276243093922652	1.38121546961326	6.353591160221	0	0	3.31491712707182	0	0	0	0.276243093922652	11.0497237569061	19.3370165745856	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	950	"AWI"	950	6169	6884	6508	0.529100529100529	23.2804232804233	0	0	1.85185185185185	0	15.8730158730159	0.264550264550265	0	17.4603174603175	0.793650793650794	0	0	1.05820105820106	0.529100529100529	4.23280423280423	5.55555555555556	0	0	5.02645502645503	0	0	0	0	8.46560846560847	15.0793650793651	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	960	"AWI"	960	6271	6969	6619	0.274725274725275	23.6263736263736	0	0	0	0	19.2307692307692	0	0	15.6593406593407	0.274725274725275	0	0	0.549450549450549	0.274725274725275	4.12087912087912	9.06593406593407	0	0	5.76923076923077	0	0	0	0.274725274725275	5.76923076923077	15.1098901098901	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	970	"AWI"	970	6330	7075	6729	0.277777777777778	23.3333333333333	0	0	0	0	17.5	0	0	13.3333333333333	2.77777777777778	0	0	0.833333333333333	0.277777777777778	3.33333333333333	8.88888888888889	0	0	2.5	0	0	0	0.277777777777778	5	21.6666666666667	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	980	"AWI"	980	6488	7133	6839	0	26.4	0	0	0	0	12.8	0	0	19.2	0.8	0	0	0.266666666666667	0	6.4	12.5333333333333	0	0	2.4	0	0	0	0	4.8	14.4	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	990	"AWI"	990	6588	7226	6961	0	28.6118980169972	0	0.28328611898017	0	0	16.1473087818697	0	0	15.2974504249292	0.28328611898017	0	0	0.28328611898017	0.28328611898017	1.98300283286119	6.79886685552408	0	0	8.21529745042493	0	0	0	0.84985835694051	5.09915014164306	15.8640226628895	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1000	"AWI"	1000	6793	7271	7057	0	18.8524590163934	0	0.273224043715847	0	0	23.4972677595628	0	0	18.0327868852459	0	0	0	1.63934426229508	0	0.546448087431694	8.46994535519126	0	0	2.45901639344262	0	0	0	0	3.27868852459016	22.9508196721311	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1010	"AWI"	1010	6910	7355	7161	0.26525198938992	24.4031830238727	0	0	0.26525198938992	0	20.4244031830239	0	0	17.5066312997347	0	0	0	0.530503978779841	0	3.18302387267904	7.16180371352785	0	0	5.30503978779841	0	0	0	0.530503978779841	4.24403183023873	16.1803713527851	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1020	"AWI"	1020	7025	7431	7249	0.555555555555556	28.6111111111111	0	0	0	0	11.6666666666667	0	0	14.7222222222222	3.33333333333333	0	0	0.277777777777778	0	1.66666666666667	5.83333333333333	0	0	5	0	0	0	0	11.6666666666667	16.6666666666667	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1030	"AWI"	1030	7083	7595	7328	0	22.7027027027027	0	0.27027027027027	0.27027027027027	0	19.4594594594595	0	0	17.027027027027	1.35135135135135	0	0	0.540540540540541	0.27027027027027	3.24324324324324	6.48648648648649	0	0	5.67567567567568	0	0	0	0	4.86486486486486	17.8378378378378	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1040	"AWI"	1040	7149	7686	7413	0	27.027027027027	0	0	0	0	18.3783783783784	0	0	16.4864864864865	1.35135135135135	0	0	0.27027027027027	0	2.97297297297297	7.02702702702703	0	0	4.86486486486486	0	0	0	1.08108108108108	4.59459459459459	15.9459459459459	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1060	"AWI"	1060	7297	7861	7583	0	25	0	0	0	0	22.6744186046512	0	0	11.6279069767442	0.581395348837209	0	0	0.872093023255814	0	1.16279069767442	8.72093023255814	0	0	1.74418604651163	0	0	0	0.290697674418605	8.43023255813953	18.8953488372093	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1070	"AWI"	1070	7377	7935	7665	0	26.4788732394366	0	0	0	0	23.0985915492958	0	0	13.5211267605634	1.69014084507042	0	0	0	0	2.8169014084507	8.73239436619718	0	0	0.563380281690141	0	0	0	0.28169014084507	7.6056338028169	15.2112676056338	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1080	"AWI"	1080	7445	7997	7748	0	23.3236151603499	0	0	0	0	22.1574344023324	0	0	11.3702623906706	0.87463556851312	0	0	0	0	2.04081632653061	9.32944606413994	0	0	1.74927113702624	0	0	0	0	9.91253644314869	18.9504373177843	0.291545189504373
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1090	"AWI"	1090	7553	8056	7828	0	24.2690058479532	0	0	0	0	23.6842105263158	0	0	12.280701754386	0	0	0	0	0	1.75438596491228	10.5263157894737	0	0	1.16959064327485	0	0	0	0	7.01754385964912	19.2982456140351	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1100	"AWI"	1100	7657	8111	7909	0	28.2857142857143	0	0	0	0	22	0.285714285714286	0	14.2857142857143	0	0	0	0	0.285714285714286	1.14285714285714	6.85714285714286	0	0	0.285714285714286	0	0	0	0.285714285714286	9.14285714285714	17.1428571428571	0
