"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Ulmus"	"Urticaceae"
3070	4002	"Cregganmore"	54.25	-9.6	451	"AWI"	451	7194	8857	8030	0	0	0	0	0	0	0	0	0	0	0	0	134	14	0	0	0	0	0	0	0	0	44	0	0	37	20	0	0	0	0	5	0	0	12	0
3070	4002	"Cregganmore"	54.25	-9.6	460	"AWI"	460	7354	9013	8194	0	0	0	1	0	0	0	0	0	0	0	0	131	7	0	0	0	0	0	0	0	0	36	0	0	18	26	0	0	0	1	8	0	1	18	0
3070	4002	"Cregganmore"	54.25	-9.6	470	"AWI"	470	7534	9182	8376	0	0	0	0	0	0	0	0	0	0	0	0	138	15	0	0	0	0	0	0	0	0	36	0	0	17	25	0	0	0	0	11	0	0	3	0
3070	4002	"Cregganmore"	54.25	-9.6	480	"AWI"	480	7713	9361	8555	0	0	0	1	0	0	0	0	0	0	0	0	144	14	0	0	0	0	0	0	0	0	28	0	0	11	17	0	0	0	0	9	0	0	15	1
3070	4002	"Cregganmore"	54.25	-9.6	490	"AWI"	490	7905	9543	8733	0	0	0	1	0	0	0	0	0	0	0	0	169	15	0	0	0	0	0	1	0	0	16	0	0	15	5	0	0	0	3	10	0	0	13	1
3070	4002	"Cregganmore"	54.25	-9.6	500	"AWI"	500	8103	9710	8910	0	0	1	0	0	0	0	0	0	0	0	0	185	18	0	0	0	0	0	1	0	0	19	0	0	19	9	0	0	0	0	7	0	0	15	0
3070	4002	"Cregganmore"	54.25	-9.6	510	"AWI"	510	8281	9874	9096	0	0	0	0	0	0	0	0	0	0	0	0	264	22	0	0	0	0	0	0	0	0	3	0	0	6	1	0	0	0	1	3	0	0	3	0
3070	4002	"Cregganmore"	54.25	-9.6	520	"AWI"	520	8476	10034	9269	0	0	0	0	0	0	0	0	0	0	0	0	227	19	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	12	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	530	"AWI"	530	8666	10199	9449	0	0	0	0	0	0	0	0	0	0	0	0	147	18	0	0	0	0	0	1	0	0	7	0	0	17	3	0	0	0	2	16	0	0	4	0
3070	4002	"Cregganmore"	54.25	-9.6	551	"AWI"	551	9069	10547	9819	0	0	0	0	0	0	0	0	0	0	1	0	42	13	0	0	0	0	4	0	0	0	13	0	0	67	1	0	0	0	2	13	0	0	2	0
3070	4002	"Cregganmore"	54.25	-9.6	560	"AWI"	560	9250	10690	9984	0	0	0	0	0	0	0	0	0	0	0	0	87	9	0	0	0	0	0	0	0	0	15	0	0	60	4	0	0	0	0	24	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	570	"AWI"	570	9440	10856	10159	0	0	0	0	0	0	0	0	1	0	0	0	9	19	0	0	0	0	0	5	0	0	6	0	0	156	0	0	0	0	5	27	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	580	"AWI"	580	9649	11014	10337	0	0	0	0	1	0	0	1	0	0	0	0	0	17	0	0	0	0	0	3	0	0	4	0	0	156	1	1	0	0	4	19	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	590	"AWI"	590	9846	11173	10521	0	0	0	0	0	0	0	0	0	0	0	0	3	15	0	0	0	0	0	18	0	0	3	0	0	93	0	0	0	0	4	28	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	600	"AWI"	600	10052	11325	10701	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	11	0	0	4	0	0	152	1	0	14	0	0	25	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	610	"AWI"	610	10262	11472	10877	0	0	0	0	0	0	0	1	0	0	0	0	3	25	0	0	6	0	1	14	0	0	2	0	0	150	2	0	15	0	3	34	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	620	"AWI"	620	10460	11634	11055	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	47	0	0	1	0	0	88	0	1	0	1	16	10	1	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	630	"AWI"	630	10659	11790	11225	0	0	0	0	0	0	0	0	0	0	2	0	1	86	0	0	0	0	0	13	0	0	0	0	0	122	0	17	5	0	30	7	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	640	"AWI"	640	10870	11960	11403	0	0	1	0	1	16	0	0	0	0	1	0	0	126	0	0	0	0	0	3	0	0	3	0	0	114	0	3	0	0	44	5	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	660	"AWI"	660	11216	12359	11786	0	0	1	0	0	0	0	0	0	0	0	1	1	47	0	0	0	0	0	1	0	0	3	0	0	215	0	1	0	0	15	0	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	670	"AWI"	670	11405	12555	11973	0	1	1	0	0	4	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	1	0	0	205	0	4	0	0	19	0	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	680	"AWI"	680	11589	12747	12155	0	0	1	0	1	0	0	0	0	0	0	1	0	68	0	0	0	0	0	0	1	0	0	0	1	210	0	0	0	0	20	0	0	2	0	0
3070	4002	"Cregganmore"	54.25	-9.6	690	"AWI"	690	11753	12928	12344	0	0	2	0	1	3	0	1	0	0	0	0	0	76	1	0	0	0	4	5	0	0	1	0	0	127	0	2	0	0	58	5	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	700	"AWI"	700	11959	13126	12528	0	0	0	0	2	0	18	0	0	0	1	0	0	92	1	0	0	0	0	26	0	0	1	0	0	52	0	7	0	1	93	4	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	710	"AWI"	710	12152	13324	12714	0	0	1	0	0	0	0	0	0	0	1	0	0	99	0	0	0	0	0	25	0	0	1	0	0	60	0	2	0	0	60	10	0	1	0	0
3070	4002	"Cregganmore"	54.25	-9.6	720	"AWI"	720	12349	13521	12896	0	0	3	0	3	0	0	0	0	1	2	0	0	107	0	0	0	0	0	39	0	0	0	0	0	56	0	4	0	1	45	7	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	730	"AWI"	730	12544	13719	13078	0	0	6	0	0	0	0	0	0	0	2	0	0	119	0	0	0	0	1	21	0	0	1	0	0	52	0	14	0	0	78	2	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	740	"AWI"	740	12744	13920	13260	0	1	6	0	4	0	0	0	0	0	3	0	1	119	1	0	0	0	0	50	0	0	1	0	0	43	0	0	0	0	52	3	0	1	0	0
3070	4002	"Cregganmore"	54.25	-9.6	760	"AWI"	760	13156	14306	13628	1	0	0	0	0	0	0	1	0	1	0	0	0	206	0	0	0	0	0	3	0	0	0	0	0	40	0	1	0	3	27	5	0	3	1	0
3070	4002	"Cregganmore"	54.25	-9.6	770	"AWI"	770	13381	14487	13804	0	0	4	0	3	2	0	0	0	0	1	0	0	134	0	0	0	0	1	6	0	0	0	0	0	57	0	8	10	1	63	7	0	3	0	0
3070	4002	"Cregganmore"	54.25	-9.6	780	"AWI"	780	13543	14706	13995	0	0	5	0	1	0	0	0	0	0	2	0	0	78	1	0	0	0	0	21	0	1	0	0	0	39	0	5	0	0	88	4	0	9	1	0
3070	4002	"Cregganmore"	54.25	-9.6	790	"AWI"	790	13694	14919	14186	0	1	5	0	2	0	0	1	0	0	4	0	0	48	0	0	0	0	5	11	0	0	2	0	0	39	0	3	0	0	124	5	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	800	"AWI"	800	13851	15159	14374	0	0	8	0	1	0	0	0	0	0	1	0	0	65	0	0	0	0	0	19	0	2	2	0	0	37	0	1	0	1	114	3	0	3	1	0
3070	4002	"Cregganmore"	54.25	-9.6	810	"AWI"	810	14001	15379	14568	0	0	10	0	6	0	0	0	0	0	0	0	0	53	0	0	0	0	2	25	0	0	1	0	1	41	0	2	0	0	102	9	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	820	"AWI"	820	14157	15591	14757	0	0	8	0	7	0	0	0	0	1	1	0	1	40	0	0	0	0	1	3	0	0	1	0	0	54	0	8	0	2	98	6	0	2	0	0
3070	4002	"Cregganmore"	54.25	-9.6	830	"AWI"	830	14315	15814	14954	0	0	0	0	2	0	4	1	0	0	1	0	25	0	0	0	0	0	6	5	0	0	1	0	0	59	0	8	5	2	170	4	0	1	0	0
3070	4002	"Cregganmore"	54.25	-9.6	840	"AWI"	840	14472	16024	15146	0	0	0	0	2	0	0	0	0	0	1	0	0	21	0	0	0	0	0	2	0	1	1	0	3	68	0	11	0	1	144	4	0	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	860	"AWI"	860	14793	16469	15526	0	1	0	0	1	18	0	2	0	0	2	0	0	23	0	0	0	0	1	0	0	0	3	0	1	174	0	7	0	0	70	10	1	0	0	0
3070	4002	"Cregganmore"	54.25	-9.6	870	"AWI"	870	14953	16689	15715	1	3	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	49	0	0	6	0	0	0	0	0	0	17	0	0	0
