"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Oleaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	205	"AWI"	205	2759	3370	3088	0	0.797872340425532	3.19148936170213	11.436170212766	0	0	11.7021276595745	0	2.12765957446809	0	1.59574468085106	0	0	0	0	0	0	3.45744680851064	0.265957446808511	0	0	0	5.58510638297872	0.265957446808511	0	0	0	0.797872340425532	0	0	0	0.265957446808511	0	0.265957446808511	21.2765957446809	0	0	3.98936170212766	0	0	0	25	1.06382978723404	0	0	0.797872340425532	0	0	0	0	0.531914893617021	1.06382978723404	4.52127659574468	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	215	"AWI"	215	2904	3462	3205	0	1.0752688172043	7.52688172043011	7.52688172043011	0	0	23.6559139784946	0	1.0752688172043	0	0	0.537634408602151	0	0	0	0	0	6.45161290322581	0	0	0	0	2.68817204301075	1.61290322580645	0	0	0	0	0	0	1.61290322580645	0.537634408602151	1.0752688172043	0	13.9784946236559	0	0	2.68817204301075	0	0	1.61290322580645	12.9032258064516	1.0752688172043	1.0752688172043	0	4.3010752688172	0	0	0	0	1.0752688172043	1.61290322580645	4.3010752688172	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	225	"AWI"	225	3014	3575	3319	0	0	6.5359477124183	15.0326797385621	0	0	13.0718954248366	0	7.18954248366013	0	3.92156862745098	0	0	0	0	0	0	4.57516339869281	0	0	0	0	5.22875816993464	0.65359477124183	0	1.96078431372549	0.65359477124183	1.30718954248366	0	0	0	1.96078431372549	0	0	0	0	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	1.30718954248366	3.26797385620915	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	245	"AWI"	245	3168	3943	3526	0	0	3.40909090909091	11.6477272727273	0	0	18.1818181818182	0	3.125	0	0	0	0	0	0.284090909090909	0	0	5.96590909090909	0.284090909090909	0.284090909090909	0	0	2.84090909090909	2.84090909090909	0	0.284090909090909	0	0.568181818181818	0	0	0.284090909090909	0.284090909090909	0	0.284090909090909	18.75	0	0	3.69318181818182	0	0	0	17.6136363636364	0.852272727272727	0	0	3.40909090909091	0	0	0	0	0.568181818181818	1.70454545454545	2.55681818181818	0.284090909090909	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	265	"AWI"	265	3391	4150	3765	0	0	5.12820512820513	6.41025641025641	0	0	21.1538461538462	0	1.28205128205128	0	0.32051282051282	0	0	0	0	0	0	4.16666666666667	0.32051282051282	0	0	0	4.80769230769231	0.961538461538462	0.32051282051282	0	0.32051282051282	0.641025641025641	0	0.32051282051282	0	0	0	0	19.5512820512821	0	0	5.12820512820513	0	0	0	16.6666666666667	0	0	0	3.52564102564103	0	0	0	0	2.24358974358974	2.56410256410256	4.16666666666667	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	275	"AWI"	275	3557	4234	3880	0.306748466257669	0.920245398773006	5.8282208588957	11.0429447852761	0	0	15.9509202453988	0	2.45398773006135	0	1.22699386503067	0	0	0	0	0	0	8.58895705521472	1.53374233128834	0	0	0	3.68098159509202	0.306748466257669	0.306748466257669	0	0	1.22699386503067	0	0	1.22699386503067	0.306748466257669	0	0	16.5644171779141	0	0	3.98773006134969	0	0	0	17.4846625766871	0	0.306748466257669	0	4.29447852760736	0	0	0	0	0	0.920245398773006	0.920245398773006	0.613496932515337	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	295	"AWI"	295	3760	4464	4111	0	0.53475935828877	5.3475935828877	9.62566844919786	0	0	18.716577540107	0	1.06951871657754	0	1.06951871657754	0	0	0	0	0	0.53475935828877	7.48663101604278	0.53475935828877	0	0	0	3.20855614973262	0.53475935828877	0	0.53475935828877	0	1.06951871657754	0	0	0	0.53475935828877	0	0	17.6470588235294	0	0.53475935828877	2.13903743315508	0	0	0	19.2513368983957	0	0	0	3.74331550802139	0.53475935828877	0	0	0	1.60427807486631	0.53475935828877	3.20855614973262	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	315	"AWI"	315	3896	4740	4306	0	1.24223602484472	3.72670807453416	9.3167701863354	0	0	9.3167701863354	0	1.86335403726708	0	0.62111801242236	0	0	0	0	0	1.24223602484472	11.1801242236025	1.24223602484472	0	0	0	1.86335403726708	1.86335403726708	0	0	0.62111801242236	0.62111801242236	0	0	0	1.24223602484472	0	0	23.6024844720497	0	0	3.72670807453416	0	0	0	14.9068322981366	0	0	0	4.96894409937888	0	0	0	0	1.24223602484472	2.48447204968944	3.1055900621118	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	335	"AWI"	335	4087	4930	4519	0	0	4.83870967741935	9.67741935483871	0	0	10.2150537634409	0	3.76344086021505	0	0	0	0	0	1.0752688172043	0.537634408602151	0	6.98924731182796	1.61290322580645	0.537634408602151	0	0	2.68817204301075	1.0752688172043	0	0.537634408602151	0	1.61290322580645	0	0	0	0	0	0	22.5806451612903	0	0	4.3010752688172	0	0	0	19.3548387096774	0	0	0	1.0752688172043	0	0	0.537634408602151	0	1.0752688172043	1.61290322580645	4.3010752688172	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	355	"AWI"	355	4293	5114	4720	0.531914893617021	0	4.78723404255319	15.4255319148936	0	0	12.7659574468085	0	2.65957446808511	0	0	0	0	0	0	0	0	9.04255319148936	1.59574468085106	0	0	0	1.59574468085106	0	0	0	0.531914893617021	0.531914893617021	0	0	0	0.531914893617021	0	0	19.1489361702128	0	1.06382978723404	4.25531914893617	0	0	0	18.6170212765957	0	0	0	3.19148936170213	0.531914893617021	0	0	0	0	0.531914893617021	2.65957446808511	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	375	"AWI"	375	4554	5266	4917	0	0	5.12820512820513	11.7948717948718	0	0	10.7692307692308	0	4.61538461538462	0	0.512820512820513	0	0	0	0	0	0	9.74358974358974	1.53846153846154	0	0	0	4.1025641025641	0	0	0	0	1.02564102564103	0	0	0	0.512820512820513	0	0	18.974358974359	0	0	4.61538461538462	0	0	0	17.9487179487179	0	0	0	2.05128205128205	0	0	2.05128205128205	0	1.53846153846154	1.02564102564103	2.05128205128205	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	395	"AWI"	395	4777	5452	5132	0	0	4.34782608695652	15.7608695652174	0	0	10.8695652173913	0	0.543478260869565	0	0.543478260869565	0	0	0	0	0	0	7.60869565217391	1.08695652173913	0	0	0	1.6304347826087	2.17391304347826	0	0	1.08695652173913	0.543478260869565	0	0	0	0	0	0	21.195652173913	0	0	1.6304347826087	0	0	0	20.6521739130435	0	0.543478260869565	0	5.43478260869565	0	0	0	0	0.543478260869565	0.543478260869565	3.26086956521739	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	415	"AWI"	415	4927	5825	5350	0	0	5.63380281690141	8.92018779342723	0	0	10.3286384976526	0	1.87793427230047	0	3.28638497652582	0.469483568075117	0	0	0	0	0	8.45070422535211	0.469483568075117	0	0	0	2.34741784037559	0.469483568075117	0	0.938967136150235	0	1.87793427230047	0	0	0	0	0	0	22.5352112676056	0	0	1.40845070422535	0	0	0	20.18779342723	0	0.469483568075117	0	3.28638497652582	0.469483568075117	0	0.469483568075117	0	0.938967136150235	0.469483568075117	4.22535211267606	0.469483568075117	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	435	"AWI"	435	5097	6045	5581	0.628930817610063	0	6.28930817610063	8.80503144654088	0	0	8.17610062893082	0	1.25786163522013	0	1.25786163522013	0.628930817610063	0	0	0	0	0	8.80503144654088	0.628930817610063	0	0	0	0	0.628930817610063	1.88679245283019	1.25786163522013	0	1.25786163522013	0	0	0	0	0	0	25.1572327044025	0	0	2.51572327044025	0	0	0	20.7547169811321	0	0	0	0.628930817610063	0	0	0.628930817610063	0	0	2.51572327044025	6.28930817610063	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	455	"AWI"	455	5326	6219	5817	0	0	6.80628272251309	7.85340314136126	0	0	13.6125654450262	0	0	0	1.57068062827225	0	0	0	0.523560209424084	0	0	7.32984293193717	1.04712041884817	0	0	0	1.57068062827225	0.523560209424084	0	0	0.523560209424084	1.04712041884817	0	0.523560209424084	0.523560209424084	0	0	0	22.5130890052356	0	0	4.18848167539267	0	0	0	19.3717277486911	0	0	0	2.61780104712042	0	0	1.04712041884817	0	1.04712041884817	1.04712041884817	4.71204188481675	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	475	"AWI"	475	5602	6370	6050	0.389105058365759	0	7.00389105058366	5.83657587548638	0	0	8.56031128404669	0	0.778210116731518	0	0.389105058365759	0	0	0	0	0	0	9.72762645914397	0.389105058365759	0	0	0	1.55642023346304	0.389105058365759	0	0.389105058365759	0	0.778210116731518	0	0	0	0	0	0	30.3501945525292	0	0	3.89105058365759	0	0	0	17.8988326848249	0	0	0	5.05836575875486	0	0	0	0	2.33463035019455	0.389105058365759	3.50194552529183	0.389105058365759	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	495	"AWI"	495	5873	6523	6268	0	0	3.33333333333333	7.14285714285714	0	0	10.952380952381	0	0.476190476190476	0	0	0.476190476190476	0	0	0	0	0	11.4285714285714	0.476190476190476	0	0	0	2.85714285714286	0.476190476190476	0	0	0.476190476190476	0	0	0	0	0	0	0	23.8095238095238	0	0	1.42857142857143	0	0	0	27.6190476190476	0	0	0	2.85714285714286	0	0	0	0	1.9047619047619	0.952380952380952	3.33333333333333	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	515	"AWI"	515	6071	6684	6431	0	0	2.33644859813084	7.00934579439252	0	0	13.5514018691589	0	1.4018691588785	0	1.4018691588785	0	0	0	0	0	0	13.0841121495327	0.934579439252336	0	0.467289719626168	0	2.80373831775701	1.86915887850467	0	0	0	0.934579439252336	0	0	0	1.4018691588785	0	0	8.8785046728972	0	0	4.20560747663551	0	0	0	20.5607476635514	0	0.934579439252336	0	5.14018691588785	0	0	0	0	1.86915887850467	1.4018691588785	9.34579439252336	0.467289719626168	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	535	"AWI"	535	6177	6842	6538	0.216450216450216	0	0	14.0692640692641	0	0	16.2337662337662	0	0.649350649350649	0	0.649350649350649	0	0	0	0.216450216450216	0	0	6.06060606060606	0.432900432900433	0	0	0	0.432900432900433	1.08225108225108	0	0.216450216450216	0.216450216450216	0	0	0	0.865800865800866	0.216450216450216	0	0	12.3376623376623	0	0.216450216450216	2.16450216450216	0	0	0	33.7662337662338	0	0	0	1.08225108225108	0	0	0	0	0.865800865800866	0	7.14285714285714	0	0.865800865800866
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	555	"AWI"	555	6316	6959	6651	0	0	2.39043824701195	9.9601593625498	0	0	10.3585657370518	0	0	0	0.398406374501992	0	0	0	0	0	0	8.36653386454183	0	0	0	0	1.19521912350598	0.796812749003984	0	0	0.796812749003984	1.59362549800797	0	0	1.19521912350598	0.796812749003984	0	0	13.5458167330677	0	0	2.39043824701195	0	0	0	34.2629482071713	0	0	0	1.19521912350598	0	0	0	0	0.796812749003984	0.796812749003984	8.36653386454183	0.398406374501992	0.398406374501992
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	575	"AWI"	575	6469	7069	6764	0	0.386100386100386	2.7027027027027	13.1274131274131	0	0	8.88030888030888	0	0.386100386100386	0	0.386100386100386	0.386100386100386	0	0	0.772200772200772	0	0	9.65250965250965	0	0	0	0	1.93050193050193	1.15830115830116	0	0	0	1.54440154440154	0	0.386100386100386	1.15830115830116	0	0	0	11.1969111969112	0	0	1.54440154440154	0	0	0	32.4324324324324	0	0.386100386100386	0	1.15830115830116	0	0	0	0	1.93050193050193	1.15830115830116	6.94980694980695	0.386100386100386	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	595	"AWI"	595	6621	7187	6877	0.425531914893617	0	4.25531914893617	3.82978723404255	0	0	4.68085106382979	0	0.425531914893617	0	0	0.425531914893617	0	0	0	0	0	10.6382978723404	0	0	0	0	0.425531914893617	1.70212765957447	0	0	0	1.27659574468085	0.425531914893617	0	1.27659574468085	1.70212765957447	0	0	12.3404255319149	0	0.425531914893617	2.12765957446809	0	0	0	40	0	0	0	1.27659574468085	0	0	0	0	3.40425531914894	1.27659574468085	7.65957446808511	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	615	"AWI"	615	6758	7332	7018	0	0.440528634361234	1.76211453744493	4.40528634361234	0	0	20.704845814978	0	3.9647577092511	0	0.881057268722467	0	0	0	0	0	0	13.6563876651982	0	0	0	0	0	1.76211453744493	0	0	0	1.3215859030837	0	0	0.440528634361234	0	0	0	18.942731277533	0	0.440528634361234	1.76211453744493	0	0	0	15.4185022026432	0	0.440528634361234	0	4.40528634361234	0	0	0	0	2.20264317180617	1.76211453744493	5.2863436123348	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	635	"AWI"	635	6863	7667	7195	0.568181818181818	0	1.13636363636364	5.68181818181818	0	0	11.3636363636364	0	3.97727272727273	0	0.568181818181818	0	0	0	0	0	0	15.9090909090909	0.568181818181818	0	0	0	2.27272727272727	1.13636363636364	0	0	0	1.13636363636364	0	0	0.568181818181818	0.568181818181818	0	0	14.2045454545455	0	0	3.40909090909091	0	0	0	18.1818181818182	0	0	0	5.11363636363636	0	0	1.70454545454545	0	2.27272727272727	2.27272727272727	6.81818181818182	0.568181818181818	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	655	"AWI"	655	6998	7959	7376	0.25706940874036	0	1.54241645244216	5.1413881748072	0	0	14.3958868894602	0	2.05655526992288	0	0.51413881748072	0	0	2.31362467866324	0.25706940874036	0	0	13.8817480719794	0.25706940874036	0.25706940874036	0	0	1.02827763496144	2.05655526992288	0	0	0.25706940874036	0.77120822622108	0	0	1.02827763496144	0.51413881748072	0	0	9.51156812339332	0	0.25706940874036	1.02827763496144	0	0	0	30.3341902313625	0	0	0	2.05655526992288	0.51413881748072	0.77120822622108	0	0.77120822622108	1.79948586118252	0.51413881748072	5.65552699228792	0.25706940874036	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	675	"AWI"	675	7187	8243	7548	0.252525252525253	0	5.55555555555556	7.57575757575758	0	0	15.1515151515152	0	1.01010101010101	0	0.505050505050505	0	0	0	0	0	0	19.949494949495	0.252525252525253	0	0	1.01010101010101	2.02020202020202	2.27272727272727	0	0.252525252525253	0.252525252525253	0.252525252525253	0	0.252525252525253	0.505050505050505	0.505050505050505	0.252525252525253	0	6.81818181818182	0	0.252525252525253	1.51515151515152	0	0	0	15.4040404040404	0	0.505050505050505	0	2.27272727272727	0.505050505050505	0	0	0.252525252525253	1.01010101010101	2.27272727272727	11.3636363636364	0	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	685	"AWI"	685	7389	8517	7680	0	0.4149377593361	4.9792531120332	4.5643153526971	0	0	13.2780082987552	0	1.2448132780083	0	0	0	0	0	0	0	0.4149377593361	13.2780082987552	0	0.4149377593361	0	0	0	0.829875518672199	0	0	0	0.829875518672199	0	0	0	0.4149377593361	0	0	9.12863070539419	0	0.4149377593361	0.829875518672199	0	0	0	32.3651452282158	0	0.829875518672199	0	3.3195020746888	0	0	0	0	2.0746887966805	0.4149377593361	9.54356846473029	0.4149377593361	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	695	"AWI"	695	7613	8955	7918	0	0	4.2713567839196	5.77889447236181	0	0.251256281407035	15.0753768844221	0	0.50251256281407	0	0	0	0	0	0	0	0	18.0904522613065	1.00502512562814	0	0	0	1.00502512562814	1.25628140703518	0.251256281407035	0.251256281407035	0.251256281407035	0.753768844221105	0.251256281407035	0.251256281407035	0	0	0	0	12.0603015075377	0	0.753768844221105	3.26633165829146	0	0	0	19.5979899497487	1.75879396984925	0	0	1.75879396984925	0	0	0.251256281407035	0	1.50753768844221	0.753768844221105	8.5427135678392	0.50251256281407	0
3405	4413	"Lake Shabla-Ezeretz"	43.57045	28.566292	705	"AWI"	705	7684	9456	8142	0.306748466257669	0	2.14723926380368	4.29447852760736	0	0	13.8036809815951	0	1.84049079754601	0.306748466257669	0.613496932515337	0	0	0	0.306748466257669	0	0	16.2576687116564	1.53374233128834	0	0	0	1.22699386503067	2.76073619631902	0	0.613496932515337	0.306748466257669	1.53374233128834	0	0	0	0	0	0	11.9631901840491	0	0.306748466257669	0.920245398773006	0	0	0	19.6319018404908	1.53374233128834	1.53374233128834	0	5.52147239263804	1.22699386503067	0.306748466257669	0	0	0.306748466257669	0.920245398773006	7.97546012269939	0	0
