"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fraxinus"	"Ilex"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Ulmus"	"Urticaceae"
3040	3966	"Butter Mountain"	54.18523	-6.04608	1	"AWI"	1	434	1037	780	15.2380952380952	0	1.9047619047619	0	3.49206349206349	0.317460317460317	0	43.4920634920635	3.17460317460317	0	1.9047619047619	0	0	0	24.4444444444444	3.49206349206349	0.634920634920635	0.952380952380952	0	0.952380952380952	0	0	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	5	"AWI"	5	518	1067	836	13.915857605178	0.647249190938511	0.647249190938511	0	2.26537216828479	0	0	44.9838187702265	0.970873786407767	0	1.29449838187702	0	0	0	26.537216828479	5.50161812297735	0.970873786407767	1.61812297734628	0	0.647249190938511	0	0	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	9	"AWI"	9	581	1114	893	12.5	0.378787878787879	0	0	6.06060606060606	0	0	64.3939393939394	3.40909090909091	0	1.13636363636364	0	0.757575757575758	0	0	8.71212121212121	0	0.757575757575758	0	0.378787878787879	1.13636363636364	0.378787878787879	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	13	"AWI"	13	687	1148	944	11.5384615384615	0	0.256410256410256	0	4.61538461538462	0	0.256410256410256	48.974358974359	1.53846153846154	0	0.256410256410256	0.512820512820513	0.256410256410256	0	23.8461538461538	7.43589743589744	0	0	0.256410256410256	0	0	0.256410256410256	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	17	"AWI"	17	793	1182	996	13.134328358209	0	0	0	6.56716417910448	0	0	69.5522388059701	0	0	0.895522388059702	0	0	0	0	9.55223880597015	0	0	0	0.298507462686567	0	0	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	21	"AWI"	21	869	1222	1049	10.8433734939759	0	0	0	8.43373493975904	0	0	51.8072289156626	17.4698795180723	0	0.602409638554217	0	0	0	0	7.2289156626506	0.903614457831325	1.20481927710843	0	1.20481927710843	0	0.301204819277108	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	25	"AWI"	25	942	1251	1091	20.1388888888889	0	0	4.16666666666667	13.5416666666667	0	0	52.7777777777778	1.73611111111111	0	0.347222222222222	1.04166666666667	0	0	0	4.86111111111111	0	0	0	0	1.38888888888889	0	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	33	"AWI"	33	1011	1337	1172	8.99653979238754	0	0.346020761245675	0	3.46020761245675	0	0	34.6020761245675	7.61245674740484	0	3.80622837370242	0	0	0	25.9515570934256	13.1487889273356	0.346020761245675	0	0.69204152249135	0	1.03806228373702	0	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	37	"AWI"	37	1041	1373	1210	21.671826625387	0	0.619195046439629	0	13.6222910216718	0	0	46.1300309597523	6.81114551083591	0	1.85758513931889	0	0	0	0	8.35913312693498	0.928792569659443	0	0	0	0	0	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	41	"AWI"	41	1074	1419	1246	11.070110701107	0	0	0	16.2361623616236	0	0	49.8154981549816	2.5830258302583	0	0.3690036900369	0	0	0	9.59409594095941	7.74907749077491	0.3690036900369	1.8450184501845	0	0	0.3690036900369	0	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	45	"AWI"	45	1126	1443	1280	13.8775510204082	0.408163265306122	0.408163265306122	0	5.30612244897959	0	0	50.6122448979592	16.734693877551	0	1.22448979591837	0	0	0	0	6.93877551020408	1.22448979591837	0	0.408163265306122	0.408163265306122	0	2.44897959183673	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	49	"AWI"	49	1156	1476	1317	10.2459016393443	0	0	0	5.73770491803279	0	0	54.9180327868852	11.4754098360656	0	3.27868852459016	0	0	0	0	9.42622950819672	0.819672131147541	1.63934426229508	0	0.409836065573771	0	2.04918032786885	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	53	"AWI"	53	1224	1502	1351	8.21052631578947	0	0	0	2.73684210526316	0	0	43.578947368421	8.42105263157895	32	0.631578947368421	0	0	0	0	4.42105263157895	0	0	0	0	0	0	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	57	"AWI"	57	1280	1532	1387	6.93430656934307	0.364963503649635	0	0	6.93430656934307	0	0	54.7445255474453	20.8029197080292	0	0.72992700729927	0	0	0	0	8.02919708029197	1.09489051094891	0	0	0.364963503649635	0	0	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	61	"AWI"	61	1333	1587	1437	7.46268656716418	0	0	0	4.47761194029851	0	0	51.4925373134328	17.5373134328358	0	4.1044776119403	1.11940298507463	0.373134328358209	0	0	7.46268656716418	0.373134328358209	1.11940298507463	0	0.373134328358209	0.373134328358209	3.73134328358209	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	65	"AWI"	65	1383	1730	1533	9.52380952380952	0	0	0	6.22710622710623	0	0	65.2014652014652	6.22710622710623	0	1.0989010989011	0	0	0	0	6.59340659340659	0	0	0	0.366300366300366	0.366300366300366	4.02930402930403	0.366300366300366
3040	3966	"Butter Mountain"	54.18523	-6.04608	69	"AWI"	69	1407	1931	1614	6.42857142857143	0.357142857142857	0	0	5	0	0	76.4285714285714	1.07142857142857	0	2.14285714285714	0	0	0	0	5.71428571428571	0	0	0	0.714285714285714	0.357142857142857	1.42857142857143	0.357142857142857
3040	3966	"Butter Mountain"	54.18523	-6.04608	73	"AWI"	73	1482	2034	1712	8.43373493975904	0	0	0	8.83534136546185	0	0	68.6746987951807	3.21285140562249	0	0.803212851405622	0	0.401606425702811	0	0	4.01606425702811	0	0	0	0	0	5.62248995983936	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	77	"AWI"	77	1534	2128	1818	5.46558704453441	0	0	0	3.23886639676113	0	0	32.9959514170041	0.404858299595142	44.7368421052632	2.22672064777328	0	0	0	8.29959514170041	2.02429149797571	0	0	0	0.202429149797571	0	0.404858299595142	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	81	"AWI"	81	1613	2254	1917	13.7566137566138	0	0	0	7.40740740740741	0	0	52.9100529100529	3.7037037037037	0	0.529100529100529	0	0	2.11640211640212	0	13.2275132275132	1.05820105820106	0	0	1.05820105820106	0	4.23280423280423	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	85	"AWI"	85	1775	2321	2018	9.23076923076923	1.02564102564103	0	0	2.56410256410256	0	0	61.025641025641	3.07692307692308	0	3.58974358974359	0	0	0	0	11.2820512820513	2.56410256410256	1.53846153846154	0	0	0	4.1025641025641	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	89	"AWI"	89	1869	2434	2125	11.1864406779661	0	0	0	6.10169491525424	0	0	46.4406779661017	2.3728813559322	0	0.338983050847458	0	0.338983050847458	0	20.6779661016949	7.79661016949153	0.677966101694915	1.69491525423729	0	0.338983050847458	0	2.03389830508475	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	93	"AWI"	93	2040	2556	2265	8.66425992779783	0	0	0	3.97111913357401	0	0	70.7581227436823	2.88808664259928	0	2.16606498194946	0	0	0	0	8.30324909747292	0	0	0	0.36101083032491	0.36101083032491	2.52707581227437	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	97	"AWI"	97	2133	2757	2414	15.0862068965517	0	0	0	5.60344827586207	0	0	68.1034482758621	0.862068965517241	0	1.29310344827586	0	0	0	0	5.17241379310345	0	0	0	0	0.431034482758621	3.44827586206897	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	101	"AWI"	101	2222	3022	2562	12.7272727272727	0	0	0	3.63636363636364	0	0	65.4545454545455	5	0	2.27272727272727	0	0.454545454545455	0	0	5.45454545454545	0	0	0	0.454545454545455	0	4.54545454545455	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	105	"AWI"	105	2359	3137	2749	12.0833333333333	0	0	0	5.41666666666667	0	0.416666666666667	62.9166666666667	2.5	0	2.91666666666667	0	0	1.25	0	7.5	0	0.833333333333333	0	1.66666666666667	0.416666666666667	2.08333333333333	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	109	"AWI"	109	2434	3304	2922	14.7186147186147	0.432900432900433	0	0	3.8961038961039	0	0	41.1255411255411	1.73160173160173	0	0	0	0.432900432900433	0	27.2727272727273	7.79220779220779	0.432900432900433	0	0	0.432900432900433	0	1.73160173160173	0
3040	3966	"Butter Mountain"	54.18523	-6.04608	113	"AWI"	113	2686	3399	3076	18.0232558139535	0	0	0	8.13953488372093	0	0	60.4651162790698	1.16279069767442	0	0.581395348837209	0	0	0	0	8.72093023255814	0	0	0	0	0	2.90697674418605	0
