"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
16473	25763	"Moor Alpenrose"	47.02382	11.803354	0.5	"AWI"	0.5	-81.5	101	4.5	0.181488203266788	0	11.2522686025408	0.120992135511192	0	0.604960677555959	0	0.544464609800363	0	0.907441016333938	0	0.120992135511192	0.302480338777979	0	0.302480338777979	0.483968542044767	0.0604960677555959	0	0	1.33091349062311	0	46.70296430732	0	0.967937084089534	0	0.302480338777979	0	0	0	0	0.0604960677555959	0.725952813067151	0	0.0604960677555959	0	0	0	0.120992135511192	1.99637023593466	12.8251663641863	0	16.0314579552329	0	0.120992135511192	0	0.302480338777979	0	0	0	0.120992135511192	1.20992135511192	0.362976406533575	0	0.604960677555959	0	0.544464609800363	0.0604960677555959	0	0	0.665456745311555
16473	25763	"Moor Alpenrose"	47.02382	11.803354	5	"AWI"	5	-17	590	173	0.153022188217291	0	27.6970160673298	0.0765110941086457	0	1.60673297628156	0	0.153022188217291	0	1.22417750573833	0	0	0.53557765876052	0	0.918133129303749	0.229533282325937	0	0	0	1.30068859984698	0	27.1614384085692	0	0	0	0.612088752869166	0	0.0765110941086457	0.0765110941086457	0	0	1.22417750573833	0	0.0765110941086457	0	0.0765110941086457	0	0.0765110941086457	1.60673297628156	10.7880642693191	0	20.6579954093344	0	0.229533282325937	0	0.0765110941086457	0	0	0	0	2.06579954093344	0.0765110941086457	0	0.765110941086458	0	0.153022188217291	0.0765110941086457	0	0	0.229533282325937
16473	25763	"Moor Alpenrose"	47.02382	11.803354	10	"AWI"	10	16	1194	360	0.0876424189307625	0	15.6003505696757	0.0876424189307625	0	0.788781770376862	0	0.613496932515337	0	2.36634531113059	0	0.0876424189307625	0	0	0.0876424189307625	0.525854513584575	0	0	0	1.92813321647677	0	21.2971078001753	0	1.84049079754601	0	0.964066608238387	0	0.0876424189307625	0	0	0.0876424189307625	1.75284837861525	0	0.0876424189307625	0	0	0	0.175284837861525	2.01577563540754	19.6319018404908	0	24.8904469763365	0	0.438212094653812	0.0876424189307625	0.525854513584575	0	0	0	0.262927256792287	2.1034180543383	0.525854513584575	0	0	0	0.262927256792287	0	0	0.0876424189307625	0.7011393514461
16473	25763	"Moor Alpenrose"	47.02382	11.803354	15	"AWI"	15	149	1421	607	0.113895216400911	0.113895216400911	22.3234624145786	0.113895216400911	0	0.797266514806378	0	0.683371298405467	0	3.53075170842825	0	0	0	0	0.455580865603645	0.797266514806378	0	0	0	2.0501138952164	0	23.0068337129841	0.113895216400911	1.70842824601367	0	1.48063781321185	0	0.227790432801822	0	0	0	1.13895216400911	0	0.227790432801822	0	0	0	0.227790432801822	4.44191343963553	26.3097949886105	0	0	0	0.113895216400911	0	0.911161731207289	0	0	0	0.455580865603645	4.78359908883827	0.911161731207289	0	0.797266514806378	0	0.455580865603645	0	0	0.341685649202733	1.36674259681093
16473	25763	"Moor Alpenrose"	47.02382	11.803354	20	"AWI"	20	225	1831	829	0.295275590551181	0	18.3070866141732	0	0	1.08267716535433	0	0.393700787401575	0	1.87007874015748	0	0	0	0	0	0.590551181102362	0	0	0	0.78740157480315	0	8.56299212598425	0	0	0	1.67322834645669	0	0.0984251968503937	0	0	0	0.590551181102362	0	0	0	0	0	0.0984251968503937	3.24803149606299	25.0984251968504	0.492125984251969	25	0	0.492125984251969	0.0984251968503937	0.393700787401575	0	0.196850393700787	0	0.0984251968503937	2.36220472440945	5.41338582677165	0	0	0	0.78740157480315	0	0.0984251968503937	0.0984251968503937	1.77165354330709
16473	25763	"Moor Alpenrose"	47.02382	11.803354	25	"AWI"	25	394	1992	1075	1.11336032388664	0	18.2186234817814	0	0	2.22672064777328	0	0.101214574898785	0	3.23886639676113	0	0	0	0	0	0.202429149797571	0.202429149797571	0	0	2.02429149797571	0	18.7246963562753	0	0.506072874493927	0	1.92307692307692	0	0.101214574898785	0	0	0	0.910931174089069	0	0.101214574898785	0	0	0	0.404858299595142	8.40080971659919	32.7935222672065	0	0	0	0.506072874493927	0	1.21457489878543	0	0	0	0.101214574898785	3.34008097165992	1.61943319838057	0	0	0	0.404858299595142	0.101214574898785	0	0.404858299595142	1.11336032388664
16473	25763	"Moor Alpenrose"	47.02382	11.803354	30	"AWI"	30	496	2271	1315	0.442477876106195	0	9.95575221238938	0	0	0.442477876106195	0	0.110619469026549	0	1.32743362831858	0	0	1.65929203539823	0	0.110619469026549	0.221238938053097	0	0	0	0.553097345132743	0	10.287610619469	0	0	0	0.884955752212389	0	0.221238938053097	0	0	0	0.442477876106195	0	0.221238938053097	0	0	0	0.221238938053097	3.20796460176991	65.3761061946903	0	0	0	0.221238938053097	0	0.663716814159292	0	0	0	0	1.21681415929204	0.663716814159292	0	0	0	0.221238938053097	0	0	0.331858407079646	0.995575221238938
16473	25763	"Moor Alpenrose"	47.02382	11.803354	35	"AWI"	35	722	2457	1553	0.729166666666667	0	22.8125	0	0	0.729166666666667	0	0.833333333333333	0	5.625	0	0	0	0	0.520833333333333	0.3125	0	0.104166666666667	0	1.35416666666667	0	24.8958333333333	0	0	0	3.02083333333333	0	0	0	0	0	1.04166666666667	0	0.104166666666667	0	0	0	0.104166666666667	6.35416666666667	23.0208333333333	0	0	0	0	0	1.45833333333333	0	0	0	0.104166666666667	2.29166666666667	1.14583333333333	0	0	0	0.625	0.104166666666667	0	0.625	2.08333333333333
16473	25763	"Moor Alpenrose"	47.02382	11.803354	40	"AWI"	40	865	2719	1788	0.661521499448732	0	23.48401323043	0.110253583241455	0	2.09481808158765	0	0.330760749724366	0	5.95369349503859	0	0	0.330760749724366	0	0.330760749724366	0.441014332965821	0	0	0	1.54355016538037	0	27.122381477398	0	0.220507166482911	0	2.64608599779493	0.661521499448732	0.110253583241455	0	0	0	0.441014332965821	0	0.330760749724366	0	0	0	0.882028665931643	7.60749724366042	17.6405733186329	0	0	0	0	0	1.21278941565601	0	0.110253583241455	0	0.110253583241455	2.31532524807056	1.32304299889746	0	0	0	0.551267916207277	0	0	0.220507166482911	1.21278941565601
16473	25763	"Moor Alpenrose"	47.02382	11.803354	45	"AWI"	45	1095	2879	2037	0.45662100456621	0.570776255707762	25.6849315068493	0.228310502283105	0	1.02739726027397	0	0.114155251141553	0	4.22374429223744	0	0	0	0	0.114155251141553	0.342465753424658	0	0	0	1.71232876712329	0	27.6255707762557	0	0	0	1.48401826484018	0.114155251141553	0	0	0	0	0.45662100456621	0	0.228310502283105	0	0	0	0.45662100456621	4.337899543379	24.6575342465753	0	0	0	0	0	1.14155251141552	0	0	0	0.114155251141553	2.1689497716895	0.799086757990868	0	0	0	0.45662100456621	0	0	0.342465753424658	1.14155251141552
