"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fraxinus"	"Geraniaceae"	"Grossulariaceae"	"Iridaceae"	"Juglans"	"Ligustrum"	"Linaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Verbenaceae"	"Violaceae"
15946	24576	"La Grande Brousse"	47.48667	0.67417	90	"AWI"	90	1601	2079	1838	1.85185185185185	0	5.55555555555556	3.7037037037037	0	11.1111111111111	0	7.40740740740741	0	3.7037037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85185185185185	0	5.55555555555556	0	0	0	3.7037037037037	0	3.7037037037037	1.85185185185185	0	0	44.4444444444444	0	3.7037037037037	0	1.85185185185185	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	95	"AWI"	95	1690	2137	1946	0	0	1.03092783505155	5.15463917525773	0	5.15463917525773	0	5.15463917525773	0	2.06185567010309	0	0	0	0	1.03092783505155	2.06185567010309	0	1.03092783505155	0	3.09278350515464	0	0	14.4329896907216	0	0	0	0	0	0	2.06185567010309	0	1.03092783505155	0	3.09278350515464	0	7.21649484536082	1.03092783505155	0	12.3711340206186	19.5876288659794	0	13.4020618556701	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	100	"AWI"	100	1749	2211	2021	0	1.16279069767442	2.32558139534884	3.48837209302326	0	2.32558139534884	0	4.65116279069767	0	3.48837209302326	0	0	0	0	0	2.32558139534884	0	0	0	2.32558139534884	0	0	2.32558139534884	1.16279069767442	0	0	0	1.16279069767442	0	3.48837209302326	0	1.16279069767442	0	6.97674418604651	0	10.4651162790698	2.32558139534884	0	22.093023255814	16.2790697674419	0	9.30232558139535	0	0	0	1.16279069767442	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	105	"AWI"	105	1811	2243	2058	0	0.740740740740741	0	5.18518518518519	0	2.96296296296296	0	5.92592592592593	0	0.740740740740741	0	0	1.48148148148148	0	0	0.740740740740741	0.740740740740741	0	0	0	0.740740740740741	0.740740740740741	0	0	0.740740740740741	0	0	3.7037037037037	0	0.740740740740741	0	0.740740740740741	0	2.96296296296296	0	11.8518518518519	0.740740740740741	0	31.1111111111111	20.7407407407407	0	5.92592592592593	0	0	0	0.740740740740741	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	110	"AWI"	110	1855	2285	2095	0	0.769230769230769	1.53846153846154	3.84615384615385	0	2.30769230769231	0	8.46153846153846	0	3.07692307692308	0	0	0	0	0	2.30769230769231	0.769230769230769	2.30769230769231	0	0.769230769230769	0	0	0	0	0	0	0	7.69230769230769	0	2.30769230769231	0	0	0	2.30769230769231	0	6.92307692307692	0	0	13.0769230769231	26.1538461538462	0	13.8461538461538	0	0.769230769230769	0.769230769230769	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	115	"AWI"	115	1890	2339	2129	0	0	0	7.40740740740741	0	3.7037037037037	0	6.66666666666667	0	0.740740740740741	0	0	2.22222222222222	0	0	0	0.740740740740741	1.48148148148148	0	0	0	0	0.740740740740741	0	0	0	4.44444444444444	2.22222222222222	0	2.22222222222222	0	0	0	2.96296296296296	0	9.62962962962963	3.7037037037037	0	25.1851851851852	14.8148148148148	0	11.1111111111111	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	120	"AWI"	120	1932	2357	2157	0	0.694444444444444	0	4.16666666666667	0	2.77777777777778	0	4.16666666666667	0	1.38888888888889	0	0	0	0	0	0.694444444444444	1.38888888888889	1.38888888888889	0	2.08333333333333	0.694444444444444	0	0.694444444444444	0	0	0	0	1.38888888888889	0	0.694444444444444	0	0	0	4.86111111111111	0	16.6666666666667	0.694444444444444	4.16666666666667	23.6111111111111	15.9722222222222	0	8.33333333333333	2.08333333333333	1.38888888888889	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	125	"AWI"	125	1963	2381	2187	0	0	0.819672131147541	0	0	2.45901639344262	0	5.73770491803279	0	2.45901639344262	0	0	0	0	1.63934426229508	0.819672131147541	0	0.819672131147541	0	1.63934426229508	0	0	0	0	0	0	0	0.819672131147541	0	0.819672131147541	23.7704918032787	0	0	9.01639344262295	0	12.2950819672131	0.819672131147541	0	15.5737704918033	7.37704918032787	0.819672131147541	10.655737704918	0.819672131147541	0	0.819672131147541	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	135	"AWI"	135	2036	2439	2242	0	4.54545454545455	0	0	4.54545454545455	9.09090909090909	0	4.54545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.7272727272727	0	0	18.1818181818182	9.09090909090909	0	27.2727272727273	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	145	"AWI"	145	2101	2505	2301	0	1.2987012987013	0	0	0	7.79220779220779	0	10.3896103896104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2987012987013	0	3.8961038961039	0	0	0	1.2987012987013	0	0	0	23.3766233766234	0	0	10.3896103896104	14.2857142857143	0	25.974025974026	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	155	"AWI"	155	2193	2556	2352	0	0.529100529100529	0	0	0	2.64550264550265	0	25.9259259259259	0	1.05820105820106	0	0	0	0.529100529100529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.7883597883598	0	0	0	0	0	3.7037037037037	0	0	0	3.17460317460317	0	0.529100529100529	0	2.11640211640212	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	165	"AWI"	165	2269	2618	2408	0	0	0.495049504950495	0	0.495049504950495	0.495049504950495	0	49.5049504950495	0	0.99009900990099	0	0	0	0	0	0	0	1.48514851485149	0	0.495049504950495	0	0	0	0	0	0	0	0	0	40.0990099009901	0	0	0	0	0	1.98019801980198	0	0	0	0.495049504950495	0	0.495049504950495	0	2.97029702970297	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	170	"AWI"	170	2336	2635	2438	0	0.746268656716418	0	0	0	2.23880597014925	0	42.5373134328358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.2835820895522	0	0	0	0	0	2.23880597014925	0	0	0	7.46268656716418	0	0	0	1.49253731343284	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	175	"AWI"	175	2371	2654	2470	0	0.462962962962963	0.462962962962963	0	0	10.1851851851852	0	3.7037037037037	0	0.462962962962963	0	0	0	0	0	0	0	0	0	0.925925925925926	0	0	0	0	0	0	0	0	0.462962962962963	78.2407407407407	0	0	0	0	0	0.925925925925926	0	0	0	1.38888888888889	0	2.77777777777778	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	185	"AWI"	185	2423	2691	2540	0	0	0.813008130081301	0	0	1.21951219512195	0	0.813008130081301	0	0.40650406504065	0	0.40650406504065	0	0	0	0	0	0	0	0	0	0	0	0	0.40650406504065	0	0	0	0	91.869918699187	0	0	0	0	0	0	0	0	0	0.40650406504065	0	3.65853658536585	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	195	"AWI"	195	2458	2744	2618	0	0	0	0	0	0.884955752212389	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65486725663717	0	0	0	0	0	0	0	0	0	94.6902654867257	0	0	0	0	0	1.76991150442478	0	0	0	0	0	0	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	205	"AWI"	205	2533	2840	2697	0	0	0.970873786407767	2.9126213592233	0	0.323624595469256	0	0	0	0.323624595469256	0.323624595469256	0.647249190938511	0	0	0	0	0	0	0	0.323624595469256	0	0	0.970873786407767	0	0	0	0	0	2.26537216828479	90.6148867313916	0	0	0	0	0	0.323624595469256	0	0	0	0	0	0	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	215	"AWI"	215	2602	2960	2772	0	0	1.47783251231527	3.44827586206897	0	0.985221674876847	0	0	0	0	0	0	0	0	0	0	0	0.985221674876847	0	0.492610837438424	0	0	0	0	0	0	0	0	0.492610837438424	88.6699507389163	0	0	0	0	0	0	1.47783251231527	0	0	0	0.492610837438424	1.47783251231527	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	220	"AWI"	220	2660	2993	2809	0	0	1.84331797235023	0	0	0	0	0.460829493087558	0	0	0	1.38248847926267	0	0	0	0	0	7.37327188940092	0	0.460829493087558	0	0	1.38248847926267	0	0	0	0	0	9.67741935483871	58.0645161290323	0	0	0	0	0	0	17.0506912442396	0	0	0	0	2.30414746543779	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	225	"AWI"	225	2704	3040	2847	0	0	5.42168674698795	0	0	0.602409638554217	0	0	0	0	0	0	0	0	0	0	0	1.80722891566265	0	1.20481927710843	0	0	0	0	0	0	0	0	4.21686746987952	81.9277108433735	0	0	0	0	0	0	0.602409638554217	0	0	0.602409638554217	0	3.01204819277108	0	0	0	0	0.602409638554217
15946	24576	"La Grande Brousse"	47.48667	0.67417	230	"AWI"	230	2745	3097	2886	0	0	5.10204081632653	0	0	1.53061224489796	0	0	0	0	0	1.02040816326531	0	0	0	0	0	6.12244897959184	0	2.55102040816327	0	0	0	0	0	0	0	0	8.6734693877551	70.4081632653061	0	0	0	0	0	0	0	0	0	0	0	4.59183673469388	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	235	"AWI"	235	2791	3150	2933	0	0	8.9041095890411	0	0	0.684931506849315	0	1.36986301369863	0	0	0	1.36986301369863	0	0	0	0	0	9.58904109589041	0	2.73972602739726	0	0	0	0	0	0	0	0	1.36986301369863	67.8082191780822	0	0	0	0	0	0	0	0	0	0.684931506849315	0	5.47945205479452	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	240	"AWI"	240	2811	3232	2978	0	0	15.1515151515152	11.1111111111111	0	1.01010101010101	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	6.06060606060606	0	0	0	0	0	0	0	0	0	54.5454545454545	0	0	0	0	0	1.01010101010101	0	0	1.01010101010101	3.03030303030303	0	6.06060606060606	0	0	0	0	0
15946	24576	"La Grande Brousse"	47.48667	0.67417	245	"AWI"	245	2826	3328	3019	0	0	1.66666666666667	0	0	15	0	0	0	1.66666666666667	0	1.66666666666667	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8.33333333333333	0	0	50	0	0	0	0	0	10	0	0	0	0	0	1.66666666666667	0	0	0	0	0
