"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	27.5	"AWI"	27.5	411.5	1474	946.5	0.184672206832872	0	8.49492151431209	0	0.184672206832872	0.554016620498615	0	1.01569713758079	0	0.0923361034164358	0.0923361034164358	0	0	0	0	0	0.369344413665743	59.9261311172669	0	0	0	0	0.738688827331487	0	0.0923361034164358	0	0	0	1.20036934441367	0	0.277008310249307	0	0	0	0	8.12557710064635	17.7285318559557	0.0923361034164358	0	0	0	0.184672206832872	0	0	0	0	0	0.0923361034164358	0.461680517082179	0	0	0.0923361034164358	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	30	"AWI"	30	449	1592	1036	0.841908325537886	0	8.88681010289991	0	0.187090739008419	0.374181478016838	0	0.841908325537886	0	0.0935453695042095	0.187090739008419	0	0	0	0	0	0.280636108512629	56.9691300280636	0	0	0	0	1.59027128157156	0	0.187090739008419	0	0.0935453695042095	0	0.841908325537886	0	0.280636108512629	0	0	0	0	12.5350795135641	14.0318054256314	0.280636108512629	0	0	0.0935453695042095	0.467726847521048	0	0	0	0	0	0.0935453695042095	0.374181478016838	0.187090739008419	0.0935453695042095	0.0935453695042095	0	0.0935453695042095	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	32.5	"AWI"	32.5	574	1624	1121.5	0.84530853761623	0	8.4530853761623	0	0.169061707523246	0.338123415046492	0	0.338123415046492	0	0.169061707523246	0.084530853761623	0	0	0	0	0	0.084530853761623	61.6229923922232	0	0	0	0	0.676246830092984	0.422654268808115	0	0	0	0	0.507185122569738	0	0.169061707523246	0	0	0	0	11.0735418427726	14.8774302620456	0.084530853761623	0	0	0	0	0	0	0	0	0	0.084530853761623	0	0	0	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	35	"AWI"	35	666	1667	1211	0.834879406307978	0	11.317254174397	0	0.0927643784786642	0.0927643784786642	0	0.834879406307978	0	0	0	0	0	0.0927643784786642	0	0	0.463821892393321	56.3079777365492	0	0	0	0	0.463821892393321	0	0.0927643784786642	0	0	0	2.5974025974026	0	0.0927643784786642	0	0	0	0.0927643784786642	10.5751391465677	14.9350649350649	0.0927643784786642	0	0	0	0.556586270871985	0	0	0.0927643784786642	0	0	0	0.0927643784786642	0	0	0.278293135435993	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	37.5	"AWI"	37.5	739	1733	1299	0.624512099921936	0	6.08899297423888	0.078064012490242	0.156128024980484	0.234192037470726	0	0.39032006245121	0	0.078064012490242	0.156128024980484	0	0	0	0.078064012490242	0	0.156128024980484	70.4137392661983	0	0	0	0	0.858704137392662	0.156128024980484	0	0	0	0	0.468384074941452	0	0	0	0	0	0	5.23028883684621	14.0515222482436	0.234192037470726	0	0	0.156128024980484	0.078064012490242	0	0	0	0	0.078064012490242	0	0.156128024980484	0	0	0.078064012490242	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	40	"AWI"	40	791	1817	1384	0.338696020321761	0	9.99153259949196	0	0.338696020321761	0.254022015241321	0	0.931414055884843	0	0.0846740050804403	0	0	0	0	0	0	0.169348010160881	68.9246401354784	0	0	0	0	0.508044030482642	0.0846740050804403	0	0	0	0	1.94750211685013	0	0	0	0	0	0	5.75783234546994	9.99153259949196	0.0846740050804403	0	0	0.0846740050804403	0.0846740050804403	0	0	0	0	0	0.0846740050804403	0.254022015241321	0	0	0.0846740050804403	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	42.5	"AWI"	42.5	988.5	1854.5	1458	0.700525394045534	0	10.4203152364273	0	0.0875656742556918	0.612959719789842	0	1.0507880910683	0	0.437828371278459	0.0875656742556918	0	0	0	0	0	0.437828371278459	66.8126094570928	0	0	0	0	0.525394045534151	0	0	0	0	0	3.59019264448336	0	0	0	0	0	0	5.3415061295972	8.75656742556918	0.175131348511384	0	0	0	0.262697022767075	0	0	0	0	0.175131348511384	0.262697022767075	0.0875656742556918	0	0.0875656742556918	0	0	0.0875656742556918	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	45	"AWI"	45	1172	1896	1534	0.589225589225589	0	7.57575757575758	0	0.252525252525253	0.505050505050505	0	0.336700336700337	0	0.0841750841750842	0	0	0	0.505050505050505	0	0	0.505050505050505	72.1380471380471	0	0	0	0	0.505050505050505	0.0841750841750842	0	0	0	0	3.03030303030303	0	0	0	0	0	0	3.87205387205387	8.83838383838384	0.0841750841750842	0	0	0	0.336700336700337	0	0	0	0	0.0841750841750842	0.336700336700337	0.0841750841750842	0	0	0.168350168350168	0	0.0841750841750842	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	47.5	"AWI"	47.5	1317	1955	1611.5	0.17825311942959	0	7.84313725490196	0	0.17825311942959	0.445632798573975	0	0.35650623885918	0	0	0	0	0	0	0	0	0.17825311942959	72.9946524064171	0	0	0	0.089126559714795	0.53475935828877	0.089126559714795	0	0	0	0	1.51515151515152	0	0.089126559714795	0	0	0	0	5.16934046345811	8.9126559714795	0.17825311942959	0	0	0	0.267379679144385	0	0	0	0	0.089126559714795	0.17825311942959	0.267379679144385	0	0	0.17825311942959	0	0.267379679144385	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	50	"AWI"	50	1415	2038	1695	0.533333333333333	0	13.6888888888889	0	0.266666666666667	0.711111111111111	0	0.622222222222222	0	0	0.0888888888888889	0	0	0	0	0	0.355555555555556	57.6888888888889	0	0	0	0	0.355555555555556	0.0888888888888889	0	0	0	0	4.26666666666667	0	0.0888888888888889	0	0	0	0.0888888888888889	5.77777777777778	14.2222222222222	0.177777777777778	0	0	0	0.266666666666667	0	0	0	0	0.0888888888888889	0.177777777777778	0	0	0	0.355555555555556	0.0888888888888889	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	52.5	"AWI"	52.5	1611.5	2156	1847.5	0.289017341040462	0	7.03275529865125	0	0	0.674373795761079	0	0.385356454720617	0	0	0	0	0	0.192678227360308	0	0	0.385356454720617	66.281310211946	0	0	0	0	0.192678227360308	0.192678227360308	0.0963391136801541	0	0	0	0.867052023121387	0	0	0	0	0	0	8.95953757225434	13.6801541425819	0.0963391136801541	0	0	0.0963391136801541	0	0	0	0	0	0	0.0963391136801541	0.192678227360308	0	0	0.192678227360308	0	0.0963391136801541	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	55	"AWI"	55	1686	2368	2002	0.433369447453954	0	12.4593716143012	0	0.650054171180932	0.650054171180932	0	1.51679306608884	0	0	0.108342361863489	0	0	0	0	0	0.866738894907909	48.4290357529794	0	0	0	0.325027085590466	0.75839653304442	0	0.108342361863489	0	0	0	2.49187432286024	0	0	0	0	0	0	10.5092091007584	19.6099674972914	0.108342361863489	0	0	0.216684723726977	0.325027085590466	0	0	0	0	0	0	0.108342361863489	0	0.108342361863489	0.216684723726977	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	57.5	"AWI"	57.5	1731	2673	2144.5	0	0	10.655737704918	0	0.819672131147541	0.468384074941452	0	0.351288056206089	0	0	1.40515222482436	0	0	0.117096018735363	0	0	0	58.1967213114754	0	0	0	0	0.702576112412178	0	0.819672131147541	0.468384074941452	0	0	1.87353629976581	0	0	0	0.117096018735363	0	0	5.3864168618267	15.5737704918033	0.117096018735363	0	0	0.585480093676815	0.585480093676815	0	0	0	0	0	0.234192037470726	0.234192037470726	0	0.234192037470726	0.468384074941452	0.585480093676815	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	60	"AWI"	60	1769	3008	2289	0.872938894277401	0	11.1542192046557	0	1.06692531522793	0.387972841901067	0	0.678952473326867	0	0	0	0	0	0	0	0	0.0969932104752667	57.5169738118332	0.0969932104752667	0	0	0	0.775945683802134	0	0	0	0	0	3.4917555771096	0	0	0	0	0	0	6.01357904946654	15.8098933074685	0.0969932104752667	0	0	0.0969932104752667	0.193986420950533	0	0	0	0	0	0.387972841901067	0.969932104752667	0	0.0969932104752667	0.0969932104752667	0.0969932104752667	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	62.5	"AWI"	62.5	1993.5	3062	2453.5	0.113636363636364	0	13.0681818181818	0	7.72727272727273	1.25	0	1.70454545454545	0	0.113636363636364	0	0	0	0	0	0	0.113636363636364	45.4545454545455	0	0	0	0	0.454545454545455	0	0	0	0	0	1.70454545454545	0	0.113636363636364	0	0	0	0	7.04545454545454	19.7727272727273	0	0	0	0	0.340909090909091	0	0	0	0	0	0.113636363636364	0.681818181818182	0	0	0.113636363636364	0	0.113636363636364	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	65	"AWI"	65	2156	3128	2629	0.700934579439252	0	12.8504672897196	0.350467289719626	5.8411214953271	0.700934579439252	0	0.58411214953271	0	0.233644859813084	0.116822429906542	0	0	0	0	0	0.350467289719626	28.9719626168224	0	0	0	0	1.86915887850467	0	0.116822429906542	0	0	0	1.86915887850467	0	0.116822429906542	0	0	0	0	18.3411214953271	24.4158878504673	0.350467289719626	0	0	0	0.350467289719626	0	0	0	0	0	0.116822429906542	1.28504672897196	0	0.116822429906542	0.350467289719626	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	67.5	"AWI"	67.5	2273.5	3215	2813	0.907441016333938	0	11.524500907441	0	0.998185117967332	0.907441016333938	0	0.816696914700544	0	0.0907441016333938	0.0907441016333938	0	0	0	0	0	0.362976406533575	52.3593466424682	0	0	0	0.0907441016333938	0.998185117967332	0	0	0	0	0	3.35753176043557	0	0	0	0	0	0	9.07441016333938	16.9691470054446	0.0907441016333938	0	0	0	0.181488203266788	0	0	0	0	0	0.0907441016333938	0.907441016333938	0	0.0907441016333938	0.0907441016333938	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	70	"AWI"	70	2362	3367	2982	0.873362445414847	0	15.7205240174673	0.436681222707424	1.31004366812227	0.873362445414847	0	1.31004366812227	0	0	0	0	0	0	0	0	1.31004366812227	34.4978165938865	0	0	0	0	2.62008733624454	0	0	0	0	0	1.31004366812227	0	0	0	0	0	0	5.67685589519651	32.7510917030568	0	0	0	0	0.436681222707424	0	0	0	0	0	0	0.436681222707424	0	0	0	0	0.436681222707424	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	72.5	"AWI"	72.5	2612.5	3404	3080.5	0.543478260869565	0	11.4130434782609	0	0.543478260869565	0.543478260869565	0	0	0	0	0	0	0	0	0	0	0.543478260869565	47.2826086956522	0	0	0	0.543478260869565	0.543478260869565	0	0	0.543478260869565	0	0	9.78260869565217	0	0	0	0	0	0	7.60869565217391	18.4782608695652	0	0	0	0	0.543478260869565	0	0	0	0	0	0	0	0	0.543478260869565	0.543478260869565	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	75	"AWI"	75	2797	3450	3187	0.998003992015968	0	11.2774451097804	0	0.399201596806387	0.499001996007984	0	0.898203592814371	0	0	0	0	0	0	0	0	0.29940119760479	41.6167664670659	0	0	0	0.199600798403194	0.199600798403194	0	0.0998003992015968	0	0	0	5.98802395209581	0	0.199600798403194	0	0	0	0	7.88423153692615	27.5449101796407	0.199600798403194	0	0	0	0.199600798403194	0	0	0	0	0	0.0998003992015968	1.09780439121757	0	0	0.0998003992015968	0.0998003992015968	0	0.0998003992015968
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	77.5	"AWI"	77.5	2914	3554	3293.5	1.38760407030527	0.0925069380203515	7.77058279370953	0	3.88529139685476	0.370027752081406	0	0.462534690101758	0	0	0	0	0	0	0	0	0.185013876040703	48.2886216466235	0	0	0	0.0925069380203515	1.11008325624422	0.185013876040703	0	0	0	0	4.07030527289547	0	0	0	0	0	0	11.4708603145236	19.7039777983349	0	0	0	0	0.370027752081406	0	0	0	0	0	0.185013876040703	0.185013876040703	0	0.0925069380203515	0	0	0.0925069380203515	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	80	"AWI"	80	2982	3754	3393	1.11731843575419	0	10.4283054003724	0	1.21042830540037	0.558659217877095	0	1.11731843575419	0	0.0931098696461825	0	0	0	0	0	0	0.279329608938547	41.8063314711359	0	0	0.37243947858473	0	0	0.0931098696461825	0.0931098696461825	0	0	0	1.95530726256983	0	0	0	0	0	0	17.0391061452514	23.1843575418994	0	0	0	0.0931098696461825	0	0	0	0	0	0.0931098696461825	0	0.0931098696461825	0	0	0	0.0931098696461825	0.279329608938547	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	82.5	"AWI"	82.5	3068.5	3793.5	3452.5	1.21334681496461	0	10.2123356926188	0	0.606673407482305	0.505561172901921	0	0.606673407482305	0	0	0	0	0	0	0	0	0.202224469160768	49.0394337714864	0	0	0	0.101112234580384	1.21334681496461	0	0.101112234580384	0	0	0	2.52780586450961	0	0.202224469160768	0	0	0	0	12.7401415571284	19.3124368048534	0.101112234580384	0	0	0	0.404448938321537	0	0	0	0	0	0.202224469160768	0.303336703741153	0	0	0.101112234580384	0	0.303336703741153	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	85	"AWI"	85	3126	3846	3514	0	0	11.8062563067608	0	3.32996972754793	0.100908173562059	0	0.807265388496468	0	0.100908173562059	0	0	0	0	0	0	0.504540867810293	30.2724520686176	0	0	0	0.605449041372351	0.605449041372351	0	0	0	0	0	1.31180625630676	0	0	0	0	0	0	19.0716448032291	28.9606458123108	0.100908173562059	0	0	0.302724520686176	1.00908173562059	0	0	0	0	0	0	0.504540867810293	0	0.403632694248234	0	0.201816347124117	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	87.5	"AWI"	87.5	3163	3925	3573	0.868055555555556	0.0868055555555556	6.51041666666667	0	0.694444444444444	0.173611111111111	0	0.520833333333333	0	0	0	0	0	0	0.0868055555555556	0.0868055555555556	0.173611111111111	56.4236111111111	0	0	0	0	1.73611111111111	0	0	0	0	0	1.21527777777778	0	0	0	0	0	0	11.8923611111111	18.6631944444444	0	0	0	0	0.347222222222222	0	0	0	0	0	0	0	0	0	0.0868055555555556	0.173611111111111	0.173611111111111	0.0868055555555556
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	90	"AWI"	90	3194	4033	3629	1.02996254681648	0	8.70786516853933	0	0.187265917602996	0.280898876404494	0	1.59176029962547	0	0	0	0	0	0	0	0	0.468164794007491	59.1760299625468	0	0	0	0	0.936329588014981	0	0.0936329588014981	0	0	0	0.655430711610487	0	0	0	0	0	0	8.33333333333333	13.4831460674157	0.0936329588014981	0	0	0	0.0936329588014981	0	0	0	0	0	0.0936329588014981	4.40074906367041	0	0.0936329588014981	0	0	0.280898876404494	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	92.5	"AWI"	92.5	3272	4064	3685	1.04931794333683	0	12.591815320042	0	0.734522560335782	0.314795383001049	0	2.09863588667366	0	0	0	0	0	0	0	0	1.78384050367261	49.3179433368311	0	0	0	0.209863588667366	0.734522560335782	0	0.104931794333683	0	0	0	0.209863588667366	0	0	0	0	0	0	6.40083945435467	22.3504721930745	0	0	0	0.314795383001049	0	0	0	0	0	0	0.104931794333683	1.15424973767051	0	0.104931794333683	0.104931794333683	0	0.314795383001049	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	95	"AWI"	95	3349	4103	3746	0.551181102362205	0	10.1574803149606	0	0.47244094488189	0.551181102362205	0	1.10236220472441	0	0	0.078740157480315	0	0	0	0	0	0.866141732283465	65.3543307086614	0	0	0	0	1.18110236220472	0	0.236220472440945	0	0	0	0.708661417322835	0	0.15748031496063	0	0	0	0	4.40944881889764	12.9133858267717	0	0	0	0	0.31496062992126	0	0	0	0	0.078740157480315	0	0.551181102362205	0	0.078740157480315	0	0	0.236220472440945	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	97.5	"AWI"	97.5	3402.5	4154	3807	0	0	18.0598555211558	0	2.2703818369453	0.722394220846233	0	1.85758513931889	0	0.103199174406605	0	0	0	0	0.103199174406605	0	0.619195046439629	39.2156862745098	0	0	0	0.103199174406605	1.54798761609907	0	0.412796697626419	0	0	0	4.02476780185759	0	0.206398348813209	0	0	0	0	8.04953560371517	18.8854489164087	0.206398348813209	0	0	0.103199174406605	0.412796697626419	0	0	0	0	0	0.412796697626419	0.825593395252838	0.206398348813209	0.309597523219814	0.309597523219814	0.206398348813209	0.825593395252838	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	100	"AWI"	100	3444	4232	3867	0.247320692497939	0.0824402308326463	5.35861500412201	0	0.659521846661171	0.329760923330585	0	0.329760923330585	0	0	0.0824402308326463	0	0	0	0	0	0.329760923330585	59.8516075845012	0	0	0	0	0.329760923330585	0.0824402308326463	0	0	0	0	3.21516900247321	0	0.164880461665293	0	0	0	0	12.8606760098928	14.674361088211	0.164880461665293	0	0	0	0	0	0.0824402308326463	0.164880461665293	0	0	0.0824402308326463	0.412201154163232	0	0.164880461665293	0	0.329760923330585	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	102.5	"AWI"	102.5	3552	4256	3921.5	1.26353790613718	0	4.69314079422383	0	0.812274368231047	0	0	0.902527075812274	0	0	0	0	0	0	0	0	0.0902527075812274	62.9963898916967	0	0	0	0	0.72202166064982	0	0	0	0	0	1.62454873646209	0	0	0	0	0	0.0902527075812274	9.92779783393502	14.8014440433213	0	0	0	0	0.270758122743682	0	0	0	0	0.0902527075812274	0.180505415162455	1.35379061371841	0	0	0.0902527075812274	0	0	0.0902527075812274
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	105	"AWI"	105	3646	4288	3982	0	0	3.0379746835443	0	1.35021097046413	0.0843881856540084	0	0.253164556962025	0	0	0	0	0	0	0	0	0	66.8354430379747	0	0	0	0	0.421940928270042	0	0	0	0	0	1.60337552742616	0	0	0	0	0	0	5.31645569620253	11.0548523206751	0.0843881856540084	0	0	0.168776371308017	0.168776371308017	0	0	0	0	0.0843881856540084	0	9.36708860759494	0	0.0843881856540084	0.0843881856540084	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	107.5	"AWI"	107.5	3708	4326.5	4042.5	0.0866551126516464	0	4.67937608318891	0	1.90641247833622	0.346620450606586	0	0.606585788561525	0	0.0866551126516464	0	0	0	0	0	0	0.259965337954939	61.3518197573657	0	0	0	0	0.433275563258232	0	0.0866551126516464	0	0	0	1.55979202772964	0	0	0	0	0	0.0866551126516464	5.19930675909879	15.8578856152513	0	0	0	0	0.0866551126516464	0	0	0	0	0	0	6.93240901213172	0.173310225303293	0.0866551126516464	0.0866551126516464	0	0.0866551126516464	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	110	"AWI"	110	3757	4389	4103	0.306983883346124	0	4.4512663085188	0	0.460475825019186	0.0767459708365311	0	0.383729854182655	0	0	0	0	0	0	0	0	0.0767459708365311	73.5226400613968	0	0	0	0.0767459708365311	0.230237912509593	0	0	0	0	0	1.99539524174981	0	0	0	0	0	0	4.91174213353799	11.128165771297	0	0	0	0	0.230237912509593	0	0.0767459708365311	0	0	0	0.0767459708365311	1.91864927091328	0	0	0	0	0.0767459708365311	0
