"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Lamiaceae"	"Ligustrum"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	222	"AWI"	222	1792	2509	2095	0	0	6.66666666666667	0.606060606060606	0.606060606060606	0	0	0	9.09090909090909	0	0.606060606060606	0	0	0	7.27272727272727	0	56.3636363636364	0	0	0	0	0	0	0	0	0	1.21212121212121	0	0	0	0	0	12.1212121212121	0	0	0	3.03030303030303	0	1.21212121212121	0	0	0	0	0	1.21212121212121	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	224	"AWI"	224	1865	2705	2249	0	0	3.14465408805031	1.88679245283019	1.25786163522013	0	2.51572327044025	0	6.28930817610063	0	0	0	0	0	11.3207547169811	0	47.1698113207547	1.88679245283019	0	0	0	0	0	0	0	0	8.17610062893082	0	0	0	0	0	8.17610062893082	0	0	0	6.28930817610063	0	0.628930817610063	0	0	0	0	0.628930817610063	0.628930817610063	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	226	"AWI"	226	1982	2871	2399	0	0	11.8556701030928	1.03092783505155	0	0.515463917525773	0.515463917525773	0	17.5257731958763	0	0	0	0	0	20.1030927835052	0	23.7113402061856	1.03092783505155	0	0	0	1.54639175257732	0	0	0	0.515463917525773	1.54639175257732	0	0	0	0	0	13.9175257731959	0	0	0	4.63917525773196	0	0	0	0	0	0	0.515463917525773	1.03092783505155	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	228	"AWI"	228	2113	2946	2564	0	0	9.42028985507246	0.36231884057971	0	0	0.72463768115942	0	40.9420289855072	0	0	0	0	0	10.1449275362319	0	14.8550724637681	0	0	0	0	0.72463768115942	0	0	0	0	1.08695652173913	0	0	0	0	0	16.6666666666667	0	0	0	0.72463768115942	0	1.44927536231884	0.36231884057971	0	0	0	0.72463768115942	1.81159420289855	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	230	"AWI"	230	2204	3088	2721	0	0.45045045045045	9.45945945945946	0.45045045045045	0	0	0	0	10.8108108108108	0	0	0	0	0	17.1171171171171	0	40.5405405405405	0	0	0	0	0.45045045045045	0	0	0	0.900900900900901	0.900900900900901	0	0	0	0	0	14.8648648648649	0	0	0	1.8018018018018	0	0.900900900900901	0	0	0	0	0	1.35135135135135	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	232	"AWI"	232	2524	3141	2855	0	0	0.778210116731518	0.389105058365759	0	0.389105058365759	1.16731517509728	0	5.44747081712062	0	0.389105058365759	0	0	0	6.22568093385214	0	72.3735408560311	0	0	0.778210116731518	0	0	0	0	0	0	0	0	0	0	0	0	7.00389105058366	0	0	0	3.11284046692607	0	0	0	0	0	0	1.55642023346304	0.389105058365759	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	234	"AWI"	234	2784	3222	2996	0	0.444444444444444	5.77777777777778	0.888888888888889	0.444444444444444	0	0.444444444444444	0	4.88888888888889	0	0	0	0	0	17.7777777777778	0	41.3333333333333	0	0	0	0	1.33333333333333	0	0	0	0	0.888888888888889	0	0	0	0	0	16.8888888888889	0	0	0	2.66666666666667	0	4.88888888888889	0	0	0	0	0.444444444444444	0.888888888888889	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	236	"AWI"	236	2939	3348	3135	0	0.446428571428571	12.5	1.33928571428571	0	0	0	0	6.69642857142857	0	0	0	0	0	15.1785714285714	0	18.75	0	0	0	0	0	0	0	0	0	0.892857142857143	0	0	0	0	0	29.0178571428571	0	0	0	3.57142857142857	0	8.03571428571429	0	0	0.446428571428571	0	0	1.33928571428571	1.78571428571429
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	238	"AWI"	238	3028	3531	3262	0	0	11.6666666666667	2.22222222222222	0	0.555555555555556	0	0	2.77777777777778	0	0	0.555555555555556	0	0	23.3333333333333	0	21.1111111111111	0	0	0	0.555555555555556	0	0	0	0	0	1.11111111111111	0	0	0	0	0	26.1111111111111	0	0	0	2.22222222222222	0	6.66666666666667	0	0	0.555555555555556	0	0.555555555555556	0	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	240	"AWI"	240	3078	3811	3379	0	0	8.89830508474576	2.96610169491525	0.423728813559322	0.847457627118644	1.27118644067797	0	6.77966101694915	0	0	0	0	0	13.135593220339	0	21.1864406779661	0	0	0	0	1.69491525423729	0	0	0	0	0.423728813559322	0	0	0	0	0	23.728813559322	0	0	0	7.6271186440678	0	10.1694915254237	0	0	0	0	0	0.847457627118644	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	242	"AWI"	242	3203	3892	3518	0	0	4.85436893203883	0.323624595469256	0	0.323624595469256	0.323624595469256	0	2.26537216828479	0	0.323624595469256	0	0	0	7.44336569579288	0	14.8867313915858	0	0	0	0	1.29449838187702	0	0	0	0	0.647249190938511	0	0	21.0355987055016	0	0	21.0355987055016	0	0	0	2.26537216828479	0	22.6537216828479	0	0	0	0	0.323624595469256	0	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	244	"AWI"	244	3281	4020	3656	0	0	12.0535714285714	2.23214285714286	0.446428571428571	0	0	0	1.78571428571429	0	0	0	0	0.446428571428571	9.82142857142857	0.446428571428571	7.14285714285714	0	0	0.446428571428571	0	1.78571428571429	0	4.46428571428571	0	0	1.78571428571429	0	0	0	0	0	24.1071428571429	0	0	0	16.5178571428571	0	14.2857142857143	0	0	0	0	0.446428571428571	1.33928571428571	0.446428571428571
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	246	"AWI"	246	3416	4142	3784	0	0	11.2903225806452	13.9784946236559	0.537634408602151	0	1.0752688172043	0	2.1505376344086	0	0	0	0	0	10.752688172043	0	8.60215053763441	0	0	0.537634408602151	0	0	0	0	0.537634408602151	0	1.0752688172043	0	0	0	0	0	24.7311827956989	0	0	0	20.4301075268817	0	1.61290322580645	0	0.537634408602151	0	0	0.537634408602151	0.537634408602151	1.0752688172043
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	248	"AWI"	248	3582	4210	3915	0	0	7.14285714285714	49.3506493506493	0.649350649350649	0	1.94805194805195	0	0.649350649350649	0	0	0	0	0.649350649350649	3.8961038961039	0	5.19480519480519	0	0.649350649350649	0.649350649350649	0	1.2987012987013	0	0	0	0	1.2987012987013	0	0.649350649350649	0	0	0	18.8311688311688	0	0	0	4.54545454545455	0	0	0.649350649350649	0	0	0	0.649350649350649	1.2987012987013	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	250	"AWI"	250	3689	4330	4048	0	0	5.72687224669604	62.1145374449339	0	0	0	0	0.881057268722467	0	0	0	0	0	7.9295154185022	0	3.9647577092511	0	0	0	0	0.440528634361234	0	0	0	0	2.20264317180617	0	0.440528634361234	0	0	0	14.0969162995595	0	0	0	0	0	0.440528634361234	0	0	0	0	0.881057268722467	0.881057268722467	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	252	"AWI"	252	3917	4399	4177	0	0	8.61244019138756	55.0239234449761	0	0	0.956937799043062	0	2.39234449760766	0	0	0	0	0	4.30622009569378	0	11.0047846889952	0	0	0.478468899521531	0	0.478468899521531	0	0	0	0	1.91387559808612	0	0	0	0	0	13.8755980861244	0	0	0	0	0	0.478468899521531	0	0	0	0	0	0.478468899521531	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	256	"AWI"	256	4111	4877	4444	0	0	8.9171974522293	28.6624203821656	0.636942675159236	0	0	0	1.27388535031847	0	0	0	0	0	8.9171974522293	0	37.5796178343949	0	0	0	0	0	0	0	0	0	6.36942675159236	0	0	0	0	0	5.73248407643312	0	0	0	0.636942675159236	0	1.27388535031847	0	0	0	0	0	0	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	260	"AWI"	260	4234	5502	4690	0	0	7.14285714285714	54.9450549450549	0.549450549450549	0.549450549450549	0	0	0	0	0	0	0	0	6.04395604395604	0	18.6813186813187	0	0	0	0	0	0	0	0	0	5.49450549450549	0	0	0	0	0	5.49450549450549	0	0	0	0	0	0	0	0	0	0	0.549450549450549	0.549450549450549	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	264	"AWI"	264	4390	5949	4972	0	0	6.78733031674208	57.0135746606335	0	0	0	0	1.35746606334842	0	0	0	0	0	6.33484162895928	0	5.42986425339367	0	0	0	0	0	0	0	0	0	4.97737556561086	0	0	0	0	0	12.6696832579186	0	0	0	0.904977375565611	0	0.452488687782805	0	0	0	0.452488687782805	2.26244343891403	1.35746606334842	0
3506	4532	"Wiggenhall St. Germans"	52.69278	0.33944	268	"AWI"	268	4552	6382	5246	0	0	4.93273542600897	50.6726457399103	0	0	0.448430493273543	0	3.1390134529148	0.448430493273543	0	0	0	0	5.82959641255605	0	3.58744394618834	0	0	0.448430493273543	0	0	0.448430493273543	0	0	0	2.69058295964126	0	0	0	0	0	25.1121076233184	0	0	0	0	0	0.448430493273543	0	0	0	0	0	1.79372197309417	0
