"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"	"Violaceae"	"Vitaceae"
16093	24840	"Le Gesvres"	47.27222	-1.59583	590	"AWI"	590	5567	5997	5775	0	0	160	1	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	32	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	2	1	0	0	0	0	6	0	86	0	0	0	1	0	0	0	5	0	0	0	0	0	0	3	3	2	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	600	"AWI"	600	5593	6053	5821	1	0	180	1	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	610	"AWI"	610	5632	6115	5866	0	0	131	2	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	21	0	0	24	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	3	0	0	0	0	0	8	0	70	0	0	0	0	0	0	0	3	0	0	1	0	0	0	8	3	0	0	1
16093	24840	"Le Gesvres"	47.27222	-1.59583	620	"AWI"	620	5664	6183	5910	0	0	152	2	0	2	2	0	0	1	0	0	0	0	3	0	0	0	0	0	22	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	2	0	0	14	0	1	0	0	72	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	5	3	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	630	"AWI"	630	5686	6263	5953	0	0	127	2	2	2	0	0	0	6	0	1	0	0	1	0	0	0	0	0	22	0	0	20	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	5	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7	6	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	650	"AWI"	650	5715	6430	6034	0	0	170	4	0	2	2	0	0	3	0	0	0	0	2	0	0	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	5	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	6	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	665	"AWI"	665	5730	6567	6095	0	1	131	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	26	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	5	0	0	1	0	0	1	8	1	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	675	"AWI"	675	5738	6656	6135	0	0	185	0	3	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	3	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	685	"AWI"	685	5747	6747	6176	2	1	73	2	4	2	3	0	0	13	0	0	0	0	2	0	0	0	0	0	19	0	0	13	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	2	3	0	9	0	0	0	0	133	0	0	0	1	0	0	0	6	0	0	1	0	0	0	5	2	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	695	"AWI"	695	5754	6841	6219	0	1	159	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	23	0	0	0	1	85	0	0	0	0	0	0	0	11	0	0	0	0	0	0	4	7	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	705	"AWI"	705	5761	6912	6259	0	0	168	3	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	12	0	0	13	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	13	0	0	0	0	68	0	0	0	0	0	0	0	4	0	0	0	0	0	1	3	8	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	710	"AWI"	710	5765	6922	6279	0	0	151	2	4	2	2	0	0	2	0	1	1	0	0	0	0	0	0	1	7	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	2	3	2	0	0	0	0	1	0	4	2	0	9	0	0	4	0	86	0	0	0	0	0	0	0	2	0	1	2	0	0	0	10	11	3	0	1
16093	24840	"Le Gesvres"	47.27222	-1.59583	720	"AWI"	720	5770	6943	6319	0	0	140	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	4	0	0	0	0	0	0	4	90	0	0	0	0	0	0	0	7	0	0	1	0	0	0	10	6	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	740	"AWI"	740	5783	6996	6393	0	0	188	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	5	0	0	0	0	55	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	1	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	750	"AWI"	750	5788	7033	6428	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	9	0	0	2	0	0	0	8	3	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	760	"AWI"	760	5796	7068	6463	0	0	205	0	3	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	6	0	0	0	0	44	0	0	0	0	0	0	0	4	0	0	0	0	0	0	10	7	1	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	770	"AWI"	770	5803	7101	6496	0	0	183	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	12	0	0	0	1	78	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	2	0	0	1
16093	24840	"Le Gesvres"	47.27222	-1.59583	775	"AWI"	775	5805	7120	6514	0	0	137	0	3	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	19	0	0	8	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	16	0	0	4	0	84	0	0	0	1	0	0	2	2	0	0	0	0	0	0	10	4	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	795	"AWI"	795	6517	7504	6997	0	0	103	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	0	0	16	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	4	0	0	0	0	0	1	7	4	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	800	"AWI"	800	6527	7511	7007	0	0	202	2	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	10	0	0	8	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	4	0	0	0	0	0	0	0	97	3	0	0	0	0	0	0	2	0	0	0	0	0	0	7	3	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	805	"AWI"	805	6535	7516	7016	3	1	92	31	0	2	2	0	0	2	0	0	0	0	1	0	0	0	5	0	10	0	1	2	0	3	0	0	0	1	2	0	0	2	1	0	2	0	0	2	1	0	0	2	0	0	1	1	40	0	3	3	0	0	3	1	80	0	0	0	0	0	0	0	2	0	0	3	0	1	1	19	4	2	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	810	"AWI"	810	6546	7521	7026	3	2	55	35	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	74	1	0	0	0	0	0	0	73	1	0	0	0	0	0	0	1	0	1	0	0	0	0	25	3	0	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	830	"AWI"	830	6580	7543	7058	0	0	99	47	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	26	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	2	0	0	20	0	0	0	10	11	0	0	1
16093	24840	"Le Gesvres"	47.27222	-1.59583	840	"AWI"	840	6595	7554	7072	4	0	28	35	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	12	2	0	0	0	0	0	0	0	1	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	48	1	0	0	0	0	0	1	125	0	0	0	0	0	1	6	1	0	0	1	0	0	4	16	4	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	850	"AWI"	850	6612	7567	7087	1	0	118	29	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	32	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	2	0	0	0	0	0	0	20	6	1	0	1
16093	24840	"Le Gesvres"	47.27222	-1.59583	870	"AWI"	870	6646	7590	7119	0	0	83	51	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	50	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	1	0	0	0	22	8	0	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	890	"AWI"	890	6667	7620	7150	0	0	102	35	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	42	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	1	0	0	0	39	8	1	0	1
16093	24840	"Le Gesvres"	47.27222	-1.59583	900	"AWI"	900	6677	7642	7165	2	0	52	50	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	23	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	50	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	1	3	0	0	0	25	4	0	0	1
16093	24840	"Le Gesvres"	47.27222	-1.59583	905	"AWI"	905	6683	7653	7172	0	0	79	26	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	22	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	7	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	930	"AWI"	930	6713	7705	7207	0	1	37	70	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	86	1	0	0	0	0	0	0	1	0	0	1	0	0	0	27	6	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	945	"AWI"	945	6733	7730	7230	0	2	69	60	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	30	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	13	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	2	0	0	0	27	5	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	955	"AWI"	955	6750	7740	7246	2	0	23	57	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	3	0	0	0	0	1	1	105	0	0	0	0	0	0	1	64	0	0	0	0	0	0	0	3	0	0	0	0	0	1	10	2	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	970	"AWI"	970	6776	7755	7268	6	0	14	43	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	140	0	0	0	0	0	0	1	70	0	0	0	0	0	0	0	2	0	0	0	0	0	0	12	1	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	985	"AWI"	985	6803	7773	7291	0	0	47	51	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	28	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	50	0	0	0	0	0	0	0	61	3	0	0	0	0	0	0	2	0	0	0	0	0	0	37	9	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	990	"AWI"	990	6811	7778	7300	1	0	28	56	0	2	3	0	0	4	0	0	0	0	0	0	0	0	0	0	23	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	29	2	0	0	0	0	0	0	120	0	0	0	0	0	0	0	1	0	1	0	0	1	0	14	6	0	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1010	"AWI"	1010	6834	7815	7330	7	0	22	52	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	5	78	0	0	0	0	0	0	1	80	0	0	0	0	0	0	0	2	0	0	1	0	0	0	21	2	0	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1035	"AWI"	1035	6864	7862	7367	3	1	31	57	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	28	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	43	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	2	0	0	0	0	0	0	49	5	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	1080	"AWI"	1080	6930	7937	7434	1	0	85	47	0	2	1	0	0	4	0	0	0	0	0	0	0	0	0	0	26	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	38	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	30	7	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	1100	"AWI"	1100	6961	7963	7465	3	0	17	66	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	2	0	0	1
16093	24840	"Le Gesvres"	47.27222	-1.59583	1125	"AWI"	1125	7006	7996	7501	0	2	21	56	0	1	2	0	0	2	0	1	0	0	0	0	0	0	0	0	24	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	21	2	0	0	0	0	0	0	124	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	4	0	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1150	"AWI"	1150	7038	8040	7536	0	0	19	52	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	46	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	40	0	0	0	0	0	0	0	142	6	0	0	0	0	0	0	4	0	0	0	0	0	0	15	5	1	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	1170	"AWI"	1170	7061	8084	7569	2	2	25	36	0	2	3	0	0	2	0	1	0	0	0	0	0	0	0	0	25	0	0	5	0	0	0	0	0	1	2	2	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	2	36	2	0	27	0	0	0	0	135	0	0	0	0	0	0	0	2	0	1	0	0	1	0	19	17	1	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1195	"AWI"	1195	7123	8109	7607	3	0	9	40	0	2	4	0	0	1	0	1	0	0	0	0	0	0	0	0	15	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	46	0	0	0	0	0	0	2	166	2	0	0	0	0	0	0	2	0	0	0	0	0	0	11	8	0	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1215	"AWI"	1215	7156	8136	7636	3	0	36	23	0	1	3	0	0	5	0	0	0	0	0	0	0	0	0	0	42	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	46	0	0	0	0	0	0	1	110	0	3	0	0	0	0	0	2	0	1	1	0	0	0	21	5	0	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1235	"AWI"	1235	7185	8164	7665	3	0	6	23	0	3	3	0	0	3	0	2	0	0	0	0	0	0	0	0	22	0	0	2	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	2	0	2	0	1	0	0	0	2	60	2	0	10	0	0	0	2	130	0	0	0	0	0	1	0	0	0	0	1	0	1	1	10	12	0	0	3
16093	24840	"Le Gesvres"	47.27222	-1.59583	1250	"AWI"	1250	7205	8182	7687	2	1	40	50	0	2	4	0	0	4	0	1	0	0	0	0	0	0	0	0	42	0	0	7	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	2	35	0	2	0	0	0	0	0	82	1	0	0	0	0	0	0	3	0	0	2	0	0	0	38	6	0	0	4
16093	24840	"Le Gesvres"	47.27222	-1.59583	1260	"AWI"	1260	7217	8197	7701	2	1	27	37	0	2	5	1	0	3	0	0	0	0	0	0	0	0	0	0	19	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	3	26	1	5	0	0	0	0	0	152	2	0	0	0	0	0	0	2	0	2	1	0	1	0	8	10	1	0	4
16093	24840	"Le Gesvres"	47.27222	-1.59583	1270	"AWI"	1270	7227	8211	7717	3	0	21	20	0	2	5	0	0	2	0	2	0	0	0	0	0	0	0	1	31	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	19	1	0	5	0	0	0	2	160	0	0	0	0	0	0	0	2	0	0	0	0	0	1	21	6	0	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1280	"AWI"	1280	7240	8233	7731	3	1	25	41	0	2	3	0	0	1	0	2	0	0	0	0	0	0	0	0	14	0	0	3	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	3	70	2	0	7	0	0	0	2	132	1	0	0	0	0	0	3	4	0	0	0	0	0	0	16	13	0	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1305	"AWI"	1305	7288	8267	7766	3	0	50	38	3	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	56	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	3	19	0	0	11	0	0	0	1	64	0	0	0	0	0	0	0	2	0	1	2	0	0	0	40	15	0	0	0
16093	24840	"Le Gesvres"	47.27222	-1.59583	1340	"AWI"	1340	7359	8314	7818	4	3	30	32	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	1	2	55	1	0	0	0	0	0	4	140	0	0	0	0	0	0	0	2	0	1	0	0	0	0	18	14	0	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1350	"AWI"	1350	7378	8336	7832	3	2	21	45	0	2	2	0	0	2	0	1	1	0	0	0	0	0	0	0	28	0	0	1	0	0	0	0	0	0	1	0	0	2	1	1	0	0	0	2	0	0	0	0	0	0	1	2	33	1	4	3	0	0	0	1	145	0	4	0	1	0	0	0	2	0	1	0	0	2	0	8	8	2	0	3
16093	24840	"Le Gesvres"	47.27222	-1.59583	1375	"AWI"	1375	7417	8383	7869	2	0	38	53	0	2	2	0	0	9	0	1	0	0	0	0	0	0	0	0	37	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	43	0	0	9	0	0	0	1	100	1	0	0	0	0	0	0	2	0	0	0	0	0	1	22	16	0	0	3
16093	24840	"Le Gesvres"	47.27222	-1.59583	1395	"AWI"	1395	7445	8413	7902	3	1	75	26	0	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	74	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	25	0	0	6	0	0	0	0	83	0	0	0	0	0	0	0	2	0	1	0	0	0	0	13	10	0	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1405	"AWI"	1405	7456	8433	7918	2	0	75	15	0	2	2	0	0	6	0	0	0	0	0	0	0	0	0	0	54	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	3	22	0	0	0	0	0	0	0	75	0	5	0	0	0	0	0	2	0	0	1	0	0	0	43	9	2	0	4
16093	24840	"Le Gesvres"	47.27222	-1.59583	1415	"AWI"	1415	7484	8444	7932	2	2	24	35	3	3	3	0	0	3	0	1	0	0	0	0	0	0	0	0	39	0	0	6	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	2	0	2	0	1	0	0	0	3	70	0	0	9	0	0	0	2	117	0	7	0	0	0	0	0	2	0	1	0	0	0	0	13	3	1	0	6
16093	24840	"Le Gesvres"	47.27222	-1.59583	1440	"AWI"	1440	7539	8486	7964	2	0	13	44	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	18	0	0	5	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	3	0	0	0	2	42	0	0	0	0	0	0	2	126	1	0	0	0	0	0	0	1	0	0	0	0	0	0	12	4	0	0	3
16093	24840	"Le Gesvres"	47.27222	-1.59583	1465	"AWI"	1465	7583	8519	8000	3	2	33	48	0	3	2	0	0	7	0	1	0	0	0	0	0	0	0	0	30	0	0	9	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	1	13	1	0	15	0	0	2	2	150	0	5	0	0	0	0	0	3	0	0	1	0	0	1	22	9	0	0	3
16093	24840	"Le Gesvres"	47.27222	-1.59583	1485	"AWI"	1485	7616	8545	8027	2	2	46	28	0	1	3	0	0	3	0	0	0	0	0	0	0	0	0	0	25	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	23	2	0	17	0	0	0	2	120	0	4	0	0	0	0	0	4	0	1	0	0	0	0	18	7	2	0	3
16093	24840	"Le Gesvres"	47.27222	-1.59583	1505	"AWI"	1505	7644	8583	8057	2	0	53	26	0	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	50	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	1	2	30	0	0	9	0	0	0	3	118	0	0	0	0	0	0	0	2	0	0	0	2	0	0	20	13	3	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1520	"AWI"	1520	7670	8611	8079	1	0	68	31	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	44	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	13	0	0	11	0	0	0	0	60	0	0	0	0	0	0	0	38	0	0	0	0	0	0	18	13	0	0	1
16093	24840	"Le Gesvres"	47.27222	-1.59583	1530	"AWI"	1530	7698	8627	8093	1	0	38	20	0	2	1	0	0	3	0	1	0	0	0	0	0	0	0	0	49	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	20	1	0	0	0	0	0	1	127	0	0	0	0	0	0	0	2	0	0	0	0	0	0	19	2	2	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1550	"AWI"	1550	7760	8656	8118	2	0	40	26	0	2	2	0	0	4	0	1	0	0	0	0	0	0	0	1	22	0	0	7	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	54	0	0	9	0	0	0	1	120	2	0	0	1	0	0	0	2	0	2	0	0	0	0	6	11	0	0	2
16093	24840	"Le Gesvres"	47.27222	-1.59583	1570	"AWI"	1570	7810	8690	8143	6	0	28	29	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	1	4	90	0	0	8	0	0	0	3	110	1	6	0	1	0	0	0	3	0	0	0	0	0	1	19	5	1	0	3
16093	24840	"Le Gesvres"	47.27222	-1.59583	1575	"AWI"	1575	7820	8695	8150	2	1	42	16	3	2	3	0	0	4	0	2	0	0	0	0	0	0	0	0	30	0	0	2	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	1	0	1	0	1	0	0	37	2	2	0	0	0	0	2	162	4	0	0	0	0	0	0	2	0	2	0	0	0	0	20	4	2	0	3
16093	24840	"Le Gesvres"	47.27222	-1.59583	1600	"AWI"	1600	7878	8741	8187	2	0	20	30	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	24	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	72	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	1	0	0	0	0	2	0	20	8	1	0	2
