"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Melanthiaceae"	"Montiaceae"	"Myrica"	"Myrtus"	"Olea"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
24111	41909	"Charco da Candieira"	40.34167	-7.57639	-16	"AWI"	-16	-101	51	-18	0	1.02040816326531	0	0	0	0	0	0.816326530612245	0	0.204081632653061	0	4.48979591836735	0	0.408163265306122	0	0	0	0	0	0	0	0	0	0	0	1.42857142857143	1.02040816326531	0	0	37.5510204081633	0	0	0	0	0	0	2.04081632653061	0	0	0.204081632653061	0	0	0.408163265306122	0	0	0	0	0	0	0	0	11.2244897959184	0	0	0	0	0	0	25.9183673469388	0	0	0	0	0	0	0	10.2040816326531	0	0	0	0	2.44897959183673	0	0	0	0	0	0	0.204081632653061	0	0	0.204081632653061	0	0	0	0	0.204081632653061
24111	41909	"Charco da Candieira"	40.34167	-7.57639	-14	"AWI"	-14	-96	58	-14	0	0.945626477541371	0.236406619385343	0	0	0	0	1.18203309692671	0	0.236406619385343	0	7.56501182033097	0	0	0	0	0	0	0.236406619385343	0	0	0	0	0	0.236406619385343	1.18203309692671	8.274231678487	0	0	50.5910165484634	0	0	0	0	0	0	1.41843971631206	0	0	0.236406619385343	0	0	0.945626477541371	0	0	0	0	0	0	0	0	7.32860520094563	0	0	0	0	0.472813238770686	0	9.21985815602837	0	0	0	0	0	0	0	9.21985815602837	0	0	0	0	0.472813238770686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	-12	"AWI"	-12	-88	62	-9	0	1.00334448160535	0	0	0	0	0	0.334448160535117	0	0	0	6.68896321070234	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33779264214047	3.01003344481605	0	0	57.5250836120401	0	0.334448160535117	0	0	0	0	2.34113712374582	0	0	0	0	0	0.334448160535117	0	0	0	0	0	0	0	0	6.02006688963211	0	0	0	0	0.334448160535117	0	9.03010033444816	0	0	0	0	0	0	0	9.36454849498328	0	0	0	0	1.33779264214047	0	0	0	1.00334448160535	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	-10	"AWI"	-10	-80	73	-3	0	0.740740740740741	0	0	0	0	0.246913580246914	0.493827160493827	0	0.493827160493827	0	4.93827160493827	0	0	0	0	0	0	1.48148148148148	0	0	0	0	0	0	0.493827160493827	3.45679012345679	0	0	58.2716049382716	0	0	0	0	0	0	1.48148148148148	0	0	0.246913580246914	0	0.246913580246914	0	0	0	0	0	0	0	0	0	6.17283950617284	0	0	0	0	0.740740740740741	0	9.38271604938272	0.246913580246914	0	0.246913580246914	0	0	0	0	9.62962962962963	0	0	0	0	0.740740740740741	0	0.246913580246914	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	-8	"AWI"	-8	-73	84	1	0.258397932816538	1.03359173126615	0	0	0	0	0.258397932816538	1.55038759689922	0	0	0	6.45994832041344	0	0	0	0	0	0	0.516795865633075	0	0	0.258397932816538	0	0	0	0.258397932816538	8.2687338501292	0	0	54.7803617571059	0	0	0	0	0	0	0.775193798449612	0	0	0.258397932816538	0	0.516795865633075	0.516795865633075	0	0	0	0	0	0	0	0	8.78552971576227	0	0	0	0	0.258397932816538	0	3.10077519379845	0.258397932816538	0	0.258397932816538	0	0	0	0	10.3359173126615	0	0	0	0	0.775193798449612	0	0	0	0	0	0	0	0	0	0	0.258397932816538	0	0	0	0.258397932816538
24111	41909	"Charco da Candieira"	40.34167	-7.57639	-6	"AWI"	-6	-67	108	6	0	1.2396694214876	0	0	0	0	0	0.413223140495868	0	0	0	4.95867768595041	0	0.206611570247934	0	0	0	0	0.413223140495868	0	0	0	0	0	0	0.206611570247934	8.67768595041322	0	0	60.1239669421488	0	0	0	0	0	0	1.03305785123967	0	0	0	0	0	0.619834710743802	0	0	0	0	0	0	0	0	4.75206611570248	0	0	0	0	0.413223140495868	0	5.99173553719008	0	0	0.413223140495868	0	0	0	0	8.88429752066116	0	0	0	0	1.65289256198347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	1	"AWI"	1	-47	207	22	0	0.578034682080925	0.578034682080925	0	0	0	0	0.289017341040462	0	0	0	4.33526011560694	0	0.867052023121387	0	0	0	0	0.289017341040462	0	0	0.289017341040462	0	0	0.289017341040462	1.15606936416185	0.867052023121387	0	0	17.9190751445087	0	0	0	0	0	0	0.867052023121387	0	0	0	0	0	0.289017341040462	0	0	0	0	0	0	0	0	21.9653179190751	0	0	0	0	0	0	36.1271676300578	0	0	0	0	0	0	0	11.849710982659	0	0	0	0	1.15606936416185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289017341040462
24111	41909	"Charco da Candieira"	40.34167	-7.57639	2	"AWI"	2	-45	223	24	0	0.554323725055432	0.110864745011086	0	0	0	0	0.110864745011086	0	0	0	2.32815964523282	0	0.110864745011086	0	0	0	0	0.221729490022173	0	0	0	0	0	0.110864745011086	0.110864745011086	0.221729490022173	0	0	19.0687361419069	0	0	0	0	0	0	0.554323725055432	0	0	0	0	0	0.110864745011086	0	0	0	0	0	0	0	0	7.20620842572062	0	0	0	0	0.221729490022173	0	14.4124168514412	0	0	0	50.5543237250554	0	0	0	2.99334811529933	0	0	0	0	0.886917960088692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110864745011086
24111	41909	"Charco da Candieira"	40.34167	-7.57639	3	"AWI"	3	-43	240	27	0	1.07991360691145	0.215982721382289	0	0	0	0	0.215982721382289	0	0	0	6.0475161987041	0	0.863930885529158	0	0	0	0	0.215982721382289	0	0	0	0	0	0	0.215982721382289	0.647948164146868	0	0	44.2764578833693	0	0	0	0	0	0	1.9438444924406	0	0	12.9589632829374	0	0	0.431965442764579	0	0	0	0	0	0	0	0.215982721382289	13.3909287257019	0	0	0	0	0.215982721382289	0	7.99136069114471	0	0	0	0	0	0	0	7.34341252699784	0	0	0	0	1.51187904967603	0	0	0	0	0	0	0	0	0	0	0.215982721382289	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	4	"AWI"	4	-40	256	29	0	0.597014925373134	0.298507462686567	0	0	0	0	0.597014925373134	0	0	0	3.28358208955224	0	0.298507462686567	0.298507462686567	0	0	0	0.298507462686567	0	0	0	0	0	0	0	0.298507462686567	0	0	44.1791044776119	0	0	0	0	0	0	0.597014925373134	0	0	0	0	0	0.298507462686567	0	0	0	0	0	0	0	0	10.1492537313433	0	0.298507462686567	0	0	0.298507462686567	0	28.0597014925373	0	0	0.597014925373134	0	0	0	0	7.76119402985075	0	0	0	0	1.49253731343284	0	0.298507462686567	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	5	"AWI"	5	-38	272	31	0	0.706713780918728	0	0	0	0	0	0	0	0.353356890459364	0	8.48056537102473	0	0	0	0	0	0	0	0	0	0.353356890459364	0	0	0	2.12014134275618	1.06007067137809	0	0	0	0	0	0	0	0	4.24028268551237	2.12014134275618	0	0	0	0	0.353356890459364	0	0	0	0	0	0	0	0	0	18.7279151943463	0	0	0	0	1.06007067137809	0	38.5159010600707	0	0	0	0	0	0	0	21.2014134275618	0	0	0	0	0.706713780918728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	6	"AWI"	6	-37	288	34	0	1.40350877192982	1.05263157894737	0	0	0	0	0	0	0	0	4.91228070175439	0	0.350877192982456	0	0	0	0	0.350877192982456	0	0	0	0	0	0	1.75438596491228	0	0	0	58.2456140350877	0	0	0	0	0	0	1.75438596491228	0	0	0.350877192982456	0	0	0.701754385964912	0	0	0	0	0	0	0	0	7.36842105263158	0	0	0	0	0	0	11.5789473684211	0	0	0	0	0	0	0	8.7719298245614	0	0	0	0	1.40350877192982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	7.5	"AWI"	7.5	-17.5	317	51	0	0.392156862745098	0	0	0	0	0	0.588235294117647	0	0.196078431372549	0	12.5490196078431	0	0	0	0	0	0	0.392156862745098	0	0	0	0	0	0.196078431372549	1.56862745098039	0.588235294117647	0	0	55.6862745098039	0	0	0	0	0	0	1.76470588235294	0	0	0	0.196078431372549	0	0.392156862745098	0	0	0	0	0	0	0	0	6.86274509803922	0	0	0	0	0.196078431372549	0	7.45098039215686	0	0	0	0	0	0	0	8.43137254901961	0	0	0	0	1.96078431372549	0	0.196078431372549	0	0.392156862745098	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	10	"AWI"	10	96	388	150	0	3.55329949238579	0	0	0	0	0	0.50761421319797	0	1.52284263959391	0	16.751269035533	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0761421319797	1.01522842639594	0	0	0	0	0	0	0	0	4.56852791878173	1.52284263959391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2131979695431	0	0	0	0	1.01522842639594	0	11.6751269035533	0	0	0	0	0	0	0	32.48730964467	0	0	0	0	5.0761421319797	0	0	0	0	0	0	0.50761421319797	0	0	0	0	0	0	0	0.50761421319797
24111	41909	"Charco da Candieira"	40.34167	-7.57639	12.5	"AWI"	12.5	206.5	456.5	255	0	0.717703349282297	0	0	0	0	0	0.956937799043062	0	0.478468899521531	0	8.37320574162679	0	0	0	0	0	0	0.478468899521531	0	0	0	0	0	0	1.67464114832536	0.717703349282297	0	0	60.2870813397129	0	0	0	0	0	0	1.43540669856459	0	0	0.717703349282297	0.239234449760766	0	1.19617224880383	0	0	0	0	0	0	0	0	7.6555023923445	0	0	0	0	0.239234449760766	0	2.63157894736842	0	0	0	0	0	0	0	7.41626794258373	0	0	0	0	3.82775119617225	0	0	0	0.956937799043062	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	15	"AWI"	15	310	532	361	0	2.73224043715847	0	0	0	0	0	1.09289617486339	0	0	0	31.6939890710383	0	0.273224043715847	0	0	0	0	0	0	0	0	0	0	0	1.09289617486339	0.546448087431694	0	0	0	0	0	0	0	0	0.546448087431694	1.63934426229508	0	0	0	0.273224043715847	0	0	0	0	0	0	0	0	0	0	22.1311475409836	0	0	0	0	0.273224043715847	0	5.73770491803279	0	0	0.273224043715847	0	0	0	0	25.9562841530055	0	0	0	0	5.19125683060109	0	0.273224043715847	0	0	0.273224043715847	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	17.5	"AWI"	17.5	405	625.5	466.5	0	1.19047619047619	0	0	0	0	0	1.19047619047619	0	0.793650793650794	0	15.4761904761905	0	0	0	0.595238095238095	0	0	1.19047619047619	0	0	0.793650793650794	0	0	0	0.992063492063492	0.198412698412698	0	0	56.9444444444444	0	0	0	0	0	0	0.793650793650794	0	0	0.198412698412698	0.198412698412698	0	1.58730158730159	0	0	0	0	0	0	0	0	3.76984126984127	0	0	0	0	0.595238095238095	0	0.595238095238095	0	0	0	0	0	0	0	11.5079365079365	0	0	0	0	1.19047619047619	0	0.198412698412698	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	20	"AWI"	20	495	721	573	0.279329608938547	2.79329608938547	0	0	0	0	0	1.39664804469274	0	0.558659217877095	0	39.6648044692737	0	0.279329608938547	0	0	0	0	0.279329608938547	0	0	0	0	0	0	5.3072625698324	0.279329608938547	0	0	0	0	0	0	0	0	1.67597765363128	3.35195530726257	0	0	0	0.837988826815642	0	0	0	0	0	0	0	0	0	0	11.4525139664804	0	0.279329608938547	0	0	0.279329608938547	0	1.11731843575419	0	0	0.279329608938547	0	0	0	0	26.536312849162	0	0	0	0	3.07262569832402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279329608938547
24111	41909	"Charco da Candieira"	40.34167	-7.57639	22.5	"AWI"	22.5	582.5	825.5	679	0	1.07334525939177	0	0	0	0	0.178890876565295	0.178890876565295	0	0.178890876565295	0	9.83899821109124	0	0.35778175313059	0	0.35778175313059	0	0	0.178890876565295	0	0	0	0	0	0.178890876565295	0.35778175313059	0.536672629695885	0	0	64.7584973166368	0	0	0	0	0	0	0.715563506261181	0	0.178890876565295	0.536672629695885	0	0	0.894454382826476	0	0	0	0	0	0.178890876565295	0	0	3.04114490161002	0	0	0	0	0.715563506261181	0	1.07334525939177	0	0	0.178890876565295	0	0	0	0	11.6279069767442	0	0	0	0	2.32558139534884	0	0	0	0	0	0	0	0	0	0.35778175313059	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	25	"AWI"	25	668	934	785	0	0.21551724137931	0.0718390804597701	0	0	0	0	0.14367816091954	0	0	0	89.367816091954	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574712643678161	0.359195402298851	0	0	0	0	0	0	0	0	0.359195402298851	0	0	0.14367816091954	0	0	0	0	0	0	0	0	0	0.0718390804597701	0	0	0.790229885057471	0	0	0	0	0	0	0.0718390804597701	0	0	0.0718390804597701	0	0	0	0	6.68103448275862	0	0	0	0	0.862068965517241	0	0	0	0	0	0	0.21551724137931	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	27.5	"AWI"	27.5	752.5	1050.5	890	0	1.21212121212121	0	0	0	0	0	0.606060606060606	0	0	0	19.7979797979798	0	0.202020202020202	0	0.404040404040404	0	0	0	0	0	0	0	0	0.404040404040404	1.01010101010101	3.63636363636364	0	0	46.0606060606061	0	0	0	0	0	0.202020202020202	0.606060606060606	0	0	0.202020202020202	0.202020202020202	0	0.202020202020202	0	0	0	0	0	0	0	0	0.808080808080808	0	0	0	0	0.404040404040404	0	0.606060606060606	0	0	0	0	0	0	0	18.989898989899	0	0	0	0	4.04040404040404	0	0	0	0	0	0	0	0	0	0.404040404040404	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	30	"AWI"	30	824	1132	966	0	1.61290322580645	0	0	0	0	0	0	0	0.460829493087558	0	46.7741935483871	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84331797235023	19.1244239631336	0	0	0	0	0	0	0	0	0.230414746543779	2.76497695852535	0	0	0	1.15207373271889	0	0	0	0	0	0	0	0	0	0	1.15207373271889	0	0	0	0	0	0	0.460829493087558	0	0	0	0	0	0	0	21.889400921659	0	0	0	0	2.30414746543779	0	0	0	0	0	0	0.230414746543779	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	32.5	"AWI"	32.5	878	1152	1004	0	0.698080279232112	0	0	0	0	0	0.174520069808028	0	0.174520069808028	0	31.239092495637	0	0.174520069808028	0	0.349040139616056	0	0	0.698080279232112	0	0	0.349040139616056	0	0	0	2.09424083769634	10.6457242582897	0	0	29.8429319371728	0	0	0	0	0	0	0.349040139616056	0	0	0	0	0.174520069808028	0.349040139616056	0	0	0	0	0	0	0	0	0.349040139616056	0	0	0	0	0.87260034904014	0	0.87260034904014	0	0	0.174520069808028	0	0	0	0	18.848167539267	0	0	0	0	1.57068062827225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	35	"AWI"	35	932	1175	1041	0	1.85614849187935	0.232018561484919	0	0	0	0	0.696055684454756	0	0.232018561484919	0	49.8839907192575	0	0	0	0	0	0	0	0	0	0.232018561484919	0	0	0	3.01624129930394	15.3132250580046	0	0	0	0	0	0	0	0	0.232018561484919	1.39211136890951	0	0	0	0.232018561484919	0	0	0	0	0	0	0	0	0	0	1.62412993039443	0	0	0	0	0	0	0.464037122969838	0	0	0	0	0	0	0	22.737819025522	0	0	0	0	1.85614849187935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	37.5	"AWI"	37.5	977.5	1199	1077.5	0	0.610687022900763	0.152671755725191	0	0	0	0	0.458015267175573	0	0.152671755725191	0	35.8778625954198	0	0.152671755725191	0	0	0	0	0.458015267175573	0	0	0	0	0	0	1.98473282442748	15.2671755725191	0	0	22.2900763358779	0	0	0	0	0	0	0.763358778625954	0	0	0	0.458015267175573	0.152671755725191	0	0	0	0	0	0	0	0	0	0.610687022900763	0	0	0	0	0	0	0.305343511450382	0	0	0.152671755725191	0	0	0	0	18.0152671755725	0	0	0	0	1.98473282442748	0	0.152671755725191	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	40	"AWI"	40	1019	1228	1114	0	0.536672629695885	0	0	0	0	0	0.35778175313059	0	0.35778175313059	0	61.7173524150268	0	0.178890876565295	0	0	0	0	0.35778175313059	0	0	0	0	0	0	2.32558139534884	10.1967799642218	0	0	0	0	0	0	0	0	0.536672629695885	2.14669051878354	0	0	0	0.178890876565295	0	0	0	0	0	0.178890876565295	0	0	0	0	0.35778175313059	0	0.178890876565295	0	0	0	0	0.178890876565295	0	0	0.536672629695885	0	0	0	0	16.994633273703	0	0	0	0	1.78890876565295	0	0.536672629695885	0	0	0	0	0	0	0	0.35778175313059	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	42.5	"AWI"	42.5	1053.5	1258	1152	0	0.706713780918728	0.176678445229682	0	0	0	0	0.530035335689046	0.176678445229682	0	0	55.6537102473498	0	0	0	0	0	0	0.176678445229682	0	0	0	0	0	0.176678445229682	1.9434628975265	5.47703180212014	0	0	13.0742049469965	0	0	0	0	0	0	0.88339222614841	0	0	0.176678445229682	0	0	0.176678445229682	0	0	0	0.176678445229682	0	0	0	0	0.353356890459364	0	0	0	0	0.530035335689046	0	0.88339222614841	0	0	0.176678445229682	0	0	0	0	16.6077738515901	0	0	0	0	1.59010600706714	0	0.353356890459364	0	0	0	0	0	0	0	0	0	0	0	0	0
