"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Lamiaceae"	"Ligustrum"	"Linaceae"	"Lythraceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3035	3953	"Brede Bridge"	50.90621	0.67685	142	"AWI"	142	3470	4155	3894	0	128	0	0	1	1	0	0	0	9	0	0	1	0	0	0	65	1	153	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	82	0	0	0	51	0	1	0	1	0	3	0	0	0	0	0	0	0	2	0	3
3035	3953	"Brede Bridge"	50.90621	0.67685	144	"AWI"	144	3517	4195	3939	0	305	0	0	1	0	0	0	0	11	0	0	0	0	0	0	151	0	114	0	0	0	8	0	6	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	83	0	0	0	2	0	7	0	0	0	0	0	0	0	5	0	0
3035	3953	"Brede Bridge"	50.90621	0.67685	145	"AWI"	145	3540	4217	3964	0	244	0	0	3	1	0	0	0	23	0	0	0	0	0	0	121	2	143	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	78	0	2	0	0	0	4	0	0	0	0	0	0	0	2	0	3
3035	3953	"Brede Bridge"	50.90621	0.67685	146	"AWI"	146	3567	4247	3988	0	185	0	0	2	0	0	0	0	14	0	0	0	0	0	0	79	0	133	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	86	0	0	0	43	0	0	0	1	0	6	0	0	0	0	0	0	0	1	0	2
3035	3953	"Brede Bridge"	50.90621	0.67685	147	"AWI"	147	3582	4286	4010	0	166	0	0	2	3	0	0	0	15	0	0	0	0	0	0	102	0	125	0	0	0	4	0	2	1	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	56	0	1	0	0	0	12	0	0	0	0	0	0	0	3	0	1
3035	3953	"Brede Bridge"	50.90621	0.67685	148	"AWI"	148	3591	4296	4019	0	170	1	0	2	1	2	0	0	10	0	0	0	0	0	0	111	0	124	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	100	0	0	0	64	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	4
3035	3953	"Brede Bridge"	50.90621	0.67685	149	"AWI"	149	3596	4299	4024	0	303	0	0	2	15	0	0	0	2	0	0	0	0	0	0	90	1	46	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	102	0	0	0	1	0	4	0	0	0	0	0	0	0	6	0	5
3035	3953	"Brede Bridge"	50.90621	0.67685	150	"AWI"	150	3602	4304	4028	0	473	1	0	1	19	0	0	0	7	0	0	0	0	0	0	125	0	2	0	0	0	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	95	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	2
3035	3953	"Brede Bridge"	50.90621	0.67685	151	"AWI"	151	3606	4309	4033	0	467	0	0	1	19	0	0	0	13	0	0	0	0	0	0	133	0	9	0	0	0	2	2	13	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	106	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	6
3035	3953	"Brede Bridge"	50.90621	0.67685	152	"AWI"	152	3616	4316	4038	0	1226	1	0	1	35	0	0	0	6	0	0	0	0	0	0	274	0	22	0	0	0	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0	2	0	33	0	0	0	183	0	2	0	0	0	5	0	0	0	0	0	0	0	9	0	7
3035	3953	"Brede Bridge"	50.90621	0.67685	154	"AWI"	154	3628	4325	4047	0	980	0	0	0	21	0	0	0	14	0	0	0	0	0	0	136	3	2	0	0	0	0	0	16	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0
3035	3953	"Brede Bridge"	50.90621	0.67685	156	"AWI"	156	3636	4338	4056	0	472	0	0	1	29	1	0	0	15	0	0	1	0	0	0	125	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2
3035	3953	"Brede Bridge"	50.90621	0.67685	158	"AWI"	158	3643	4352	4066	0	581	0	0	1	19	0	0	0	5	0	0	0	0	0	0	120	2	9	0	0	0	2	0	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	73	0	3	0	2	0	3	0	0	0	0	0	1	0	3	0	4
3035	3953	"Brede Bridge"	50.90621	0.67685	160	"AWI"	160	3650	4365	4075	0	3915	1	0	2	13	0	0	0	14	0	0	0	0	0	0	239	0	11	0	0	0	3	2	33	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	160	0	6	0	1	0	5	0	0	0	0	0	0	0	6	0	11
3035	3953	"Brede Bridge"	50.90621	0.67685	168	"AWI"	168	3676	4431	4109	0	583	1	0	15	1	1	0	0	9	0	0	0	0	0	0	316	0	19	0	0	0	5	2	13	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	229	0	0	0	4	0	7	0	0	0	0	0	0	0	7	0	22
3035	3953	"Brede Bridge"	50.90621	0.67685	176	"AWI"	176	3705	4510	4143	0	668	0	0	4	1	0	0	0	8	0	0	0	0	0	0	344	0	41	0	0	0	0	0	20	0	1	0	0	0	0	12	0	0	0	0	0	8	0	0	0	0	0	327	0	0	0	4	0	3	0	0	0	0	0	0	0	7	0	23
3035	3953	"Brede Bridge"	50.90621	0.67685	184	"AWI"	184	3727	4597	4176	0	1531	0	0	7	5	0	0	0	12	0	0	0	0	0	0	117	1	0	0	0	0	0	1	5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	39	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7
3035	3953	"Brede Bridge"	50.90621	0.67685	192	"AWI"	192	3747	4702	4206	0	967	1	0	2	6	0	0	0	29	0	0	0	0	0	0	173	0	5	0	0	0	1	3	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	196	0	1	0	2	0	4	0	0	0	0	0	0	0	1	0	6
3035	3953	"Brede Bridge"	50.90621	0.67685	200	"AWI"	200	3778	4771	4242	0	751	0	0	0	8	0	0	0	24	0	0	0	0	0	0	155	0	12	0	0	0	0	1	17	0	2	0	0	3	0	0	0	0	0	0	0	2	0	32	0	0	0	208	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	15
3035	3953	"Brede Bridge"	50.90621	0.67685	208	"AWI"	208	3813	4805	4282	0	4405	0	0	1	7	0	0	0	19	0	0	0	0	0	0	154	0	1	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
3035	3953	"Brede Bridge"	50.90621	0.67685	216	"AWI"	216	3848	4842	4323	0	640	1	0	0	14	0	0	0	15	0	0	0	0	0	0	155	0	6	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	2
3035	3953	"Brede Bridge"	50.90621	0.67685	224	"AWI"	224	3874	4883	4361	0	836	3	0	0	18	1	0	0	4	0	0	0	0	0	0	184	1	20	0	0	0	1	0	6	0	4	0	0	2	0	0	0	0	0	0	0	10	0	0	0	0	0	231	0	0	0	0	0	4	0	0	0	0	0	1	0	11	0	3
3035	3953	"Brede Bridge"	50.90621	0.67685	232	"AWI"	232	3894	4950	4398	0	789	0	0	0	2	0	0	0	5	0	0	0	0	0	0	110	0	12	0	0	0	1	1	24	0	0	0	0	3	0	1	0	0	0	0	0	4	0	0	0	0	0	122	0	1	0	0	0	1	0	0	0	0	1	2	0	4	0	5
3035	3953	"Brede Bridge"	50.90621	0.67685	240	"AWI"	240	3918	5018	4436	0	823	2	0	6	4	0	0	0	15	0	0	0	0	0	0	205	4	20	0	0	0	0	3	20	1	1	0	0	3	0	3	0	0	0	0	0	2	0	0	0	0	0	219	0	3	0	0	0	2	0	0	0	0	1	0	0	11	1	7
3035	3953	"Brede Bridge"	50.90621	0.67685	248	"AWI"	248	3948	5079	4474	0	696	0	0	0	2	0	0	0	1	0	0	0	0	0	0	121	0	6	0	0	0	0	7	25	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	120	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	8
3035	3953	"Brede Bridge"	50.90621	0.67685	256	"AWI"	256	3982	5112	4513	0	685	0	0	0	12	0	0	0	3	0	0	0	0	0	0	116	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	11
3035	3953	"Brede Bridge"	50.90621	0.67685	264	"AWI"	264	4011	5150	4551	0	422	0	0	0	4	0	0	0	7	0	0	0	0	0	0	124	0	6	0	0	0	0	3	2	0	0	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	1	0	0	0	3	0	6	0	3
3035	3953	"Brede Bridge"	50.90621	0.67685	272	"AWI"	272	4044	5197	4592	0	575	3	0	0	6	0	0	0	2	0	0	0	0	0	0	97	0	14	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	170	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	2
3035	3953	"Brede Bridge"	50.90621	0.67685	280	"AWI"	280	4066	5251	4626	0	456	0	0	0	0	0	0	0	3	0	0	0	0	0	0	108	0	18	0	0	0	0	3	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	121	0	3	0	3	0	0	0	0	0	0	1	0	0	3	0	12
3035	3953	"Brede Bridge"	50.90621	0.67685	288	"AWI"	288	4088	5313	4665	0	401	2	0	0	9	0	0	0	4	0	0	0	0	0	0	75	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	159	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	1
3035	3953	"Brede Bridge"	50.90621	0.67685	296	"AWI"	296	4111	5379	4702	0	608	0	0	0	3	0	0	0	9	0	0	0	0	0	0	96	0	9	0	0	0	0	1	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	3
3035	3953	"Brede Bridge"	50.90621	0.67685	304	"AWI"	304	4159	5404	4744	0	592	1	1	0	5	0	0	0	7	0	0	0	0	0	0	106	1	4	0	0	0	2	4	2	0	0	0	0	3	0	1	0	0	0	0	0	4	0	0	0	0	0	209	0	3	0	0	0	2	0	0	0	0	0	0	0	7	0	13
3035	3953	"Brede Bridge"	50.90621	0.67685	312	"AWI"	312	4192	5437	4783	0	665	3	1	0	1	0	0	0	7	0	0	0	0	0	0	86	0	9	0	0	0	0	4	5	0	0	0	0	13	0	0	0	0	0	1	0	1	0	0	0	0	0	152	0	0	0	0	0	3	0	1	0	0	0	0	0	9	0	8
3035	3953	"Brede Bridge"	50.90621	0.67685	320	"AWI"	320	4217	5473	4824	0	398	1	0	0	4	0	0	0	2	0	0	0	0	0	0	95	0	4	0	0	0	0	0	5	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	164	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	1
3035	3953	"Brede Bridge"	50.90621	0.67685	328	"AWI"	328	4245	5516	4866	0	275	0	0	2	2	1	0	0	6	0	0	0	0	0	0	96	0	5	0	0	0	1	1	5	0	0	0	0	5	0	0	0	0	1	0	0	2	0	0	0	0	0	137	0	0	0	0	0	1	0	0	0	1	0	0	0	10	0	3
3035	3953	"Brede Bridge"	50.90621	0.67685	336	"AWI"	336	4272	5581	4906	0	913	0	0	0	6	0	0	0	8	0	0	0	0	0	0	191	1	11	0	0	0	0	2	6	0	1	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	251	0	1	0	0	0	2	0	0	0	0	0	0	0	17	0	18
3035	3953	"Brede Bridge"	50.90621	0.67685	344	"AWI"	344	4300	5646	4943	0	406	0	0	4	0	0	0	0	6	0	0	0	0	0	0	106	1	7	0	0	0	0	2	10	0	1	0	0	6	0	2	0	0	0	0	0	2	0	0	0	0	0	122	0	0	0	0	0	0	1	1	0	0	0	0	0	8	0	11
3035	3953	"Brede Bridge"	50.90621	0.67685	352	"AWI"	352	4347	5670	4984	0	612	1	0	0	1	0	0	0	8	0	0	0	0	0	0	138	0	5	0	0	0	0	7	10	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	129	0	2	0	1	0	1	0	0	0	0	0	0	0	11	0	8
3035	3953	"Brede Bridge"	50.90621	0.67685	360	"AWI"	360	4385	5704	5023	0	206	0	0	1	3	0	0	0	2	0	0	0	0	0	0	31	0	3	0	0	0	1	0	6	0	0	0	0	2	0	3	0	0	0	1	0	1	0	0	0	2	0	53	0	0	0	1	0	1	1	1	0	0	0	0	0	2	1	6
3035	3953	"Brede Bridge"	50.90621	0.67685	368	"AWI"	368	4427	5739	5063	0	823	1	0	1	3	1	0	0	7	0	0	1	0	0	0	59	0	20	0	0	0	0	2	8	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	120	0	3	0	2	0	1	0	0	0	0	0	0	0	7	1	15
3035	3953	"Brede Bridge"	50.90621	0.67685	376	"AWI"	376	4459	5784	5101	0	1165	1	0	0	0	0	0	0	7	0	0	0	0	0	0	80	0	11	0	0	0	0	2	9	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	3	0	1	0	0	0	0	0	0	0	17	0	14
3035	3953	"Brede Bridge"	50.90621	0.67685	384	"AWI"	384	4478	5830	5142	0	438	0	0	0	2	0	0	0	8	0	0	0	0	0	0	89	0	19	0	0	0	0	13	5	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	156	0	1	0	2	0	1	0	0	1	0	0	0	0	6	0	99
3035	3953	"Brede Bridge"	50.90621	0.67685	392	"AWI"	392	4501	5890	5180	0	313	1	1	0	3	0	0	0	6	0	0	0	0	0	0	64	0	13	0	0	0	0	2	6	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	151	0	2	0	2	0	0	0	0	0	0	0	0	0	7	0	141
3035	3953	"Brede Bridge"	50.90621	0.67685	400	"AWI"	400	4555	5921	5217	0	167	0	0	0	1	0	0	0	5	0	0	1	0	0	0	64	0	16	0	0	0	0	4	8	0	0	0	0	0	0	2	0	0	0	1	0	3	0	0	0	0	0	114	0	2	0	1	0	1	0	0	0	0	0	0	0	5	1	73
3035	3953	"Brede Bridge"	50.90621	0.67685	408	"AWI"	408	4606	5951	5253	0	258	0	0	0	0	0	0	0	9	0	0	1	0	0	0	65	0	59	0	0	0	0	1	7	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	132	0	0	0	4	0	1	0	0	0	0	0	0	0	7	0	21
3035	3953	"Brede Bridge"	50.90621	0.67685	416	"AWI"	416	4641	5978	5293	0	944	2	0	0	4	0	0	0	17	0	0	0	0	0	0	102	0	14	0	0	0	0	8	8	0	2	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	267	0	19	0	11	0	2	0	0	0	0	0	0	0	12	0	40
3035	3953	"Brede Bridge"	50.90621	0.67685	424	"AWI"	424	4676	6019	5333	0	486	1	1	0	1	0	0	0	6	0	0	0	0	0	0	73	0	22	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	24	0	0	0	138	0	1	0	2	0	2	0	0	0	0	0	0	0	6	0	38
3035	3953	"Brede Bridge"	50.90621	0.67685	432	"AWI"	432	4709	6061	5374	0	336	0	0	1	5	0	0	0	14	0	0	0	0	0	0	57	0	11	0	0	0	1	0	6	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	140	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	15
3035	3953	"Brede Bridge"	50.90621	0.67685	440	"AWI"	440	4733	6110	5414	0	351	2	0	0	1	0	0	0	4	0	0	0	0	0	0	111	0	5	0	0	0	0	0	7	0	0	0	0	1	0	6	0	0	1	0	0	2	0	0	0	0	0	121	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	3
3035	3953	"Brede Bridge"	50.90621	0.67685	448	"AWI"	448	4784	6146	5454	0	656	1	0	1	1	0	0	0	8	0	0	0	0	0	0	102	0	8	0	0	0	0	2	9	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	137	0	0	0	5	0	1	0	0	0	0	0	0	0	4	0	19
3035	3953	"Brede Bridge"	50.90621	0.67685	456	"AWI"	456	4834	6171	5498	0	399	1	0	0	4	0	0	0	6	0	0	0	0	0	0	104	0	3	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	145	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	16
3035	3953	"Brede Bridge"	50.90621	0.67685	464	"AWI"	464	4871	6202	5540	0	746	0	0	0	4	0	0	0	11	0	0	0	0	0	0	137	0	3	0	0	0	0	0	8	0	0	0	0	6	0	2	0	0	0	0	0	3	0	0	0	0	0	145	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	4
3035	3953	"Brede Bridge"	50.90621	0.67685	472	"AWI"	472	4903	6238	5581	0	637	0	0	1	1	0	0	0	2	0	0	0	0	0	0	132	1	18	0	0	0	0	0	5	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	98	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	5
3035	3953	"Brede Bridge"	50.90621	0.67685	480	"AWI"	480	4936	6277	5620	0	755	2	0	0	0	0	0	0	7	0	0	0	0	0	0	86	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	132	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	12
3035	3953	"Brede Bridge"	50.90621	0.67685	484	"AWI"	484	4950	6297	5640	0	496	0	0	0	1	0	0	0	3	0	0	0	0	0	0	76	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	109	0	6	0	2	0	0	0	0	0	0	0	0	0	3	0	0
3035	3953	"Brede Bridge"	50.90621	0.67685	488	"AWI"	488	4963	6324	5661	0	580	1	0	0	2	1	0	0	2	0	0	0	0	0	0	89	0	40	0	0	0	1	4	3	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	97	0	0	0	10	0	0	0	0	0	0	0	0	0	2	0	9
3035	3953	"Brede Bridge"	50.90621	0.67685	492	"AWI"	492	4984	6341	5681	0	437	1	0	0	1	0	0	0	1	0	0	0	0	0	0	108	0	29	0	0	0	0	0	2	1	0	1	0	0	0	10	0	0	0	0	0	3	0	0	0	0	1	106	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	8
3035	3953	"Brede Bridge"	50.90621	0.67685	496	"AWI"	496	5008	6350	5699	0	434	1	0	0	2	0	0	0	3	0	0	0	0	0	0	49	0	6	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	146	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	7
3035	3953	"Brede Bridge"	50.90621	0.67685	498	"AWI"	498	5027	6356	5708	0	3504	0	1	0	6	0	0	0	2	0	0	0	0	0	0	82	0	11	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	89	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	7
3035	3953	"Brede Bridge"	50.90621	0.67685	500	"AWI"	500	5040	6361	5718	0	570	1	0	0	4	0	0	0	8	0	0	0	0	0	0	84	0	14	0	0	0	0	3	10	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	125	0	1	0	0	0	2	0	1	0	0	2	0	0	3	0	15
3035	3953	"Brede Bridge"	50.90621	0.67685	502	"AWI"	502	5055	6368	5728	0	753	1	0	0	2	0	0	0	6	0	0	1	0	0	0	78	0	15	0	0	0	0	1	10	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	107	0	1	0	1	0	0	0	0	0	0	2	0	0	9	0	12
3035	3953	"Brede Bridge"	50.90621	0.67685	504	"AWI"	504	5064	6374	5736	0	595	0	0	0	2	0	0	0	4	0	0	0	0	0	0	60	1	29	0	6	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	174	0	1	0	3	0	0	0	0	0	0	0	0	0	4	0	27
3035	3953	"Brede Bridge"	50.90621	0.67685	506	"AWI"	506	5075	6383	5748	0	623	1	0	1	1	0	0	0	6	0	0	0	0	0	0	91	0	4	0	0	0	0	0	7	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	111	0	0	0	1	0	3	0	0	0	0	0	0	0	4	0	33
3035	3953	"Brede Bridge"	50.90621	0.67685	508	"AWI"	508	5087	6391	5759	0	576	3	0	0	0	3	0	0	6	0	0	0	0	0	0	82	0	4	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	123	0	2	0	2	0	2	0	1	0	0	0	0	0	7	0	12
