"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3045	3972	"La Caudelais"	47.25444	-1.80028	5	"AWI"	5	-7	160	75	0.210526315789474	0	5.26315789473684	1.47368421052632	0.210526315789474	0	0.210526315789474	0	0	0	0.631578947368421	0	0	0	0	0.210526315789474	0	0	0	0.842105263157895	62.9473684210526	0	0	0	0.631578947368421	0.421052631578947	0	0	0	0.210526315789474	0.210526315789474	0	0	0	0	0	0	0	0	0	0	0.421052631578947	7.1578947368421	0	0	10.9473684210526	1.26315789473684	0	3.15789473684211	0	3.57894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	10	"AWI"	10	132	307	217	0	0	26	0.8	2.4	0	0	0	2	0	0	0	0	0	0	0.8	0	0	0	1.2	3.6	0	0	0	0.4	0.8	0	0	0.8	0	0	0	0	0.4	0	0	0	0	0	0	0	0	20.4	0	0	28.8	2.8	0	3.2	0	4	0	0	0	0	0.4	0	0	0	0	0	0.4	0.4	0	0	0.4
3045	3972	"La Caudelais"	47.25444	-1.80028	15	"AWI"	15	264	462	359	0	0	27.741935483871	0.645161290322581	2.58064516129032	0	0.645161290322581	0	1.29032258064516	0	0	0	0	0	0	1.29032258064516	0	0	0	3.2258064516129	9.03225806451613	0	0	0	0	0.645161290322581	0	0	0	0	0.645161290322581	0	0	0	0	1.29032258064516	0.645161290322581	2.58064516129032	0	0	0	0	15.4838709677419	0	0	25.8064516129032	3.87096774193548	0	1.93548387096774	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645161290322581	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	20	"AWI"	20	389	616	501	1.22699386503067	0	30.6748466257669	1.84049079754601	4.9079754601227	0.613496932515337	0	0	1.22699386503067	0	0	0	0	0	0	1.22699386503067	0	0	0	0	11.0429447852761	0	0	0	0	1.22699386503067	0	0	0	0	2.45398773006135	0	0	0	0	0	0.613496932515337	0.613496932515337	0	0	0	1.22699386503067	9.20245398773006	0	0	26.3803680981595	3.06748466257669	0	1.84049079754601	0	0	0	0	0	0	0	0	0	0	0	0	0.613496932515337	0	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	25	"AWI"	25	516	774	643	0	0	33.5820895522388	0.746268656716418	11.1940298507463	0.746268656716418	0.746268656716418	0	0	0	0	0	0	0.746268656716418	0	1.49253731343284	0	0	0	1.49253731343284	14.1791044776119	0	0	0	0	0.746268656716418	0	0	0	0.746268656716418	0.746268656716418	0	0	0	0	0	0	0	0	0	0	0	1.49253731343284	0	0	24.6268656716418	0	0	5.22388059701492	0	0	0	0	0	0	0	0	0	0	0	0	0.746268656716418	0	0	0	0.746268656716418
3045	3972	"La Caudelais"	47.25444	-1.80028	30	"AWI"	30	640	933	785	0	0	24.4604316546763	2.15827338129496	17.2661870503597	0.719424460431655	0.719424460431655	0	0	0	2.15827338129496	0	0	0	0	0.719424460431655	0	0	0	0.719424460431655	11.5107913669065	0	0	0	0	0	0	0	0	0	0.719424460431655	0	0	0	0	0	0	0	0	0	0	0.719424460431655	1.43884892086331	0	0	25.1798561151079	2.15827338129496	0	6.47482014388489	0	0	0	0	0.719424460431655	0	0.719424460431655	0	0	0	0	0	0	0.719424460431655	0	0	0.719424460431655
3045	3972	"La Caudelais"	47.25444	-1.80028	35	"AWI"	35	762	1094	927	0	0	29.4117647058824	1.47058823529412	5.88235294117647	0	0	0	0	0	0.735294117647059	0	0	0	0	1.47058823529412	0	0	0	0.735294117647059	19.1176470588235	0	0	0	0	0	0	0	0	1.47058823529412	1.47058823529412	0	0	0	0	0.735294117647059	0	0	0	0	0	0	1.47058823529412	0	0	24.2647058823529	2.20588235294118	0	6.61764705882353	0	0	0	0	0	0	1.47058823529412	0	0	0	0	0	0	1.47058823529412	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	40	"AWI"	40	881	1258	1068	0	0	35	0	1.875	0	0	0	0	0	0.625	0	0	0	0	1.25	0	0	0	0.625	16.25	0	0	0	0	0	0	0	0	0.625	0.625	0	0	0	0	0.625	0	0	0	0	0	0	0	0	0	31.875	2.5	0	3.75	0	0	0	0	0.625	2.5	1.25	0	0	0	0	0	0	0	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	45	"AWI"	45	998	1422	1210	0	0	45.6603773584906	0.754716981132076	4.52830188679245	0	0.377358490566038	0	0.754716981132076	0	1.13207547169811	0	0	0	0	0.377358490566038	0	0	0	0.377358490566038	7.92452830188679	0	0	0	0	0.754716981132076	0	0	0	2.26415094339623	1.88679245283019	0	0	0	0	0.377358490566038	0	0	0	0	0	0	0.754716981132076	0	0	18.8679245283019	0	0	10.188679245283	0	0	0	0	0.377358490566038	0.754716981132076	0.377358490566038	0	0	0	0	0.754716981132076	0	0.754716981132076	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	50	"AWI"	50	1115	1586	1351	0	0	61.1295681063123	1.66112956810631	0.996677740863787	0	0	0	0.664451827242525	0	0	0	0	0	0	0.664451827242525	0	0	0	0.664451827242525	5.3156146179402	0	0	0	0	0.664451827242525	0	0	0	0	0.332225913621262	0	0	0	0	0	0	0	0	0	0	0.332225913621262	0.996677740863787	0	0	15.2823920265781	0	0	10.6312292358804	0	0	0	0	0	0	0	0	0	0	0	0	0.664451827242525	0	0	0	0
