"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Liliaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16358	25410	"Petiville"	49.23333	-0.16667	28	"AWI"	28	298	956	599	0	1.59574468085106	6.38297872340426	3.72340425531915	0	1.06382978723404	1.59574468085106	0	0	0	36.1702127659575	1.06382978723404	0	1.59574468085106	0.531914893617021	4.78723404255319	0	0	0.531914893617021	0.531914893617021	29.7872340425532	3.19148936170213	0	1.59574468085106	0	2.12765957446809	0	2.12765957446809	0	0.531914893617021	1.06382978723404
16358	25410	"Petiville"	49.23333	-0.16667	56	"AWI"	56	932	1534	1263	0	5.88235294117647	16.6666666666667	0	4.90196078431373	0.980392156862745	0	0	0	5.88235294117647	33.3333333333333	1.96078431372549	0.980392156862745	0	0	6.86274509803922	0	1.96078431372549	0.980392156862745	0.980392156862745	0	11.7647058823529	0	0	0	0	0	3.92156862745098	0.980392156862745	0.980392156862745	0.980392156862745
16358	25410	"Petiville"	49.23333	-0.16667	122	"AWI"	122	2027	2470	2261	0	22.8070175438596	3.50877192982456	0	0	0	1.75438596491228	0	1.75438596491228	7.01754385964912	26.3157894736842	0	0	0	0	5.26315789473684	0	0	3.50877192982456	3.50877192982456	0	19.2982456140351	0	0	0	3.50877192982456	0	0	1.75438596491228	0	0
16358	25410	"Petiville"	49.23333	-0.16667	222	"AWI"	222	3446	4127	3790	0	13.7380191693291	4.79233226837061	2.23642172523962	0	1.2779552715655	0.319488817891374	0	0	3.51437699680511	24.9201277955272	0	0	1.2779552715655	0	2.87539936102236	0	0.319488817891374	0.638977635782748	0.319488817891374	26.517571884984	7.66773162939297	0	1.59744408945687	0.958466453674121	3.83386581469649	0.319488817891374	1.59744408945687	0.319488817891374	0	0.958466453674121
16358	25410	"Petiville"	49.23333	-0.16667	230	"AWI"	230	3569	4256	3927	0	7.60869565217391	5.43478260869565	1.81159420289855	0	2.53623188405797	0	0	0	6.52173913043478	20.2898550724638	0.36231884057971	0.36231884057971	0.72463768115942	0.36231884057971	10.1449275362319	0	0.36231884057971	0	0.36231884057971	23.5507246376812	14.8550724637681	0	0	0	2.17391304347826	0.36231884057971	0.36231884057971	0.36231884057971	0.72463768115942	0.72463768115942
16358	25410	"Petiville"	49.23333	-0.16667	258	"AWI"	258	4124	4634	4390	0	38.2488479262673	1.38248847926267	0.921658986175115	0	0.460829493087558	0.460829493087558	0.921658986175115	0	4.14746543778802	10.5990783410138	1.38248847926267	0	1.84331797235023	0	4.60829493087558	0	1.38248847926267	0.921658986175115	0.921658986175115	0	16.5898617511521	0.460829493087558	1.84331797235023	0	8.29493087557604	1.38248847926267	0.460829493087558	1.38248847926267	0	1.38248847926267
16358	25410	"Petiville"	49.23333	-0.16667	264	"AWI"	264	4244	4716	4485	0	42.0814479638009	0.452488687782805	0.452488687782805	0	0	0	0	0	10.4072398190045	8.1447963800905	0	0.452488687782805	0.904977375565611	0	6.33484162895928	0	1.35746606334842	0.904977375565611	0.452488687782805	2.71493212669683	15.8371040723982	0	1.35746606334842	0.904977375565611	3.61990950226244	0.904977375565611	0.452488687782805	1.35746606334842	0.452488687782805	0.452488687782805
16358	25410	"Petiville"	49.23333	-0.16667	270	"AWI"	270	4388	4784	4578	0	27.5555555555556	5.33333333333333	0.444444444444444	0	0.888888888888889	0	0	0	10.2222222222222	17.7777777777778	0.444444444444444	0	0	0	6.66666666666667	0	0.444444444444444	0.888888888888889	0.444444444444444	0	25.7777777777778	0	0	0	1.33333333333333	0	0	1.77777777777778	0	0
16358	25410	"Petiville"	49.23333	-0.16667	276	"AWI"	276	4483	4888	4672	0	9.67741935483871	7.09677419354839	0	0	0.645161290322581	0	0	0.645161290322581	9.67741935483871	23.2258064516129	0.645161290322581	0	0	0	0	0.645161290322581	0	0.645161290322581	0	27.741935483871	10.9677419354839	0	0	0	1.29032258064516	0	0.645161290322581	5.80645161290323	0	0.645161290322581
16358	25410	"Petiville"	49.23333	-0.16667	327	"AWI"	327	5140	5753	5445	0	16.5217391304348	7.82608695652174	1.30434782608696	0	0.869565217391304	0.434782608695652	0	0	8.69565217391304	42.1739130434783	0	0	2.17391304347826	0	2.60869565217391	0	0	1.30434782608696	0.869565217391304	0	8.69565217391304	0	1.30434782608696	0	2.60869565217391	0	2.17391304347826	0	0	0.434782608695652
16358	25410	"Petiville"	49.23333	-0.16667	360	"AWI"	360	5657	6202	5949	0	67.8260869565217	0.434782608695652	0	0	0	0	0	0	6.52173913043478	3.47826086956522	0	0	0.434782608695652	0	3.04347826086957	0	0	1.30434782608696	0	0	14.7826086956522	0	0	0	0.434782608695652	0	0	1.73913043478261	0	0
16358	25410	"Petiville"	49.23333	-0.16667	366	"AWI"	366	5766	6275	6045	0	60.1910828025478	0.955414012738854	0	0	0	0	0	0	6.05095541401274	3.18471337579618	0	0	0.318471337579618	0	2.22929936305732	0	0	1.27388535031847	0.318471337579618	0	22.2929936305732	0	0	0	2.22929936305732	0	0	0.318471337579618	0.636942675159236	0
16358	25410	"Petiville"	49.23333	-0.16667	369	"AWI"	369	5826	6313	6090	0	46.3768115942029	0	0	0	1.44927536231884	1.44927536231884	0	0	5.79710144927536	8.69565217391304	1.44927536231884	0	0	0	1.44927536231884	0	0	1.44927536231884	0	0	23.1884057971014	0	0	1.44927536231884	2.89855072463768	0	0	1.44927536231884	2.89855072463768	0
16358	25410	"Petiville"	49.23333	-0.16667	389	"AWI"	389	6226	6573	6381	3.57142857142857	21.4285714285714	0	0	0	0	0	0	0	0	14.2857142857143	0	3.57142857142857	0	0	14.2857142857143	0	0	0	0	0	14.2857142857143	0	0	0	7.14285714285714	0	0	14.2857142857143	7.14285714285714	0
