"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23862	41366	"Silberhohl"	51.908476	10.181276	5	"AWI"	5	-128	53	-37	0	0.277392510402219	8.18307905686546	0.554785020804438	0.13869625520111	0	0	0	0	37.8640776699029	0.554785020804438	0	0.416088765603329	0	0	0	0	0	17.3370319001387	0.832177531206657	0	0	0	5.96393897364771	0	0.693481276005548	0	0	0	0	0.13869625520111	0	0	0	0	0	6.93481276005548	0	4.71567267683773	5.54785020804438	0	0	0	0	4.71567267683773	0	0	0	0.277392510402219	3.19001386962552	1.52565880721221	0	0	0.13869625520111	0	0	0	0	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	15	"AWI"	15	-107	152	-3	0.42674253200569	0.142247510668563	4.55192034139403	1.42247510668563	0.711237553342816	0.284495021337127	0.284495021337127	0	0	24.8933143669986	0.284495021337127	0	0.284495021337127	0	0	0	0	0	13.7980085348506	0.711237553342816	0	0.142247510668563	0	7.11237553342817	0	0.85348506401138	0	0.568990042674253	0	0.142247510668563	0	0	0	0.142247510668563	0	0	9.6728307254623	0	7.96586059743954	7.53911806543385	4.2674253200569	0	0	0	7.25462304409673	0	0	0	0.142247510668563	2.84495021337127	2.84495021337127	0	0	0	0	0	0	0.42674253200569	0.142247510668563	0.142247510668563	0
23862	41366	"Silberhohl"	51.908476	10.181276	25	"AWI"	25	-92	271	29	0	0.177777777777778	12.5333333333333	0.444444444444444	0.0888888888888889	0	0	0	0	7.91111111111111	0.266666666666667	0	0.977777777777778	0	0.0888888888888889	0	0	0	35.0222222222222	1.24444444444444	0	0	0	9.15555555555556	0	0.444444444444444	0	0.0888888888888889	0	0.266666666666667	0	0	0.0888888888888889	0	0	0	3.91111111111111	0	4.26666666666667	5.33333333333333	1.95555555555556	0	0	0	9.33333333333333	0.711111111111111	0	0	0.177777777777778	3.02222222222222	2.4	0	0	0	0	0	0	0	0.0888888888888889	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	35	"AWI"	35	-82	393	60	0.332225913621262	0	11.0741971207087	0.332225913621262	0.221483942414175	0	0	0	0	5.42635658914729	0.664451827242525	0.110741971207087	0.221483942414175	0	0.110741971207087	0	0	0	28.6821705426357	0.553709856035437	0	0	0	15.2823920265781	0	0.110741971207087	0	0.332225913621262	0	0	0	0.221483942414175	0	0.221483942414175	0	0	9.19158361018826	0	3.43300110741971	4.87264673311185	0	0	0	0	15.171650055371	0.332225913621262	0	0	0	2.10409745293466	0.8859357696567	0	0	0	0	0	0	0.110741971207087	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	45	"AWI"	45	-65	490	93	0.105708245243129	0.105708245243129	7.92811839323467	0.422832980972516	0	0	0	0	0	7.08245243128964	0.739957716701903	0	0.528541226215645	0	0	0	0	0	31.9238900634249	2.74841437632135	0	0	0	13.7420718816068	0	0	0	0.105708245243129	0	0	0.211416490486258	0	0	0	0	0	5.60253699788584	0	3.276955602537	5.70824524312896	0	0	0	0	15.0105708245243	0	0	0	0	3.38266384778013	1.05708245243129	0	0	0	0	0	0	0	0.317124735729387	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	55	"AWI"	55	-38	540	135	0.106837606837607	0.213675213675214	9.08119658119658	0.641025641025641	0.32051282051282	0	0	0	0	8.76068376068376	0.32051282051282	0	0.534188034188034	0	0	0	0	0	28.0982905982906	1.4957264957265	0	0.106837606837607	0	11.965811965812	0	0.106837606837607	0	0.106837606837607	0	0	0	0	0	0	0	0	5.44871794871795	0	2.45726495726496	7.69230769230769	2.56410256410256	0	0	0.106837606837607	12.8205128205128	0	0	0	0.106837606837607	3.63247863247863	2.99145299145299	0	0	0	0	0.106837606837607	0	0.213675213675214	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	65	"AWI"	65	-22	591	178	0	0.107296137339056	8.69098712446352	0.107296137339056	0.107296137339056	0	0.107296137339056	0	0	7.40343347639485	0.321888412017167	0	0.858369098712446	0	0	0	0	0	24.5708154506438	1.71673819742489	0	0	0	9.54935622317597	0	0.107296137339056	0	0.107296137339056	0	0.214592274678112	0	0	7.93991416309013	0	0	0	3.43347639484979	0	5.04291845493562	5.25751072961373	0	0	0	0	17.7038626609442	0	0	0	0	3.43347639484979	3.21888412017167	0	0	0	0	0	0	0	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	75	"AWI"	75	-8	659	218	0	0	12.0582120582121	0.51975051975052	0.103950103950104	0	0	0	0	6.65280665280665	1.14345114345114	0	0.415800415800416	0	0.207900207900208	0	0	0	30.2494802494802	1.45530145530146	0	0	0	10.6029106029106	0	0.207900207900208	0	0	0	0.103950103950104	0	0	0	0	0	0	5.1975051975052	0	3.11850311850312	6.96465696465696	0	0	0	0	14.6569646569647	0	0	0	0	2.91060291060291	3.43035343035343	0	0	0	0	0	0	0	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	85	"AWI"	85	3	740	254	0	0	9.50226244343891	0.565610859728507	0.339366515837104	0	0.113122171945701	0	0	7.46606334841629	1.13122171945701	0	0.226244343891403	0	0.113122171945701	0	0	0	24.6606334841629	1.92307692307692	0	0.226244343891403	0	11.9909502262443	0	0.226244343891403	0	0	0	0.565610859728507	0	0	0	0	0	0	6.10859728506787	0	5.65610859728507	6.56108597285068	3.16742081447964	0	0	0	12.89592760181	0	0	0	0	2.71493212669683	3.73303167420814	0	0	0	0	0	0	0.113122171945701	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	95	"AWI"	95	38	778	296	0.110987791342952	0	10.2108768035516	0.887902330743618	0	0	0.110987791342952	0	0	7.88013318534961	0.776914539400666	0	0.443951165371809	0	0.110987791342952	0	0	0	27.6359600443951	1.66481687014428	0	0	0	11.9866814650388	0	0	0.332963374028857	0	0	0	0	0	0.110987791342952	0	0	0	4.32852386237514	0	5.21642619311876	7.4361820199778	0	0	0	0	15.4273029966704	0.554938956714761	0	0	0.221975582685905	2.330743618202	1.55382907880133	0	0	0	0	0	0	0.554938956714761	0.110987791342952	0	0
