"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Olea"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3416	4427	"Lac Saint Léger"	44.42	6.33639	5	"AWI"	5	929	1111	1019	0.503778337531486	0	0	0.251889168765743	0.251889168765743	0	0.503778337531486	0	0.251889168765743	0.755667506297229	0.755667506297229	0	0	0	0	0.251889168765743	0	0.503778337531486	1.51133501259446	43.0730478589421	0.251889168765743	0.251889168765743	0	0	0	0.251889168765743	0	0	2.26700251889169	0	0	0	0	0	0.503778337531486	0	0	1.25944584382872	0	0.503778337531486	32.9974811083123	0	1.25944584382872	8.06045340050378	0	2.77078085642317	0	0	0	0	0	0.503778337531486	0	0.251889168765743	0	0	0	0	0	0	0.251889168765743	0	0	0
3416	4427	"Lac Saint Léger"	44.42	6.33639	10	"AWI"	10	943	1168	1043	0.510204081632653	0.510204081632653	0.510204081632653	0	0	0	1.53061224489796	0	1.02040816326531	0.510204081632653	0	0	0	0	0	0	0	0	0	22.9591836734694	0	0	0	0	0	0	1.02040816326531	0	2.55102040816327	0	0	0	0	0	0.510204081632653	0	0	0	0	0.510204081632653	52.5510204081633	0	1.02040816326531	8.16326530612245	1.02040816326531	5.10204081632653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3416	4427	"Lac Saint Léger"	44.42	6.33639	20	"AWI"	20	962	1311	1088	0.934579439252336	0	0.623052959501558	0.934579439252336	0	0	0.934579439252336	0	0.623052959501558	0.623052959501558	0	0	0	0.311526479750779	0	0	0	0.623052959501558	0.934579439252336	50.4672897196262	0.934579439252336	0	0	0	0	0	0.934579439252336	0	2.49221183800623	0	0	0.311526479750779	0	0	0.934579439252336	0	0	0.311526479750779	0	0.311526479750779	11.5264797507788	0	4.04984423676012	13.0841121495327	0.311526479750779	7.16510903426791	0	0	0	0	0	0.311526479750779	0	0.311526479750779	0	0	0	0	0	0	0	0	0	0
3416	4427	"Lac Saint Léger"	44.42	6.33639	30	"AWI"	30	1004	1370	1144	1.96560196560197	0	0.245700245700246	0	1.47420147420147	0	0	0	0	0	0	0	0	0.245700245700246	0	0	0	0.737100737100737	0.245700245700246	68.7960687960688	0	0	0	0	0	0	1.47420147420147	0	0	0	0	0.245700245700246	0	0	0	0	0	0	0	0.737100737100737	18.1818181818182	0	0.737100737100737	1.47420147420147	0.245700245700246	2.21130221130221	0	0	0	0	0	0.491400491400491	0.245700245700246	0	0	0	0	0	0	0	0	0.245700245700246	0	0
3416	4427	"Lac Saint Léger"	44.42	6.33639	40	"AWI"	40	1028	1471	1196	4.13793103448276	0	0.689655172413793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.3103448275862	0	0	0	0	0	0	0.689655172413793	0	0	0	0	0	0	0	0	0	0	0	0	0	46.2068965517241	0	0.689655172413793	0	0	8.27586206896552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3416	4427	"Lac Saint Léger"	44.42	6.33639	50	"AWI"	50	1074	1518	1254	2.65957446808511	0	0	0	0	0	0	0	0	0	0	0	0	0.531914893617021	0	0.531914893617021	0	0	0	13.2978723404255	0	0	0	0	0	0	1.06382978723404	0	0.531914893617021	0	0	0	0	0	0	0	0	0	0	0	69.1489361702128	0	0	4.25531914893617	0	7.4468085106383	0	0	0	0	0	0.531914893617021	0	0	0	0	0	0	0	0	0	0	0	0
3416	4427	"Lac Saint Léger"	44.42	6.33639	60	"AWI"	60	1101	1597	1311	3.24324324324324	0.540540540540541	3.24324324324324	0	1.08108108108108	0	1.62162162162162	0	0.540540540540541	0	0	0	0	0	0	0	0	0.540540540540541	1.08108108108108	6.48648648648649	0.540540540540541	0	0	0	0	0	2.16216216216216	0.540540540540541	0	0	0	0	0	0	0.540540540540541	0	0	0	0	1.62162162162162	54.0540540540541	0	3.78378378378378	0	1.62162162162162	14.5945945945946	0	0	0	0	0	1.08108108108108	0	0	0	0	0	0	0.540540540540541	0.540540540540541	0	0	0	0
3416	4427	"Lac Saint Léger"	44.42	6.33639	70	"AWI"	70	1155	1647	1367	9.82142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892857142857143	19.6428571428571	0	0	0	0	0	0	0	0	0	0	0	0.892857142857143	0	0	0	0	0	0	0	2.67857142857143	57.1428571428571	0	0	3.57142857142857	0	5.35714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3416	4427	"Lac Saint Léger"	44.42	6.33639	80	"AWI"	80	1188	1720	1424	1.68539325842697	0	0	0	0	0	0.561797752808989	0	0	0	0	0	0	0	0	0	0	0	0	25.8426966292135	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561797752808989	0	0	0	0	0	0	67.4157303370787	0	0.561797752808989	0	0.561797752808989	2.80898876404494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3416	4427	"Lac Saint Léger"	44.42	6.33639	90	"AWI"	90	1250	1766	1481	6.06060606060606	0	0.757575757575758	0	0	0	0.757575757575758	0	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0.757575757575758	0	0	0	0	0	0.757575757575758	0	0	0	0	0	0	0	0	0	0	0	0	0.757575757575758	62.1212121212121	0	0.757575757575758	2.27272727272727	0	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3416	4427	"Lac Saint Léger"	44.42	6.33639	100	"AWI"	100	1285	1837	1538	6.48648648648649	1.08108108108108	1.62162162162162	0.540540540540541	0	0	0	0	1.08108108108108	0	0	0	0	0	0	0	0	0.540540540540541	0	29.1891891891892	0	0	0	0	0	0	1.62162162162162	0	0	0	0	0	0	0	0	0	0	0	0	0.540540540540541	45.4054054054054	0	0	3.78378378378378	0.540540540540541	7.56756756756757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
