"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
14604	22894	"Steregoiu"	47.807814	23.540158	96.5	"AWI"	96.5	2554	3332	3000.5	0	0	66	1	0	0	0	0	8	0	0	0	0	0	0	0	54	50	0	0	0	0	199	0	0	0	0	0	0	0	0	32	14	6	0	0	0	0	51	0	0	0	0	0	1	0	0	0	0	2	14	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	98.5	"AWI"	98.5	2601	3383	3057	0	3	52	2	2	0	6	0	11	0	0	0	0	0	0	0	67	92	0	0	0	1	130	1	0	0	0	1	0	0	0	34	25	7	0	0	0	0	44	0	0	0	0	0	4	0	0	0	0	2	35	3	0
14604	22894	"Steregoiu"	47.807814	23.540158	101	"AWI"	101	2746	3415	3123	0	0	45	1	0	0	8	0	9	0	0	0	0	0	0	0	57	32	0	0	0	0	167	3	0	0	0	0	0	0	0	39	35	3	0	0	0	0	65	0	0	0	0	0	4	0	0	0	1	4	34	4	0
14604	22894	"Steregoiu"	47.807814	23.540158	103	"AWI"	103	2861	3441	3173	1	0	50	3	0	0	1	0	8	0	0	0	0	0	0	0	35	27	0	0	0	0	175	1	0	0	0	0	0	0	0	47	75	7	0	0	0	0	35	0	0	0	0	0	0	0	0	0	1	2	27	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	105.5	"AWI"	105.5	2980.5	3486	3242	0	2	30	0	0	1	3	0	4	0	0	0	0	0	1	0	22	5	0	0	0	1	177	1	0	0	0	0	0	0	0	53	163	3	0	0	0	0	29	0	0	0	0	0	1	0	0	0	0	10	25	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	108	"AWI"	108	3060	3543	3318	0	0	27	0	0	0	3	0	7	0	0	0	0	0	0	0	54	3	0	0	0	1	189	3	0	0	0	0	0	0	0	53	90	3	0	0	0	0	29	0	0	0	0	1	0	0	0	0	0	6	31	1	0
14604	22894	"Steregoiu"	47.807814	23.540158	110	"AWI"	110	3133	3592	3380	0	0	37	1	2	0	5	0	4	1	0	0	0	0	0	0	61	8	0	0	0	0	153	3	0	0	0	0	0	0	0	58	76	3	0	0	0	0	46	0	0	0	0	0	1	0	0	0	0	8	28	1	0
14604	22894	"Steregoiu"	47.807814	23.540158	112.5	"AWI"	112.5	3211.5	3686	3456.5	0	1	25	1	3	0	12	0	13	0	0	0	0	0	0	0	130	8	0	0	0	0	72	6	0	0	0	0	0	0	0	70	107	4	0	0	0	0	44	0	0	0	1	0	1	0	0	0	1	23	50	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	114.5	"AWI"	114.5	3251.5	3786	3518.5	0	1	21	1	7	1	8	0	5	0	0	0	0	0	0	0	132	6	0	0	1	0	57	9	0	0	0	0	0	0	0	43	125	7	0	0	0	0	33	0	0	0	0	0	1	0	0	1	1	16	43	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	116.3	"AWI"	116.3	3276.6	3894.9	3575.3	0	4	46	0	3	2	8	0	10	0	0	0	0	0	0	0	159	6	0	0	0	0	32	9	1	0	0	0	0	0	0	39	128	2	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	27	50	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	118	"AWI"	118	3294	4010	3627	0	6	28	2	3	0	6	0	19	0	0	0	0	0	0	0	162	0	0	0	0	0	15	16	0	0	0	0	0	0	0	28	136	1	0	0	0	0	47	0	0	0	1	0	0	0	0	0	0	24	63	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	120.5	"AWI"	120.5	3423	4059	3704	0	3	21	0	5	2	8	0	12	0	0	0	0	0	0	0	140	0	0	0	1	0	20	13	0	0	0	0	0	0	1	26	129	3	0	0	0	0	39	0	0	0	1	0	1	0	0	0	0	29	44	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	122.5	"AWI"	122.5	3523.5	4087	3769.5	0	4	33	1	4	1	9	0	7	0	0	0	0	0	0	0	102	6	0	0	0	0	67	3	0	0	0	0	0	0	0	54	112	4	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	20	23	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	125	"AWI"	125	3626	4145	3852	0	3	32	0	2	0	4	0	7	0	0	0	0	0	1	0	108	1	0	0	0	0	74	5	0	0	0	0	0	0	0	69	99	2	0	0	0	0	33	0	0	0	0	0	0	0	0	1	0	14	30	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	126.5	"AWI"	126.5	3666	4201.5	3900.5	0	6	28	0	1	1	6	0	9	0	0	0	0	0	0	0	76	5	0	0	0	0	115	4	0	0	0	0	0	0	0	62	92	2	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	19	35	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	128.5	"AWI"	128.5	3732	4294.5	3976	0	6	22	1	2	1	8	0	13	0	0	0	0	0	0	0	117	4	0	0	0	0	70	4	0	0	0	0	0	0	0	72	112	4	0	0	0	0	40	0	0	0	0	1	0	0	0	0	0	17	36	1	0
14604	22894	"Steregoiu"	47.807814	23.540158	130.5	"AWI"	130.5	3846	4410.5	4089.5	0	10	27	0	3	0	5	0	7	0	0	0	0	0	0	0	88	4	0	0	0	0	89	3	0	0	0	0	0	0	0	58	108	1	0	0	0	0	42	0	0	0	0	0	0	0	0	0	1	19	31	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	133	"AWI"	133	3919	4682	4226	0	6	28	1	2	0	8	0	13	0	0	0	0	0	0	0	183	2	0	0	0	0	34	10	0	0	0	0	0	0	0	35	102	6	0	0	0	0	63	0	1	0	1	0	1	0	0	0	0	23	61	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	135.5	"AWI"	135.5	3962.5	5039	4353.5	0	3	20	0	1	1	5	0	8	1	0	0	0	0	1	0	142	2	0	0	0	0	54	5	0	0	0	0	0	0	0	34	103	2	0	0	0	0	43	0	0	0	0	0	2	0	0	0	1	18	39	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	137.5	"AWI"	137.5	3988	5332.5	4454.5	0	7	37	0	0	0	5	0	14	1	0	0	0	0	0	0	115	4	0	0	0	0	64	5	0	0	0	1	0	0	0	34	80	2	0	0	0	0	38	0	0	0	0	0	0	0	0	0	1	16	48	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	140	"AWI"	140	4125	5535	4634	0	0	24	1	6	0	5	0	8	0	0	0	0	0	0	0	140	0	0	0	0	0	24	9	0	0	0	0	0	0	0	26	141	6	0	0	0	0	38	0	0	0	1	0	0	1	0	0	1	4	60	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	142	"AWI"	142	4195	5683	4785	0	1	20	0	0	0	3	0	2	1	0	0	0	0	0	0	184	91	0	0	0	0	1	20	0	0	0	0	0	0	1	0	107	7	0	0	0	0	29	0	0	0	0	0	1	0	0	0	0	5	48	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	144	"AWI"	144	4255	5845	4946	0	3	21	0	1	0	6	0	8	0	0	0	0	0	0	0	176	22	0	0	0	0	1	27	0	0	0	0	0	0	0	0	92	4	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	35	63	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	146.5	"AWI"	146.5	4306	6196	5131	0	0	23	0	1	0	2	0	2	0	0	0	0	0	1	0	105	108	0	0	1	1	1	15	0	0	0	0	0	0	0	0	81	3	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	8	48	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	149	"AWI"	149	4410	6455	5301	0	1	20	2	2	0	5	0	4	0	0	0	0	0	1	0	150	49	0	0	0	0	0	12	0	0	0	0	0	0	0	0	131	3	0	0	0	0	34	0	0	0	1	0	0	0	0	0	0	16	52	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	151	"AWI"	151	4554	6507	5434	0	0	9	2	1	0	9	0	2	3	0	0	0	0	0	0	160	21	0	0	0	0	2	11	0	0	0	0	0	0	0	0	152	11	0	0	0	0	23	0	0	0	0	0	1	1	0	0	0	12	58	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	153.5	"AWI"	153.5	4674.5	6589	5613.5	0	1	19	1	0	0	5	0	7	0	0	0	0	0	0	0	203	3	0	0	0	0	2	4	0	0	0	1	0	0	0	0	137	7	0	0	0	0	15	0	0	0	1	0	0	1	0	0	1	6	71	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	155	"AWI"	155	4719	6658	5724	0	0	14	1	0	0	1	0	2	0	0	0	0	0	0	0	204	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	158	6	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	8	58	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	157.5	"AWI"	157.5	4802.5	6806	5898	0	2	19	0	0	0	0	0	7	0	0	0	0	0	0	0	214	5	0	0	0	0	0	10	0	0	0	0	0	0	0	1	152	7	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	11	38	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	160	"AWI"	160	5033	6877	6044	0	0	11	0	0	0	1	0	3	0	0	0	0	0	0	0	101	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	113	5	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	15	27	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	162	"AWI"	162	5178	6933	6176	0	1	12	0	0	0	2	0	5	0	0	0	0	0	0	0	216	1	0	0	0	2	2	3	0	0	0	0	0	0	0	0	155	9	0	0	0	0	18	0	0	0	0	0	0	1	0	0	1	10	41	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	167.5	"AWI"	167.5	5480.5	7184.5	6548	0	0	15	0	0	0	3	0	2	0	0	0	0	0	0	0	104	4	0	0	0	0	1	5	0	0	0	0	0	0	0	0	108	4	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	3	29	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	170	"AWI"	170	5820	7241	6697	0	0	16	0	0	0	3	0	1	0	0	0	0	0	0	0	136	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	72	6	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	10	35	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	172	"AWI"	172	6110	7266	6822	0	0	9	1	0	0	3	0	9	0	0	0	0	0	0	0	84	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	58	5	0	0	0	0	30	0	0	0	1	0	0	0	0	0	4	10	50	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	174.5	"AWI"	174.5	6392.5	7311.5	6987.5	0	1	12	1	1	0	5	0	5	1	0	0	0	0	0	0	158	2	0	0	0	1	5	19	0	0	0	0	0	0	0	0	124	10	0	0	0	0	47	0	0	0	3	0	0	0	0	0	0	14	47	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	176.5	"AWI"	176.5	6556	7369	7132	0	0	18	0	0	1	3	0	2	0	0	0	0	0	0	0	95	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	131	9	0	0	0	0	31	0	0	0	0	2	0	0	0	0	1	3	26	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	179	"AWI"	179	6659	7441	7224	0	0	15	1	2	1	2	0	8	2	0	0	0	0	0	0	145	13	0	0	0	0	3	3	0	0	0	0	0	0	0	4	130	9	0	0	0	0	36	0	0	0	0	0	1	1	0	0	0	5	60	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	181.5	"AWI"	181.5	6708.5	7491.5	7264.5	0	2	16	1	0	0	0	0	7	0	0	0	0	0	0	0	184	12	0	0	0	1	2	14	0	0	0	0	0	0	0	0	128	5	0	0	0	0	46	0	0	0	0	0	2	0	0	0	1	14	43	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	184	"AWI"	184	6745	7546	7296	0	0	13	0	0	0	3	0	5	1	0	0	0	0	0	0	190	10	0	0	0	0	1	5	0	0	0	0	0	0	0	0	110	3	0	0	0	0	13	0	0	0	0	0	0	0	0	0	1	5	56	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	186	"AWI"	186	6771	7599	7322	0	0	7	1	0	0	1	0	4	0	0	0	0	0	1	0	180	12	0	0	0	0	0	7	0	0	0	0	0	0	0	0	170	3	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	14	38	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	188	"AWI"	188	6811	7651	7346	0	2	16	0	2	0	1	0	7	0	0	0	0	0	0	0	243	66	0	0	0	0	1	18	0	0	0	0	0	0	0	0	208	3	0	0	0	0	42	0	0	0	0	1	0	1	0	0	0	30	63	0	1
