"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
16653	26429	"Miesberg"	47.64907	12.27363	80	"AWI"	80	4792	7599	6527	1.49377593360996	0.4149377593361	7.80082987551867	0	0	0	0	0.24896265560166	0	0	0.4149377593361	0	0	0	0	0	0	1.07883817427386	3.07053941908714	0	0	0.33195020746888	0	0	0	2.40663900414938	0	0	0	0	0	0	0	73.195020746888	4.64730290456432	0	0.16597510373444	0	0	0.24896265560166	0	0	0	0	0	0	0	0	0	0	0	1.16182572614108	0	3.3195020746888	0
16653	26429	"Miesberg"	47.64907	12.27363	90	"AWI"	90	5235	7788	6858	1.04166666666667	0.607638888888889	7.11805555555556	0	0	0	0	0.0868055555555556	0	0	1.47569444444444	0	0	0	0	0	0	6.07638888888889	0.954861111111111	0	0	1.5625	0	0.694444444444444	0	2.69097222222222	0	0	0	0	0	0	0	61.8923611111111	4.07986111111111	0	1.04166666666667	0	0	2.69097222222222	0	0	0	0	0	0	0	0	0	0	0	2.77777777777778	0	5.12152777777778	0.0868055555555556
16653	26429	"Miesberg"	47.64907	12.27363	100	"AWI"	100	5511	8198	7197	0.178890876565295	0.715563506261181	6.17173524150268	0	0	0.178890876565295	0	0.178890876565295	0	0	3.04114490161002	0	0.0894454382826476	0.0894454382826476	0	0	0	7.87119856887299	1.8783542039356	0	0	1.16279069767442	0	1.07334525939177	0	4.20393559928444	0	0	0	0	0	0	0	51.2522361359571	4.02504472271914	0	1.52057245080501	0	0	4.47227191413238	0	0	0	0	0	0.0894454382826476	0	0	0	0	0	3.93559928443649	0	7.87119856887299	0
16653	26429	"Miesberg"	47.64907	12.27363	110	"AWI"	110	6322	8318	7505	0.0938967136150235	1.50234741784038	6.3849765258216	0	0	0.28169014084507	0.0938967136150235	0.28169014084507	0	0	3.28638497652582	0	0	0	0	0	0	10.3286384976526	3.38028169014084	0	0	0.469483568075117	0	0.0938967136150235	0	7.32394366197183	0	0	0.0938967136150235	0	0	0	0	38.4037558685446	4.03755868544601	0	1.69014084507042	0	0	5.25821596244131	0	0	0	0	0	0.187793427230047	0	0	0	0	0	3.75586854460094	0	12.8638497652582	0.187793427230047
16653	26429	"Miesberg"	47.64907	12.27363	120	"AWI"	120	6711	8564	7851	0	0.555555555555556	8.33333333333333	0	0	0.185185185185185	0	0	0	0	3.05555555555556	0.0925925925925926	0	0	0	0	0	6.94444444444444	2.77777777777778	0	0	1.48148148148148	0	0	0	6.2962962962963	0	0	0	0	0	0	0	49.537037037037	3.24074074074074	0	1.2037037037037	0	0	5.92592592592593	0	0	0	0	0.185185185185185	0	0	0	0	0	0.0925925925925926	2.96296296296296	0	7.12962962962963	0
16653	26429	"Miesberg"	47.64907	12.27363	130	"AWI"	130	7195	8654	8138	0.1001001001001	0.500500500500501	8.60860860860861	0	0	0.2002002002002	0.1001001001001	0.2002002002002	0	0	3.8038038038038	0	0	0	0	0	0	11.4114114114114	3.3033033033033	0	0	0.700700700700701	0	0	0	6.30630630630631	0	0	0	0	0	0	0	35.2352352352352	3.2032032032032	0	1.3013013013013	0	0	5.80580580580581	0	0	0	0	0	0.1001001001001	0	0	0	0.1001001001001	0	3.4034034034034	0	15.6156156156156	0
16653	26429	"Miesberg"	47.64907	12.27363	140	"AWI"	140	7475	8837	8462	0.0708215297450425	0.424929178470255	4.39093484419263	0	0	0.354107648725212	0.0708215297450425	0.141643059490085	0	0	4.95750708215297	0	0.0708215297450425	0	0	0	0	6.09065155807365	1.8413597733711	0	0	0.637393767705382	0	0.0708215297450425	0	4.6742209631728	0	0	0	0	0	0	0	46.1048158640227	5.45325779036827	0	0.84985835694051	0	0	4.39093484419263	0	0	0	0.0708215297450425	0.0708215297450425	0.0708215297450425	0	0	0	0.141643059490085	0.141643059490085	2.26628895184136	0	16.5722379603399	0.0708215297450425
16653	26429	"Miesberg"	47.64907	12.27363	150	"AWI"	150	8361	8892	8706	0.0700770847932726	1.12123335669236	7.28801681850035	0	0	0.840925017519271	0.140154169586545	0.210231254379818	0	0	5.32585844428872	0	0	0	0	0	0	12.6839523475823	0.0700770847932726	0	0	4.3447792571829	0	0	0	2.66292922214436	0	0.0700770847932726	0	0	0	0	0	37.5613174491941	5.81639803784163	0	1.12123335669236	0	0	3.78416257883672	0	0	0	0	0	0	0	0	0	0.210231254379818	0.0700770847932726	3.92431674842327	0	12.6839523475823	0
16653	26429	"Miesberg"	47.64907	12.27363	160	"AWI"	160	8777	9296	8964	0.1669449081803	0.918196994991653	5.59265442404007	0	0	0	0.1669449081803	0.0834724540901502	0	0	4.25709515859766	0	0	0	0	0	0	10.1001669449082	0.417362270450751	0	0	0	0	0.0834724540901502	0	2.25375626043406	0	0.0834724540901502	0	0	0	0	0	46.9949916527546	5.00834724540902	0	0.751252086811352	0	0	6.92821368948247	0	0	0	0	0	0	0	0	0	0.250417362270451	0	4.50751252086811	0	11.4357262103506	0
16653	26429	"Miesberg"	47.64907	12.27363	170	"AWI"	170	8877	9430	9127	0	0.927487352445194	5.56492411467116	0	0	0	0	0.252951096121417	0	0	6.070826306914	0	0	0.0843170320404722	0	0	0	18.6340640809444	2.52951096121417	0	0	2.61382799325464	0	0	0	4.30016863406408	0	0	0	0	0	0	0.0843170320404722	30.185497470489	5.56492411467116	0	1.26475548060708	0	0	3.96290050590219	0.168634064080944	0	0	0	0	0	0	0	0	0	0	4.63743676222597	0	13.0691399662732	0.0843170320404722
