"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
16656	26435	"Egelsee"	47.61312	12.17047	30	"AWI"	30	-3	680	235	3.46820809248555	0.192678227360308	19.1714836223507	0	0.481695568400771	0	0.192678227360308	0	5.29865125240848	0	0.192678227360308	0	0	0	0.192678227360308	0	0	0	3.3718689788054	0.0963391136801541	6.16570327552987	0	0	0.289017341040462	0	15.9922928709056	0	0.385356454720617	0	0	0	0.0963391136801541	2.40847784200385	0	0.770712909441233	0.0963391136801541	0	0	0	0	13.0057803468208	0	0	19.1714836223507	0	0	3.3718689788054	0	0.192678227360308	0	0.0963391136801541	2.98651252408478	0.674373795761079	0.0963391136801541	0	0	0	0	0	0.0963391136801541	0.674373795761079	0.770712909441233	0
16656	26435	"Egelsee"	47.61312	12.17047	40	"AWI"	40	11	909	318	6.46551724137931	0.323275862068966	10.4525862068966	0.323275862068966	0.646551724137931	0	0.538793103448276	0	5.81896551724138	0	0	0	0	0	0.107758620689655	0	0	0	4.0948275862069	0	6.89655172413793	0	0	0	0	15.0862068965517	0	0.21551724137931	0	0	0	0.21551724137931	4.41810344827586	0	0.646551724137931	0	0	0	0	0	19.2887931034483	0	0	16.4870689655172	0	0	2.90948275862069	0	0.431034482758621	0	0	2.69396551724138	0.21551724137931	0	0	0	0	0	0	0	0.323275862068966	1.40086206896552	0
16656	26435	"Egelsee"	47.61312	12.17047	50	"AWI"	50	45	1102	405	4.94958753437214	0	10.3574702108158	0	0.458295142071494	0.0916590284142988	0.0916590284142988	0	7.6993583868011	0	0.183318056828598	0	0.0916590284142988	0	0.0916590284142988	0.274977085242896	0	0	4.58295142071494	0	5.86617781851512	0	0	0	0	23.3730522456462	0	0.366636113657195	0	0	0	0.183318056828598	2.74977085242896	0	0.549954170485793	0	0	0	0	0	15.1237396883593	0	0	13.0155820348304	0	0	4.94958753437214	0	0.0916590284142988	0	0.183318056828598	2.56645279560037	0.549954170485793	0.0916590284142988	0	0	0.0916590284142988	0	0	0	0.274977085242896	1.09990834097159	0
16656	26435	"Egelsee"	47.61312	12.17047	60	"AWI"	60	118	1166	510	4.03225806451613	0.32258064516129	9.35483870967742	0.241935483870968	0.241935483870968	0.0806451612903226	0	0	5.56451612903226	0	0	0	0	0	0.32258064516129	0	0	0	4.19354838709677	0	6.53225806451613	0	0	0.161290322580645	0	21.6129032258065	0	0.0806451612903226	0.0806451612903226	0	0	0.0806451612903226	3.54838709677419	0	0.241935483870968	0	0	0	0	0	11.2096774193548	11.6129032258065	0	12.1774193548387	0	0	5	0	0.161290322580645	0	0.0806451612903226	1.69354838709677	0.483870967741935	0	0	0	0.161290322580645	0	0	0	0.161290322580645	0.564516129032258	0
16656	26435	"Egelsee"	47.61312	12.17047	70	"AWI"	70	164	1246	619	3.89948006932409	0.173310225303293	9.61871750433276	0	0.259965337954939	0	0	0	6.67244367417678	0	0.0866551126516464	0	0	0	0.0866551126516464	0	0	0.0866551126516464	4.8526863084922	0	4.59272097053726	0	0	0.346620450606586	0	22.4436741767764	0.173310225303293	0.0866551126516464	0	0	0	0.259965337954939	2.77296360485269	0	0.519930675909879	0	0	0	0	0	10.8318890814558	14.5580589254766	0	11.0918544194107	0	0	4.41941074523397	0	0	0	0	1.1265164644714	0.259965337954939	0	0	0	0	0	0	0	0.173310225303293	0.606585788561525	0
16656	26435	"Egelsee"	47.61312	12.17047	80	"AWI"	80	204	1324	724	6.01092896174863	0.182149362477231	12.0218579234973	0.182149362477231	0.182149362477231	0	0	0	7.74134790528233	0	0.0910746812386157	0	0	0	0	0	0	0.0910746812386157	3.18761384335155	0.0910746812386157	4.73588342440801	0	0	0	0	22.4043715846995	0	0.455373406193078	0	0	0	0.182149362477231	3.55191256830601	0	0.273224043715847	0	0	0	0	0	15.6648451730419	0	0	12.6593806921676	0	0	5.55555555555556	0	0	0	0.0910746812386157	1.63934426229508	0.819672131147541	0.455373406193078	0	0	0.273224043715847	0	0	0	0.273224043715847	1.183970856102	0
16656	26435	"Egelsee"	47.61312	12.17047	90	"AWI"	90	236	1448	829	3.81836945304438	0.206398348813209	13.6222910216718	0	0.206398348813209	0	0.103199174406605	0	6.6047471620227	0	0.206398348813209	0	0.103199174406605	0	0	0	0	0	5.67595459236326	0	5.15995872033024	0	0	0	0	24.6646026831785	0	0	0	0	0	0.206398348813209	2.99277605779154	0	0	0	0	0	0	0	13.0030959752322	0	0	12.0743034055728	0	0.103199174406605	7.32714138286894	0	0	0	0	1.96078431372549	0.206398348813209	0.206398348813209	0	0	0	0	0	0	0.309597523219814	1.23839009287926	0
16656	26435	"Egelsee"	47.61312	12.17047	100	"AWI"	100	325	1545	929	4.70487596236099	0	11.5483319076133	0.0855431993156544	0.342172797262618	0	0.342172797262618	0	7.10008554319931	0	0.342172797262618	0	0	0	0.0855431993156544	0	0	0	5.04704875962361	0	4.96150556030796	0	0	0.171086398631309	0	21.7279726261762	0	0	0	0	0	0.256629597946963	3.59281437125748	0	0.513259195893926	0	0	0	0	0	12.0615911035073	6.50128314798974	0	9.92301112061591	0	0	7.18562874251497	0	0	0	0.0855431993156544	1.71086398631309	0.427715996578272	0	0	0	0	0	0	0	0.171086398631309	1.11206159110351	0
16656	26435	"Egelsee"	47.61312	12.17047	110	"AWI"	110	481	1586	1030	4.41176470588235	0	11.4889705882353	0	0.367647058823529	0.0919117647058823	0	0	8.27205882352941	0	0.275735294117647	0	0	0	0	0	0	0	5.88235294117647	0.0919117647058823	5.05514705882353	0	0	0	0	28.7683823529412	0	0.183823529411765	0	0	0	0.183823529411765	3.40073529411765	0	0.367647058823529	0	0	0	0	0	8.82352941176471	0	0	11.1213235294118	0	0	7.90441176470588	0	0	0	0	1.37867647058824	0.551470588235294	0	0	0	0.275735294117647	0	0	0	0.183823529411765	0.919117647058824	0
16656	26435	"Egelsee"	47.61312	12.17047	120	"AWI"	120	587	1633	1138	2.94117647058824	0.101419878296146	9.63488843813387	0	0.101419878296146	0	0	0	7.09939148073022	0	0	0	0	0	0	0	0	0	8.01217038539554	0	4.05679513184584	0	0	0	0	29.1075050709939	0	0.304259634888438	0	0	0	0.709939148073022	3.34685598377282	0	0.202839756592292	0	0	0	0	0	10.6490872210953	0	0	9.73630831643002	0	0	9.93914807302231	0	0	0	0.101419878296146	1.41987829614604	0.405679513184584	0	0	0	0.101419878296146	0	0	0.101419878296146	0.101419878296146	1.72413793103448	0.101419878296146
