"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Myrica"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26123	45329	"Morttjern"	59.05972	11.61778	1238	"AWI"	1238	1506	2589	2150	0	0	71	1	0	0	0	0	0	173	0	0	0	0	38	0	0	0	0	1	0	0	1	4	1	0	0	3	0	37	0	0	1	0	4	186	0	0	0	8	0	0	38	0	0	0	0	0	0	1	1	0	4	3	7	0
26123	45329	"Morttjern"	59.05972	11.61778	1246	"AWI"	1246	1868	2710	2363	0	1	63	0	0	0	0	0	0	226	0	0	0	0	46	0	0	0	0	0	0	0	1	3	0	0	0	4	0	37	0	0	0	2	3	197	0	0	0	14	0	0	36	0	0	0	0	0	0	0	0	0	1	6	3	0
26123	45329	"Morttjern"	59.05972	11.61778	1254	"AWI"	1254	2247	2841	2572	0	0	72	0	0	0	0	0	0	211	0	0	0	0	24	0	8	0	0	0	0	1	1	1	0	0	0	1	0	33	0	0	1	4	1	176	0	0	0	13	0	1	31	0	0	0	0	0	0	0	0	0	3	3	6	0
26123	45329	"Morttjern"	59.05972	11.61778	1262	"AWI"	1262	2464	3038	2776	0	1	77	0	0	0	0	0	0	191	0	0	0	0	22	0	0	0	0	0	0	0	2	5	0	0	0	4	0	9	0	0	3	0	2	174	0	0	0	8	0	0	30	0	0	0	0	0	0	1	0	0	1	2	6	0
26123	45329	"Morttjern"	59.05972	11.61778	1270	"AWI"	1270	2560	3398	2919	0	0	78	1	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	1	3	0	8	0	3	0	1	0	0	6	0	0	147	0	0	0	12	0	0	39	0	0	0	0	0	0	1	0	0	0	2	3	0
26123	45329	"Morttjern"	59.05972	11.61778	1278	"AWI"	1278	2682	3605	3098	0	0	78	0	0	0	0	0	0	0	0	0	0	0	29	0	5	0	0	0	0	2	2	8	0	0	0	4	0	0	0	0	1	0	0	212	0	0	0	19	0	0	44	0	0	0	0	0	0	1	1	0	10	2	6	0
26123	45329	"Morttjern"	59.05972	11.61778	1286	"AWI"	1286	2834	3778	3280	0	0	97	0	0	0	0	0	0	194	0	0	0	0	46	0	0	0	0	0	0	0	0	7	0	0	0	8	0	1	0	0	2	3	1	176	0	0	0	10	0	0	54	0	0	0	0	0	0	3	0	0	5	5	4	0
26123	45329	"Morttjern"	59.05972	11.61778	1294	"AWI"	1294	2972	3950	3455	0	0	83	0	0	0	0	0	0	187	0	0	0	0	30	0	0	0	0	0	0	0	3	10	0	9	1	0	0	1	0	0	0	1	0	223	0	0	0	19	0	0	60	0	0	0	0	0	0	2	0	0	6	8	5	0
26123	45329	"Morttjern"	59.05972	11.61778	1302	"AWI"	1302	3121	4128	3627	0	0	73	2	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	1	0	8	0	0	2	2	0	0	0	0	2	0	0	227	0	0	0	13	0	0	28	0	0	1	0	0	0	0	0	0	2	7	4	0
26123	45329	"Morttjern"	59.05972	11.61778	1310	"AWI"	1310	3276	4300	3810	0	1	125	1	0	0	0	0	0	317	0	0	0	0	27	0	4	0	0	0	0	0	3	6	0	0	0	3	0	0	0	0	3	2	0	220	0	0	0	19	0	0	47	0	4	0	0	0	0	0	0	0	5	5	3	0
26123	45329	"Morttjern"	59.05972	11.61778	1318	"AWI"	1318	3472	4424	3982	0	0	76	0	0	0	0	0	0	197	0	0	0	0	34	0	0	0	0	0	0	0	3	9	0	0	0	0	0	1	0	0	0	1	0	147	0	0	0	20	0	0	47	0	0	0	0	0	0	0	0	0	10	3	2	0
26123	45329	"Morttjern"	59.05972	11.61778	1326	"AWI"	1326	3661	4550	4156	0	0	93	0	0	0	0	0	0	182	0	0	0	0	42	0	4	0	0	0	0	1	2	3	0	0	0	1	0	2	0	0	3	0	0	167	0	0	0	17	0	0	33	0	0	0	0	0	0	1	0	0	10	2	1	0
26123	45329	"Morttjern"	59.05972	11.61778	1334	"AWI"	1334	3884	4663	4317	0	0	86	0	0	0	0	0	0	221	0	0	0	0	56	0	0	0	0	0	0	1	2	8	0	0	0	3	0	0	0	0	0	0	0	135	0	0	0	19	0	1	55	0	0	0	0	0	0	2	2	0	8	7	5	0
26123	45329	"Morttjern"	59.05972	11.61778	1342	"AWI"	1342	4118	4758	4483	0	0	116	2	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	234	0	0	0	19	0	0	56	0	0	0	0	0	0	0	2	0	3	4	3	0
26123	45329	"Morttjern"	59.05972	11.61778	1350	"AWI"	1350	4417	4836	4637	0	0	110	0	0	0	0	0	0	0	0	0	0	0	35	0	3	0	0	0	0	0	1	4	0	0	0	6	0	0	0	0	2	0	0	175	0	0	0	34	0	0	49	0	0	0	0	0	0	0	0	0	9	7	2	0
26123	45329	"Morttjern"	59.05972	11.61778	1358	"AWI"	1358	4522	5181	4818	0	0	83	0	0	1	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	1	7	0	0	0	5	0	0	0	0	1	0	0	182	0	0	0	14	0	0	65	0	0	0	0	0	0	0	0	0	7	12	4	0
26123	45329	"Morttjern"	59.05972	11.61778	1366	"AWI"	1366	4654	5402	5004	0	0	80	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	10	0	0	0	4	0	0	0	0	0	0	0	189	0	0	0	12	0	0	45	0	0	0	0	0	0	0	0	0	8	17	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1374	"AWI"	1374	4810	5580	5196	0	0	100	0	0	0	0	0	0	0	0	0	0	0	38	0	3	0	0	0	0	0	1	8	0	0	0	9	0	0	0	0	1	0	0	180	0	0	0	17	0	0	39	0	0	0	0	0	0	1	0	0	11	9	4	0
26123	45329	"Morttjern"	59.05972	11.61778	1382	"AWI"	1382	4994	5730	5397	0	0	105	0	0	0	0	0	0	217	0	0	0	0	45	0	2	0	0	0	0	2	1	4	0	0	0	5	0	0	0	0	2	0	0	132	0	0	0	12	0	0	37	0	0	0	0	0	0	1	0	0	18	6	5	0
26123	45329	"Morttjern"	59.05972	11.61778	1390	"AWI"	1390	5178	5849	5588	0	0	126	0	0	1	0	0	0	164	0	0	0	0	33	0	3	0	0	0	0	1	1	6	0	0	0	0	0	1	0	0	0	0	0	191	0	0	0	16	0	0	33	0	0	0	0	0	0	0	0	0	9	2	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1398	"AWI"	1398	5538	5939	5743	0	0	81	0	0	0	0	0	0	0	0	0	0	0	65	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	8	0	0	34	0	0	0	0	0	0	1	0	0	12	7	1	0
26123	45329	"Morttjern"	59.05972	11.61778	1406	"AWI"	1406	5745	6210	5942	0	0	88	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	0	0	235	0	0	0	20	0	0	54	0	0	0	0	0	0	0	0	0	13	11	1	0
26123	45329	"Morttjern"	59.05972	11.61778	1414	"AWI"	1414	5864	6548	6142	0	0	120	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	11	0	0	51	0	0	0	0	0	0	0	0	0	26	26	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1422	"AWI"	1422	5986	6790	6348	0	0	92	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	1	6	0	0	0	3	1	0	0	0	1	0	1	194	0	0	0	26	0	0	38	0	0	0	0	0	0	1	0	1	17	38	1	0
26123	45329	"Morttjern"	59.05972	11.61778	1430	"AWI"	1430	6125	6978	6568	0	0	119	0	0	1	0	0	0	189	0	0	0	0	47	0	0	0	0	0	0	0	0	7	0	0	1	3	0	0	0	0	1	0	0	214	0	0	0	9	0	0	24	0	0	1	0	0	0	1	0	0	10	24	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1438	"AWI"	1438	6382	7103	6784	0	0	111	0	0	1	0	0	0	175	0	0	0	0	75	0	0	0	0	0	0	0	1	7	0	0	0	1	0	0	0	1	2	0	0	143	0	0	0	15	0	0	29	0	0	0	0	0	0	0	0	0	16	29	1	0
26123	45329	"Morttjern"	59.05972	11.61778	1446	"AWI"	1446	6726	7223	6978	0	0	118	0	0	0	0	0	0	182	0	0	0	0	59	0	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	154	0	0	0	10	0	0	32	0	0	0	0	0	0	0	0	0	7	24	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1454	"AWI"	1454	6909	7429	7166	0	0	100	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	1	0	0	133	0	0	0	25	0	0	31	0	0	0	0	0	0	0	0	0	11	18	3	0
26123	45329	"Morttjern"	59.05972	11.61778	1462	"AWI"	1462	7023	7789	7328	0	0	94	0	0	0	0	0	0	260	0	0	0	0	86	0	2	0	0	0	0	0	0	4	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	21	0	0	37	0	0	0	0	0	0	0	0	0	1	26	1	0
26123	45329	"Morttjern"	59.05972	11.61778	1470	"AWI"	1470	7113	8031	7505	0	0	89	0	0	0	0	0	0	231	0	0	0	0	109	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	23	0	0	16	0	0	0	0	0	0	0	0	0	1	19	1	0
26123	45329	"Morttjern"	59.05972	11.61778	1478	"AWI"	1478	7255	8229	7697	0	0	75	0	0	1	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	192	0	0	0	34	0	0	19	0	0	0	0	0	0	1	0	0	0	17	1	0
26123	45329	"Morttjern"	59.05972	11.61778	1486	"AWI"	1486	7406	8426	7883	0	0	78	1	0	0	0	0	0	269	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	117	0	0	0	25	0	2	5	0	0	0	0	0	0	0	0	0	0	18	2	0
26123	45329	"Morttjern"	59.05972	11.61778	1494	"AWI"	1494	7564	8581	8075	0	0	92	0	0	0	0	0	0	284	0	0	0	0	66	0	3	0	0	0	0	0	0	2	0	0	0	3	0	1	0	0	0	0	0	143	0	0	0	22	0	0	12	0	0	0	0	0	0	0	0	0	0	20	1	0
26123	45329	"Morttjern"	59.05972	11.61778	1504	"AWI"	1504	7783	8785	8314	0	0	117	0	0	0	0	0	0	245	0	0	0	0	84	0	2	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	144	0	0	0	33	0	0	11	0	0	0	0	4	0	1	0	0	1	26	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1510	"AWI"	1510	7876	8904	8450	0	0	123	0	0	1	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	19	0	0	8	0	0	0	0	0	0	0	0	0	0	21	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1518	"AWI"	1518	8081	9007	8624	0	0	111	0	0	0	0	0	0	271	0	0	0	0	71	0	6	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	28	0	0	5	0	0	0	0	0	0	2	0	0	0	16	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1526	"AWI"	1526	8368	9120	8802	0	0	140	0	0	0	0	0	0	242	0	0	0	0	91	0	3	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	1	0	0	150	0	0	0	31	0	0	10	0	0	0	0	0	0	0	0	1	0	19	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1534	"AWI"	1534	8609	9230	8980	0	0	104	0	0	0	0	0	0	175	0	0	0	0	95	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	114	0	0	0	14	0	0	2	1	0	0	0	0	0	0	0	1	1	4	3	1
26123	45329	"Morttjern"	59.05972	11.61778	1542	"AWI"	1542	8784	9360	9127	0	0	11	0	0	0	0	0	0	270	0	0	0	0	108	0	4	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	1	0	0	193	0	0	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	15	2	0
26123	45329	"Morttjern"	59.05972	11.61778	1546	"AWI"	1546	8854	9430	9187	0	0	2	0	0	0	0	0	0	244	0	0	0	0	83	0	7	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	150	0	0	0	26	0	0	5	0	0	0	0	8	0	2	0	0	0	9	2	1
26123	45329	"Morttjern"	59.05972	11.61778	1550	"AWI"	1550	8904	9541	9240	0	0	5	0	0	0	0	0	0	216	0	0	0	0	79	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	243	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1558	"AWI"	1558	9033	9646	9361	0	0	2	0	0	0	0	0	0	212	0	0	0	0	83	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	1	0	0	0	0	0	0	0	0	0	4	2	1
26123	45329	"Morttjern"	59.05972	11.61778	1562	"AWI"	1562	9108	9704	9416	0	0	4	2	0	0	0	0	0	217	0	0	0	0	113	0	8	1	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	241	0	0	0	26	0	0	2	1	0	0	0	0	0	0	0	0	0	9	1	0
26123	45329	"Morttjern"	59.05972	11.61778	1566	"AWI"	1566	9188	9753	9472	0	0	8	0	0	0	0	0	0	292	0	0	0	0	128	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	295	0	0	0	33	0	0	8	0	0	0	0	0	0	0	0	0	0	13	0	1
26123	45329	"Morttjern"	59.05972	11.61778	1574	"AWI"	1574	9372	9854	9579	0	0	0	0	0	0	0	0	0	183	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	209	0	0	0	25	0	0	8	0	0	1	0	0	0	0	0	0	0	10	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1582	"AWI"	1582	9533	9964	9696	0	0	0	0	0	0	0	0	0	210	0	0	0	0	155	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	26	0	0	7	0	0	0	0	0	0	1	0	0	0	1	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1590	"AWI"	1590	9597	10171	9826	0	0	0	0	0	0	0	0	0	160	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	30	0	0	3	0	0	0	0	0	0	2	0	0	0	7	3	0
26123	45329	"Morttjern"	59.05972	11.61778	1598	"AWI"	1598	9693	10293	9962	0	0	0	0	0	0	0	0	0	196	0	0	0	0	137	0	7	1	0	0	0	0	0	1	0	0	0	4	0	2	0	0	1	0	0	279	0	0	0	33	0	0	3	0	0	0	0	0	0	1	0	0	0	7	0	2
26123	45329	"Morttjern"	59.05972	11.61778	1606	"AWI"	1606	9801	10419	10092	0	0	4	0	0	0	0	0	0	219	0	0	0	0	95	0	0	1	0	0	0	0	0	1	0	0	0	5	0	1	0	0	1	0	0	281	0	0	0	33	0	0	3	0	0	0	0	0	0	0	0	1	0	7	0	1
26123	45329	"Morttjern"	59.05972	11.61778	1614	"AWI"	1614	9925	10535	10218	0	0	0	0	0	0	0	0	0	255	0	0	0	0	139	0	11	5	0	0	0	0	0	0	0	0	0	6	0	2	0	0	2	0	0	0	0	0	0	30	0	0	1	0	0	0	0	0	0	3	0	1	0	11	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1622	"AWI"	1622	10088	10659	10352	0	0	0	1	0	0	0	0	0	0	0	0	0	0	90	0	10	4	0	0	0	0	0	0	0	0	0	27	0	0	1	0	1	0	0	0	0	0	0	38	0	0	1	0	0	1	21	0	0	1	0	0	0	3	3	0
26123	45329	"Morttjern"	59.05972	11.61778	1630	"AWI"	1630	10271	10823	10518	0	0	0	1	0	0	0	0	0	340	0	0	0	0	8	0	9	2	14	0	0	0	0	0	0	0	0	21	0	0	0	0	1	0	0	0	0	0	0	15	0	0	1	0	0	1	0	17	0	0	0	2	0	0	2	0
26123	45329	"Morttjern"	59.05972	11.61778	1634	"AWI"	1634	10420	10923	10645	0	0	0	0	0	0	0	4	0	330	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	4	4	0
26123	45329	"Morttjern"	59.05972	11.61778	1638	"AWI"	1638	10494	11115	10773	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	13	2	21	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	14	0	1	0	1	0	1	1	0
26123	45329	"Morttjern"	59.05972	11.61778	1642	"AWI"	1642	10553	11294	10875	1	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	14	4	33	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	18	0	0	0	0	0	2	10	0
26123	45329	"Morttjern"	59.05972	11.61778	1646	"AWI"	1646	10600	11444	10954	0	0	0	0	0	0	0	3	0	351	0	0	0	0	0	1	12	6	25	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	1	0	0	1	0	2	1	0
26123	45329	"Morttjern"	59.05972	11.61778	1656	"AWI"	1656	10727	11798	11158	0	0	0	5	0	0	1	17	0	308	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	28	0	0	0	0	0	0	23	0
