"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"	"Zygophyllaceae"
23495	40569	"Bibersee"	47.20675	8.46541	110	"AWI"	110	2811	3104	2986	42	1	109	0	0	0	1	3	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	16	0	0	0	0	0	124	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	115	"AWI"	115	2844	3171	3024	66	0	96	0	0	0	0	1	0	0	37	0	0	0	0	0	0	0	0	0	0	1	0	0	71	0	0	28	0	0	0	0	0	96	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	120	"AWI"	120	2877	3196	3051	53	1	353	1	0	0	0	4	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	95	0	0	0	0	0	195	0	27	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	31	0	0	0	0	0	0	6	0	0	82	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	1	5	1	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	125	"AWI"	125	2896	3228	3078	40	0	200	0	0	0	0	1	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	49	0	0	0	0	0	135	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	44	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	130	"AWI"	130	2925	3259	3105	26	2	149	0	0	0	0	1	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	26	0	0	0	0	0	150	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	135	"AWI"	135	2957	3282	3131	38	0	0	0	0	0	0	2	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	37	0	0	0	0	0	103	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	140	"AWI"	140	2981	3313	3156	35	1	293	0	0	0	0	2	0	0	50	0	1	0	0	0	0	0	0	0	0	0	0	0	185	0	0	105	0	0	0	0	0	256	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	4	0	0	88	0	0	1	0	1	0	9	0	0	0	0	0	0	0	1	2	6	2	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	145	"AWI"	145	3006	3338	3181	38	1	157	0	0	0	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	41	0	0	0	0	0	144	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	48	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	150	"AWI"	150	3021	3372	3206	36	0	141	0	0	0	0	4	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	35	0	0	0	0	0	126	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	6	1	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	155	"AWI"	155	3060	3393	3233	40	2	185	0	0	0	0	2	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	32	0	0	0	0	0	182	1	15	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16	0	0	0	0	0	0	1	0	0	50	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	160	"AWI"	160	3086	3418	3258	32	1	363	0	0	0	0	4	0	0	37	0	2	0	0	0	0	0	0	0	0	0	0	0	162	0	0	84	0	0	0	0	0	268	0	38	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	2	0	0	97	0	0	1	0	2	0	7	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	165	"AWI"	165	3123	3445	3284	49	2	176	0	0	0	0	4	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	1	113	0	0	40	0	0	0	0	0	138	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	44	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	170	"AWI"	170	3147	3474	3311	27	0	197	0	0	0	0	3	0	0	43	0	1	0	0	0	0	0	0	0	0	0	0	0	118	0	0	54	0	0	0	0	0	85	0	32	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	0	1	0	0	64	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	175	"AWI"	175	3180	3505	3336	30	1	0	1	0	0	0	1	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	44	0	0	0	0	0	68	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	71	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	180	"AWI"	180	3225	3521	3361	34	1	307	0	0	0	0	7	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	0	169	0	0	56	1	0	0	0	0	75	0	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	2	0	0	97	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	1	3	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	185	"AWI"	185	3253	3543	3385	40	0	158	0	0	0	0	3	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	26	0	0	0	0	0	68	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
23495	40569	"Bibersee"	47.20675	8.46541	190	"AWI"	190	3299	3561	3407	43	1	166	0	0	0	0	2	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	89	0	0	28	0	0	0	0	0	82	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	195	"AWI"	195	3332	3584	3429	40	1	129	0	0	0	0	7	0	0	27	0	1	0	0	0	0	0	0	0	0	0	0	0	104	0	0	23	0	0	0	0	0	92	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	200	"AWI"	200	3368	3604	3464	55	0	131	0	0	0	0	9	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	1	62	0	0	0	0	0	137	2	45	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	205	"AWI"	205	3390	3646	3506	58	2	0	0	0	0	0	9	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	20	0	0	0	0	0	101	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	3	3	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	210	"AWI"	210	3428	3689	3546	37	0	109	0	0	0	0	2	0	0	21	0	0	1	0	0	0	0	0	0	0	0	0	0	105	0	0	12	0	0	0	0	0	102	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	122	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	215	"AWI"	215	3464	3712	3590	25	0	172	0	0	0	0	5	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	7	0	0	0	0	0	100	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	125	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	220	"AWI"	220	3491	3753	3627	44	2	189	0	0	0	0	10	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	22	0	0	0	0	0	114	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	1	0	0	105	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	5	4	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	225	"AWI"	225	3542	3776	3663	49	0	169	0	0	0	0	9	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	21	0	0	0	0	0	179	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	81	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	2	4	1	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	230	"AWI"	230	3567	3812	3702	66	1	203	0	0	0	0	14	0	0	18	0	2	0	0	0	0	0	0	0	0	0	0	0	92	0	0	9	0	0	0	0	0	132	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	45	0	0	0	0	1	0	3	0	0	0	0	0	1	0	1	1	3	1	0	0	1	0
23495	40569	"Bibersee"	47.20675	8.46541	235	"AWI"	235	3590	3837	3724	79	2	198	0	0	0	0	14	0	0	15	0	1	0	0	0	0	0	0	1	0	0	0	0	66	0	0	10	0	0	0	0	0	143	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	240	"AWI"	240	3612	3861	3743	61	0	259	0	0	0	0	9	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	10	0	0	0	0	0	109	0	23	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	37	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	2	0	0	1	0
23495	40569	"Bibersee"	47.20675	8.46541	245	"AWI"	245	3629	3886	3763	97	1	163	1	0	0	1	2	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	3	0	0	0	0	0	181	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	255	"AWI"	255	3670	3934	3803	180	3	258	0	0	0	1	2	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	51	0	0	0	0	0	198	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	1	0	0	28	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	16	7	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	260	"AWI"	260	3690	3955	3824	130	2	257	1	0	0	2	0	0	0	32	0	2	0	0	0	0	0	0	0	0	0	0	0	92	0	0	8	0	0	0	0	0	128	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	265	"AWI"	265	3708	3985	3844	165	2	387	0	0	0	3	3	0	0	27	0	1	0	0	0	0	0	0	0	0	0	0	0	162	0	0	13	0	0	0	0	0	309	2	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	23	11	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	270	"AWI"	270	3743	4002	3864	173	5	394	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	6	0	0	0	0	0	252	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	6	0	0	0	0	0	1	1	0	21	15	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	275	"AWI"	275	3763	4029	3886	172	7	339	0	1	0	3	3	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	8	0	0	0	0	0	174	1	39	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	1	0	0	54	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	16	15	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	280	"AWI"	280	3793	4051	3906	55	2	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	6	0	0	0	0	0	204	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	285	"AWI"	285	3827	4066	3929	56	4	177	0	0	0	1	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	17	0	0	0	0	0	100	0	25	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	5	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	290	"AWI"	290	3847	4095	3956	93	2	323	0	0	0	2	4	0	0	31	0	1	0	0	0	0	0	0	0	0	0	0	0	146	0	0	37	0	0	0	0	0	182	2	40	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	42	0	0	0	0	0	0	2	0	0	51	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	15	1	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	295	"AWI"	295	3868	4143	3982	90	0	0	0	0	0	0	1	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	75	0	0	29	0	0	0	0	0	102	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	4	4	1	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	300	"AWI"	300	3883	4205	4007	95	1	189	0	0	0	3	2	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	86	0	0	25	0	0	0	0	0	116	2	52	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	29	0	0	0	0	0	0	2	0	0	36	0	0	0	0	0	0	10	0	0	0	0	0	1	1	0	4	7	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	305	"AWI"	305	3910	4226	4040	90	1	0	0	0	0	1	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	23	0	0	0	0	0	86	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	310	"AWI"	310	3929	4252	4071	75	0	0	1	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	28	0	0	0	0	0	95	2	16	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	1	36	0	0	0	0	1	0	11	0	0	0	0	0	1	0	0	5	9	2	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	315	"AWI"	315	3948	4276	4099	49	3	126	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	8	0	0	0	0	0	47	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	320	"AWI"	320	3975	4308	4126	91	4	274	1	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	3	0	0	0	0	0	150	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	44	0	0	0	0	1	0	4	0	0	0	0	0	0	2	1	11	4	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	325	"AWI"	325	4003	4344	4155	77	3	165	0	0	0	2	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	71	0	0	10	0	0	0	0	0	130	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	10	6	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	330	"AWI"	330	4028	4366	4184	74	2	183	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	7	0	0	0	0	0	138	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	7	5	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	335	"AWI"	335	4055	4399	4214	90	4	101	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	7	0	0	0	0	0	153	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	5	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	337.5	"AWI"	337.5	4095.5	4416	4242.5	86	7	210	2	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	48	0	0	0	0	0	123	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	2	0	0	42	0	0	0	0	0	0	6	0	0	0	0	0	1	1	0	13	6	0	0	0	0	0
