"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Ulmus"
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	56.5	"AWI"	56.5	5880.5	6054	5963.5	0	3.04347826086957	0	0	0.434782608695652	0	0	6.08695652173913	0	0	0	0	0	25.6521739130435	0	23.9130434782609	0	0	0	0.434782608695652	0	0	0	0	0	0	3.47826086956522	0	0	8.26086956521739	0	13.4782608695652	0	0	15.2173913043478	0	0	0	0	0	0	0	0	0
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	58.5	"AWI"	58.5	5924	6132	6025	0.418410041841004	4.18410041841004	0	0.418410041841004	0.836820083682008	0	0	8.36820083682008	0	0	0	0	0	25.5230125523013	0	19.2468619246862	0	0	0.418410041841004	0	0	0	0	0	0	0	0	0	0	1.67364016736402	0	17.9916317991632	0	0	18.8284518828452	0	0	0	0	1.25523012552301	0	0	0	0.836820083682008
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	60.5	"AWI"	60.5	5948.5	6232.5	6085	0.363636363636364	5.09090909090909	0	0	0.363636363636364	0	0	4.36363636363636	0	0	0	0	0	16.7272727272727	0	22.5454545454545	25.0909090909091	0	0	0	0	0	0	0	0	0	0	0.363636363636364	0	6.54545454545455	0	0	0	0	16.7272727272727	0.363636363636364	0	0	0	0.363636363636364	0	0.363636363636364	0	0.727272727272727
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	62.5	"AWI"	62.5	5967	6344	6143	0	4.81927710843374	0	0	0.602409638554217	0	0	7.2289156626506	0	0	0	0	0	20.4819277108434	0	34.9397590361446	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2409638554217	0	0	0	0	17.4698795180723	0.602409638554217	0	1.20481927710843	0	0	0	0.602409638554217	0	1.80722891566265
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	64.5	"AWI"	64.5	5981.5	6461.5	6201	0	4.21686746987952	0	0	0	0	0	4.21686746987952	0	0	0	0	0	26.5060240963855	0	15.6626506024096	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2530120481928	0	12.6506024096386	0	0	22.289156626506	0	0	0	0	0	0	0.602409638554217	0	0.602409638554217
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	66.5	"AWI"	66.5	6025	6555.5	6264	0	5.82959641255605	0	0	0.896860986547085	0	2.24215246636771	8.07174887892377	0	0	0	0	0	21.0762331838565	0	30.0448430493274	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03587443946188	0	11.2107623318386	0	0	13.0044843049327	0	0	0	0	1.34529147982063	0	0	0	2.24215246636771
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	68.5	"AWI"	68.5	6156	6576	6343.5	0	2.64150943396226	0	0	0	0	0	7.92452830188679	0	0	0	0	0	20	0	21.8867924528302	27.9245283018868	0	0	0	0	0	0	0	0	0	0	0	0	2.64150943396226	0	0	0	0	14.7169811320755	0.377358490566038	0	0	0	0	0	0	0	1.88679245283019
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	70.5	"AWI"	70.5	6274	6604	6423	0	5.26315789473684	0	0	1.16959064327485	0	0	15.7894736842105	0	0	0	0	0	30.4093567251462	0	21.0526315789474	0	0	0	0.584795321637427	0	0	0	0	0	0	0	0	0	9.35672514619883	0	0	0	0	12.280701754386	0	0	0	0	1.75438596491228	0	0.584795321637427	0	1.75438596491228
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	72.5	"AWI"	72.5	6370.5	6646.5	6503	0	3.06122448979592	0	0	0.510204081632653	0	0	2.55102040816327	0	0	0	0	0	21.4285714285714	0	28.0612244897959	0	0	0	0	0	0	0.510204081632653	0	0	0	0	0	0	8.16326530612245	0	8.16326530612245	0	0	23.469387755102	0	0	0	0	2.04081632653061	0	0	0	2.04081632653061
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	74.5	"AWI"	74.5	6432.5	6735	6580.5	0	0.429184549356223	0	0	0.429184549356223	0	0	4.29184549356223	0	0	0	0	0	12.0171673819742	0	27.4678111587983	0	0	0	0	0	0	0	0	0	0	0	0	0	17.1673819742489	0	0	0	0	28.3261802575107	0.429184549356223	0	0	0	1.28755364806867	0	0	0	8.15450643776824
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	76.5	"AWI"	76.5	6488.5	6838.5	6659.5	0	0.3690036900369	0	0	0.738007380073801	0	0	7.74907749077491	0	0	0	0	0	8.48708487084871	0	29.520295202952	0	0	0	0	0	0	0	0	0	0	0	0	0	18.450184501845	0	0	0	0	29.520295202952	0	0	0	0	0	0	0	0	5.16605166051661
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	78.5	"AWI"	78.5	6550	6964.5	6741	0	0.367647058823529	0	0	0.735294117647059	0	0	6.98529411764706	0	0	0	0	0	5.14705882352941	0	18.0147058823529	0	0	0	0	0	0	0	0	0	0.367647058823529	0	0	0	34.5588235294118	0	0	0	0	32.3529411764706	0	0	0	0	0	0	0	0	1.47058823529412
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	80.5	"AWI"	80.5	6584.5	7143	6818.5	0	0	0	0	0.423728813559322	0	0	20.7627118644068	0	0	0	0	0	7.6271186440678	0	13.5593220338983	0	0	0	0	0	0	0	0	0	0	0	0	0	21.6101694915254	0	0	0	0	30.5084745762712	0	0	0	0	0	0	0	0	5.50847457627119
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	82.5	"AWI"	82.5	6609	7344	6890.5	0	0.432900432900433	0	0	0.432900432900433	0	0	7.79220779220779	0	0	0	0	0	23.8095238095238	0	15.1515151515152	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1515151515152	0	0	0	0	31.1688311688312	0	0	0	0	0.432900432900433	0	0	0	5.62770562770563
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	84.5	"AWI"	84.5	6630.5	7548.5	6965.5	0	0.36231884057971	0	0	0.72463768115942	0	0	14.8550724637681	0	0	0	0	0	38.768115942029	0	19.2028985507246	0	0	0	0	0	0	0	0	0	0	0	0	0	5.43478260869565	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	0	3.98550724637681
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	86.5	"AWI"	86.5	6672	7712.5	7047	0	0	0	0	0.390625	0	0	2.734375	0	0	0	0	0	28.90625	0	20.3125	0	0	0	0	0	0	0	0	0	0	0	0	0	19.921875	0	0	0	0	23.828125	0.390625	0	0	0	0	0	0	0	3.515625
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	88.5	"AWI"	88.5	6759.5	7771	7149.5	0	0	0	0	0.404858299595142	0	0	3.64372469635628	0	0	0	0	0	16.1943319838057	0	50.2024291497976	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7165991902834	0	0	0	0	17.4089068825911	0	0	0	0	0.404858299595142	0	0	0	2.02429149797571
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	90.5	"AWI"	90.5	6816.5	7846.5	7259	0	0	0	0.364963503649635	0.364963503649635	0	0	11.3138686131387	0	0	0	0.364963503649635	0	18.2481751824818	0	47.4452554744526	0	0	0	0	0.364963503649635	0.364963503649635	0	0	0	0	0	0	0	5.47445255474453	0	0	0	0	15.3284671532847	0	0	0	0	0	0	0	0	0.364963503649635
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	92.5	"AWI"	92.5	6861	7950	7363.5	0	0	0	0	0	0	0	9.21501706484642	0	0	0	0	0	20.1365187713311	0	54.6075085324232	0	0	0	0	0	0.68259385665529	0	0	0	0	0	0	0	3.41296928327645	0	0	0	0	10.9215017064846	0.341296928327645	0	0	0	0	0	0	0	0.68259385665529
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	94.5	"AWI"	94.5	6894.5	8082	7460	0	0	0	0	0	0	0	4.79233226837061	0	0	0	0	0	13.4185303514377	0	64.2172523961661	0	0	0	0	0	0	0	0	0	0	1.59744408945687	0	0	3.83386581469649	0	0	0	0	8.62619808306709	0.958466453674121	0	0	0	0.319488817891374	0	0	0	2.23642172523962
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	96.5	"AWI"	96.5	6960	8215.5	7553	0	0	0.332225913621262	0	0.332225913621262	0	0	5.3156146179402	0	0	0	0	0	5.64784053156146	0	74.7508305647841	0	0	0	0	0	0	0	0	0	0	0	0	0	5.64784053156146	0	0	0	0	6.31229235880399	0	0	0	0	0.332225913621262	0	0	0	1.32890365448505
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	104.5	"AWI"	104.5	7301	8383.5	7991.5	0	0	0	0	0	0	0	26.3843648208469	0	0	0	0	0	24.4299674267101	0	21.1726384364821	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0977198697068	0	0	0	0	11.400651465798	0	0	0	0	3.58306188925081	0	0.325732899022801	0	2.60586319218241
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	112.5	"AWI"	112.5	8140.5	8523	8355	0	0	0	0	0.443458980044346	0	0	12.1951219512195	0	0	0	0	0	25.7206208425721	0	45.6762749445676	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77383592017738	0	0	0	0	9.75609756097561	0.221729490022173	0	0	0	0.665188470066519	0	0.221729490022173	0	3.32594235033259
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	120.5	"AWI"	120.5	8509	8933	8720	0	0	0	0	0.201612903225806	0	0	20.5645161290323	0	0	0	0	0	30.6451612903226	0	36.8951612903226	0	0	0	0	0	0	0	0	0	0	0	0	0	2.62096774193548	0	0	0	0	7.45967741935484	0	0	0	0	0.806451612903226	0	0	0	0.806451612903226
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	128.5	"AWI"	128.5	8742.5	9404	9062	0	0.215982721382289	0	0	0.431965442764579	0	0	13.3909287257019	0	0	0	0.215982721382289	0	11.0151187904968	0	47.732181425486	0	0	0	0	0.215982721382289	0	0	0	0	0	0	0	0	15.9827213822894	0	0	0	0	7.99136069114471	1.29589632829374	0	0	0	0.215982721382289	0	0	0	1.29589632829374
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	136.5	"AWI"	136.5	9090.5	9524.5	9451.5	0	0	0	0	0.20703933747412	0	0	10.1449275362319	0	0	0	0	0	22.360248447205	0	41.6149068322981	0	0	0	0	0	0	0	0	0	0	0.82815734989648	0.20703933747412	0	6.41821946169772	0	0	0	0	16.5631469979296	1.0351966873706	0	0	0	0.20703933747412	0	0	0	0.41407867494824
