"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
16670	26499	"Schönwies"	46.84652	11.01591	27.5	"AWI"	27.5	2720	3898.5	3372.5	1.2987012987013	0	20.7792207792208	0	0	0.38961038961039	0	2.07792207792208	0	0	0	0	0	0	0	0	0.38961038961039	21.4285714285714	0	0	0	0	1.81818181818182	0	0	0	0.25974025974026	0	0	0.12987012987013	0	0	0	0	14.6753246753247	34.025974025974	0	0	0	0	0	0.909090909090909	0	0	0	0	0	0.649350649350649	0.779220779220779	0	0	0.12987012987013	0.12987012987013	0	0	0	0.12987012987013	0
16670	26499	"Schönwies"	46.84652	11.01591	30	"AWI"	30	3113	4102	3674	0.518672199170124	0.103734439834025	18.8796680497925	0.20746887966805	0	1.03734439834025	0	0.622406639004149	0	0	0	0	0	0	0	0.20746887966805	0.622406639004149	24.0663900414938	0	0	0	0	0.933609958506224	0.103734439834025	0	0	0.20746887966805	0	0	0	0	0	0	0	6.12033195020747	20.5394190871369	0.103734439834025	23.5477178423236	0	0.20746887966805	0	0.622406639004149	0	0	0	0	0.103734439834025	0	0.933609958506224	0	0	0.103734439834025	0.103734439834025	0	0	0	0.103734439834025	0
16670	26499	"Schönwies"	46.84652	11.01591	32.5	"AWI"	32.5	3463	4195	3841.5	0.97799511002445	0	16.8704156479218	0	0	0.733496332518337	0	0.97799511002445	0	0	0	0	0	0	0	0	0.244498777506112	32.7628361858191	0	0	0	0	0.244498777506112	0.244498777506112	0	0	0.733496332518337	0	0.122249388753056	0	0	0	0	0.122249388753056	12.5916870415648	31.0513447432763	0	0	0	0.488997555012225	0	0.855745721271394	0.244498777506112	0	0	0	0	0	0	0	0	0.122249388753056	0.122249388753056	0	0	0	0.366748166259169	0.122249388753056
16670	26499	"Schönwies"	46.84652	11.01591	35	"AWI"	35	3652	4373	4017	0.612745098039216	0	19.7303921568627	0	0	0.122549019607843	0	1.59313725490196	0	0	0	0	0	0	0	0	0.857843137254902	28.0637254901961	0	0	0	0	0.980392156862745	0	0	0	0.122549019607843	0	0	0	0	0	0	0	17.4019607843137	28.5539215686274	0	0	0	0	0	0.612745098039216	0.245098039215686	0	0.122549019607843	0	0	0	0.122549019607843	0	0	0.612745098039216	0.122549019607843	0	0.122549019607843	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	37.5	"AWI"	37.5	3744.5	4722.5	4179.5	2.5028441410694	0	16.8373151308305	0	0	0.568828213879408	0	0.796359499431172	0	0	0	0	0	0	0	0	0.910125142207053	21.160409556314	0	0	0	0	0.796359499431172	0	0	0	1.02389078498294	0	0	0	0	0	0	0	20.5915813424346	32.4232081911263	0	0	0	0.227531285551763	0	0.68259385665529	0	0	0	0	0	0.227531285551763	0.910125142207053	0	0	0.113765642775882	0	0	0	0	0.227531285551763	0
16670	26499	"Schönwies"	46.84652	11.01591	40	"AWI"	40	3807	5151	4333	1.39720558882236	0	20.8582834331337	0.0998003992015968	0	0.399201596806387	0	0.598802395209581	0	0	0	0	0	0	0	0.0998003992015968	0.698602794411178	36.2275449101796	0	0	0	0	0.399201596806387	0	0	0	0.898203592814371	0	0	0	0	0	0	0	13.0738522954092	24.1516966067864	0	0	0	0.0998003992015968	0	0.399201596806387	0.0998003992015968	0	0	0	0	0.0998003992015968	0.199600798403194	0	0	0	0.0998003992015968	0	0	0	0.0998003992015968	0
16670	26499	"Schönwies"	46.84652	11.01591	42.5	"AWI"	42.5	3927	5241.5	4475.5	0.971922246220302	0	19.3304535637149	0.107991360691145	0	0.431965442764579	0	0.755939524838013	0	0	0	0	0	0	0	0	0.431965442764579	32.5053995680346	0	0	0	0	0.863930885529158	0	0	0.107991360691145	0	0	0	0	0	0	0	0	11.8790496760259	30.9935205183585	0	0	0	0.323974082073434	0	0.215982721382289	0	0	0.107991360691145	0	0	0.215982721382289	0.647948164146868	0	0	0	0.107991360691145	0	0	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	45	"AWI"	45	4010	5361	4621	0.885826771653543	0.0984251968503937	16.0433070866142	0.0984251968503937	0	0.590551181102362	0	1.18110236220472	0	0	0	0	0	0	0	0	0.196850393700787	35.9251968503937	0	0	0	0	0.393700787401575	0	0	0	0.295275590551181	0	0	0	0	0	0	0	13.2874015748032	29.8228346456693	0	0	0	0.196850393700787	0	0.196850393700787	0.0984251968503937	0	0	0	0	0.0984251968503937	0.492125984251969	0	0	0	0.0984251968503937	0	0	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	47.5	"AWI"	47.5	4060.5	5545.5	4756	0.936768149882904	0	23.8875878220141	0	0	0.234192037470726	0	1.28805620608899	0	0.117096018735363	0	0	0	0	0	0	0.585480093676815	20.7259953161593	0	0	0	0	1.52224824355972	0	0	0	0	0	0	0	0	0	0	0	15.9250585480094	31.9672131147541	0	0	0	0.234192037470726	0	0.117096018735363	0.117096018735363	0	0.117096018735363	0	0.117096018735363	0.468384074941452	1.05386416861827	0	0	0	0.351288056206089	0	0.117096018735363	0	0.117096018735363	0
16670	26499	"Schönwies"	46.84652	11.01591	50	"AWI"	50	4109	5776	4880	1.11336032388664	0	22.8744939271255	0	0	0.708502024291498	0	1.417004048583	0	0	0	0	0	0	0	0	0.101214574898785	19.6356275303644	0	0	0	0	1.72064777327935	0	0	0	0	0	0.101214574898785	0	0	0	0	0	16.2955465587045	33.7044534412955	0	0	0	0.202429149797571	0	0.101214574898785	0.202429149797571	0	0	0	0.101214574898785	0.202429149797571	0.607287449392713	0	0	0.101214574898785	0.708502024291498	0	0	0	0.101214574898785	0
16670	26499	"Schönwies"	46.84652	11.01591	52.5	"AWI"	52.5	4273.5	5838	5024	1.55688622754491	0.119760479041916	19.7604790419162	0.119760479041916	0	0.359281437125749	0	0.838323353293413	0	0.119760479041916	0	0	0	0	0	0	0.239520958083832	32.6946107784431	0	0	0	0	0.958083832335329	0	0	0	0	0	0	0	0	0	0	0	14.4910179640719	27.4251497005988	0	0	0	0	0	0.359281437125749	0.359281437125749	0	0	0	0	0	0.239520958083832	0	0	0	0	0	0.239520958083832	0	0.119760479041916	0
16670	26499	"Schönwies"	46.84652	11.01591	55	"AWI"	55	4379	5910	5182	0.705645161290323	0.100806451612903	15.0201612903226	0	0	0.504032258064516	0	0.504032258064516	0	0	0	0	0	0	0	0.100806451612903	0.100806451612903	33.4677419354839	0	0	0	0	0.100806451612903	0.201612903225806	0	0	0.201612903225806	0	0	0	0	0	0	0	16.9354838709677	30.241935483871	0	0	0	0	0	0.504032258064516	0	0	0.100806451612903	0	0	0.100806451612903	0.806451612903226	0	0	0	0	0	0.30241935483871	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	57.5	"AWI"	57.5	4478	6017	5336.5	0.1194743130227	0	17.6821983273596	0	0	0.2389486260454	0	0.836320191158901	0	0	0	0	0	0	0	0	0.3584229390681	55.6750298685782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73476702508961	17.6821983273596	0	0	0	0	0	0	0.3584229390681	0	0.1194743130227	0	0.1194743130227	0.1194743130227	0.597371565113501	0	0	0	0.1194743130227	0	0.2389486260454	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	60	"AWI"	60	4558	6193	5476	1.21212121212121	0.101010101010101	12.020202020202	0	0	0.101010101010101	0	0.404040404040404	0	0.101010101010101	0	0	0	0	0	0	0.303030303030303	60	0	0	0	0	0.505050505050505	0	0	0.101010101010101	0.101010101010101	0	0	0	0	0	0	0	6.46464646464646	16.8686868686869	0	0	0	0.202020202020202	0	0.202020202020202	0.101010101010101	0	0	0	0	0.202020202020202	0.505050505050505	0	0	0	0.404040404040404	0	0.101010101010101	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	62.5	"AWI"	62.5	4749.5	6245.5	5606	0.409416581371546	0	15.4554759467758	0	0	0.409416581371546	0	0.409416581371546	0	0.204708290685773	0	0	0	0	0	0	0.511770726714432	56.7041965199591	0	0	0	0	0.409416581371546	0	0	0.102354145342886	0	0	0.102354145342886	0	0	0	0	0	7.26714431934493	15.9672466734903	0	0	0	0.204708290685773	0	0.102354145342886	0.102354145342886	0	0	0	0	0.204708290685773	0.511770726714432	0	0	0	0.409416581371546	0	0.204708290685773	0	0.307062436028659	0
16670	26499	"Schönwies"	46.84652	11.01591	65	"AWI"	65	4897	6318	5740	0.36231884057971	0	12.5	0	0	0.72463768115942	0	1.6304347826087	0	0	0	0	0	0	0	0	0.36231884057971	39.5833333333333	0	0	0	0	0	0	0	0	0	0	0.181159420289855	0	0	0	0	0	15.9420289855072	25.7246376811594	0	0	0	0.181159420289855	0	0.36231884057971	0.181159420289855	0	0.0905797101449275	0	0.0905797101449275	0.181159420289855	0.634057971014493	0	0	0.36231884057971	0.271739130434783	0	0.0905797101449275	0	0.543478260869565	0
16670	26499	"Schönwies"	46.84652	11.01591	67.5	"AWI"	67.5	5017	6405	5887.5	0.53134962805526	0	15.1965993623804	0	0	0.318809776833156	0	0.743889479277364	0	0.106269925611052	0	0	0	0	0	0	0.212539851222104	51.5409139213603	0	0	0	0	0.106269925611052	0	0	0	0	0	0.106269925611052	0	0	0	0	0	7.97024442082891	21.4665249734325	0	0	0	0.106269925611052	0	0.318809776833156	0	0	0	0	0	0.212539851222104	0.53134962805526	0	0	0	0.212539851222104	0	0.318809776833156	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	70	"AWI"	70	5121	6536	6025	2.72189349112426	0	14.3195266272189	0	0	0.118343195266272	0	0.473372781065089	0	0.118343195266272	0	0	0	0	0	0	0	38.3431952662722	0	0	0	0	0	0	0	0.118343195266272	0	0	0	0	0	0	0	0	10.887573964497	31.7159763313609	0	0	0	0	0	0	0	0	0	0	0	0	0.591715976331361	0	0	0	0.355029585798817	0	0.118343195266272	0	0.118343195266272	0
16670	26499	"Schönwies"	46.84652	11.01591	72.5	"AWI"	72.5	5442	6576	6133.5	0.111856823266219	0	13.3109619686801	0	0	0.111856823266219	0	0.447427293064877	0	0	0	0	0	0	0	0	0.111856823266219	54.0268456375839	0	0	0	0	0.335570469798658	0	0	0	0.111856823266219	0	0	0	0	0	0	0	7.49440715883669	22.5950782997763	0	0	0	0.223713646532438	0	0.447427293064877	0	0	0	0	0	0	0.335570469798658	0	0	0	0.223713646532438	0	0	0	0.111856823266219	0
16670	26499	"Schönwies"	46.84652	11.01591	75	"AWI"	75	5748	6621	6236	0.0910746812386157	0	13.3879781420765	0	0	0.63752276867031	0	0.63752276867031	0	0	0	0	0	0	0	0	0.455373406193078	42.7140255009107	0	0	0	0	0.0910746812386157	0	0	0	0.182149362477231	0	0	0	0	0.0910746812386157	0	0	14.1165755919854	26.1384335154827	0	0	0	0.0910746812386157	0	0.0910746812386157	0.182149362477231	0	0	0	0	0.0910746812386157	0.546448087431694	0	0	0.182149362477231	0.0910746812386157	0	0.0910746812386157	0	0.0910746812386157	0
16670	26499	"Schönwies"	46.84652	11.01591	77.5	"AWI"	77.5	6012	6700	6347.5	0	0	20.3814064362336	0	0	0.476758045292014	0	1.43027413587604	0	0	0	0	0	0	0	0	0.595947556615018	39.6901072705602	0	0	0	0	0.595947556615018	0	0	0	0	0	0	0	0	0	0	0	10.6078665077473	24.0762812872467	0	0	0	0.238379022646007	0	0.238379022646007	0.119189511323004	0	0	0	0	0.119189511323004	0.595947556615018	0	0	0.119189511323004	0.476758045292014	0	0.119189511323004	0	0.119189511323004	0
16670	26499	"Schönwies"	46.84652	11.01591	80	"AWI"	80	6186	6809	6471	0.342857142857143	0.114285714285714	16.4571428571429	0	0	0.342857142857143	0	0.8	0	0	0	0	0	0	0	0	0.114285714285714	24.3428571428571	0	0	0	0	0.114285714285714	0	0	0	0	0	0	0	0	0	0	0	19.6571428571429	34.8571428571429	0	0	0	0.342857142857143	0	0.8	0.228571428571429	0	0	0	0	0.457142857142857	0.571428571428571	0	0	0	0.114285714285714	0	0.228571428571429	0	0.114285714285714	0
16670	26499	"Schönwies"	46.84652	11.01591	82.5	"AWI"	82.5	6327.5	6936.5	6598	4.30686406460296	0	30.5518169582773	0.134589502018843	0	1.21130551816958	0	1.8842530282638	0	0	0	0	0	0	0	0	0.672947510094213	21.9380888290713	0	0	0	0	0.53835800807537	0	0	0	0.134589502018843	0	0	0	0	0	0	0	10.9017496635262	21.5343203230148	0	0	0	0.942126514131898	0	0.269179004037685	0.53835800807537	0.134589502018843	0	0	0	0.269179004037685	2.82637954239569	0	0	0	0.672947510094213	0	0.269179004037685	0.134589502018843	0.134589502018843	0
16670	26499	"Schönwies"	46.84652	11.01591	85	"AWI"	85	6390	7146	6715	0.457142857142857	0	20.5714285714286	0	0	0.457142857142857	0	2.17142857142857	0	0	0	0	0	0	0	0	1.14285714285714	34.6285714285714	0	0	0	0	0.342857142857143	0	0	0	0	0	0	0	0	0	0	0	14.1714285714286	22.5142857142857	0	0	0	0.342857142857143	0	0.228571428571429	0.114285714285714	0	0	0	0	0.114285714285714	1.02857142857143	0	0	0.228571428571429	0.457142857142857	0	0.228571428571429	0	0.8	0
16670	26499	"Schönwies"	46.84652	11.01591	87.5	"AWI"	87.5	6438.5	7429.5	6824.5	0.471698113207547	0	19.1037735849057	0	0	0.35377358490566	0	0.707547169811321	0	0.117924528301887	0	0	0	0	0	0	1.06132075471698	18.0424528301887	0	0	0	0	0	0	0	0.117924528301887	0	0	0.117924528301887	0	0	0	0	0	15.6839622641509	38.0896226415094	0	0	0	2.00471698113208	0	0.117924528301887	0.235849056603774	0	0	0	0.707547169811321	0.707547169811321	0.943396226415094	0	0	0.471698113207547	0.35377358490566	0	0.117924528301887	0	0.471698113207547	0
16670	26499	"Schönwies"	46.84652	11.01591	90	"AWI"	90	6471	7729	6930	0.29940119760479	0	7.38522954091816	0	0	0.0998003992015968	0	0.598802395209581	0	0	0	0	0	0	0	0	0.29940119760479	29.940119760479	0	0	0	0	0	0	0	0	0.0998003992015968	0	0.199600798403194	0	0	0	0	0	17.7644710578842	41.2175648702595	0	0	0	0.0998003992015968	0	0.0998003992015968	0.199600798403194	0	0	0	0	0.0998003992015968	0.598802395209581	0	0	0	0.399201596806387	0	0.29940119760479	0	0.29940119760479	0
16670	26499	"Schönwies"	46.84652	11.01591	92.5	"AWI"	92.5	6592.5	7808	7066	0.318471337579618	0	8.28025477707006	0	0	0.212314225053079	0	0.849256900212314	0	0	0	0	0	0	0	0	0.106157112526539	26.7515923566879	0	0	0	0	0	0	0	0	0	0	0.212314225053079	0	0	0	0	0	13.9065817409766	47.8768577494692	0	0	0	0	0	0.106157112526539	0.212314225053079	0	0	0	0	0.106157112526539	0.318471337579618	0	0	0.212314225053079	0	0	0.318471337579618	0	0.212314225053079	0
16670	26499	"Schönwies"	46.84652	11.01591	95	"AWI"	95	6669	7917	7211	0.32051282051282	0	14.3162393162393	0	0	0.32051282051282	0	1.06837606837607	0	0	0	0	0	0	0	0	0	48.7179487179487	0	0	0	0	0	0	0	0	0.213675213675214	0	0	0	0	0	0	0	9.2948717948718	23.8247863247863	0	0	0	0.213675213675214	0	0	0.106837606837607	0	0	0	0	0.106837606837607	0.641025641025641	0	0	0.106837606837607	0.427350427350427	0	0.106837606837607	0	0.213675213675214	0
16670	26499	"Schönwies"	46.84652	11.01591	97.5	"AWI"	97.5	6724.5	8039.5	7347.5	0.0946073793755913	0	10.879848628193	0.0946073793755913	0	0.75685903500473	0	1.1352885525071	0	0	0	0	0	0	0	0	0.189214758751183	57.8997161778619	0	0	0	0	0.0946073793755913	0	0	0	0.0946073793755913	0	0	0	0	0	0	0	7.66319772942289	19.4891201513718	0	0	0	0	0	0	0.189214758751183	0	0	0	0	0.0946073793755913	0.0946073793755913	0	0	0	0.283822138126774	0	0.378429517502365	0	0.567644276253548	0
16670	26499	"Schönwies"	46.84652	11.01591	100	"AWI"	100	6771	8223	7473	0.1953125	0	12.98828125	0	0	0.390625	0	1.07421875	0	0	0	0	0	0	0	0	1.07421875	32.421875	0	0	0	0	0.09765625	0	0	0	0.29296875	0	0	0	0	0	0	0	11.9140625	37.20703125	0	0	0	0.09765625	0	0.09765625	0.29296875	0	0.09765625	0	0	0	0.87890625	0	0	0	0.29296875	0	0.29296875	0	0.29296875	0
16670	26499	"Schönwies"	46.84652	11.01591	102.5	"AWI"	102.5	6937.5	8282.5	7598.5	0.100502512562814	0	8.04020100502512	0	0	0.50251256281407	0	0.50251256281407	0	0	0	0	0	0	0	0	0.603015075376884	49.2462311557789	0	0	0	0	0	0.201005025125628	0	0	0.603015075376884	0	0	0	0	0	0	0	6.53266331658291	31.1557788944724	0	0	0	0.100502512562814	0	0.201005025125628	0.301507537688442	0	0.100502512562814	0	0	0	0.402010050251256	0	0	0.100502512562814	0.603015075376884	0	0.201005025125628	0	0.50251256281407	0
16670	26499	"Schönwies"	46.84652	11.01591	105	"AWI"	105	7060	8357	7727	0.0958772770853308	0	7.86193672099712	0	0	0.383509108341323	0	0.671140939597315	0	0.0958772770853308	0	0	0	0	0	0.0958772770853308	0.0958772770853308	39.7890699904123	0	0	0	0	0.287631831255992	0	0	0	0.479386385426654	0	0.0958772770853308	0	0	0	0	0	9.20421860019175	39.3096836049856	0.0958772770853308	0	0	0.191754554170662	0	0.0958772770853308	0.0958772770853308	0	0	0	0	0	0.0958772770853308	0	0	0.0958772770853308	0.191754554170662	0	0.383509108341323	0	0.287631831255992	0
16670	26499	"Schönwies"	46.84652	11.01591	107.5	"AWI"	107.5	7136	8451	7868.5	0	0	11.4561027837259	0	0	0.214132762312634	0	0.749464668094218	0	0	0	0	0	0	0	0	0.535331905781585	37.5802997858672	0	0	0	0	0	0	0	0	0.428265524625268	0	0	0	0	0	0	0	10.4925053533191	36.830835117773	0	0	0	0	0.107066381156317	0.107066381156317	0.214132762312634	0	0.107066381156317	0	0	0	0.321199143468951	0	0	0	0.535331905781585	0	0.214132762312634	0	0.107066381156317	0
16670	26499	"Schönwies"	46.84652	11.01591	110	"AWI"	110	7202	8592	8003	0	0.0958772770853308	7.95781399808245	0	0	0.0958772770853308	0	1.53403643336529	0	0	0	0	0	0	0	0	0.671140939597315	49.9520613614573	0	0	0	0	0	0	0	0	0.0958772770853308	0	0.287631831255992	0	0	0	0	0	5.56088207094918	32.2147651006711	0	0	0	0.191754554170662	0	0	0.0958772770853308	0	0	0	0	0	0.383509108341323	0	0	0	0.191754554170662	0	0.287631831255992	0	0.383509108341323	0
16670	26499	"Schönwies"	46.84652	11.01591	112.5	"AWI"	112.5	7456	8634	8112	0	0	7.50256937307297	0	0	0.411099691675231	0	0.822199383350462	0	0	0	0.205549845837616	0	0	0	0	0.308324768756423	27.6464542651593	0	0	0	0	0.102774922918808	0	0	0	0.205549845837616	0	0	0	0	0	0	0	10.0719424460432	50.4624871531346	0	0	0	0.308324768756423	0	0.513874614594039	0	0	0	0	0	0.102774922918808	0.719424460431655	0	0	0.102774922918808	0.308324768756423	0	0.102774922918808	0	0.102774922918808	0
16670	26499	"Schönwies"	46.84652	11.01591	115	"AWI"	115	7658	8696	8227	0	0	10.8988764044944	0	0	0.337078651685393	0	1.46067415730337	0	0.112359550561798	0	0	0	0	0	0	0.786516853932584	40.1123595505618	0	0	0	0	0	0	0	0	0.449438202247191	0	0	0	0	0	0	0	6.96629213483146	37.0786516853933	0	0	0	0	0	0.449438202247191	0.112359550561798	0.112359550561798	0.112359550561798	0	0	0	0.224719101123596	0	0	0	0.337078651685393	0	0.224719101123596	0	0.224719101123596	0
