"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Lamiaceae"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Vitaceae"
3112	4050	"Grande Brière"	47.36667	-2.25	5	"AWI"	5	-6	473	181	0	11.8320610687023	25.5725190839695	0.381679389312977	0	0	1.90839694656489	7.25190839694656	0	0	0	0.381679389312977	0	23.2824427480916	2.67175572519084	0	0	0.381679389312977	0	0	0	0	0.381679389312977	6.87022900763359	4.58015267175572	8.01526717557252	0	6.48854961832061	0	0	0	0	0	0	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	10	"AWI"	10	30	933	356	0	10.6164383561644	5.47945205479452	0	0	0	0	1.71232876712329	0	0	0	0	0	28.4246575342466	0.342465753424658	32.1917808219178	0	1.36986301369863	0	0	1.36986301369863	0	0	7.53424657534247	1.02739726027397	5.82191780821918	0	3.42465753424658	0	0	0	0	0	0	0	0.684931506849315	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	15	"AWI"	15	59	1390	531	0	21.2121212121212	2.5974025974026	0	0	0	0	3.03030303030303	0	0	0	0	0	49.3506493506493	0	0	0	2.16450216450216	0	0	1.2987012987013	0	0	7.35930735930736	1.73160173160173	6.92640692640693	0	3.8961038961039	0	0	0	0	0	0	0	0	0.432900432900433	0
3112	4050	"Grande Brière"	47.36667	-2.25	20	"AWI"	20	242	1536	766	0	12.8571428571429	6.42857142857143	1.42857142857143	0	0	0	1.42857142857143	0	0	0	0	0	46.4285714285714	0	0	0.714285714285714	2.85714285714286	0	0	2.85714285714286	0	0	8.57142857142857	0	8.57142857142857	0	7.85714285714286	0	0	0	0	0	0	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	25	"AWI"	25	354	1676	1042	0	16.1971830985916	7.04225352112676	0	0.704225352112676	0	0	2.11267605633803	0.704225352112676	0	0	0	0	46.4788732394366	0.704225352112676	0	0.704225352112676	4.92957746478873	0	0	2.11267605633803	0	0	7.04225352112676	1.40845070422535	6.33802816901408	1.40845070422535	1.40845070422535	0	0	0	0	0	0	0	0.704225352112676	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	30	"AWI"	30	440	1898	1297	0	12.7737226277372	9.48905109489051	1.09489051094891	0	0	0	6.2043795620438	0	0	0	0	0	28.8321167883212	1.45985401459854	0	2.91970802919708	0.364963503649635	0	0	3.28467153284672	0.364963503649635	0	1.09489051094891	2.55474452554745	19.7080291970803	0	9.48905109489051	0	0	0	0	0	0	0	0.364963503649635	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	35	"AWI"	35	789	2023	1494	0	7.96915167095116	9.51156812339332	0.25706940874036	0	0	0	2.82776349614396	0.25706940874036	0	0	0.51413881748072	0	23.6503856041131	0	36.7609254498715	0.77120822622108	0.25706940874036	0	0	3.08483290488432	0	0	0.51413881748072	1.54241645244216	8.48329048843188	0	3.34190231362468	0.25706940874036	0	0	0	0	0	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	40	"AWI"	40	1231	2087	1683	0	4.15879017013232	10.3969754253308	0.189035916824197	0	0	1.13421550094518	2.64650283553875	0	0.378071833648393	0	0	0	20.9829867674858	0.56710775047259	39.6975425330813	0.56710775047259	0.945179584120983	0	0.378071833648393	3.40264650283554	0	0	0.189035916824197	3.78071833648393	6.99432892249527	0	3.21361058601134	0.378071833648393	0	0	0	0	0	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	45	"AWI"	45	1552	2189	1887	0	4.97512437810945	4.97512437810945	0	0	0	0.995024875621891	1.99004975124378	0	0	0.165837479270315	0	0	17.5787728026534	0.497512437810945	35.8208955223881	0.33167495854063	1.82421227197347	0	0	0.165837479270315	0	0	1.16086235489221	3.64842454394693	21.06135986733	0	4.31177446102819	0.165837479270315	0	0	0	0	0	0	0	0.165837479270315	0.165837479270315
3112	4050	"Grande Brière"	47.36667	-2.25	50	"AWI"	50	1754	2312	2055	0	3.55029585798817	0.591715976331361	0	0	0.19723865877712	0	0.788954635108481	0	0	0	0	0	27.2189349112426	0	33.3333333333333	0	1.38067061143984	0	0	0.394477317554241	0	0	0.591715976331361	1.57790927021696	26.232741617357	0	4.14201183431953	0	0	0	0	0	0	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	55	"AWI"	55	1883	2510	2193	0	3.16622691292876	1.05540897097625	0	0	0.263852242744063	0	2.11081794195251	0	0	0	0	0	31.1345646437995	0	16.0949868073879	0.527704485488127	0.79155672823219	0	0	2.9023746701847	0.263852242744063	0	0.263852242744063	1.58311345646438	30.6068601583113	0	8.70712401055409	0.263852242744063	0	0	0	0.263852242744063	0	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	60	"AWI"	60	1950	2812	2323	0	4.1044776119403	0.186567164179104	0	0	0.186567164179104	0	1.11940298507463	0	0	0	0	0	24.0671641791045	0	0	0.373134328358209	0.932835820895522	0	0	0.559701492537313	0.186567164179104	0	0.373134328358209	0.746268656716418	61.0074626865672	0	5.59701492537313	0	0	0	0	0.373134328358209	0.186567164179104	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	65	"AWI"	65	2035	3036	2451	0	3.98230088495575	0	0	0	0.442477876106195	0	2.21238938053097	0	0	0	0	0	21.9026548672566	0	0.442477876106195	0	0.663716814159292	0	0	0.442477876106195	0	0	0.663716814159292	0.442477876106195	61.283185840708	0	6.85840707964602	0.442477876106195	0	0	0	0.221238938053097	0	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	70	"AWI"	70	2141	3153	2595	0	6.98924731182796	0.537634408602151	0	0	0	0	4.83870967741935	0	0	0	0	0	43.5483870967742	0	3.76344086021505	0	0	0	0	1.0752688172043	0	0	0	0.537634408602151	23.1182795698925	0	15.0537634408602	0	0	0	0	0	0	0	0	0.537634408602151	0
3112	4050	"Grande Brière"	47.36667	-2.25	75	"AWI"	75	2203	3313	2734	0	3.92749244712991	0.302114803625378	0	0	0.302114803625378	0	4.22960725075529	0	0	0	0	0	64.6525679758308	0	0	0.302114803625378	0.906344410876133	0	0	0.604229607250755	0	0	0	0	16.6163141993958	0	8.1570996978852	0	0	0	0	0	0	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	80	"AWI"	80	2316	3480	2866	0	1.70648464163823	0.341296928327645	0	0	0	0	2.04778156996587	0	0	0	0	0	33.7883959044369	0.68259385665529	13.6518771331058	0	2.04778156996587	0	0	1.70648464163823	0	0	0	0.68259385665529	33.4470989761092	0	9.89761092150171	0	0	0	0	0	0	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	85	"AWI"	85	2456	3540	2993	0	6.61577608142494	0	0	0	0	0	5.59796437659033	0	0	0	0	0	60.8142493638677	0.508905852417303	0	0	0.254452926208651	0.254452926208651	0	0.508905852417303	0	0	0.508905852417303	0.254452926208651	13.7404580152672	0	10.6870229007634	0	0	0	0	0	0	0	0.254452926208651	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	90	"AWI"	90	2557	3636	3134	0	9.19117647058824	0	0	0	0	0	3.67647058823529	0	0	0	0	0	61.0294117647059	0	14.7058823529412	0.367647058823529	0.367647058823529	0	0	0	0	0	0	0	2.57352941176471	0	8.08823529411765	0	0	0	0	0	0	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	95	"AWI"	95	2670	3763	3261	0	8.50439882697947	0.586510263929619	0	0.293255131964809	0	0	2.05278592375367	0	0	0	0	0	30.2052785923754	0.586510263929619	19.6480938416422	0	0.293255131964809	0.293255131964809	0.293255131964809	2.05278592375367	0	0	0.293255131964809	0.879765395894428	17.8885630498534	0	15.8357771260997	0	0	0	0	0	0	0	0.293255131964809	0	0
