"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Ligustrum"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3396	4401	"Saksunarvatn"	62.24107	-7.15784	0	"AWI"	0	-140	42	-48	3.73831775700935	0	0	0	0	0	4.67289719626168	0	0.700934579439252	0	2.57009345794392	4.90654205607477	39.4859813084112	23.8317757009346	0	0	0	0	0	0	1.63551401869159	2.33644859813084	0	0	0	0	0	2.33644859813084	5.60747663551402	0.233644859813084	0	0	0.233644859813084	3.03738317757009	0	0	0	0	0	0	0	4.4392523364486	0	0.233644859813084	0
3396	4401	"Saksunarvatn"	62.24107	-7.15784	60	"AWI"	60	-35	316	118	2.36842105263158	0	0	0	0	0	5.78947368421053	0.263157894736842	0.526315789473684	0	4.47368421052632	3.42105263157895	45	23.1578947368421	0	0	0	0.263157894736842	0	0	0	2.63157894736842	0	0	0	0	0	1.05263157894737	0.526315789473684	0.789473684210526	0	0	0.263157894736842	3.68421052631579	0	0.263157894736842	0	1.05263157894737	0	0.526315789473684	0	3.94736842105263	0	0	0
3396	4401	"Saksunarvatn"	62.24107	-7.15784	101	"AWI"	101	50	429	232	1.50753768844221	0	0	0	0	0	6.53266331658291	0	2.01005025125628	0	1.50753768844221	4.2713567839196	43.4673366834171	20.8542713567839	0	0	0	0	0	0	0	3.76884422110553	0	0	0	0	0	2.51256281407035	0	0.753768844221105	0	0	0.251256281407035	4.02010050251256	0	0	0	1.25628140703518	0	0	0	6.78391959798995	0	0.50251256281407	0
3396	4401	"Saksunarvatn"	62.24107	-7.15784	161	"AWI"	161	204	573	406	1.92307692307692	0	0	0	0	0	2.30769230769231	0.384615384615385	2.30769230769231	0	3.07692307692308	5.38461538461539	36.9230769230769	34.2307692307692	0	0	0	0	0	0	0	2.30769230769231	0	0	0	0	0	0.769230769230769	0	0.384615384615385	0	0	1.15384615384615	2.30769230769231	0	0	0	1.15384615384615	0	0.384615384615385	0	4.61538461538462	0	0.384615384615385	0
3396	4401	"Saksunarvatn"	62.24107	-7.15784	217	"AWI"	217	362	678	555	3.690036900369	0	0	0	0	0	5.16605166051661	0	0.738007380073801	0	4.7970479704797	5.16605166051661	48.3394833948339	22.140221402214	0	0	0	0	0	0	0	5.16605166051661	0	0	0	0	0	1.1070110701107	0	0.738007380073801	0	0	0	0	0	0	0	0	0	0	0	2.9520295202952	0	0	0
3396	4401	"Saksunarvatn"	62.24107	-7.15784	247	"AWI"	247	451	760	625	2.5974025974026	0	0	0	0	0	7.79220779220779	0	0.432900432900433	0	1.2987012987013	9.09090909090909	42.8571428571429	20.7792207792208	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0	1.2987012987013	0	0	0	0	0	5.19480519480519	0	0	0	0.865800865800866	0	0	0	4.32900432900433	0	0.432900432900433	0
3396	4401	"Saksunarvatn"	62.24107	-7.15784	277	"AWI"	277	531	831	691	1.21457489878543	0	0	0	0	0	5.26315789473684	0	0.404858299595142	0	6.07287449392713	9.31174089068826	48.9878542510121	15.7894736842105	0	0	0	0	0	0	0	2.42914979757085	0	0	0	0	0	2.83400809716599	0	0	0	0	0	1.21457489878543	0	0	0	0.809716599190283	0	0	0	5.66801619433198	0	0	0
3396	4401	"Saksunarvatn"	62.24107	-7.15784	319	"AWI"	319	653	926	778	3.50877192982456	0	0	0	0	0	7.36842105263158	0	1.75438596491228	0	2.45614035087719	5.26315789473684	37.1929824561403	26.6666666666667	0	0	0	0	0	0	0	4.56140350877193	0	0	0.350877192982456	0	0	1.05263157894737	2.10526315789474	0	0	0	0	2.80701754385965	0	0	0	1.05263157894737	0	0	0	3.50877192982456	0.350877192982456	0	0
3396	4401	"Saksunarvatn"	62.24107	-7.15784	359	"AWI"	359	722	1011	853	4.1958041958042	0	0	0	0	0	4.89510489510489	0	0.699300699300699	0	5.94405594405594	8.39160839160839	39.8601398601399	23.0769230769231	0	0	0.34965034965035	0	0	0	0.699300699300699	3.84615384615385	0	0	0	0	0	1.04895104895105	0	0	0	0	0	2.44755244755245	0	0	0	0	0	0.34965034965035	0	4.1958041958042	0	0	0
3396	4401	"Saksunarvatn"	62.24107	-7.15784	419	"AWI"	419	820	1125	967	2.89855072463768	0	0	0	0	0	5.07246376811594	0	0.36231884057971	0	2.53623188405797	4.71014492753623	44.2028985507246	25	0	0	0	0	0	0	0	3.6231884057971	0	0	0	0	0	1.08695652173913	0	0	0	0	0.36231884057971	0	0	0	0	1.44927536231884	0	0	0	7.60869565217391	0.36231884057971	0.72463768115942	0
