"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	2.5	"AWI"	2.5	-68.5	219	50.5	0.756143667296786	0.189035916824197	5.4820415879017	15.1228733459357	0.189035916824197	0.378071833648393	9.64083175803403	0	0.378071833648393	0	1.51228733459357	0	0	0	2.26843100189036	0	0	0	6.42722117202268	0	0	1.13421550094518	0	0	2.64650283553875	0.945179584120983	0	0.189035916824197	0	0.189035916824197	0	0	5.10396975425331	0	0	18.7145557655955	2.26843100189036	7.75047258979206	0	16.6351606805293	0	0	0	0	0.189035916824197	0	0	0	0	0.56710775047259	0.945179584120983	0.378071833648393
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	9.5	"AWI"	9.5	224.5	489.5	370	0.727272727272727	0.181818181818182	13.2727272727273	7.09090909090909	0.181818181818182	0.363636363636364	20.1818181818182	0	0.181818181818182	0	0.181818181818182	0	0	0	0	0	0	0	9.81818181818182	0.181818181818182	0	0.181818181818182	0	0	5.63636363636364	0	0	0.181818181818182	0	0.363636363636364	0	0	6.54545454545455	0	0.363636363636364	16.3636363636364	0.363636363636364	0	0.545454545454546	12.7272727272727	0	0	0	0	0.545454545454546	0	0	0	0.363636363636364	0.727272727272727	2.72727272727273	0
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	14.5	"AWI"	14.5	407	643	521.5	0.491803278688525	0	12.2950819672131	5.73770491803279	0.655737704918033	0	17.5409836065574	0	0.327868852459016	0	0.163934426229508	0	0	0	0	0	0	0	9.83606557377049	0	0	0	0.163934426229508	0	4.26229508196721	0	0	0.163934426229508	0	0	0	0.163934426229508	7.37704918032787	0	0	17.3770491803279	1.47540983606557	0	0	17.2131147540984	0	0	0.819672131147541	0	0.655737704918033	0	0	0	0.327868852459016	0.819672131147541	1.9672131147541	0.163934426229508
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	19.5	"AWI"	19.5	534	938.5	708.5	0.206611570247934	0.206611570247934	16.1157024793388	6.40495867768595	0.206611570247934	0.206611570247934	14.4628099173554	0	0.413223140495868	0	0	0	0	0	1.44628099173554	0	0	0	9.09090909090909	0	0	0	0	0	3.30578512396694	0	0	0	0	0	0	0	7.43801652892562	0	0.206611570247934	10.9504132231405	0.619834710743802	0	0	25.4132231404959	0	0.206611570247934	0.206611570247934	0	0	0	0	0	0	1.03305785123967	1.8595041322314	0
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	27.5	"AWI"	27.5	791.5	1274.5	1036.5	0.407331975560081	0	13.6456211812627	2.24032586558045	0.610997963340122	0.407331975560081	8.55397148676171	0	1.22199592668024	0	0	0.203665987780041	0	0	0	0	0	0.203665987780041	8.55397148676171	0	0	0	0	0	3.25865580448065	0	0	0	0	0.407331975560081	0	0	13.2382892057026	0	0	12.4236252545825	1.22199592668024	3.86965376782077	0	23.6252545824847	0	0	1.42566191446029	0	0.407331975560081	0	0	0	0	1.0183299389002	3.05498981670061	0
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	34.5	"AWI"	34.5	1152	1484	1310	0	0	8.8	3.04	1.6	0	16.48	0	0.48	0	0.16	0	0	0	0	0	0.16	0	8	0	0	0	0	6.24	3.04	0	0.64	0	0	0	0	0	8	0	0	15.2	0.48	4.16	0	18.56	0	0.48	0.64	0	0.48	0	0	0.32	0.32	0.32	2.4	0
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	40.5	"AWI"	40.5	1362.5	1785	1575	0	0.447427293064877	13.4228187919463	2.9082774049217	0.223713646532438	0	13.6465324384787	0	0	0	0	0	0	0	0	0.223713646532438	0	0	6.93512304250559	0.447427293064877	0	0	0	0.447427293064877	2.68456375838926	0	0	0	0	0	0	0	11.1856823266219	0	0	16.331096196868	1.56599552572707	1.78970917225951	0	21.2527964205817	0	0.223713646532438	1.11856823266219	0	0.447427293064877	0	0	0	0.447427293064877	0.894854586129754	3.35570469798658	0
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	46.5	"AWI"	46.5	1706	2003.5	1846	0.712589073634204	0	18.5273159144893	2.13776722090261	0.237529691211401	0.712589073634204	17.8147268408551	0	0	0	0.237529691211401	0	0	0	0	0	0	0	9.97624703087886	0.237529691211401	0	0	0	0.237529691211401	5.93824228028503	0	0	0	0	0	0	0.237529691211401	8.31353919239905	0	0	6.17577197149644	1.18764845605701	6.41330166270784	0	14.2517814726841	0	0	0.950118764845606	0	0.712589073634204	0	0	0	0.475059382422803	0.475059382422803	4.03800475059382	0
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	52.5	"AWI"	52.5	2273	2594.5	2427.5	0.539083557951483	0	12.9380053908356	3.23450134770889	0	0	11.8598382749326	0	0.808625336927224	0	0	0	0	0	0	0	0	0	8.08625336927224	0.269541778975741	0	0	0	0	6.46900269541779	0	0	0	0	0	0	0	13.4770889487871	0	0	9.97304582210243	0	0	0	26.9541778975741	0	0	0.269541778975741	0	0.269541778975741	0	0	0	0	1.34770889487871	3.50404312668464	0
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	59	"AWI"	59	2714	3020	2856	0.395778364116095	0.395778364116095	0.659630606860158	7.65171503957784	0.395778364116095	0.395778364116095	21.2401055408971	0	0.131926121372032	0	0.131926121372032	0.131926121372032	0.131926121372032	0.131926121372032	0	0	0	0	4.88126649076517	0	0	0	0	0	1.84696569920844	0	0	0	0	0.395778364116095	0	0	0	0	0	13.7203166226913	0.527704485488127	0	0	41.820580474934	0	0	0	0	0.527704485488127	0	0	0	0	0.79155672823219	3.69393139841689	0
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	65	"AWI"	65	2916	3410	3152	0.189035916824197	0	5.4820415879017	4.72589792060491	0.189035916824197	0.56710775047259	10.586011342155	0	0	0	0.189035916824197	0	0.189035916824197	0	0	0	0	0	9.07372400756144	0	0	0	0	0	5.2930056710775	0	0	0.189035916824197	0	0.189035916824197	0	0	19.0926275992439	0	0	8.88468809073724	0.756143667296786	0	0	27.9773156899811	0	0	0.189035916824197	0	0	0	0	0	0.189035916824197	1.32325141776938	4.53686200378072	0.189035916824197
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	71	"AWI"	71	3296	3660	3462	0	0	8.03738317757009	3.36448598130841	0	0	11.588785046729	0	0.186915887850467	0	0	0	0	0	0	0	0	0	5.98130841121495	0	0.186915887850467	0	0	0	4.29906542056075	0	0	0.186915887850467	0	0.186915887850467	0	0	19.0654205607477	0	1.1214953271028	17.0093457943925	0.560747663551402	0	0	25.0467289719626	0	0	0	0	0.560747663551402	0.186915887850467	0	0	0	0.747663551401869	1.68224299065421	0
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	77	"AWI"	77	3582	4093	3843	0.383141762452107	0.383141762452107	4.02298850574713	8.62068965517241	0.191570881226054	0.766283524904214	9.57854406130268	0	0	0	0.191570881226054	0	0	0	0	0	0	0	7.66283524904215	0.191570881226054	0	0	0	0	5.3639846743295	0	0	0.191570881226054	0	0	0	0	19.9233716475096	0	0.191570881226054	6.70498084291188	0.191570881226054	0	0.191570881226054	29.1187739463602	0	0.191570881226054	0.191570881226054	0	0.191570881226054	0	0	0	0.383141762452107	1.34099616858238	3.83141762452107	0
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	81	"AWI"	81	3901	4313	4101	0.454545454545455	0	5.90909090909091	3.18181818181818	0	0.454545454545455	10	0	0	0	0	0	0	0	0	0	0	0	15.4545454545455	0	0	0	0.454545454545455	0.454545454545455	4.54545454545455	0	0	0	0	0	0	0	19.0909090909091	0.454545454545455	0.909090909090909	5.45454545454545	0	0	0.454545454545455	24.5454545454545	0	0	0.454545454545455	0	0	0	0	0	0	1.81818181818182	5.45454545454545	0.454545454545455
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	84	"AWI"	84	4039	4636	4306	0.431965442764579	0	2.37580993520518	1.72786177105832	0.863930885529158	0.431965442764579	5.39956803455724	0	0.215982721382289	0	0	0	0	0	0	0	0	0	20.9503239740821	0	0	0	0	0	6.69546436285097	0	0	0.215982721382289	0	0	0	0	15.9827213822894	0	1.51187904967603	15.7667386609071	1.07991360691145	0	0	20.9503239740821	0	0	0	0	0.215982721382289	0	0	0	0.215982721382289	0.863930885529158	4.1036717062635	0
16045	24759	"Bulgarian Black Sea"	42.46556	28.40639	88	"AWI"	88	4226	4984	4605	0.772200772200772	0	4.63320463320463	4.82625482625483	0.579150579150579	0.386100386100386	11.003861003861	0	0.193050193050193	0	0	0	0.386100386100386	0	0	0	0	0	6.37065637065637	0	0	0	0	0	3.28185328185328	0	0	0	0	0.386100386100386	0	0	19.3050193050193	0	0	8.68725868725869	0.193050193050193	0	0	30.5019305019305	0.193050193050193	0	0.193050193050193	0	0.386100386100386	0	0	0	0.193050193050193	3.28185328185328	4.24710424710425	0
