"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Lamiaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	10	"AWI"	10	-80	370	71	0	0	21.2121212121212	0	0	0	0.757575757575758	0	13.6363636363636	0.757575757575758	0	3.78787878787879	10.6060606060606	0	0	4.54545454545455	0	0	0	2.27272727272727	0	30.3030303030303	1.51515151515152	6.06060606060606	0	3.78787878787879	0	0	0	0	0	0	0	0	0	0.757575757575758	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	15	"AWI"	15	-66	590	138	0	0	27.1929824561404	0	0	0	0.87719298245614	0	11.4035087719298	0	0	5.26315789473684	0	0	0	7.01754385964912	0	0	0	2.63157894736842	0	32.4561403508772	0	4.3859649122807	0	7.01754385964912	0	0	1.75438596491228	0	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	20	"AWI"	20	-53	802	206	0	0	22.6765799256506	0	0	0	0	0	13.3828996282528	0	0	5.20446096654275	0.371747211895911	0	0	6.69144981412639	0.371747211895911	0	0	4.08921933085502	0.371747211895911	26.0223048327138	0	4.46096654275093	0	9.66542750929368	0	0	3.71747211895911	0.371747211895911	0	0	0	1.11524163568773	1.11524163568773	0.371747211895911	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	25	"AWI"	25	10	852	293	0	0	20.0854700854701	0	0	0	0.427350427350427	0	12.3931623931624	0	0	7.26495726495727	1.28205128205128	0	0	6.83760683760684	0	0	0	3.84615384615385	0	33.3333333333333	0	5.12820512820513	0	8.54700854700855	0	0	0.427350427350427	0	0	0	0	0	0.427350427350427	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	30	"AWI"	30	44	914	385	0.865800865800866	0	23.8095238095238	0.432900432900433	0	0	0	0	10.3896103896104	0	0	5.62770562770563	3.46320346320346	0	0	9.09090909090909	0	0	0	3.46320346320346	0	28.1385281385281	1.2987012987013	3.46320346320346	0	4.32900432900433	0	0.865800865800866	2.5974025974026	1.2987012987013	0	0	0	0.432900432900433	0.432900432900433	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	35	"AWI"	35	71	1015	471	0	0	25	0	0	0	0.43859649122807	0	13.1578947368421	0	0	4.82456140350877	1.31578947368421	0	0	7.89473684210526	0	0	0	3.94736842105263	0	29.3859649122807	0.43859649122807	3.50877192982456	0	6.57894736842105	0	0	1.75438596491228	0.43859649122807	0	0	0	0.43859649122807	0	0.43859649122807	0.43859649122807
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	40	"AWI"	40	92	1151	554	0.423728813559322	0	24.1525423728814	0	0	0	0.847457627118644	0	17.3728813559322	0.423728813559322	0	4.66101694915254	2.11864406779661	0	0	8.89830508474576	0	0	0.847457627118644	2.96610169491525	0	24.1525423728814	0.423728813559322	2.54237288135593	0	6.77966101694915	0	0	2.96610169491525	0	0	0	0	0.423728813559322	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	50	"AWI"	50	246	1247	721	0	0	18.018018018018	0	0	0	0	0	16.2162162162162	0	0	3.15315315315315	1.8018018018018	0	0	6.75675675675676	0	0	0	5.85585585585586	0.45045045045045	32.4324324324324	0.45045045045045	3.15315315315315	0	8.55855855855856	0	0.45045045045045	1.35135135135135	0.45045045045045	0	0	0	0.45045045045045	0.45045045045045	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	55	"AWI"	55	290	1318	809	0	0	21.8884120171674	0	0	0	0.429184549356223	0	11.1587982832618	0	0	6.86695278969957	0.858369098712446	0	0	14.1630901287554	0	0	1.28755364806867	4.29184549356223	0	27.0386266094421	0.429184549356223	3.00429184549356	0	7.72532188841202	0	0	0.429184549356223	0	0	0	0	0	0.429184549356223	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	60	"AWI"	60	324	1436	890	0.881057268722467	0	22.4669603524229	0	0	0	0.881057268722467	0	11.0132158590308	0	0	4.40528634361234	0.881057268722467	0	0	16.2995594713656	0.440528634361234	0	0	4.40528634361234	0	23.3480176211454	0.881057268722467	2.20264317180617	0	9.2511013215859	0	0	2.20264317180617	0	0	0	0	0.440528634361234	0	0	0
