"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Olea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
24039	41760	"Culazón"	43.23278	-4.48917	4	"AWI"	4	-55	-28	-40	0	3.97350993377483	0	0	0.662251655629139	0.441501103752759	1.32450331125828	0	0	0	3.09050772626932	0	1.32450331125828	0	0	0.22075055187638	0.662251655629139	0	6.18101545253863	6.40176600441501	0	24.7240618101545	6.40176600441501	4.85651214128035	0	1.98675496688742	0	0	0	0	0	0	1.32450331125828	16.3355408388521	0	0	0	0	0.441501103752759	13.4657836644592	1.54525386313466	0.662251655629139	0	0	3.3112582781457	0.22075055187638	0	0	0	0	0.441501103752759	0
24039	41760	"Culazón"	43.23278	-4.48917	6	"AWI"	6	-46	-14	-30	0	1.81818181818182	0.454545454545455	0	0	0	1.59090909090909	0.227272727272727	0	0	2.95454545454545	0	0.681818181818182	0	0	0.454545454545455	0.227272727272727	0	8.40909090909091	7.27272727272727	0	49.0909090909091	1.59090909090909	7.27272727272727	0	0	0	0.454545454545455	0.681818181818182	0.227272727272727	0	0	0	6.81818181818182	0	0	0	0	0.227272727272727	5.22727272727273	0.681818181818182	1.13636363636364	0	0	0	0.227272727272727	0	0	0.909090909090909	0.909090909090909	0.454545454545455	0
24039	41760	"Culazón"	43.23278	-4.48917	8	"AWI"	8	-40	-4	-23	0	3.09734513274336	0	0	0.442477876106195	0.221238938053097	3.53982300884956	0.221238938053097	0	0	1.54867256637168	0	0	0	0	0	0.442477876106195	0	7.07964601769912	3.09734513274336	0	30.7522123893805	3.09734513274336	7.52212389380531	0	0	0	0	0	0	0	0	0.663716814159292	22.1238938053097	0	0	0	0	0	8.6283185840708	2.43362831858407	0.442477876106195	0	0	2.43362831858407	0.663716814159292	0	0	0.442477876106195	0.884955752212389	0.221238938053097	0
24039	41760	"Culazón"	43.23278	-4.48917	10	"AWI"	10	-37	11	-16	0	2.38095238095238	0.238095238095238	0	0	0	2.14285714285714	0.238095238095238	0	0	1.42857142857143	0	0.238095238095238	0	0	0	0.714285714285714	0	6.42857142857143	4.76190476190476	0	25.7142857142857	4.28571428571429	7.38095238095238	0.238095238095238	0.476190476190476	0	0.476190476190476	0	0	0	0	0.476190476190476	28.0952380952381	0	0	0	0	0	6.19047619047619	0	0.238095238095238	0	0	3.33333333333333	0.238095238095238	0	0	0	0	4.28571428571429	0
24039	41760	"Culazón"	43.23278	-4.48917	12	"AWI"	12	-29	15	-8	0	5.27522935779817	0.229357798165138	0	0.688073394495413	0	2.52293577981651	0	0	0	3.6697247706422	0	0.458715596330275	0	0	0	1.14678899082569	0	4.58715596330275	3.6697247706422	0	24.3119266055046	3.6697247706422	11.0091743119266	0	0.917431192660551	0	0	0.229357798165138	0.229357798165138	0	0	0.917431192660551	22.7064220183486	0	0	0	0	0	5.27522935779817	2.52293577981651	0	0	0	3.21100917431193	0.229357798165138	0	0	0	0	2.52293577981651	0
24039	41760	"Culazón"	43.23278	-4.48917	14	"AWI"	14	-24	20	0	0	3.32594235033259	0.221729490022173	0	0.886917960088692	0	2.4390243902439	0	0	0	1.55210643015521	0	0.665188470066519	0	0	0.221729490022173	0.443458980044346	0	10.4212860310421	3.10421286031042	0	35.2549889135255	5.54323725055432	5.09977827050998	0.665188470066519	0.221729490022173	0	0	0.221729490022173	0.221729490022173	0	0	0.443458980044346	14.1906873614191	0	0	0	0	0	6.20842572062084	1.77383592017738	0.886917960088692	1.55210643015521	0	1.55210643015521	0.443458980044346	0	0	0	0.665188470066519	1.77383592017738	0
24039	41760	"Culazón"	43.23278	-4.48917	16	"AWI"	16	-14	25	7	0	5.42635658914729	0	0	0	0	2.58397932816537	0	0	0	3.35917312661499	0	0.516795865633075	0	0	0	0	0	17.312661498708	3.61757105943152	0	28.1653746770026	3.10077519379845	3.35917312661499	0	0.258397932816538	0	0.258397932816538	0.775193798449612	0	0	0	0.258397932816538	21.7054263565891	0	0	0	0	0	6.2015503875969	1.80878552971576	0.516795865633075	0	0	0	0	0	0	0	0	0.516795865633075	0.258397932816538
24039	41760	"Culazón"	43.23278	-4.48917	18	"AWI"	18	-1	29	14	0	6.6079295154185	0.440528634361234	0	0.440528634361234	0	1.3215859030837	0.220264317180617	0	0	2.20264317180617	0	0.440528634361234	0	0	0	0.220264317180617	0	8.14977973568282	3.30396475770925	0	43.3920704845815	4.40528634361234	4.62555066079295	0	0.66079295154185	0	0.220264317180617	0	0.220264317180617	0	0	0.881057268722467	13.215859030837	0	0	0	0	0	5.06607929515418	1.54185022026432	0	0	0	1.10132158590308	0.440528634361234	0	0	0	0	0.881057268722467	0
24039	41760	"Culazón"	43.23278	-4.48917	20	"AWI"	20	6	35	21	0	4.79616306954436	0	0	0.479616306954436	0	3.83693045563549	0	0	0	3.83693045563549	0	0.959232613908873	0	0	0	0.719424460431655	0	11.7505995203837	6.47482014388489	0	40.0479616306954	3.35731414868106	7.19424460431655	0	0.479616306954436	0	0.479616306954436	0	0	0	0	0.479616306954436	0	0	0	0	0	0	9.83213429256595	0.719424460431655	0.479616306954436	0	0	2.39808153477218	0.239808153477218	0	0	0	0.239808153477218	1.19904076738609	0
24039	41760	"Culazón"	43.23278	-4.48917	22	"AWI"	22	16	45	30	0	5.19187358916479	0.677200902934537	0	0.225733634311512	0	1.35440180586907	0.225733634311512	0	0	2.70880361173815	0	0.225733634311512	0.225733634311512	0	0	0.90293453724605	0	14.8984198645598	6.09480812641084	0	37.9232505643341	3.6117381489842	2.70880361173815	0.225733634311512	0	0	0.225733634311512	0.225733634311512	0	0	0	0.90293453724605	6.54627539503386	2.48306997742664	0	0	0	0	7.44920993227991	0.225733634311512	0.677200902934537	0	0	2.03160270880361	0.225733634311512	0.225733634311512	0.225733634311512	0	0	1.35440180586907	0
24039	41760	"Culazón"	43.23278	-4.48917	24	"AWI"	24	20	65	37	0.239808153477218	8.87290167865707	0.719424460431655	0	0.479616306954436	0	1.91846522781775	0	0	0	1.91846522781775	0.239808153477218	0.959232613908873	0	0	0	0.719424460431655	0	11.031175059952	11.2709832134293	0	33.3333333333333	2.39808153477218	6.95443645083933	1.19904076738609	1.19904076738609	0	0.479616306954436	0	0	0	0	0.959232613908873	1.67865707434053	0	0	0	0	0	8.87290167865707	0	0	0	0	3.11750599520384	0.239808153477218	0	0	0	0	1.19904076738609	0
