"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Montiaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Ulmus"	"Urticaceae"	"Viburnum"
26125	45343	"Svartvatnet"	63.35139	8.87778	1006	"AWI"	1006	872	1376	1084	5.52763819095477	0	0	0	0	0	23.3668341708543	0	0	0	0	0	0	1.75879396984925	0	2.51256281407035	0	0	1.75879396984925	0	0	0	0	0	0	7.28643216080402	0	0	0	0	1.00502512562814	55.7788944723618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251256281407035	0.251256281407035	0.251256281407035	0.251256281407035	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1010	"AWI"	1010	1000	1607	1276	13.2743362831858	0	0	0	0	0	0	0	0	0	0	0	0	2.65486725663717	0	0	0	0	0	0	0	0	0	0	0	14.1592920353982	0	0.884955752212389	0	0	0.884955752212389	66.8141592920354	0.442477876106195	0	0	0.442477876106195	0	0	0	0	0	0	0	0	0	0.442477876106195	0	0	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1014	"AWI"	1014	1179	1790	1471	8.09399477806789	0	0	0	0	0	23.4986945169713	0	0	0	0	0	0	1.56657963446475	0	2.34986945169713	0	0	0	0	0	0	0	0	0.261096605744125	10.443864229765	0	0.783289817232376	0	0	0	51.6971279373368	0.261096605744125	0	0	0	0	0	0	0	0	0	0	0	0	0.261096605744125	0.261096605744125	0.522193211488251	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1018	"AWI"	1018	1337	1962	1667	8.01104972375691	0	0	0	0	0	0	0.276243093922652	0	0	0	0	0.276243093922652	4.69613259668508	0	3.86740331491713	0	0	0	0	0	0	0	0	0	7.4585635359116	0	0	0	0	0	73.7569060773481	0	0	0	0.276243093922652	0	0	0	0	0	0.552486187845304	0	0	0	0.552486187845304	0	0	0.276243093922652	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1022	"AWI"	1022	1530	2111	1866	13.28125	0	0	0	0	0	0	0	0	0	0	0	0	3.90625	0	3.125	0	0	0	0	0	0	0	0	0.390625	9.375	0	0.390625	0	0	0	67.96875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78125	0.78125	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1026	"AWI"	1026	1770	2229	2041	8.83838383838384	0	0	0	0	0	29.5454545454545	0	0	0	0	0	0	2.52525252525253	0	2.02020202020202	0	0	0	0	0	0	0	0	0.252525252525253	7.07070707070707	0	0	0	0	0	48.989898989899	0	0	0	0.252525252525253	0	0	0	0	0	0	0	0	0	0.505050505050505	0	0	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1030	"AWI"	1030	2066	2327	2227	13.5313531353135	0	0	0	0	0	0	0	0	0	0	0	0.33003300330033	3.63036303630363	0	2.31023102310231	0	0	0	0	0	0	0	0	0	8.25082508250825	0	0.33003300330033	0	0	0	70.957095709571	0	0	0	0.33003300330033	0	0	0	0	0	0	0	0	0	0	0	0.33003300330033	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1034	"AWI"	1034	2217	2721	2428	11.6197183098592	0	0	0	0	0	0	0	0	0	0	0	0	5.98591549295775	0	0	0	0	0	0	0	0	0	0	0	8.80281690140845	0	0	0	0	0	71.1267605633803	0.352112676056338	0	0	0	0	0	0.352112676056338	0	0	0	0	0	0	1.05633802816901	0	0.704225352112676	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1038	"AWI"	1038	2369	3031	2653	13.4275618374558	0	0	0	0	0	0	0	0	0	0	0	0.353356890459364	4.24028268551237	0	0	0	0	0	0	0	0	0	2.12014134275618	0	4.59363957597173	0	0.353356890459364	0	0	0	70.6713780918728	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41342756183746	0	1.06007067137809	1.76678445229682	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1042	"AWI"	1042	2547	3298	2888	7.89473684210526	0	0	0	0	0	28.9473684210526	0	0	0	0	0	0	3.42105263157895	0	2.36842105263158	0	0	0	0	0	0	0	0	0	3.68421052631579	0	0.263157894736842	0	0	0	52.1052631578947	0	0	0	0.263157894736842	0	0	0	0	0	0	0	0	0	0.263157894736842	0	0.526315789473684	0.263157894736842	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1046	"AWI"	1046	2737	3484	3113	22.4576271186441	0	0	0	0	0	54.2372881355932	0	0	0	0	0	0	7.20338983050847	0	2.11864406779661	0	0	0	0	0	0	0	0	0.423728813559322	8.89830508474576	0	0	0	0	0	0	0	0	0	0.847457627118644	0	0	0	0	0	0	0	0	0	2.11864406779661	0	1.27118644067797	0.423728813559322	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1050	"AWI"	1050	2941	3702	3359	9.85221674876847	0	0	0	0	0	24.384236453202	0	0	0	0	0	0	4.67980295566502	0	2.95566502463054	0	0	0	0	0.246305418719212	0	0	0	0	3.69458128078818	0	0	0	0	0	52.2167487684729	0	0	0	0.985221674876847	0	0	0	0	0	0	0	0	0	0.246305418719212	0	0.738916256157635	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1054	"AWI"	1054	3247	3853	3596	8.67469879518072	0	0	0	0	0	29.1566265060241	0	0	0	0	0	0	4.09638554216868	0	0	0	0	2.40963855421687	0	0	0.240963855421687	0	0	0.481927710843374	4.81927710843374	0	0.240963855421687	0	0	0	47.710843373494	0	0	0	0	0	0	0.481927710843374	0	0	0	0	0	0	0.963855421686747	0	0.481927710843374	0.240963855421687	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1058	"AWI"	1058	3561	4015	3818	13.0750605326877	0	0	0	0	0	25.4237288135593	0	0	0	0	0	0	2.17917675544794	0	2.42130750605327	0	0	0	0	0	0	0	0	0	3.38983050847458	0	0	0	0	0	52.5423728813559	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242130750605327	0	0.726392251815981	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1062	"AWI"	1062	3803	4243	4011	11.214953271028	0	0	0	0	0	0	0	0	0	0	0	0	4.67289719626168	0	0	0	0	0	0	0	0	0	0	0.311526479750779	3.73831775700935	0	0.311526479750779	0	0	0.311526479750779	77.2585669781931	0	0	0	0.311526479750779	0	0	0.311526479750779	0	0	0	0	0	0	0.934579439252336	0	0.623052959501558	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1066	"AWI"	1066	3947	4513	4194	18.2572614107884	0	0	0	0	0	51.4522821576763	0	0	0	0	0	0	16.1825726141079	0	5.39419087136929	0	0	0	0	0	0.4149377593361	0	0	0	6.22406639004149	0	0.4149377593361	0	0	0	0	0	0	0	0	0	0.4149377593361	0	0	0	0	0	0	0	0.829875518672199	0	0	0.4149377593361	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1070	"AWI"	1070	4079	4755	4396	15.3846153846154	0	0	0	0	0	0	0	0	0	0	0	0.641025641025641	15.7051282051282	0	0	0	0	0	0	0	0	0	0	0	3.52564102564103	0	0	0	0	0	61.8589743589744	0	0	0	0	0	0	0.961538461538462	0	0	0	0	0	0	0.961538461538462	0	0.961538461538462	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1074	"AWI"	1074	4244	4942	4584	17.9487179487179	0	0	0	0	0	0	0	0	0	0	0	0.366300366300366	13.5531135531136	0	2.93040293040293	0	0	0	0	0	0	0.366300366300366	0	0	4.76190476190476	0	0.732600732600733	0	0	0	56.4102564102564	0	0	0	0	0	0	0.366300366300366	0	0	0	0	0	0	2.1978021978022	0	0.366300366300366	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1078	"AWI"	1078	4434	5119	4781	19.9346405228758	0	0	0	0	0	0	0	0	0	0	0	0	8.16993464052288	0	1.30718954248366	0	0	0	0	0	0	0	0	0.326797385620915	2.94117647058824	0	0	0	0	0	62.7450980392157	0	0	0	0.326797385620915	0	0	0.980392156862745	0	0	0	0	0	0	0.980392156862745	0	2.28758169934641	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1082	"AWI"	1082	4614	5274	4971	23.1404958677686	0	0	0	0	0	0	0	0	0	0	0	0	9.50413223140496	0	0	0	0	0	0	0	0	0	0	0.826446280991736	5.37190082644628	0	0	0	0	0	58.2644628099173	0	0	0	0	0	0.413223140495868	0	0	0	0	0	0	0	0.826446280991736	0	1.65289256198347	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1086	"AWI"	1086	4826	5417	5162	17.7835051546392	0.257731958762887	0	0	0	0	0	0	0	0	0	0	0	9.79381443298969	0	2.57731958762887	0	0	0	0	0	0.515463917525773	0	0	0	3.60824742268041	0	0.515463917525773	0	0	0	62.1134020618557	0	0	0	0	0	0	0.257731958762887	0	0	0	0	0	0	0.77319587628866	0	1.54639175257732	0.257731958762887	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1090	"AWI"	1090	5086	5537	5342	23.3236151603499	0	0	0	0	0	0	0	0	0	0	0	0	12.8279883381924	0	0	0	0	1.74927113702624	0	0	0.583090379008746	0	0	0	1.74927113702624	0	0	0	0	0	55.1020408163265	0	0	0	0.291545189504373	0	0	0	0	0	0	0	0	0	0.87463556851312	0.291545189504373	2.91545189504373	0.291545189504373	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1094	"AWI"	1094	5374	5751	5540	21.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	19.3333333333333	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	47.3333333333333	0	0	0	0.666666666666667	0	0	1	0	0	0	0	0	0	1	0	2.66666666666667	0.666666666666667	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1098	"AWI"	1098	5495	6087	5735	17.6271186440678	0	0	0	0	0	32.0338983050847	0	0	0	0	0	0	18.6440677966102	0	0.677966101694915	0	0	0	0	0	0.677966101694915	0	0	0.169491525423729	2.20338983050847	0	0	0	0	0	23.0508474576271	0	0	0	0.677966101694915	0	0	0	0	0	0	0	0	0	0.847457627118644	0	3.22033898305085	0	0.169491525423729
26125	45343	"Svartvatnet"	63.35139	8.87778	1102	"AWI"	1102	5635	6337	5946	25.1461988304094	0	0	0	0	0	0	0	0	0	0	0	0	18.1286549707602	0	2.63157894736842	0	0	0	0	0	0.292397660818713	0	0	0	4.3859649122807	0	0	0	0	0	42.9824561403509	0	0	0	1.16959064327485	0	0	0.584795321637427	0	0	0	0	0	0	1.16959064327485	0	3.21637426900585	0.292397660818713	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1106	"AWI"	1106	5813	6537	6159	17.0305676855895	0	0	0	0	0	31.6593886462882	0	0	0	0	0	0	11.353711790393	0	0	0	0	0	0	0	0.218340611353712	0	0	0	2.40174672489083	0	0	0	0	0	32.7510917030568	0	0	0	0.218340611353712	0	0.218340611353712	0.436681222707424	0	0	0	0	0	0	1.31004366812227	0	1.96506550218341	0.436681222707424	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1110	"AWI"	1110	5988	6732	6355	20.6543967280164	0	0	0	0	0	31.4928425357873	0	0	0	0	0	0	15.9509202453988	0	0	0	0	0	0	0	0.408997955010225	0	0	0	3.47648261758691	0	0	0	0	0	23.3128834355828	0	0	0	0.204498977505113	0	0	0.613496932515337	0	0	0	0	0	0	1.02249488752556	0	2.86298568507157	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1114	"AWI"	1114	6220	6907	6561	33.0508474576271	0	0	0	0	0	0	0	0	0	0	0	0	15.819209039548	0	0	0	0	0	0	0	0	0	0	0	4.51977401129944	0	0	0	0	0	39.5480225988701	0	0	0	0	0	0	0.564971751412429	0	0	0	0	0	0	1.69491525423729	0	4.51977401129944	0.282485875706215	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1118	"AWI"	1118	6470	7093	6751	36.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0	19.6969696969697	0	0	0	0	0	0	0	0.505050505050505	0.252525252525253	0	0.252525252525253	4.7979797979798	0	0	0	0	0	36.1111111111111	0	0	0	0.505050505050505	0	0	0.252525252525253	0	0	0.252525252525253	0	0	0	0.252525252525253	0	0.757575757575758	0.252525252525253	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1122	"AWI"	1122	6715	7321	6971	40.3269754768392	0	0	0	0	0	0	0	0	0	0	0	0	11.1716621253406	0	0	0	0	0	0	0	0	0	0	0	4.08719346049046	0	0	0	0	0	40.3269754768392	0	0	0	0	0	0	0.817438692098093	0	0	0	0	0	0	1.36239782016349	0	1.63487738419619	0.272479564032698	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1126	"AWI"	1126	6905	7689	7243	30.4250559284116	0	0	0	0	0	22.5950782997763	0	0	0	0	0	0	8.05369127516778	0	1.11856823266219	0	0	0	0	0	0	0	0	0	2.9082774049217	0	0	0	0	0	31.3199105145414	0	0	0	1.11856823266219	0	0	0.447427293064877	0	0	0	0	0	0	1.34228187919463	0.223713646532438	0.447427293064877	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1130	"AWI"	1130	7089	8018	7527	41.2621359223301	0	0	0	0	0	21.3592233009709	0	0	0	0	0	0	7.03883495145631	0	0	0	0	0	0	0	0	0	0	0	2.66990291262136	0	0	0	0	0	25.2427184466019	0	0	0	0	0	0	0.485436893203883	0	0	0	0	0	0	1.21359223300971	0	0.485436893203883	0	0.242718446601942
26125	45343	"Svartvatnet"	63.35139	8.87778	1134	"AWI"	1134	7336	8258	7802	40.4805914972274	0	0	0	0	0	29.7597042513863	0	0	0	0	0	0	6.6543438077634	0	1.29390018484288	0	0	0	0	0	0	0	0	0	4.4362292051756	0	0	0	0	0	15.5268022181146	0	0	0	0	0	0	0.184842883548983	0	0	0	0	0	0	1.1090573012939	0	0.369685767097967	0.184842883548983	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1138	"AWI"	1138	7621	8525	8079	36.1328125	0	0	0	0	0	28.90625	0	0	0	0	0	0	9.9609375	0	0.5859375	0	0	0	0	0	0.1953125	0	0	0	3.125	0	0	0	0	0	17.96875	0	0	0	1.171875	0	0	0	0	0	0	0	0	0	1.5625	0	0	0.390625	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1140	"AWI"	1140	7758	8642	8230	34.5167652859961	0	0	0	0	0	27.2189349112426	0	0	0	0	0	0	7.29783037475345	0	2.36686390532544	0	0	0	0	0	0	0	0	0.19723865877712	5.91715976331361	0	0	0	0	0	20.7100591715976	0	0	0	0.394477317554241	0	0	0.19723865877712	0	0	0	0	0	0	0.788954635108481	0	0.19723865877712	0.19723865877712	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1142	"AWI"	1142	7933	8741	8356	35.9090909090909	0.227272727272727	0	0	0	0	24.7727272727273	0	0	0	0	0	0	2.72727272727273	0	2.95454545454545	0	0	1.13636363636364	0	0	0	0	0	0	9.77272727272727	0	0	0	0	0	19.0909090909091	0	0	0	0.909090909090909	0	0	0.227272727272727	0	0	0	0	0	0	1.13636363636364	0	0.909090909090909	0.227272727272727	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1144	"AWI"	1144	8112	8832	8479	71	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	0	0	0	0	14.5	0	0	0	0	0	0	0	0	0	2	0	0	0.5	0	0	0	0	0	0	1.5	0	1	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1146	"AWI"	1146	8346	8921	8595	22.5728155339806	0	0	0	0	0	36.6504854368932	0	0	0	0	0	0	10.1941747572816	0	4.36893203883495	0	0	2.42718446601942	0	0	0.485436893203883	0	0	0	20.3883495145631	0	0	0	0	0	0	0	0	0	1.69902912621359	0	0	0	0	0	0	0	0	0	0.242718446601942	0.242718446601942	0.242718446601942	0.485436893203883	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1148	"AWI"	1148	8524	9052	8745	13.2743362831858	0	0	0	0	0	38.0530973451327	0.294985250737463	0	0	0	0	0	11.2094395280236	0	0	0	0	0	0	0	0	0.294985250737463	0	0.294985250737463	34.5132743362832	0	0	0	0	0	0	0	0	0	0.589970501474926	0	0	0.589970501474926	0	0	0	0	0	0	0	0	0.589970501474926	0.294985250737463	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1150	"AWI"	1150	8615	9320	8932	7.29483282674772	0	0	0	0	0	40.4255319148936	0	0	0	0	0	0	10.9422492401216	0	4.25531914893617	0	0	0	0	0	0	0	0	0	34.9544072948328	0	0	0	0	0	0	0	0	0	0.60790273556231	0	0	0.60790273556231	0	0	0	0	0	0	0	0	0.911854103343465	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1152	"AWI"	1152	8756	9459	9115	2.05479452054794	0	0	0	0	0	32.4200913242009	0	0	0	0	0	0	9.81735159817351	0	3.65296803652968	0	0	0	0	0	0	0	0	0	19.8630136986301	0	0	0	0	0	30.5936073059361	0	0	0	0.45662100456621	0	0	0.228310502283105	0	0	0	0	0	0	0.45662100456621	0	0.45662100456621	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1154	"AWI"	1154	8951	9584	9295	1.17302052785924	0	0	0.293255131964809	0	0	55.7184750733138	0	0	0	0	0	0	10.5571847507331	0	5.57184750733138	0	0	0	0	0	0	0	0	0	23.1671554252199	0	0	0	0	0	0	0	0	0	1.17302052785924	0	0	1.46627565982405	0	0	0	0	0	0	0.586510263929619	0	0	0.293255131964809	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1156	"AWI"	1156	9213	9724	9457	0.314465408805031	0.314465408805031	0	0	0	0	53.1446540880503	0	0	0	0	0	0	5.0314465408805	0	3.77358490566038	0	0	0	0	0	0.314465408805031	0	0	0	34.2767295597484	0	0	0	0	0	0	0	0	0	0.628930817610063	0	0	0.943396226415094	0	0	0	0	0	0	0	0.314465408805031	0.943396226415094	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1158	"AWI"	1158	9477	9857	9612	0	0.323624595469256	0	0	0	0	52.4271844660194	0	0	0	0	0	0	2.58899676375405	0	4.53074433656958	0	0	0	0	0	0.647249190938511	0	0	0	37.5404530744337	0	0	0	0	0	0	0	0	0	0.970873786407767	0	0	0	0	0	0	0	0	0	0	0.323624595469256	0.647249190938511	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1160	"AWI"	1160	9565	10076	9762	0	0	0	0	0	0	73.4870317002882	0	0	0.288184438040346	0	0	0	1.72910662824208	0	4.89913544668588	0.288184438040346	0	3.45821325648415	0	0	0	0	0	0	11.2391930835735	0	0	0	0	0	0	0	0	0	1.44092219020173	0	0	1.44092219020173	0	0	0.576368876080692	0	0	0	0.576368876080692	0.288184438040346	0.288184438040346	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1162	"AWI"	1162	9657	10213	9918	0.390625	0	0	0	0	0	69.140625	0	0	0	0	0	0	2.734375	0	12.109375	1.171875	0	0	0	0	0.390625	0	0	0	11.71875	0	0	0	0	0	0	0	0	0	1.171875	0	0	0.390625	0	0	0	0	0	0	0.390625	0	0	0.390625	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1164	"AWI"	1164	9792	10341	10070	0	0	0	0	0	0	78.2608695652174	0	0	0	0	0	0	1.58102766798419	0	6.71936758893281	0.790513833992095	0	0	0	0	0	0	0	0	11.0671936758893	0	0	0	0	0	0	0	0	0	0.790513833992095	0	0	0	0	0	0	0	0	0	0.395256916996047	0	0.395256916996047	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1166	"AWI"	1166	9982	10465	10216	0	0	0	0	0	0	67.2514619883041	0	0	0	0	0	0	2.04678362573099	0	4.09356725146199	0.292397660818713	0	0	0	0	0	0	0	0	24.2690058479532	0	0	0	0	0	0	0	0	0	0.87719298245614	0	0	0	0	0	0	0	0	0	0	0	1.16959064327485	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1168	"AWI"	1168	10220	10582	10379	0	0	0	0	0	0	48.4931506849315	0	0	0	0	0	0	0.821917808219178	0	4.93150684931507	0.273972602739726	0	0	0	0	0	0	0	0	45.2054794520548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273972602739726	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1170	"AWI"	1170	10318	10950	10574	0	0	0	0	0	0	33.0254041570439	0	0	0	0	0	0	0.46189376443418	0	1.84757505773672	0.46189376443418	0	0	0	0	0	0	0	0	58.4295612009238	0	0	0	0	0	0	0	0	0	0.46189376443418	0	0	0	0	0	0	0	5.31177829099307	0	0	0	0	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1172	"AWI"	1172	10471	11099	10801	0	0.191938579654511	0	0	0	0	29.7504798464491	0	0	0	0	0	0	0.575815738963532	0	1.34357005758157	0	0	4.60652591170825	0	0	0	0	0	0	62.9558541266795	0	0	0	0	0	0	0	0	0	0	0	0	0.383877159309021	0	0	0	0	0	0	0	0	0	0.191938579654511	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1174	"AWI"	1174	10708	11245	11011	0	0	0	0	0	0	17.2106824925816	0	0	0	0	0	0	0	0.29673590504451	2.37388724035608	0	0	0	0	0	0	0	0	0	79.8219584569733	0	0	0	0	0	0	0	0	0	0.29673590504451	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1176	"AWI"	1176	10902	11573	11249	0	0	0	0	0	0	64.9122807017544	0	0	0	0	0	0	0.43859649122807	0	5.70175438596491	0.43859649122807	0	21.0526315789474	0	0	0.43859649122807	0	0	0	7.01754385964912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
