"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	660	"AWI"	660	1112	1681	1390	0	1	229	2	0	0	26	0	0	282	2	0	5	0	0	0	37	21	0	0	0	19	0	7	0	0	0	1	0	0	0	0	1	0	105	0	1	0	20	141	0	1	0	194	0	0	0	27	9	0	0	1	0	0	0	0	19	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	670	"AWI"	670	1225	1775	1476	2	1	183	1	1	0	21	0	0	343	0	1	1	0	0	0	30	14	0	0	0	9	0	4	1	0	0	0	0	0	0	0	0	0	103	0	1	0	10	125	0	1	0	155	0	0	0	12	8	0	0	0	0	0	1	0	14	1	1	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	680	"AWI"	680	1368	1855	1567	1	0	148	0	0	0	6	0	0	277	0	0	0	0	0	0	42	11	0	0	0	20	1	10	0	0	0	0	0	0	0	0	0	0	224	0	1	0	13	0	0	2	0	153	0	0	1	9	4	0	0	0	0	0	2	0	6	3	3	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	685	"AWI"	685	1428	1918	1625	0	3	221	1	2	0	4	0	0	150	0	0	0	0	0	0	49	7	0	0	0	9	0	12	0	0	0	0	0	0	0	0	0	0	438	0	3	0	8	0	0	1	0	146	0	0	0	4	8	0	0	0	0	0	1	0	25	3	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	690	"AWI"	690	1458	2008	1684	1	3	165	2	0	0	5	0	0	109	0	0	1	0	0	0	30	2	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	488	0	1	0	0	0	0	0	0	136	0	0	0	0	1	0	0	0	0	0	1	0	18	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	700	"AWI"	700	1542	2205	1807	0	0	201	1	1	0	1	0	0	406	0	0	0	0	0	0	56	4	0	0	0	9	0	3	0	0	0	1	0	0	0	0	0	0	149	0	2	0	0	0	0	2	0	114	0	0	1	2	1	0	0	0	0	0	0	0	15	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	710	"AWI"	710	1625	2374	1935	0	0	161	3	2	0	29	0	0	251	1	0	2	0	0	0	42	16	0	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	71	0	4	0	10	0	0	1	0	140	0	0	0	4	3	0	0	0	0	0	0	0	13	1	1	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	720	"AWI"	720	1719	2542	2066	1	0	234	0	0	0	40	0	0	207	0	0	4	0	0	0	42	38	0	0	0	28	1	10	0	0	0	0	0	0	1	0	0	1	70	0	0	0	21	184	0	2	0	188	0	0	0	24	9	1	0	4	0	0	0	0	5	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	730	"AWI"	730	1811	2720	2200	1	3	215	10	1	0	40	0	0	171	2	0	5	0	0	0	47	56	0	0	0	15	2	8	2	0	0	1	0	0	0	0	0	5	65	0	1	0	27	232	0	1	0	269	0	0	0	42	1	0	0	0	2	0	0	0	13	2	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	740	"AWI"	740	1913	2863	2334	2	0	265	4	1	0	19	0	0	122	0	0	0	0	0	1	47	13	0	0	0	23	0	10	0	0	0	0	0	0	1	0	0	1	169	0	1	0	5	0	0	2	0	214	0	0	0	3	1	4	0	1	0	0	0	0	10	2	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	745	"AWI"	745	1975	2923	2400	2	4	277	0	0	0	1	0	0	178	0	0	1	0	0	0	39	3	0	0	0	7	0	18	0	0	0	0	0	0	0	0	0	0	303	0	2	0	0	0	0	0	0	159	0	0	0	0	3	0	0	0	0	0	0	0	35	7	2	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	750	"AWI"	750	2017	2987	2464	1	1	321	0	0	1	1	0	0	415	0	0	0	0	0	0	53	5	0	0	0	5	0	14	0	0	0	0	0	0	1	0	0	0	167	0	0	0	0	0	0	2	0	114	0	0	0	0	5	0	0	0	0	0	0	0	13	0	1	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	760	"AWI"	760	2127	3135	2598	2	0	186	1	0	0	7	0	0	361	0	0	0	0	0	0	55	11	0	0	0	11	0	18	0	0	0	0	0	0	1	0	0	0	189	0	2	0	134	0	0	0	0	112	0	0	2	1	5	0	0	0	0	0	0	0	25	3	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	770	"AWI"	770	2245	3281	2732	1	0	166	0	2	0	14	0	0	230	0	2	2	0	0	0	67	19	0	0	0	6	1	8	4	0	0	1	0	0	0	0	0	0	163	0	1	0	11	0	0	1	0	82	0	0	0	7	3	0	0	0	0	0	1	0	10	5	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	780	"AWI"	780	2349	3422	2864	3	0	194	7	0	0	16	0	0	260	0	0	0	0	0	0	56	0	0	0	0	9	1	7	2	0	0	0	0	0	0	0	0	0	71	0	4	0	11	0	0	3	0	50	0	0	0	7	2	0	0	0	0	0	0	0	6	3	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	785	"AWI"	785	2416	3481	2931	1	0	205	7	1	0	14	0	0	294	0	0	1	0	0	0	47	12	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	1	52	0	0	0	0	0	0	2	0	70	0	0	0	3	1	0	0	1	0	0	0	0	14	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	790	"AWI"	790	2471	3562	2997	4	0	314	4	0	1	39	0	0	223	1	0	0	0	0	0	53	19	0	0	0	10	2	3	0	0	0	0	0	0	0	0	0	0	86	0	1	262	23	0	0	1	0	88	0	0	0	17	5	0	0	0	0	0	0	0	14	10	1	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	800	"AWI"	800	2599	3695	3130	2	1	304	3	1	0	26	0	0	162	0	0	18	0	0	0	45	10	0	0	0	12	0	14	0	0	0	1	0	0	0	0	0	0	173	0	1	0	0	0	0	0	0	115	0	0	0	14	3	2	0	1	0	0	0	0	24	5	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	810	"AWI"	810	2711	3821	3258	2	2	173	0	0	0	6	0	0	143	1	0	0	0	0	0	56	6	0	0	0	10	0	15	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	1	0	141	0	0	0	6	0	4	1	0	0	1	0	0	64	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	820	"AWI"	820	2849	3937	3393	2	0	201	0	0	0	6	0	0	128	0	0	0	0	0	0	46	7	0	0	0	4	0	23	0	0	0	0	0	0	0	0	0	0	380	0	2	0	0	0	0	2	0	127	0	0	0	2	2	2	0	0	0	0	0	0	46	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	830	"AWI"	830	2984	4055	3529	2	2	167	0	0	0	10	0	0	105	0	0	0	0	0	0	69	9	0	0	0	16	0	14	0	0	0	0	0	0	0	0	0	0	434	0	1	0	5	0	0	0	0	161	0	0	1	3	3	0	1	0	0	0	0	0	39	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	840	"AWI"	840	3107	4178	3660	1	1	172	2	0	1	7	0	0	138	0	0	0	0	0	0	45	5	0	0	0	7	0	12	0	0	0	0	0	0	0	0	0	0	489	0	2	0	0	0	0	0	0	161	0	0	0	2	3	0	1	0	0	0	0	0	39	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	850	"AWI"	850	3252	4283	3790	0	0	154	1	0	0	6	0	0	81	0	0	0	0	0	0	63	5	0	0	0	7	0	31	0	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	1	0	155	0	0	0	5	2	0	0	0	0	0	0	0	34	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	860	"AWI"	860	3390	4403	3924	0	0	205	1	0	0	1	0	0	107	0	0	0	0	0	0	63	5	0	2	0	10	0	40	0	0	0	0	0	0	0	0	0	0	327	0	2	0	0	0	0	1	0	131	0	0	0	5	2	1	1	0	0	0	0	0	33	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	870	"AWI"	870	3538	4526	4056	0	2	169	0	0	1	4	0	0	110	0	0	1	0	0	0	81	6	0	0	0	10	0	17	0	0	0	1	0	0	0	0	0	0	475	1	2	0	2	0	0	1	0	163	0	0	1	2	1	0	0	0	0	0	0	0	50	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	880	"AWI"	880	3687	4635	4188	1	5	199	0	0	1	1	0	0	89	0	0	0	0	0	0	59	4	0	2	0	10	0	10	0	0	0	0	0	0	0	0	0	0	397	0	2	0	0	0	0	1	0	155	0	0	0	0	1	0	0	0	0	0	0	0	35	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	890	"AWI"	890	3838	4745	4321	0	3	236	0	0	1	1	0	0	100	0	0	0	0	0	0	144	6	0	0	0	10	0	21	0	0	0	0	0	0	0	0	0	0	161	0	2	0	2	0	0	3	0	223	0	0	0	1	1	0	1	0	0	1	0	0	60	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	900	"AWI"	900	3997	4865	4454	1	0	227	0	0	1	9	0	0	114	0	1	0	0	0	0	259	7	0	0	0	13	1	46	0	0	0	0	0	0	0	0	0	0	48	0	3	0	0	0	0	0	0	248	0	0	0	1	3	2	0	0	0	2	0	0	40	0	0	1
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	910	"AWI"	910	4189	4976	4580	0	2	166	1	0	1	3	0	0	75	0	0	0	0	0	0	305	5	0	2	0	11	2	27	0	0	0	0	0	0	0	0	0	0	23	0	1	0	0	0	0	0	0	262	0	0	1	1	0	0	1	0	0	0	0	0	43	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	915	"AWI"	915	4286	5027	4644	0	2	205	0	1	0	6	0	0	78	0	0	2	0	0	0	255	8	0	0	0	10	0	41	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	224	0	0	0	1	0	0	0	0	0	1	0	69	46	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	920	"AWI"	920	4345	5103	4708	0	2	213	0	0	1	5	0	0	125	0	0	0	0	0	0	360	3	0	1	0	6	0	38	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	283	0	0	0	0	1	2	0	0	0	0	0	0	35	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	930	"AWI"	930	4462	5318	4842	0	2	190	1	0	1	4	0	0	95	0	0	0	0	0	0	391	8	0	2	0	6	0	33	0	0	0	0	0	0	0	0	0	0	12	0	5	0	0	0	0	0	0	257	0	0	0	0	3	0	0	0	0	0	0	0	33	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	940	"AWI"	940	4568	5524	4981	0	4	240	0	1	0	3	0	0	100	0	0	0	0	0	0	295	8	0	0	0	2	1	35	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	0	0	1	0	297	0	0	0	3	4	0	0	0	0	0	0	0	18	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	950	"AWI"	950	4681	5694	5122	1	1	103	0	1	0	1	0	0	185	0	0	0	0	0	0	368	6	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	202	0	0	0	0	1	0	0	0	0	0	0	0	11	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	960	"AWI"	960	4796	5861	5263	0	2	183	0	0	0	6	0	0	60	0	0	0	0	0	0	431	4	0	1	0	1	0	25	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	217	0	0	0	2	1	0	0	0	0	0	0	67	28	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	970	"AWI"	970	4916	6019	5402	0	0	240	0	0	1	3	0	0	127	0	0	0	0	0	0	160	2	0	0	0	2	0	19	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	1	0	284	0	0	0	0	1	0	0	0	0	0	0	0	75	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	975	"AWI"	975	4987	6090	5472	0	2	236	0	0	3	1	0	0	162	0	0	0	0	0	0	125	0	0	0	0	3	0	33	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	227	0	0	0	1	1	2	3	0	0	0	1	0	92	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	980	"AWI"	980	5031	6180	5541	1	0	219	0	1	1	5	0	0	107	0	0	0	0	0	0	176	1	0	0	0	3	0	38	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	219	0	0	0	4	1	7	0	0	0	0	0	0	41	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	985	"AWI"	985	5098	6245	5615	0	3	221	0	0	2	10	1	0	122	1	0	0	0	0	0	225	1	0	0	0	4	1	47	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	1	0	177	0	0	0	2	2	2	0	0	0	0	0	0	25	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	990	"AWI"	990	5145	6338	5689	0	0	219	0	0	0	9	0	0	111	0	0	0	0	0	0	336	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	150	0	0	0	1	0	3	1	0	0	0	1	0	22	2	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	995	"AWI"	995	5220	6409	5757	0	1	172	1	0	1	3	0	0	120	0	0	0	0	0	0	352	2	0	0	0	2	0	31	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	1	0	199	0	0	1	2	0	0	0	1	0	0	0	0	26	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1000	"AWI"	1000	5271	6504	5824	0	2	220	0	0	0	1	0	0	77	0	0	0	0	0	0	308	2	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	196	0	0	0	1	1	0	0	0	0	0	0	0	26	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1010	"AWI"	1010	5389	6666	5969	0	2	187	1	0	1	3	0	0	91	0	0	0	0	0	0	285	3	0	0	0	1	1	51	0	0	0	0	0	0	1	0	0	0	31	0	2	0	0	0	0	1	0	184	0	0	0	1	2	1	1	0	0	0	0	0	72	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1015	"AWI"	1015	5459	6732	6043	0	0	175	0	0	2	0	0	0	100	0	0	0	0	0	0	319	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	184	0	0	1	1	2	1	1	0	0	0	0	0	72	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1025	"AWI"	1025	5580	6885	6180	0	2	208	0	0	0	0	0	0	97	0	0	0	0	0	0	254	6	0	0	0	1	0	40	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	2	0	159	0	0	0	0	2	0	0	0	0	0	0	0	72	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1035	"AWI"	1035	5698	7027	6321	0	3	208	0	0	3	4	0	0	116	0	0	0	0	0	0	296	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	189	0	0	0	0	1	0	0	0	0	0	0	0	96	1	0	1
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1045	"AWI"	1045	5838	7178	6464	0	2	167	0	0	1	1	0	0	99	0	0	0	0	0	0	175	9	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	1	0	141	0	0	0	0	2	0	0	0	0	0	0	0	90	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1055	"AWI"	1055	5964	7326	6609	0	1	140	0	0	3	2	0	0	121	0	0	0	0	0	0	244	5	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	144	0	0	0	0	1	0	0	0	0	0	0	0	105	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1065	"AWI"	1065	6095	7465	6753	0	2	226	0	0	1	0	0	0	114	0	0	0	0	0	0	200	4	0	1	0	1	0	49	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	101	0	0	0	0	1	0	1	0	0	0	0	0	82	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1075	"AWI"	1075	6227	7602	6896	0	1	236	0	1	1	0	0	0	161	0	0	0	0	0	0	151	3	0	0	0	0	1	37	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	130	0	0	0	1	0	0	3	0	0	0	0	0	60	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1085	"AWI"	1085	6364	7740	7039	0	1	169	0	0	0	2	0	0	160	0	0	0	0	0	0	258	2	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	129	0	0	1	0	1	0	0	0	0	0	0	0	62	1	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1100	"AWI"	1100	6563	7937	7259	0	1	198	0	1	1	3	0	0	197	0	0	0	0	0	0	221	2	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	109	0	0	0	0	2	0	0	0	0	0	0	0	83	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1110	"AWI"	1110	6703	8087	7400	0	0	229	0	0	0	4	1	0	161	0	0	0	0	0	0	158	7	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	142	0	0	1	0	0	0	0	0	0	0	0	0	0	0	85	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1120	"AWI"	1120	6842	8204	7544	0	0	177	1	0	0	2	0	0	151	0	0	0	0	0	0	229	5	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	70	0	0	0	0	2	0	0	0	0	0	0	0	76	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1130	"AWI"	1130	6983	8332	7686	0	1	137	1	0	0	2	0	0	215	0	0	0	0	0	0	239	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	42	0	0	0	0	2	0	0	0	0	0	0	0	34	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1140	"AWI"	1140	7132	8466	7824	0	0	172	0	0	0	2	0	0	220	0	0	0	0	0	0	291	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	62	0	0	0	0	2	0	2	0	0	0	0	0	60	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1150	"AWI"	1150	7287	8594	7971	0	0	165	1	0	0	2	0	0	262	0	0	0	0	0	0	216	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	70	0	0	0	0	1	0	0	0	0	0	0	0	77	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1160	"AWI"	1160	7442	8717	8114	0	0	158	2	0	1	2	0	0	183	0	0	0	0	0	0	245	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	343	0	0	0	7	0	66	0	0	0	1	1	0	1	0	0	0	0	25	50	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1170	"AWI"	1170	7601	8838	8261	3	0	294	0	12	0	3	0	0	170	0	0	0	0	0	0	214	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	62	0	0	1	0	0	0	3	0	0	0	0	0	48	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1180	"AWI"	1180	7762	8966	8397	0	1	270	0	1	0	2	0	0	226	0	0	0	0	0	0	310	5	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	73	0	0	1	0	2	0	2	0	0	0	0	42	60	3	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1190	"AWI"	1190	7933	9079	8542	0	0	213	0	0	0	5	0	0	205	0	0	0	0	0	0	293	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	80	0	0	0	0	1	0	0	0	0	0	0	0	43	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1200	"AWI"	1200	8076	9187	8680	0	0	109	0	0	0	0	0	0	124	0	0	0	0	0	0	291	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	4	0	0	0	0	0	0	0	27	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1213	"AWI"	1213	8321	9332	8861	0	0	226	1	0	0	1	0	0	162	0	0	0	0	0	0	348	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	97	0	0	0	0	2	0	1	0	0	0	0	0	38	0	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	1220	"AWI"	1220	8436	9420	8962	0	0	183	0	0	0	3	0	0	197	0	0	1	0	0	0	379	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	61	0	0	1	0	3	0	0	0	0	0	0	0	34	0	0	0
