"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Vitaceae"
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	55	"AWI"	55	533	849	691	8.43373493975904	0.401606425702811	0	0	0	0	0.401606425702811	0	0	0	0.803212851405622	4.41767068273092	77.5100401606426	0.401606425702811	0	0	0	0	0.803212851405622	0	0	0	0.401606425702811	3.6144578313253	0	0	0	1.20481927710843	0	0	0.803212851405622	0	0.401606425702811	0.401606425702811	0	0	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	60	"AWI"	60	623	889	756	5.30973451327434	1.47492625368732	1.17994100294985	0	0	7.66961651917404	0	0	0.589970501474926	0	0.294985250737463	2.3598820058997	51.0324483775811	0.294985250737463	0	0.294985250737463	0	0.294985250737463	1.17994100294985	0	0	0	0.884955752212389	1.76991150442478	20.6489675516224	0	0	1.76991150442478	0	0	0.294985250737463	0	2.65486725663717	0	0	0	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	65	"AWI"	65	761	973	868	2.35690235690236	2.02020202020202	1.01010101010101	0.336700336700337	0	13.1313131313131	0	0	1.68350168350168	0	0.336700336700337	1.68350168350168	40.4040404040404	0	0	0.336700336700337	0	0	2.02020202020202	0	0	0	1.68350168350168	3.03030303030303	19.8653198653199	0	0	1.34680134680135	0.336700336700337	0	0.673400673400673	0	6.73400673400673	1.01010101010101	0	0	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	72	"AWI"	72	843	1186	1027	6.32183908045977	3.44827586206897	0.574712643678161	0	0	0	0.574712643678161	0	1.14942528735632	0	0.574712643678161	1.14942528735632	52.8735632183908	0	0	0.574712643678161	0	0	1.14942528735632	0	0	0	0	1.14942528735632	26.4367816091954	0	0	2.29885057471264	0	0	0	1.14942528735632	0.574712643678161	0	0	0	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	75	"AWI"	75	867	1296	1092	3.60655737704918	2.62295081967213	0.327868852459016	0	0	4.26229508196721	0.327868852459016	0	1.31147540983607	0	0.327868852459016	0.655737704918033	82.6229508196721	0	0	0	0	0	0.655737704918033	0	0.327868852459016	0	0.327868852459016	0.327868852459016	0	0.983606557377049	0	0.983606557377049	0	0	0	0	0	0.327868852459016	0	0	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	80	"AWI"	80	1078	1332	1228	4.91803278688525	0.655737704918033	0.655737704918033	0	0	11.4754098360656	0	0	0	0	0	0.983606557377049	79.344262295082	0	0	0	0	0	0	0	0	0	0.983606557377049	0	0	0	0	0.327868852459016	0	0	0.327868852459016	0	0	0.327868852459016	0	0	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	85	"AWI"	85	1207	1460	1361	12.3152709359606	1.47783251231527	2.95566502463054	0.492610837438424	0	0	0.985221674876847	0	0.492610837438424	0	0.492610837438424	2.95566502463054	67.9802955665025	0	0	0	0	0	0.492610837438424	0	0	0	3.94088669950739	0.492610837438424	0	0	0	2.46305418719212	0	0	0.985221674876847	0	0	0.492610837438424	0.492610837438424	0.492610837438424	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	90	"AWI"	90	1268	1705	1485	6.86695278969957	1.28755364806867	1.28755364806867	0	0	0	0	0.429184549356223	1.28755364806867	0	0	2.14592274678112	74.6781115879828	0	0	0.429184549356223	0.429184549356223	0	2.57510729613734	0	0	0	0.858369098712446	2.14592274678112	0	1.28755364806867	0	2.57510729613734	0.858369098712446	0	0	0	0	0	0.858369098712446	0	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	95	"AWI"	95	1450	1749	1591	17.8294573643411	2.32558139534884	6.58914728682171	0	0	0	0.775193798449612	0	0.387596899224806	0	0.387596899224806	4.26356589147287	53.8759689922481	0	0	1.16279069767442	0	0	2.32558139534884	0	0	0	0.775193798449612	1.16279069767442	0	0	0.387596899224806	4.65116279069767	0.775193798449612	0	0.387596899224806	0.387596899224806	0	0.775193798449612	0.387596899224806	0	0.387596899224806
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	100	"AWI"	100	1581	1819	1699	13.9372822299652	0.348432055749129	2.09059233449477	0	0	0	0.348432055749129	0	0	0	0	2.4390243902439	41.1149825783972	0	0	0.348432055749129	0	0	2.09059233449477	0	0	0	0.696864111498258	2.4390243902439	27.8745644599303	0	0	2.78745644599303	0.348432055749129	0	0.348432055749129	0.348432055749129	1.74216027874564	0.348432055749129	0	0	0.348432055749129
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	105	"AWI"	105	1658	1952	1806	30.7377049180328	0.409836065573771	1.63934426229508	0	0	0	0.409836065573771	0	0.819672131147541	0	0.409836065573771	4.91803278688525	50.8196721311475	0.409836065573771	0.409836065573771	0	0	0	1.22950819672131	0	0	0	1.63934426229508	0.409836065573771	0	0	0	4.0983606557377	0	0	0.409836065573771	0	0	0.409836065573771	0.409836065573771	0.409836065573771	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	110	"AWI"	110	1994	2265	2135	29.3388429752066	0	0	0	0	0	0	0	0.413223140495868	0	0	1.2396694214876	58.2644628099173	0	0	0.413223140495868	0	0	0	0	0	0	5.37190082644628	0.826446280991736	0	0	0	1.65289256198347	0	0	0.413223140495868	0	0	0	1.2396694214876	0.826446280991736	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	115	"AWI"	115	2225	2643	2463	19.5035460992908	0.709219858156028	0	0	0	0	0.354609929078014	0	0	0	0	2.12765957446809	68.7943262411348	0	0	0	0	0	0.354609929078014	0	0	0	6.02836879432624	0	0	0	0	0.354609929078014	0	0	0	0	0	0	1.77304964539007	0	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	120	"AWI"	120	2444	3046	2791	20.2898550724638	0.36231884057971	0.72463768115942	0	0	0	0	0	0	0	0	3.6231884057971	58.695652173913	0	0	0	0	0	0	0	0	0	11.9565217391304	1.08695652173913	0	0	0	1.81159420289855	0	0	0.36231884057971	0	0	0	0.72463768115942	0.36231884057971	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	125	"AWI"	125	2727	3126	2950	16.304347826087	0	0	0	0	0	0	0	0	0	0	7.60869565217391	44.5652173913043	1.08695652173913	1.08695652173913	0	0	0	1.08695652173913	0	0	0	20.6521739130435	4.34782608695652	0	0	0	2.17391304347826	0	0	0	0	0	0	1.08695652173913	0	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	130	"AWI"	130	2959	3254	3109	20.7317073170732	2.4390243902439	3.65853658536585	0	1.21951219512195	0	0	0	0	0	0	1.21951219512195	43.9024390243902	0	0	0	0	0	1.21951219512195	0	0	0	19.5121951219512	2.4390243902439	0	0	0	0	0	0	3.65853658536585	0	0	0	0	0	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	135	"AWI"	135	3060	3471	3265	40.3846153846154	1.92307692307692	0	0	1.92307692307692	0	0	0	1.92307692307692	0	0	9.61538461538462	13.4615384615385	0	0	0	0	0	0	0	0	0	17.3076923076923	3.84615384615385	0	0	0	5.76923076923077	0	0	0	0	0	0	3.84615384615385	0	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	140	"AWI"	140	3807	4468	4217	43.4262948207171	0.796812749003984	1.19521912350598	0.398406374501992	0	0	0	0	0	0	0	21.9123505976096	11.9521912350598	0	0	0	0	0	0	0	0	0	9.9601593625498	2.39043824701195	0	0	0	3.98406374501992	0	0	0.796812749003984	0	0	0	2.78884462151394	0.398406374501992	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	145	"AWI"	145	4377	5576	5178	23.6641221374046	0	0	0	0	0	0	0	0	0	1.52671755725191	38.1679389312977	14.5038167938931	0	0	0	0	0	1.52671755725191	0	0	0	9.16030534351145	3.81679389312977	0	0	0	3.81679389312977	0	0	0	0	0	0.763358778625954	3.05343511450382	0	0
15931	24542	"Parcay-sur-Vienne"	47.10583	0.48	150	"AWI"	150	4914	6722	6135	23.5880398671096	0.332225913621262	1.32890365448505	0	0	0	0.332225913621262	0	0	0.332225913621262	0.332225913621262	41.5282392026578	11.2956810631229	0	0	0	0	0	1.66112956810631	0.332225913621262	0	0.332225913621262	2.99003322259136	0.996677740863787	0	0	0	9.96677740863787	0.996677740863787	0.332225913621262	0	0	0	1.66112956810631	0.664451827242525	0.664451827242525	0.332225913621262
