"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Ilex"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"
3413	4421	"Loch Sionascaig"	58.069	-5.2008	10	"AWI"	10	-71	499	91	21.7391304347826	0	0	0	0	0	0	0	0	0	0	37.3913043478261	0	0	0	0	0	0.869565217391304	0	0	37.3913043478261	0	0	0	1.73913043478261	0	0	0	0.869565217391304	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	20	"AWI"	20	13	801	272	31.9672131147541	0	0.819672131147541	0	0	0	0	0	0	0	0	41.8032786885246	0	0	0	0	0	0	0	0	21.3114754098361	2.45901639344262	0	0	1.63934426229508	0	0	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	30	"AWI"	30	109	1049	456	12.6637554585153	0	0	0	0.873362445414847	0	0	0	0	0	0	37.5545851528384	0	0	0	0	0	0	0	0	7.4235807860262	2.18340611353712	35.8078602620087	0.436681222707424	2.62008733624454	0	0	0	0.436681222707424	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	40	"AWI"	40	223	1267	636	13.4969325153374	0	0.613496932515337	0	0	0	0	0	0	0	0	55.8282208588957	0	0	0	0	0	1.84049079754601	0	0	23.3128834355828	1.22699386503067	0	0	3.06748466257669	0	0	0	0	0	0	0	0	0	0.613496932515337
3413	4421	"Loch Sionascaig"	58.069	-5.2008	50	"AWI"	50	341	1494	823	22.0689655172414	0	0	0	0	0	0	0	0	0	0	50.3448275862069	0	0	0	0	0	1.37931034482759	0	0	17.2413793103448	0	0	0	6.89655172413793	0	0	0	0.689655172413793	0	0	0	0	0.689655172413793	0.689655172413793
3413	4421	"Loch Sionascaig"	58.069	-5.2008	60	"AWI"	60	482	1732	1006	15.3153153153153	0	0	0	0	0	0	0	0.900900900900901	0	0	53.1531531531532	0	0	0	0.900900900900901	0	0.900900900900901	0	0	18.018018018018	0	0	0	8.10810810810811	0	0	0	0.900900900900901	0	0	0.900900900900901	0	0	0.900900900900901
3413	4421	"Loch Sionascaig"	58.069	-5.2008	70	"AWI"	70	612	1950	1192	12.6865671641791	0	0	0	0	0	0	0	0	0	0	52.9850746268657	0	0	0	1.49253731343284	0	1.49253731343284	0	0	25.3731343283582	0	0	0	4.47761194029851	0	0	0	0.746268656716418	0	0	0	0	0	0.746268656716418
3413	4421	"Loch Sionascaig"	58.069	-5.2008	80	"AWI"	80	767	2129	1377	10.5058365758755	0	0.389105058365759	0	0	0	0.389105058365759	0	0	0	0	58.3657587548638	0	0	0	0.389105058365759	0	0.389105058365759	0	0	22.1789883268482	0	0	0	4.66926070038911	1.55642023346304	0	0	0.389105058365759	0	0	0	0	0	0.778210116731518
3413	4421	"Loch Sionascaig"	58.069	-5.2008	85	"AWI"	85	846	2217	1471	17.6190476190476	0	0	0	0	0	0	0	0	0	0	48.5714285714286	0	0	0	0	0	0	0	0	23.8095238095238	0.952380952380952	0	0	5.23809523809524	0	2.85714285714286	0	0	0	0	0	0	0	0.952380952380952
3413	4421	"Loch Sionascaig"	58.069	-5.2008	90	"AWI"	90	914	2328	1564	21.5116279069767	0	0	0	0	0	0	0	0	0	0	38.3720930232558	0	0	0	0	0	0	0	0	27.906976744186	1.16279069767442	0	0	4.65116279069767	0.581395348837209	5.81395348837209	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	95	"AWI"	95	1008	2402	1652	20.7253886010363	0	1.55440414507772	0	0	0	1.03626943005181	0	0	0	0	37.3056994818653	0	0	0	1.03626943005181	0	1.55440414507772	0	0	21.7616580310881	0	0	0	7.7720207253886	0	5.18134715025907	0	1.03626943005181	0	0	0	0	0	1.03626943005181
3413	4421	"Loch Sionascaig"	58.069	-5.2008	100	"AWI"	100	1075	2509	1747	14.7887323943662	0	0	0	0	0	0	0	0	0	0	19.7183098591549	0	0	0	0	0	0	0	0	54.9295774647887	0	0	0	7.74647887323944	0	0	0	0	0	0	0	0	0.704225352112676	2.11267605633803
3413	4421	"Loch Sionascaig"	58.069	-5.2008	105	"AWI"	105	1161	2597	1846	17.8571428571429	0	0.595238095238095	0	0	0	0.595238095238095	0	0	0	0	35.1190476190476	0	0	0	0.595238095238095	0	0.595238095238095	0	0	38.6904761904762	1.19047619047619	0	0	3.57142857142857	0	0	0	0	0	0	0	0	0	1.19047619047619
3413	4421	"Loch Sionascaig"	58.069	-5.2008	111	"AWI"	111	1239	2724	1954	15.8940397350993	0	0	0	0	0	0	0	0	0	0	33.112582781457	0	0	0	0	0	0.662251655629139	0	0	40.3973509933775	0	0	0	9.93377483443709	0	0	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	115	"AWI"	115	1315	2773	2026	9.94152046783626	0	0	0	0	0	0	0	0	0	0	51.4619883040936	0	0	0	0	0	0	0	0	26.9005847953216	0	0	0	8.7719298245614	0.584795321637427	0	0	0.584795321637427	0	0	0	0	0	1.75438596491228
3413	4421	"Loch Sionascaig"	58.069	-5.2008	120	"AWI"	120	1377	2875	2118	15.625	0	0.520833333333333	0	0	0	0	0	0.520833333333333	0	0	59.375	0	0	0	0.520833333333333	0	1.5625	0	0	16.1458333333333	0	0	0.520833333333333	3.125	0.520833333333333	0	0	1.5625	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	125	"AWI"	125	1477	2946	2208	13.4199134199134	0	0	0	0	0	0	0	0	0	0	38.961038961039	0	0	0	0	0	0	0	0	12.5541125541126	1.73160173160173	26.4069264069264	0.432900432900433	5.62770562770563	0	0	0	0	0	0	0	0.432900432900433	0.432900432900433	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	130	"AWI"	130	1545	3050	2299	19.1011235955056	0	0	0	1.68539325842697	0	0	0	0	0	0	56.7415730337079	0	0	0	0	0	2.24719101123596	0	0	15.1685393258427	0	0	0	5.0561797752809	0	0	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	135	"AWI"	135	1653	3119	2393	17.3076923076923	0	0	0	1.28205128205128	0	0	0	0	0	0	55.7692307692308	0	0	0	0	0	0.641025641025641	0	0	20.5128205128205	0	0	0	2.56410256410256	0	0	0	0.641025641025641	0	0	0	0	0	1.28205128205128
3413	4421	"Loch Sionascaig"	58.069	-5.2008	140	"AWI"	140	1722	3217	2489	21.5686274509804	0	0.980392156862745	0	0	0	0	0	0	0	0	50.9803921568627	0	0	0	0	0	1.96078431372549	0	0	16.6666666666667	0	0	0	4.90196078431373	0	0	0	0	0	0	0.980392156862745	0	0	1.96078431372549
3413	4421	"Loch Sionascaig"	58.069	-5.2008	145	"AWI"	145	1826	3296	2585	28.5714285714286	0	0	0	0	0	0	0	0.840336134453782	0	0	48.7394957983193	0	0	0	0	0	0	0	0	17.6470588235294	0	0	0	3.36134453781513	0.840336134453782	0	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	150	"AWI"	150	1904	3388	2681	20	0	0	0	0	0	0	0	0	0	0	43.2432432432432	0	0	0	0	0	1.08108108108108	0	0	21.0810810810811	0	0	0	7.02702702702703	0.540540540540541	4.32432432432432	0	0.540540540540541	0	0	0	0	0	2.16216216216216
3413	4421	"Loch Sionascaig"	58.069	-5.2008	155	"AWI"	155	2005	3459	2774	18.2648401826484	0	0.45662100456621	0	0	0	0.45662100456621	0	0	0	0	50.2283105022831	0	0	0	0	0	0	0	0	22.3744292237443	0	0	0	4.5662100456621	0.45662100456621	3.19634703196347	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	160	"AWI"	160	2083	3562	2866	22.6993865030675	0.613496932515337	0	0	0	0	0	0	0	0	0	50.3067484662577	0	0	0	1.22699386503067	0.613496932515337	0.613496932515337	0	0	17.1779141104294	0	0	0	3.68098159509202	1.22699386503067	0	0	0.613496932515337	0	0	0	0	0	1.22699386503067
3413	4421	"Loch Sionascaig"	58.069	-5.2008	165	"AWI"	165	2195	3624	2960	17.5257731958763	0	0	0	0	0	0	0	0	0	0	39.1752577319588	0	0	0	0.515463917525773	0	1.54639175257732	0	0	21.6494845360825	0	0	0	12.8865979381443	2.06185567010309	3.09278350515464	0	0	0	0	0.515463917525773	0	0	1.03092783505155
3413	4421	"Loch Sionascaig"	58.069	-5.2008	170	"AWI"	170	2285	3720	3046	20.0956937799043	0	0.956937799043062	0	0	0	0	0	0	0	0	48.8038277511962	0	0	0	0	0.478468899521531	0.478468899521531	0	0	22.9665071770335	0	0	0	4.78468899521531	0.478468899521531	0	0	0	0	0	0.956937799043062	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	175	"AWI"	175	2399	3779	3137	27.1523178807947	0	0	0	0	0	0.662251655629139	0	0	0	0	44.3708609271523	0	0	0	0	0	1.32450331125828	0	0	19.8675496688742	1.32450331125828	0	0	2.64900662251656	1.32450331125828	0	0	0.662251655629139	0	0	0.662251655629139	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	180	"AWI"	180	2491	3866	3227	23.8993710691824	0.628930817610063	1.25786163522013	0	0	0	1.25786163522013	0	0	0	0	34.5911949685535	0	0	0	0	0	1.25786163522013	0	0	27.0440251572327	1.25786163522013	0	0	6.91823899371069	0	0	0	0.628930817610063	0	0	0	0	0	1.25786163522013
3413	4421	"Loch Sionascaig"	58.069	-5.2008	185	"AWI"	185	2602	3936	3323	17.6470588235294	0	0	0	0	0	0	0	0	0	0	23.5294117647059	0	0	0	1.47058823529412	0	0	0	0	48.5294117647059	1.47058823529412	0	0	6.61764705882353	0	0	0	0	0	0	0	0	0	0.735294117647059
3413	4421	"Loch Sionascaig"	58.069	-5.2008	190	"AWI"	190	2692	4031	3417	22.7848101265823	0	0	0	0	0	0	0	0	0	0	37.9746835443038	0	0	0	0	0	0.632911392405063	0	0	30.379746835443	0	0	0	6.32911392405063	0	0	0	1.89873417721519	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	195	"AWI"	195	2803	4089	3507	19.2307692307692	0	0.641025641025641	0	0	0	0	0	0	0	0	39.1025641025641	0	0	0	0	0	1.28205128205128	0	0	32.0512820512821	0	0	0	6.41025641025641	0	0	0	1.28205128205128	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	200	"AWI"	200	2890	4183	3601	16.4285714285714	0	0	0	0	0	0	0	0	0	0	24.2857142857143	0	0	0	0.714285714285714	0	0	0	0	50.7142857142857	0	0	0	6.42857142857143	0	0	0	0	0	0	0	0	0	1.42857142857143
3413	4421	"Loch Sionascaig"	58.069	-5.2008	205	"AWI"	205	3010	4238	3692	15.625	0	0.625	0	1.875	0	0	0	0	0	0	33.75	0	0	0	1.25	0	0	0	0	33.125	0	0	0	13.75	0	0	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	210	"AWI"	210	3101	4314	3780	16.0919540229885	0	0	0	0	0	0.574712643678161	0	0	0	0	41.9540229885057	0	0	0	0.574712643678161	0	0.574712643678161	0	0	28.1609195402299	0	0	0	9.77011494252874	0	0	0	1.14942528735632	0	0	0	0	0	1.14942528735632
3413	4421	"Loch Sionascaig"	58.069	-5.2008	215	"AWI"	215	3234	4366	3871	13.0208333333333	0	0	0	0	0	0.520833333333333	0	0	0	0	55.7291666666667	0	0	0	0	0	0	0	0	20.8333333333333	0	0	0	9.89583333333333	0	0	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	220	"AWI"	220	3318	4450	3965	17.0854271356784	1.00502512562814	0	0	0	0	0.50251256281407	0	0	0	0	42.713567839196	0	0	0	1.00502512562814	0	0	0	0	26.6331658291457	2.51256281407035	0	0	6.53266331658291	0	0	0	1.00502512562814	0	0	0	0	0.50251256281407	0.50251256281407
3413	4421	"Loch Sionascaig"	58.069	-5.2008	225	"AWI"	225	3490	4506	4055	11.0091743119266	0	0.458715596330275	0	0	0	0	0	0.458715596330275	0	0	43.1192660550459	0	0	0	0	0	0	0	0	31.651376146789	1.37614678899083	0	0	11.9266055045872	0	0	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	230	"AWI"	230	3590	4581	4148	17.5925925925926	0	0.462962962962963	0	0	0	0	0	0	0	0	29.6296296296296	0	0	0	0.462962962962963	0	0.462962962962963	0	0	39.8148148148148	1.38888888888889	0	0	6.94444444444444	0.462962962962963	1.85185185185185	0	0.462962962962963	0	0	0	0	0	0.462962962962963
3413	4421	"Loch Sionascaig"	58.069	-5.2008	232	"AWI"	232	3652	4601	4185	17.6991150442478	0	0	0	0	0	0	0	0	0	0	29.646017699115	0	0	0	0.442477876106195	0	0	0	0	42.9203539823009	0	0	0	6.19469026548673	0.442477876106195	0	0	0	0	0	0	0	0	2.65486725663717
3413	4421	"Loch Sionascaig"	58.069	-5.2008	235	"AWI"	235	3733	4626	4236	12.807881773399	0	0	0	0	0	0	0	0	0	0	33.4975369458128	0	0	0	0	0	0.492610837438424	0	0	41.3793103448276	0	0	0	10.8374384236453	0.492610837438424	0	0	0.492610837438424	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	237	"AWI"	237	3778	4649	4273	17.910447761194	0	0.995024875621891	0	0	0	0	0	0	0	0	29.8507462686567	0	0	0	0	0	0.497512437810945	0	0	40.2985074626866	0	0	0	9.95024875621891	0	0	0	0	0	0	0	0	0	0.497512437810945
3413	4421	"Loch Sionascaig"	58.069	-5.2008	240	"AWI"	240	3836	4699	4328	7.3394495412844	0	0	0	0	0	0	0	0	0	0	20.1834862385321	0	0	0	0.305810397553517	0	0.917431192660551	0	0	66.6666666666667	0	0	0	4.58715596330275	0	0	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	242	"AWI"	242	3912	4711	4359	13.9372822299652	0	0	0	0	0	0	0	0	0	0	21.602787456446	0	0	0	0	0	0.696864111498258	0	0	56.4459930313589	0	0	0	4.8780487804878	0.348432055749129	0	0	0.348432055749129	0	0	0	0	0	1.74216027874564
3413	4421	"Loch Sionascaig"	58.069	-5.2008	245	"AWI"	245	4008	4740	4409	7.07070707070707	0.336700336700337	0	0	0	0	0	0	0	0	0	15.1515151515152	0	0	0	0	0	0.336700336700337	0	0	72.3905723905724	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0	0.336700336700337	0.673400673400673
3413	4421	"Loch Sionascaig"	58.069	-5.2008	247	"AWI"	247	4052	4760	4442	10.5660377358491	0	0	0	0	0	0	0	0	0	0	17.7358490566038	0	0	0	0	0	1.13207547169811	0	0	63.7735849056604	0	0	0	5.66037735849057	0.377358490566038	0	0	0	0	0	0	0	0	0.754716981132076
3413	4421	"Loch Sionascaig"	58.069	-5.2008	250	"AWI"	250	4111	4796	4497	7.22433460076046	0	0	0	0	0	0.380228136882129	0	0	0	0	16.7300380228137	0	0	0	0.380228136882129	0	1.14068441064639	0	0	63.8783269961977	0	0	0	9.1254752851711	0.380228136882129	0	0	0.380228136882129	0	0	0	0	0	0.380228136882129
3413	4421	"Loch Sionascaig"	58.069	-5.2008	252	"AWI"	252	4188	4814	4534	11.8721461187215	0.45662100456621	0	0	0	0	0	0	0	0	0	26.027397260274	0	0	0	0	0	1.82648401826484	0	0	53.8812785388128	0	0	0	5.02283105022831	0	0	0	0	0	0	0	0	0	0.91324200913242
3413	4421	"Loch Sionascaig"	58.069	-5.2008	255	"AWI"	255	4270	4848	4593	14.5539906103286	0	0	0	0	0	0	0	0	0	0	28.169014084507	0	0	0	0.469483568075117	0	0.469483568075117	0	0	48.3568075117371	0	0	0	7.51173708920188	0	0	0	0	0	0	0	0	0	0.469483568075117
3413	4421	"Loch Sionascaig"	58.069	-5.2008	257	"AWI"	257	4308	4902	4638	13.1386861313869	0	0	0	0	0	0	0	0	0	0	15.3284671532847	0	0	0	0.72992700729927	0.364963503649635	0.364963503649635	0	0	61.6788321167883	0	0	0	8.02919708029197	0	0	0	0.364963503649635	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	260	"AWI"	260	4352	5016	4702	11.3636363636364	0.324675324675325	0.324675324675325	0	0	0	0	0	0	0	0	14.2857142857143	0	0	0	0.649350649350649	0	0.649350649350649	0	0	57.4675324675325	0	0	0	12.012987012987	0	2.27272727272727	0	0	0	0	0	0	0	0.649350649350649
3413	4421	"Loch Sionascaig"	58.069	-5.2008	262	"AWI"	262	4418	5043	4744	13.3587786259542	0	0.381679389312977	0	0	0	0	0	0	0	0	12.2137404580153	0	0	0	1.14503816793893	0	1.52671755725191	0	0	66.030534351145	0	0	0	4.9618320610687	0	0	0	0	0	0	0	0	0	0.381679389312977
3413	4421	"Loch Sionascaig"	58.069	-5.2008	265	"AWI"	265	4491	5100	4812	16.3498098859316	0	0	0	0	0	0	0	0	0	0	15.9695817490494	0	0	0	0.380228136882129	0	1.52091254752852	0	0	55.5133079847909	0	0	0	9.50570342205323	0	0	0	0.380228136882129	0	0	0	0	0	0.380228136882129
