"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	0	"AWI"	0	-129	31	-49	0.496688741721854	0.165562913907285	0	0	0	0.33112582781457	0	0	2.64900662251656	0	0	0	0	0	0	0.165562913907285	0	0.33112582781457	0	6.12582781456954	0	0	0	0	0	0.827814569536424	0	0.33112582781457	0	0.662251655629139	0	0.33112582781457	0	0	1.32450331125828	0	0	0	0	0	81.2913907284768	0	0	2.64900662251656	0	0	1.82119205298013	0	0	0	0	0	0	0	0	0	0.496688741721854	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	8	"AWI"	8	-87	146	12	0.324149108589951	0	0	0	0	0.162074554294976	0	0	0.972447325769854	0	0	0.162074554294976	0	0	0	0	0	0	0	17.5040518638574	0	0	0	0	0	0.648298217179903	0	0	0	0.810372771474878	0	0	0	0	1.62074554294976	0	0	0	0	0	74.8784440842788	0	0	0	0.324149108589951	0	1.45867098865478	0	0	0	0	0.810372771474878	0	0	0	0	0.162074554294976	0.162074554294976	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	16	"AWI"	16	-67	310	67	0	0.211864406779661	0	0.211864406779661	0	0.847457627118644	0	0	1.69491525423729	0	0	0	0	0	0	0	0	0.211864406779661	0	3.17796610169492	0	0	0	0	0	4.8728813559322	0	0	0	0.635593220338983	0	0	0	0.211864406779661	1.0593220338983	0	0	0	0	0	74.7881355932203	0	0	11.0169491525424	0	0	0.635593220338983	0	0	0	0	0	0	0	0	0	0.211864406779661	0.211864406779661	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	20	"AWI"	20	-47	364	99	0	0.141043723554302	0	0	0	0.423131170662906	0	0	0.564174894217207	0	0	0	0	0	0	0	0	0	0	32.4400564174894	0	0	0	0	0	11.0014104372355	0	0	0	0.846262341325811	0	0	0	0	1.55148095909732	0	0	0	0	0	45.2750352609309	0	0	6.91114245416079	0	0	0.846262341325811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	24	"AWI"	24	-24	395	134	0	0.170940170940171	0	0.170940170940171	0	0	0	0	3.58974358974359	0	0	0	0.512820512820513	0	0	0	0	0	0	14.5299145299145	0	0	0	0	0	13.5042735042735	0	0	0	2.05128205128205	0	0.170940170940171	0	0	0.854700854700855	0	0	0	0	0	47.008547008547	0	0	16.2393162393162	0	0	0.683760683760684	0	0	0	0.341880341880342	0	0	0	0	0	0	0	0	0	0	0	0	0.170940170940171
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	36	"AWI"	36	17	547	233	0	0.99403578528827	0	0.198807157057654	0	1.39165009940358	0	0	4.17495029821074	0	0	0	0	0	0	0.198807157057654	0	0	0	11.1332007952286	0	0	0	0	0	11.9284294234592	0	0	0	4.17495029821074	0	0.198807157057654	0	0	0.397614314115308	0	0	0	0	0	53.6779324055666	0	0	9.74155069582505	0	0	0.596421471172962	0	0	0	0.397614314115308	0	0	0	0	0	0.198807157057654	0	0	0.198807157057654	0	0.397614314115308	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	48	"AWI"	48	108	635	345	0.181818181818182	0.181818181818182	0	0	0	2.54545454545455	0	0	3.63636363636364	0	0	0.181818181818182	0	0	0	0	0	0	0	7.81818181818182	0	0	0	0	0	15.8181818181818	0	0.181818181818182	0	8.36363636363636	0.181818181818182	0	0	0	0.181818181818182	0	0	0	0	0	48.7272727272727	0	0	9.63636363636364	0	0	0.909090909090909	0	0	0	0.545454545454546	0	0.181818181818182	0	0	0	0.363636363636364	0.181818181818182	0	0	0	0.181818181818182	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	56	"AWI"	56	156	721	413	0.175438596491228	0	0	0.526315789473684	0.175438596491228	1.92982456140351	0	0	5.08771929824561	0	0	0	0	0	0	0.175438596491228	0	0	0.175438596491228	11.0526315789474	0	0	0	0	0	18.9473684210526	0	0	0.175438596491228	8.59649122807018	0	0	0	0.175438596491228	0.526315789473684	0	0	0	0	0	38.7719298245614	0	0	10.7017543859649	0	0	2.45614035087719	0	0	0	0.350877192982456	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	64	"AWI"	64	232	773	479	0	0.179533213644524	0	0.359066427289048	0	1.43626570915619	0	0	13.4649910233393	0	0	0	0	0	0	0	0	0.359066427289048	0	10.4129263913824	0	0	0	0	0	12.5673249551167	0	0	0	7.71992818671454	0	0	0	0	0.179533213644524	0	0	0	0	0	44.8833034111311	0	0	7.36086175942549	0	0	0.897666068222621	0	0	0	0	0	0.179533213644524	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	72	"AWI"	72	280	845	548	0	0.168918918918919	0	0.337837837837838	0	2.02702702702703	0	0	14.8648648648649	0	0	0	0	0	0	0	0	0.168918918918919	0	7.60135135135135	0	0	0	0	0	13.0067567567568	0	0	0	4.72972972972973	0.168918918918919	0	0	0	0	0	0	0	0.168918918918919	0	50	0	0	5.74324324324324	0	0	1.01351351351351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
