"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Lamiaceae"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Ranunculaceae"	"Salix"	"Ulmus"
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	356	"AWI"	356	9458	10066	9826	0	0.505050505050505	0	1.01010101010101	0	0	0	0	1.51515151515152	0	0	0	0	0	1.01010101010101	90.9090909090909	0	0	0	0.505050505050505	4.54545454545455
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	360	"AWI"	360	9584	10128	9919	0	0	0.407331975560081	0	0	49.0835030549898	0	0	2.24032586558045	1.62932790224033	0	0	0.407331975560081	0	0.610997963340122	41.9551934826884	0.610997963340122	0	0	0	3.05498981670061
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	365	"AWI"	365	9811	10157	10011	0	0.198412698412698	0	0.595238095238095	0.396825396825397	56.1507936507937	0.198412698412698	0.198412698412698	1.58730158730159	0.396825396825397	0	0	0	0	0.396825396825397	34.7222222222222	1.19047619047619	0	0	0.396825396825397	3.57142857142857
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	370	"AWI"	370	9917	10222	10123	0	0	0.17825311942959	0.53475935828877	0	56.1497326203209	0	0	2.13903743315508	0	0	0	0	0	0	36.1853832442068	2.49554367201426	0	0	0.17825311942959	2.13903743315508
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	372	"AWI"	372	9982	10293	10192	0	0	0	1.04712041884817	0	55.6719022687609	0	0	0.87260034904014	0.87260034904014	0	0	0	0	0.698080279232112	36.6492146596859	2.26876090750436	0	0.174520069808028	1.57068062827225	0.174520069808028
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	375	"AWI"	375	10036	10493	10272	0	0	0	0.541516245487365	0	75.6317689530686	0	0	0.180505415162455	0.541516245487365	0	0	0	0	0	20.0361010830325	1.985559566787	0	0	1.08303249097473	0
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	377	"AWI"	377	10060	10645	10329	0	1.171875	0.78125	1.953125	0	64.84375	0	0	0.390625	1.5625	0	0	0	0	0.390625	25.390625	1.953125	0	0	1.5625	0
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	382	"AWI"	382	10181	10918	10494	0	0	0	2.9940119760479	0	64.6706586826347	0	0	0	2.39520958083832	0	0	0	0	1.79640718562874	25.748502994012	0	0	0	2.39520958083832	0
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	387	"AWI"	387	10302	11029	10701	0	0	0	15.2173913043478	0	53.804347826087	0	0	0	6.52173913043478	0	0	1.08695652173913	0	2.17391304347826	17.9347826086957	1.6304347826087	0	0	1.6304347826087	0
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	390	"AWI"	390	10346	11171	10812	0	4.97512437810945	0	9.95024875621891	0	37.8109452736318	0	0	0	18.407960199005	0	0	0	1.49253731343284	5.4726368159204	9.95024875621891	7.96019900497512	0	0	3.98009950248756	0
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	392	"AWI"	392	10510	11186	10884	0	5.73770491803279	0	18.0327868852459	0.819672131147541	33.6065573770492	0	0	0	24.5901639344262	0	0	0	0	4.91803278688525	7.37704918032787	1.63934426229508	0.819672131147541	0.819672131147541	1.63934426229508	0
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	395	"AWI"	395	10704	11236	11007	1.44927536231884	8.69565217391304	0	8.69565217391304	0.72463768115942	35.5072463768116	0	0.72463768115942	0	26.8115942028986	0	0	0	0	1.44927536231884	8.69565217391304	4.34782608695652	2.17391304347826	0.72463768115942	0	0
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	397	"AWI"	397	10788	11309	11088	0	13.7254901960784	0	20.0980392156863	0.490196078431373	26.9607843137255	0	0	0	14.7058823529412	0	0	0	0	3.43137254901961	16.6666666666667	1.47058823529412	0	0.980392156862745	1.47058823529412	0
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	400	"AWI"	400	10863	11526	11202	0	5.46448087431694	0	36.6120218579235	0.546448087431694	21.8579234972678	0	0	0	13.1147540983607	0	0	0	0	3.82513661202186	15.3005464480874	1.09289617486339	0.546448087431694	0	1.63934426229508	0
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	402	"AWI"	402	11067	11621	11349	0	3.16027088036117	0.225733634311512	38.6004514672686	0	21.8961625282167	0	0	0	14.2212189616253	0	0	0	0	2.70880361173815	17.607223476298	1.35440180586907	0	0	0.225733634311512	0
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	405	"AWI"	405	11316	11787	11574	0	7.55813953488372	0.581395348837209	38.3720930232558	0	16.2790697674419	0	0	0	13.3720930232558	0	0	0	0	2.32558139534884	19.7674418604651	1.16279069767442	0	0	0.581395348837209	0
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	407	"AWI"	407	11416	11946	11727	0	9.55056179775281	0	44.6629213483146	0	17.6966292134831	0	0.561797752808989	0	7.02247191011236	0	0	0	0	1.68539325842697	15.7303370786517	1.40449438202247	0.561797752808989	0	1.12359550561798	0
26567	46459	"Lake Medvedevskoye"	60.53071	29.90163	410	"AWI"	410	11540	12241	11961	0	10.8108108108108	0.900900900900901	56.7567567567568	0	9.00900900900901	0	0.900900900900901	0	6.30630630630631	0.900900900900901	0	0	0	0.900900900900901	11.7117117117117	0.900900900900901	0.900900900900901	0	0	0
