"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	592	"AWI"	592	335	1019	699	0	13	0	0	0	1	2	15	0	0	0	20	71	0	0	0	0	0	5	0	0	2	0	0	0	0	1	1	0	0	6	2	0	0	0	0	0	0	4	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	594	"AWI"	594	440	1063	775	0	7	1	0	0	0	0	12	0	0	0	21	63	288	1	0	1	0	0	0	0	4	0	0	0	0	1	1	0	0	4	1	0	0	0	0	0	0	3	3
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	596	"AWI"	596	507	1117	849	0	12	0	0	0	0	3	13	0	0	0	24	72	0	0	0	1	0	3	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	598	"AWI"	598	613	1163	921	0	12	0	0	0	0	0	19	0	0	1	20	82	0	0	0	0	0	4	0	0	6	0	0	0	0	4	1	13	0	6	1	0	0	0	0	0	0	1	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	602	"AWI"	602	798	1249	1080	0	14	0	0	0	0	0	17	1	0	0	25	116	0	0	1	0	0	17	0	4	6	0	63	0	0	1	0	0	0	3	6	0	0	0	0	0	0	3	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	604	"AWI"	604	1024	1302	1201	0	21	0	0	0	0	0	12	2	0	0	31	85	0	0	0	1	0	6	0	0	3	0	0	0	0	6	2	0	0	6	1	0	0	0	0	0	0	1	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	606	"AWI"	606	1102	1596	1302	0	13	0	0	0	1	0	16	1	0	0	25	91	0	1	0	1	0	5	0	0	4	0	78	0	0	2	0	15	0	9	4	0	0	0	0	0	0	2	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	608	"AWI"	608	1192	1867	1444	0	23	1	0	0	0	0	14	0	0	0	36	113	0	0	1	0	0	7	0	0	4	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	610	"AWI"	610	1259	2234	1618	0	16	1	0	0	0	0	14	0	0	0	25	130	0	0	0	2	0	6	0	0	3	0	0	0	0	4	2	16	0	4	3	0	0	0	0	0	0	3	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	612	"AWI"	612	1303	2707	1773	0	12	0	0	0	0	0	15	0	0	0	37	148	0	0	0	1	4	8	0	0	5	0	0	0	0	1	2	0	0	4	3	0	0	0	0	0	0	3	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	614	"AWI"	614	1423	2876	1975	0	13	0	0	0	2	0	19	1	0	0	29	98	0	0	0	1	0	9	0	0	4	0	0	0	0	10	0	0	0	1	1	0	0	0	0	0	0	4	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	616	"AWI"	616	1489	3117	2159	0	14	0	0	0	0	0	24	2	0	0	32	89	0	0	0	1	0	0	0	0	4	0	0	0	0	3	1	0	0	6	1	0	0	0	0	0	0	3	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	618	"AWI"	618	1624	3341	2331	0	17	1	0	0	1	0	15	0	0	0	15	119	0	0	0	0	1	10	0	0	4	0	0	0	0	2	0	0	0	3	4	0	0	0	1	0	0	2	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	620	"AWI"	620	1742	3525	2520	0	12	0	0	0	2	0	13	0	0	0	36	103	0	0	0	0	0	8	0	0	8	0	0	0	0	6	1	0	1	6	6	0	0	0	1	0	0	4	2
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	622	"AWI"	622	1833	3782	2697	0	13	0	0	0	0	0	24	1	0	0	23	111	0	0	0	0	0	10	0	0	4	0	0	0	0	6	3	0	0	2	6	0	0	0	0	0	0	5	3
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	624	"AWI"	624	2040	3899	2895	0	13	0	1	0	0	0	14	0	0	0	28	111	0	0	0	0	2	3	0	0	1	0	0	0	0	6	1	0	0	6	22	0	0	0	1	0	0	0	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	626	"AWI"	626	2149	4108	3087	0	17	0	2	0	1	0	29	0	0	0	31	111	0	0	0	0	0	10	0	0	4	0	0	0	0	9	0	10	0	5	10	0	0	0	2	0	1	9	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	628	"AWI"	628	2311	4318	3282	0	14	0	0	0	1	0	34	0	0	0	46	99	0	0	0	1	0	10	0	0	7	0	0	0	0	16	0	0	0	4	28	0	0	1	1	0	0	6	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	630	"AWI"	630	2473	4474	3498	0	14	0	0	0	2	0	36	1	0	0	33	79	0	3	0	3	0	15	0	0	9	0	0	0	0	18	0	6	0	2	7	0	0	0	1	0	1	9	2
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	632	"AWI"	632	2596	4733	3712	0	17	0	0	0	0	0	25	0	0	0	49	79	0	1	0	4	0	13	0	0	15	0	0	0	0	19	2	0	0	0	6	0	0	0	0	0	0	7	3
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	634	"AWI"	634	2789	4822	3901	0	33	0	0	0	0	0	44	0	0	0	66	38	0	0	0	2	0	24	0	0	20	0	0	0	0	42	1	15	0	1	11	0	0	0	0	0	0	18	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	636	"AWI"	636	2949	4966	4086	0	29	1	1	1	1	0	59	0	0	0	55	23	0	0	0	1	0	19	0	0	29	0	0	0	0	35	0	0	0	3	7	0	0	0	1	0	0	11	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	638	"AWI"	638	3131	5095	4266	0	27	0	1	0	0	0	63	0	0	0	55	23	0	1	0	2	0	42	0	0	29	0	0	0	0	27	0	4	0	0	11	0	0	0	1	0	0	19	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	640	"AWI"	640	3330	5181	4460	0	23	0	0	0	0	0	52	0	0	0	62	28	0	1	0	1	0	35	0	0	25	0	0	0	0	28	0	0	0	0	8	0	0	0	0	0	0	10	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	642	"AWI"	642	3463	5331	4658	0	36	0	0	0	0	0	53	0	0	0	93	28	0	1	0	3	0	26	0	0	33	0	0	0	0	38	0	0	0	0	3	0	0	0	1	0	0	26	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	644	"AWI"	644	3885	5391	4834	0	47	0	0	0	0	0	72	0	0	0	120	23	0	0	0	0	0	27	1	0	49	0	0	0	0	45	0	5	0	2	8	0	0	0	0	0	1	30	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	646	"AWI"	646	4141	5478	5038	0	26	1	2	1	1	0	40	0	0	0	84	18	0	0	0	3	1	25	0	0	31	0	0	0	0	33	2	0	0	0	3	0	0	0	0	0	0	18	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	648	"AWI"	648	4451	5569	5212	0	22	1	0	0	2	0	67	0	0	0	92	15	0	0	0	0	0	11	0	0	31	0	0	0	0	28	0	0	0	1	10	0	0	0	2	0	0	17	2
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	650	"AWI"	650	4884	5619	5354	0	37	0	0	0	0	0	74	0	0	0	84	30	0	1	0	2	1	16	0	0	33	0	0	0	0	30	1	0	0	1	1	0	0	0	0	0	0	35	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	652	"AWI"	652	5094	5711	5512	0	34	0	1	0	1	0	67	0	0	0	110	25	0	2	0	3	2	26	0	0	27	0	0	0	0	23	0	0	0	4	9	0	0	0	0	0	0	19	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	654	"AWI"	654	5179	5800	5581	0	30	0	1	1	0	0	66	0	0	0	86	15	0	0	0	1	0	5	0	0	33	0	0	0	0	44	0	4	0	1	10	0	0	0	0	0	1	30	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	656	"AWI"	656	5247	5958	5638	0	30	0	1	0	0	0	61	0	0	0	104	17	0	1	0	0	0	11	0	0	22	0	0	0	0	39	0	0	0	3	4	0	0	0	0	0	0	16	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	658	"AWI"	658	5341	6081	5701	0	32	0	0	2	0	0	62	0	0	0	88	13	0	1	0	1	0	18	0	0	21	0	0	0	1	25	0	0	0	2	4	0	0	0	1	0	0	27	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	660	"AWI"	660	5403	6167	5777	0	21	0	0	1	1	0	62	2	0	0	111	22	126	0	0	0	0	6	0	0	53	0	0	0	0	31	0	5	0	4	4	0	0	0	0	0	0	28	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	662	"AWI"	662	5450	6295	5842	0	31	0	0	0	0	0	56	0	0	0	100	13	0	0	0	1	0	21	0	0	27	0	0	0	0	33	1	0	0	2	9	0	0	0	1	0	1	19	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	664	"AWI"	664	5518	6350	5915	0	28	0	1	0	0	0	52	0	0	0	93	19	0	0	0	0	1	14	0	0	24	0	0	0	0	21	0	0	1	1	5	0	0	0	0	0	0	18	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	666	"AWI"	666	5577	6432	5986	0	29	0	0	1	1	0	48	0	0	0	109	11	0	1	0	1	2	9	0	0	31	0	0	0	0	32	0	0	0	3	5	0	0	0	0	0	0	24	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	668	"AWI"	668	5632	6514	6054	0	24	0	0	2	1	0	58	1	0	0	135	15	0	0	0	0	1	20	0	0	32	0	0	0	0	29	0	0	0	2	6	0	0	0	2	0	0	23	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	670	"AWI"	670	5705	6582	6127	1	15	1	1	0	0	0	49	0	0	0	104	17	0	0	0	2	1	15	0	0	38	0	0	0	1	30	0	0	0	3	5	0	0	0	2	0	0	14	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	672	"AWI"	672	5751	6672	6194	0	21	0	0	0	0	0	75	1	0	0	124	25	0	2	0	0	1	4	0	0	38	0	0	0	0	26	1	0	0	6	13	0	0	0	0	0	0	14	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	674	"AWI"	674	5813	6723	6265	0	20	2	2	1	0	0	72	2	0	0	91	19	0	0	0	0	1	5	0	0	35	0	0	0	0	22	0	0	0	1	9	0	0	0	0	0	0	23	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	676	"AWI"	676	5864	6808	6336	0	9	0	0	1	0	0	87	1	0	0	114	32	0	1	0	0	2	2	0	0	38	0	0	0	0	22	0	4	0	3	10	0	0	0	0	0	0	14	2
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	678	"AWI"	678	5933	6888	6406	0	17	0	1	0	1	0	76	1	0	0	101	19	0	0	0	0	0	1	0	0	26	0	0	0	0	38	0	0	0	0	11	0	0	0	1	0	0	24	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	680	"AWI"	680	5998	6943	6479	0	8	0	0	0	2	0	82	0	0	0	113	17	0	1	0	0	0	0	0	0	36	0	0	0	0	31	0	0	0	2	2	0	0	0	1	0	1	18	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	682	"AWI"	682	6047	7026	6552	0	6	1	0	2	0	0	79	0	0	0	110	25	0	0	0	3	2	0	0	0	33	0	0	0	0	19	1	0	0	1	9	0	0	0	1	0	0	17	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	684	"AWI"	684	6127	7070	6621	0	7	0	0	0	1	0	76	0	0	0	136	34	0	2	0	0	2	0	0	0	39	0	0	0	0	23	0	0	0	0	4	0	0	0	1	0	0	19	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	686	"AWI"	686	6197	7134	6694	0	8	0	0	0	1	0	51	1	0	0	100	33	0	0	0	0	0	0	0	0	32	0	0	0	0	34	0	0	0	1	7	0	0	0	0	0	0	19	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	688	"AWI"	688	6266	7195	6766	0	12	0	2	0	0	0	53	0	0	0	125	26	0	1	0	0	0	0	0	0	25	0	0	0	0	28	0	0	0	1	3	0	0	0	0	0	0	12	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	690	"AWI"	690	6366	7240	6842	0	2	0	0	0	1	0	79	0	0	0	102	20	0	2	0	1	0	0	0	0	12	0	0	0	0	23	1	8	0	0	17	0	0	0	1	0	0	16	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	692	"AWI"	692	6427	7302	6913	0	2	0	1	1	1	0	84	0	0	0	139	33	0	0	0	0	2	0	0	0	12	0	0	0	0	30	0	0	0	2	15	0	0	0	1	0	0	26	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	694	"AWI"	694	6534	7343	6982	0	0	0	1	0	0	0	82	0	0	0	101	17	0	2	0	0	3	0	0	2	14	0	0	0	0	29	3	0	0	0	16	0	0	0	1	0	0	15	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	696	"AWI"	696	6605	7394	7050	0	2	1	0	0	0	0	64	1	0	0	138	25	0	2	0	1	3	0	0	0	10	0	0	0	0	27	0	7	0	1	10	0	0	0	2	0	0	14	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	698	"AWI"	698	6687	7438	7117	0	1	0	0	0	0	0	85	1	0	0	119	18	0	1	0	0	1	0	0	0	12	0	0	0	0	12	2	0	0	0	15	0	0	0	0	0	0	15	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	700	"AWI"	700	6787	7482	7182	0	1	0	0	0	0	0	86	0	0	0	93	25	0	0	0	1	1	0	0	0	12	0	0	0	0	21	0	5	0	3	11	0	0	0	3	0	0	20	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	702	"AWI"	702	6853	7541	7250	0	4	1	1	0	0	0	91	1	0	0	115	28	0	0	0	0	1	0	0	0	20	0	0	0	0	22	1	0	0	3	14	0	0	0	0	0	0	18	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	704	"AWI"	704	7016	7567	7309	0	4	1	0	0	0	0	68	1	0	0	72	52	0	0	0	0	2	2	0	0	22	0	0	0	0	16	0	0	0	1	10	0	0	0	0	0	0	13	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	706	"AWI"	706	7132	7618	7377	0	1	0	1	0	0	0	70	0	0	0	94	20	103	0	0	0	4	0	0	0	16	0	0	0	0	21	0	7	0	2	17	0	0	0	0	0	1	24	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	708	"AWI"	708	7228	7684	7459	0	1	0	0	0	0	0	113	0	0	0	133	24	112	1	0	0	2	0	0	0	19	0	0	0	0	24	0	0	0	0	11	0	0	0	0	0	0	22	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	710	"AWI"	710	7301	7836	7547	0	0	0	2	0	0	0	99	0	0	0	139	31	0	0	0	0	2	0	0	0	12	0	0	0	0	17	0	0	0	0	8	0	0	0	1	0	0	23	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	712	"AWI"	712	7339	8062	7625	0	1	0	0	0	0	0	109	1	0	0	119	17	0	2	0	0	5	0	0	0	9	0	0	0	0	21	2	0	0	2	7	0	0	0	1	0	0	15	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	714	"AWI"	714	7416	8159	7720	0	0	0	0	0	0	0	100	0	0	0	137	24	106	0	0	1	1	0	0	0	19	0	0	0	0	22	0	0	0	0	5	0	0	0	1	0	0	24	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	716	"AWI"	716	7464	8336	7813	0	0	0	0	1	1	0	82	0	0	0	186	46	0	0	0	0	2	1	0	0	15	0	0	0	0	24	0	0	0	2	9	0	0	0	1	0	0	15	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	718	"AWI"	718	7529	8487	7907	0	0	0	0	0	0	0	107	1	0	0	132	26	0	0	0	1	5	0	0	0	14	0	0	0	0	20	0	4	0	0	16	0	0	0	0	0	0	31	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	720	"AWI"	720	7601	8592	8013	0	0	0	1	0	0	0	80	1	0	0	148	39	0	0	0	2	0	0	0	0	14	0	0	0	0	17	0	0	0	1	9	0	0	0	0	0	0	22	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	722	"AWI"	722	7647	8766	8108	0	1	1	0	1	0	0	82	0	0	0	100	21	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	1	9	0	0	0	0	0	0	31	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	724	"AWI"	724	7750	8858	8212	0	1	0	0	0	0	0	103	0	0	0	162	48	0	0	0	0	2	0	0	0	16	0	0	0	0	18	0	0	0	2	13	0	0	0	0	0	0	34	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	726	"AWI"	726	7814	8987	8314	0	0	0	1	0	0	0	85	0	0	0	141	48	0	0	0	0	0	0	0	0	16	0	0	0	2	19	1	0	0	0	12	0	0	0	0	0	0	16	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	728	"AWI"	728	7901	9100	8417	0	0	0	0	0	2	0	104	0	0	0	194	27	0	0	0	0	2	0	0	0	13	0	0	0	0	14	0	0	0	1	7	0	0	0	0	0	0	16	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	730	"AWI"	730	7971	9204	8518	0	0	0	0	0	1	0	91	0	0	0	151	25	83	0	0	0	2	0	0	0	18	0	0	0	0	9	0	5	0	1	10	0	1	0	0	0	0	18	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	732	"AWI"	732	8018	9328	8623	0	0	0	0	0	1	0	90	0	0	0	178	44	0	0	0	0	2	1	0	0	17	0	0	0	0	18	1	8	0	1	17	0	0	0	0	0	0	23	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	734	"AWI"	734	8136	9413	8722	0	0	0	0	0	1	0	116	0	0	0	138	25	58	0	0	0	5	0	0	0	13	0	0	0	0	3	0	3	1	0	10	0	0	0	0	0	0	14	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	736	"AWI"	736	8218	9513	8826	0	0	1	0	0	2	0	134	0	0	0	93	36	0	0	0	0	3	0	0	0	7	0	0	0	0	9	0	0	0	3	15	0	0	0	0	0	0	15	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	738	"AWI"	738	8331	9620	8923	0	1	0	0	0	0	0	150	0	0	0	115	17	79	0	0	0	7	1	0	0	11	0	0	0	0	6	0	0	0	2	12	0	0	0	0	0	0	13	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	740	"AWI"	740	8427	9708	9025	0	0	0	0	0	0	0	97	0	0	0	181	28	78	0	0	0	30	0	0	0	9	0	0	0	0	3	0	0	0	1	14	0	0	0	0	0	0	9	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	742	"AWI"	742	8503	9826	9126	0	0	0	0	0	1	0	96	0	0	0	185	19	64	0	0	0	21	0	0	0	10	0	0	0	0	4	0	0	0	1	12	0	0	0	0	0	0	6	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	744	"AWI"	744	8656	9904	9228	0	0	0	0	0	0	0	101	0	0	0	185	26	90	0	0	2	14	0	0	0	10	0	0	0	0	8	1	0	0	1	10	0	0	0	0	0	0	8	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	746	"AWI"	746	8741	9997	9335	0	0	0	0	0	2	0	91	1	0	0	182	16	65	0	0	0	13	0	0	0	9	0	0	0	0	3	0	0	0	0	23	0	0	0	0	0	0	6	2
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	748	"AWI"	748	8876	10087	9433	0	0	1	0	0	0	0	79	0	0	0	198	19	82	0	0	0	23	0	0	0	11	0	0	0	0	1	0	0	0	3	10	0	0	0	0	0	0	7	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	750	"AWI"	750	9016	10189	9527	0	0	0	0	0	1	0	95	0	0	0	128	36	74	0	0	1	41	0	0	0	13	0	0	0	0	2	0	0	1	2	15	0	2	0	0	0	0	3	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	752	"AWI"	752	9096	10314	9627	0	1	0	0	0	1	0	115	1	0	0	51	55	93	0	0	0	54	0	0	0	19	0	0	0	0	5	1	0	0	1	13	0	0	0	0	0	0	1	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	754	"AWI"	754	9335	10420	9739	0	0	1	1	0	0	0	103	0	0	0	12	62	72	0	0	0	93	0	0	0	16	0	0	0	0	1	0	0	0	0	29	0	0	0	0	0	0	1	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	756	"AWI"	756	9487	10584	9859	0	0	0	0	0	0	0	103	0	0	0	3	58	94	0	0	0	189	0	0	0	20	0	0	0	0	0	0	0	0	3	15	0	0	0	0	0	0	1	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	758	"AWI"	758	9653	10825	10119	0	0	0	0	0	1	0	80	0	0	0	0	34	68	0	0	0	162	0	0	0	12	0	0	0	0	1	0	0	0	4	15	0	0	0	0	0	0	0	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	760	"AWI"	760	9784	11568	10480	0	0	0	0	0	1	0	98	0	0	0	0	31	0	0	0	0	105	0	0	0	6	0	0	0	0	0	0	0	0	15	20	0	0	0	0	1	0	0	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	762	"AWI"	762	9877	12450	10820	0	0	0	0	0	0	0	83	0	0	0	0	33	20	0	0	0	103	0	0	0	7	0	0	0	1	0	0	0	0	3	11	0	0	0	0	1	0	0	1
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	764	"AWI"	764	10232	12708	11261	0	0	0	1	0	2	0	83	1	0	0	0	73	0	0	0	0	149	0	0	0	11	0	0	0	0	2	0	0	1	10	13	1	0	0	0	0	0	0	2
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	766	"AWI"	766	10378	13069	11701	0	0	0	0	0	0	0	70	2	0	2	0	47	0	1	0	0	108	0	0	0	17	0	0	0	0	1	3	0	2	21	3	0	0	0	1	2	0	0	2
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	768	"AWI"	768	10730	13454	12091	0	0	0	0	0	3	0	40	2	0	0	0	70	96	0	0	0	66	0	0	0	18	0	0	0	0	1	0	0	0	26	25	0	0	0	0	4	0	0	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	770	"AWI"	770	11112	13626	12513	0	0	0	0	0	8	0	8	0	0	1	0	20	0	0	0	0	1	0	0	0	2	0	0	0	0	0	3	0	1	8	18	0	0	0	0	2	0	0	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	772	"AWI"	772	11351	13943	12929	0	0	0	1	0	2	3	7	0	0	1	2	31	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	6	20	0	0	0	0	6	0	0	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	774	"AWI"	774	12205	14080	13288	0	0	1	1	0	4	0	23	0	0	0	0	54	0	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	11	4	0	0	0	0	0	0	0	0
