"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	100	"AWI"	100	3006	4596	3732	1	0	23	0	0	0	1	0	15	0	0	0	0	0	49	7	0	0	0	52	5	0	0	0	0	1	0	0	2	0	0	0	103	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	110	"AWI"	110	3183	4853	3945	1	0	25	0	0	0	0	0	18	0	0	0	0	0	54	1	0	0	0	23	5	0	0	0	0	0	0	0	1	0	0	0	156	1	0	0	0	1	0	0	2	0	0	13	1	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	120	"AWI"	120	3373	5074	4166	0	0	21	0	0	0	0	0	11	0	0	0	0	0	52	0	0	0	0	9	1	0	0	0	0	0	0	0	3	0	0	0	97	0	0	0	0	1	0	0	0	0	0	9	1	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	130	"AWI"	130	3557	5323	4383	2	2	34	0	1	0	0	0	20	0	1	0	0	0	40	1	0	0	0	7	1	0	0	0	0	1	0	0	6	0	0	0	145	1	0	0	0	0	0	0	1	0	0	28	1	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	140	"AWI"	140	3740	5550	4600	1	1	15	0	0	0	1	0	20	0	0	0	0	0	53	0	0	0	0	1	2	0	0	0	0	1	0	0	4	0	0	0	116	0	2	0	0	0	0	0	0	0	0	17	1	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	150	"AWI"	150	3943	5762	4826	0	0	28	0	0	0	0	0	12	0	0	0	0	0	38	1	0	0	0	8	7	0	0	0	0	0	0	0	8	0	0	0	120	0	0	0	0	0	1	0	0	0	0	22	1	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	160	"AWI"	160	4140	5976	5045	1	0	34	0	2	0	0	0	19	0	0	0	0	0	59	2	0	0	0	5	3	0	0	0	0	0	0	0	3	0	0	0	130	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	170	"AWI"	170	4355	6181	5257	0	0	25	2	0	0	0	0	24	0	0	0	0	0	52	1	0	0	0	3	6	0	0	0	0	0	0	0	8	0	0	0	112	1	0	0	0	0	0	0	0	4	0	13	2	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	180	"AWI"	180	4545	6362	5474	0	0	23	0	2	0	0	0	10	0	0	0	0	0	44	2	0	0	0	0	4	0	0	0	0	0	0	0	7	0	0	0	107	0	0	0	0	0	0	0	0	0	0	22	1	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	190	"AWI"	190	4774	6587	5700	1	0	14	0	0	0	0	0	13	0	0	0	0	0	45	2	0	0	0	2	2	0	0	0	0	0	0	0	7	0	0	0	105	0	0	0	0	0	0	0	0	1	0	15	2	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	200	"AWI"	200	4991	6783	5912	0	0	6	0	1	0	0	0	9	0	0	0	0	0	31	3	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	56	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	210	"AWI"	210	5241	6969	6135	0	0	12	0	1	0	0	0	15	0	0	0	0	0	42	1	0	0	0	0	3	0	0	0	0	0	0	0	8	0	0	0	77	1	0	0	0	1	0	0	0	0	0	12	5	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	220	"AWI"	220	5467	7170	6362	0	0	13	0	0	0	1	0	17	0	0	0	0	0	42	1	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	92	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	230	"AWI"	230	5712	7373	6583	0	1	9	0	0	0	1	0	6	0	0	0	0	0	42	0	0	0	0	1	2	0	0	0	0	0	0	0	3	0	0	0	65	0	0	0	0	0	0	0	0	1	0	10	2	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	240	"AWI"	240	5951	7562	6821	0	0	7	0	0	0	0	0	15	0	0	0	0	0	31	1	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	32	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	250	"AWI"	250	6212	7773	7047	0	0	10	0	0	0	0	0	7	0	0	0	0	0	46	4	0	0	0	0	4	0	0	0	0	3	0	0	9	0	0	0	61	0	0	0	0	0	0	0	1	0	0	19	2	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	260	"AWI"	260	6478	7944	7277	0	0	5	0	1	0	0	0	16	0	0	0	0	0	48	1	0	0	0	0	1	0	0	0	0	1	0	0	7	0	0	0	39	0	0	0	0	0	0	0	0	0	0	21	4	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	270	"AWI"	270	6750	8101	7506	0	0	5	0	0	0	0	0	10	0	0	0	0	0	75	2	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	74	0	0	0	0	0	0	0	0	0	0	31	6	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	280	"AWI"	280	7033	8262	7739	0	0	2	0	0	0	0	0	19	0	0	0	0	0	32	8	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	29	0	0	0	0	1	0	0	0	0	0	14	1	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	290	"AWI"	290	7331	8454	7958	0	0	2	0	0	0	1	0	60	0	0	0	0	0	74	7	0	0	0	0	1	0	0	0	0	1	0	0	5	0	0	0	79	0	0	0	0	0	0	0	0	0	0	21	4	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	301	"AWI"	301	7776	8662	8193	0	0	1	0	1	0	0	0	53	0	0	0	0	0	139	2	0	0	0	0	0	0	0	0	0	36	0	0	10	0	0	0	77	0	0	0	0	0	1	0	0	0	0	3	7	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	311	"AWI"	311	8259	8963	8474	0	0	1	0	1	0	1	0	27	0	0	0	0	0	173	1	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	67	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	321	"AWI"	321	8533	9897	9084	0	0	1	0	1	1	1	0	30	0	0	0	0	0	161	11	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	50	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	331	"AWI"	331	9038	10300	9758	0	0	1	0	1	0	1	0	84	0	0	0	0	0	95	11	0	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	18	1	0	0	0	1	2	0	0	1	0	0	1	0	1	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	341	"AWI"	341	9665	10671	10272	0	0	1	1	4	0	3	0	135	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	1	0	0	40	0	0	0	1	0	0	0	0	13	5	0	0	1	1	0	0	0	0	0
16271	25221	"Tourbière de la Ribière Nègre"	45.69639	2.33722	351	"AWI"	351	9821	11155	10491	0	0	0	0	10	0	20	0	97	0	0	0	0	0	2	26	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	6	0	0	0	3	4	0	0	1	1	0	0	0	0	0
