"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	10	"AWI"	10	-93	141	15	0.391389432485323	0	5.0880626223092	0.195694716242661	0	1.17416829745597	0	0.587084148727984	0	0.195694716242661	0.391389432485323	0	0	0.391389432485323	0	0.195694716242661	0	0	0	58.7084148727984	0	0	0	0	0	0	0	0	0	0.587084148727984	0.195694716242661	0	0.782778864970646	0	0	0.391389432485323	0	0	1.56555772994129	0	3.71819960861057	21.1350293542074	0.195694716242661	0	1.56555772994129	0	0	0	0.195694716242661	1.36986301369863	0	0	0.391389432485323	0.391389432485323	0	0	0.195694716242661	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	20	"AWI"	20	-70	301	77	1.22249388753056	0	4.15647921760391	0	0	1.46699266503667	0	1.9559902200489	0.244498777506112	0	0.488997555012225	0	0.488997555012225	0	0	0.733496332518337	0	0	0	23.4718826405868	0	0	0	0	0	0.488997555012225	0	0	0	0.244498777506112	0	0.733496332518337	0.488997555012225	0	0	0	0	0	4.15647921760391	12.4694376528117	2.44498777506112	36.919315403423	0	0	4.15647921760391	0	0	0	0.244498777506112	2.20048899755501	0.244498777506112	0	0.488997555012225	0	0	0	0.488997555012225	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	30	"AWI"	30	-9	346	158	0.77120822622108	0	0	0	0	1.54241645244216	8.9974293059126	1.54241645244216	0	0	1.02827763496144	0	0	0.51413881748072	0	2.05655526992288	0	0	0	16.9665809768638	0	0	0	0.51413881748072	0	1.2853470437018	0	1.2853470437018	0	1.2853470437018	0	0.77120822622108	0.25706940874036	0	0	0.25706940874036	0	0	1.79948586118252	0	0	50.1285347043702	0	0	0.77120822622108	0	0	0	0.25706940874036	7.7120822622108	0	0	0	0	0	0	0	0.25706940874036
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	35	"AWI"	35	9	374	200	1.05633802816901	0	0	0.352112676056338	0	3.87323943661972	0	1.76056338028169	0	0	1.05633802816901	0	0	0.352112676056338	0	0.704225352112676	0	0	0	13.0281690140845	0	0	0	0	0	1.05633802816901	0	0	0	0	0	0	0	0	0	0	0	0	16.1971830985916	0	4.92957746478873	50.7042253521127	0	0	4.22535211267606	0	0	0	0	0.352112676056338	0	0	0	0	0	0	0.352112676056338	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	40	"AWI"	40	25	418	237	1.21527777777778	0	4.34027777777778	0.347222222222222	0	1.5625	1.04166666666667	2.08333333333333	0	0.347222222222222	0	0	0	0.173611111111111	0	0.173611111111111	0	1.21527777777778	0	26.0416666666667	0	0	0	0	0	0.347222222222222	0	0	0	0.868055555555556	0	0.173611111111111	0.694444444444444	0	0	0	0	0	21.1805555555556	31.0763888888889	0.694444444444444	0	0	0	5.38194444444444	0.347222222222222	0	0	0	0.173611111111111	0	0	0	0	0	0.520833333333333	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	45	"AWI"	45	102	435	283	1.76211453744493	0	4.84581497797357	0	0	2.20264317180617	0	0.881057268722467	0	0	0.220264317180617	0	0	0	0	0.66079295154185	0	0.220264317180617	0	35.9030837004405	0	0	0	0	0	0.440528634361234	0	0.220264317180617	0	0	0.220264317180617	0.881057268722467	1.10132158590308	0	0	0	0	0	5.2863436123348	12.1145374449339	1.3215859030837	25.7709251101322	0	0	4.18502202643172	0.440528634361234	0	0	0.220264317180617	0.66079295154185	0	0	0	0	0	0	0.440528634361234	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	50	"AWI"	50	149	457	337	7.57575757575758	1.01010101010101	6.56565656565657	0.505050505050505	0	4.54545454545455	0	1.51515151515152	0	0	0.505050505050505	0	0	0	0	0	0	2.02020202020202	0	39.3939393939394	0	0	0	0	0	0.505050505050505	0	0.505050505050505	0	0	0	0	2.52525252525253	0	0	0	0	0	12.6262626262626	0	2.02020202020202	0	0	0	9.5959595959596	0	0	0	1.01010101010101	5.55555555555556	0	0	1.51515151515152	0	0	0	0.505050505050505	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	55	"AWI"	55	179	501	393	4.64646464646465	0	4.84848484848485	0	0	1.41414141414141	0	2.82828282828283	0	0	4.44444444444444	0	0	0	0	0.202020202020202	0	1.41414141414141	0	8.68686868686869	0	0	0	0	0	0.404040404040404	0	0.202020202020202	0	0	0.202020202020202	0.202020202020202	1.81818181818182	0	0	0	0	0	4.24242424242424	37.7777777777778	0	17.3737373737374	0	0	4.44444444444444	0	3.43434343434343	0	0	1.01010101010101	0	0	0	0	0	0	0.404040404040404	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	60	"AWI"	60	205	597	437	3.93700787401575	0.196850393700787	6.49606299212598	0	0	1.5748031496063	0	0.78740157480315	0	0	0.393700787401575	0	0	0.196850393700787	0	0	0	0.393700787401575	0	9.25196850393701	0	0	0	0	0	0.196850393700787	0	0	0.196850393700787	0	0	0	1.77165354330709	0	0	0	0	0	0.393700787401575	18.8976377952756	0	51.3779527559055	0	0	3.1496062992126	0	0	0	0	0.590551181102362	0	0	0	0	0	0	0.196850393700787	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	65	"AWI"	65	483	2103	1312	2.9810298102981	0.2710027100271	8.40108401084011	0	0	1.3550135501355	0	4.3360433604336	0	0.2710027100271	0	0	0	0	0	0	0	1.0840108401084	0	12.7371273712737	0	0	0	0	0	0	0	0	0	0	0	0	1.3550135501355	0	0	0	0	0	0.813008130081301	61.2466124661247	0	0	0	0	4.6070460704607	0	0	0	0	0	0	0	0	0	0	0	0.5420054200542	0
