"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
25998	44941	"Myrvatnet"	68.660076	16.380466	481	"AWI"	481	-135	32	-48	1.62162162162162	0	0	0	0	64.5945945945946	0	0	0	0	0	0	0	17.8378378378378	0	0	0	0	0.810810810810811	0	0	0	0	0	0.540540540540541	10.8108108108108	0	0	0	0	0	0	0	0	0	0	3.24324324324324	0	0	0.27027027027027	0	0	0	0.27027027027027
25998	44941	"Myrvatnet"	68.660076	16.380466	485	"AWI"	485	-65	313	79	2.59365994236311	0	0	0	0	75.5043227665706	0.288184438040346	0	0	0	0.288184438040346	0	0	11.8155619596542	0	0	0	0.288184438040346	0.576368876080692	0	0	0	0	0	0.576368876080692	7.49279538904899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288184438040346	0.288184438040346
25998	44941	"Myrvatnet"	68.660076	16.380466	489	"AWI"	489	-38	664	206	1.01781170483461	0.254452926208651	0	0.763358778625954	0	73.2824427480916	0	0	0	0	0	0	0	11.9592875318066	4.07124681933842	0	0	0	1.52671755725191	0	0	0	0	0	0.254452926208651	5.59796437659033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763358778625954	0	0	0.508905852417303
25998	44941	"Myrvatnet"	68.660076	16.380466	493	"AWI"	493	42	882	337	10.126582278481	0	0	3.79746835443038	0	0	0	0	0	0	0	1.26582278481013	0	51.8987341772152	0	0	0	0	3.79746835443038	1.26582278481013	0	0	0	0	1.26582278481013	26.5822784810127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	500	"AWI"	500	151	1141	605	9.33333333333333	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	26.6666666666667	0	0	0	1.33333333333333	1.33333333333333	0	0	0	0	0	2.66666666666667	24	0	0	25.3333333333333	0	1.33333333333333	0	0	0	0	0	0	0	0	2.66666666666667	1.33333333333333	0	0	2.66666666666667
25998	44941	"Myrvatnet"	68.660076	16.380466	508	"AWI"	508	412	1338	908	9.52380952380952	0	0	1.58730158730159	0	0	0	0	0	0	1.58730158730159	0	0	39.6825396825397	0	0	0	1.58730158730159	4.76190476190476	0	0	0	0	0	4.76190476190476	36.5079365079365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	514	"AWI"	514	699	1479	1128	12.3456790123457	0	0	1.23456790123457	0	0	0	0	0	0	1.23456790123457	1.23456790123457	0	28.3950617283951	0	0	0	0	7.40740740740741	0	0	0	0	0	3.7037037037037	40.7407407407407	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23456790123457	1.23456790123457	0	0	1.23456790123457
25998	44941	"Myrvatnet"	68.660076	16.380466	522	"AWI"	522	1131	1647	1409	0.925925925925926	0	0	0.308641975308642	0	83.9506172839506	0	0	0	0	0.308641975308642	0	0	5.24691358024691	0	0	0	0	0.308641975308642	0	0	0	0	0	0.308641975308642	8.02469135802469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617283950617284	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	530	"AWI"	530	1406	1929	1619	13.7254901960784	0	0	0	0	0	0	0	0	0	0	0	0	23.5294117647059	0	0	0	0	5.88235294117647	0	0	0	0	0	1.96078431372549	54.9019607843137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	538	"AWI"	538	1523	2285	1819	11.3207547169811	0	0	1.88679245283019	0	0	0	0	0	0	0	0	0	37.7358490566038	0	0	0	1.88679245283019	1.88679245283019	0	0	0	0	0	1.88679245283019	41.5094339622642	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88679245283019	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	546	"AWI"	546	1636	2604	2009	16.0493827160494	0	0	1.23456790123457	0	0	0	0	0	1.23456790123457	1.23456790123457	0	0	29.6296296296296	0	0	0	0	1.23456790123457	0	0	0	0	0	2.46913580246914	44.4444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46913580246914	0
25998	44941	"Myrvatnet"	68.660076	16.380466	554	"AWI"	554	1753	2898	2209	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	6.66666666666667	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66666666666667	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	558	"AWI"	558	1821	2999	2316	14.8148148148148	0	0	0	0	0	0	0	0	0	0	0	0	31.4814814814815	0	0	0	0	1.85185185185185	0	0	0	0	0	3.7037037037037	44.4444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85185185185185	0	0	1.85185185185185
25998	44941	"Myrvatnet"	68.660076	16.380466	562	"AWI"	562	1881	3147	2414	7.21649484536082	0	0	0	0	0	0	0	0	0	0	0	0	21.6494845360825	0	0	0	0	3.09278350515464	0	0	0	0	0	2.06185567010309	51.5463917525773	0	0	14.4329896907216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	566	"AWI"	566	1966	3232	2512	15.5555555555556	0	0	0	0	0	0	0	0	0	0	0	0	18.8888888888889	0	0	0	0	4.44444444444444	0	0	0	0	0	0	55.5555555555556	0	0	0	0	0	1.11111111111111	0	0	0	0	0	0	0	2.22222222222222	0	0	2.22222222222222	0
25998	44941	"Myrvatnet"	68.660076	16.380466	570	"AWI"	570	2018	3335	2612	2.12765957446809	0	0	0.303951367781155	0	82.0668693009118	0	0	0	0	0	0	0	4.25531914893617	0	0	0	0	0.303951367781155	0	0	0	0	0	0.303951367781155	10.3343465045593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303951367781155	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	574	"AWI"	574	2111	3430	2708	21.6216216216216	0	0	0	0	0	0	0	0	0	0	0	0	27.027027027027	0	0	1.35135135135135	0	2.7027027027027	0	0	0	0	0	0	45.945945945946	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35135135135135	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	578	"AWI"	578	2200	3529	2819	30.9278350515464	0	0	0	0	0	0	0	0	0	0	0	0	17.5257731958763	0	0	0	2.06185567010309	3.09278350515464	0	0	0	0	0	2.06185567010309	43.298969072165	0	0	0	0	0	0	1.03092783505155	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	586	"AWI"	586	2375	3721	3015	16.8831168831169	0	0	1.2987012987013	0	0	0	0	0	0	1.2987012987013	0	0	28.5714285714286	0	0	0	0	1.2987012987013	0	0	0	0	0	0	50.6493506493506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	594	"AWI"	594	2529	3912	3216	18.75	0	0	0	0	0	0	0	0	0	0	1.25	0	32.5	0	0	0	0	3.75	0	0	0	0	0	0	43.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	602	"AWI"	602	2707	4096	3407	14.7058823529412	0	0	1.47058823529412	0	0	0	0	0	0	0	0	0	23.5294117647059	0	0	0	0	4.41176470588235	0	0	0	0	0	0	52.9411764705882	0	0	0	0	0	0	1.47058823529412	0	0	0	0	0	0	0	0	0	1.47058823529412	0
25998	44941	"Myrvatnet"	68.660076	16.380466	610	"AWI"	610	2914	4249	3621	12.6436781609195	0	0	0	0	0	0	0	0	0	0	1.14942528735632	0	18.3908045977011	0	0	0	0	3.44827586206897	0	0	0	0	0	1.14942528735632	57.4712643678161	0	0	0	0	0	0	1.14942528735632	0	0	0	0	0	0	0	0	0	0	4.59770114942529
25998	44941	"Myrvatnet"	68.660076	16.380466	618	"AWI"	618	3149	4394	3824	14.6666666666667	1.33333333333333	0	0	0	0	0	0	0	0	0	1.33333333333333	0	18.6666666666667	0	0	0	0	1.33333333333333	0	0	0	0	1.33333333333333	1.33333333333333	58.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	626	"AWI"	626	3397	4548	4023	3.81679389312977	0	0	0	0	83.4605597964377	0	0	0	0	0	0	0	3.30788804071247	0	0	0	0	0.763358778625954	0	0	0	0	0.254452926208651	0.254452926208651	7.12468193384224	0	0	0	0	0	0	0.763358778625954	0	0	0	0	0	0	0	0	0	0	0.254452926208651
25998	44941	"Myrvatnet"	68.660076	16.380466	634	"AWI"	634	3657	4681	4216	22.5352112676056	0	0	0	0	0	0	0	0	0	0	0	0	18.3098591549296	0	0	0	0	1.40845070422535	0	0	0	0	0	0	53.5211267605634	0	0	0	0	0	0	1.40845070422535	0	0	0	0	0	0	1.40845070422535	1.40845070422535	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	642	"AWI"	642	3902	4829	4405	30.4347826086957	0	0	0	0	0	0	0	0	0	0	1.44927536231884	0	15.9420289855072	0	0	0	0	4.34782608695652	0	0	0	0	0	0	47.8260869565217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	650	"AWI"	650	4221	4946	4580	6.41399416909621	0	0	0.291545189504373	0	76.9679300291545	0	0	0	0	0	0	0	3.2069970845481	0	0.291545189504373	0	0	0.87463556851312	0	0	0	0	0	0.291545189504373	11.6618075801749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	658	"AWI"	658	4436	5188	4787	25	0	0	0	0	0	0	0	0	0	0	0	0	6.94444444444444	0	0	0	0	4.16666666666667	0	0	0	0	0	0	62.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38888888888889	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	666	"AWI"	666	4584	5479	4988	32.7272727272727	1.81818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81818181818182	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63636363636364	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	674	"AWI"	674	4738	5800	5202	33.8461538461538	0	0	0	0	0	0	0	0	0	0	0	0	6.15384615384615	0	0	0	0	1.53846153846154	0	0	0	0	0	0	53.8461538461538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53846153846154	3.07692307692308
25998	44941	"Myrvatnet"	68.660076	16.380466	682	"AWI"	682	4885	6078	5422	25	0	0	0	0	0	0	0	0	0	0	0	0	15.2777777777778	0	0	0	0	4.16666666666667	0	0	0	0	0	0	51.3888888888889	0	0	0	0	0	0	2.77777777777778	0	0	0	0	0	0	0	1.38888888888889	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	690	"AWI"	690	5038	6300	5644	7.74410774410774	0	0	0	0	77.4410774410774	0	0	0	0	0	0	0	2.02020202020202	0	0	0	0	1.01010101010101	0	0	0	0	0	0	11.7845117845118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	698	"AWI"	698	5261	6486	5871	10.0840336134454	0	0	0	0	74.2296918767507	0	0	0	0	0	0	0	3.0812324929972	0	0	0	0	0.560224089635854	0	0	0	0	0	0	11.484593837535	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560224089635854	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	706	"AWI"	706	5453	6689	6094	44.4444444444444	0	0	0	0	0	0	0	0	0	0	0	0	4.16666666666667	0	0	0	0	1.38888888888889	0	0	0	0	0	0	45.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77777777777778	0	0	1.38888888888889	0
25998	44941	"Myrvatnet"	68.660076	16.380466	714	"AWI"	714	5670	6856	6324	57.8313253012048	0	0	0	0	0	0	0	0	0	0	0	0	7.2289156626506	0	0	0	0	0	0	0	0	0	0	0	33.7349397590361	0	0	0	0	0	0	0	0	0	1.20481927710843	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	722	"AWI"	722	5897	7003	6549	45.9770114942529	0	0	0	0	0	0	0	0	0	0	2.29885057471264	1.14942528735632	8.04597701149425	0	0	1.14942528735632	0	3.44827586206897	0	0	0	0	0	0	35.632183908046	0	0	0	0	2.29885057471264	0	0	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	726	"AWI"	726	6063	7052	6659	50.8196721311475	0	0	0	0	0	0	0	0	0	0	0	0	6.55737704918033	0	0	0	0	1.63934426229508	0	0	0	0	0	0	39.344262295082	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63934426229508	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	730	"AWI"	730	6173	7121	6779	56.0975609756098	0	0	0	0	0	0	0	0	0	0	0	0	8.53658536585366	0	0	0	0	1.21951219512195	0	0	0	0	0	0	29.2682926829268	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4390243902439	0	0	1.21951219512195	1.21951219512195
25998	44941	"Myrvatnet"	68.660076	16.380466	734	"AWI"	734	6423	7172	6882	61.3861386138614	0	0	0	0	0	0	0	0	0	0	0	0	3.96039603960396	0	0	0	0	0.99009900990099	0	0	0	0	0	0	31.6831683168317	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99009900990099	0	0	0.99009900990099	0
25998	44941	"Myrvatnet"	68.660076	16.380466	738	"AWI"	738	6692	7221	6985	62.9032258064516	0	0	0	0	0	0	0	0	0	0	0	0	4.03225806451613	0	0	0	0	4.03225806451613	0	0	0	0	0	0	25.8064516129032	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61290322580645	0	0	1.61290322580645	0
25998	44941	"Myrvatnet"	68.660076	16.380466	742	"AWI"	742	6852	7299	7095	28.5714285714286	0	0	0.303951367781155	0	58.6626139817629	0	0	0	0.303951367781155	0	0	0	2.43161094224924	0	0	0	0.303951367781155	0.60790273556231	0	0	0	0	0	0	7.59878419452887	0	0	0	0	0	0	0	0	0	0	0	0	0	0.911854103343465	0	0	0.303951367781155	0
25998	44941	"Myrvatnet"	68.660076	16.380466	746	"AWI"	746	6958	7402	7194	21.8836565096953	0	0	0	0	70.9141274238227	0	0	0	0	0	0.554016620498615	0	0.831024930747922	0	0	0	0	0.831024930747922	0	0	0	0	0	0	4.15512465373961	0	0	0	0	0	0	0	0	0	0	0	0	0	0.277008310249307	0	0	0.277008310249307	0.277008310249307
25998	44941	"Myrvatnet"	68.660076	16.380466	750	"AWI"	750	7018	7619	7283	68.7022900763359	0	0	0.763358778625954	0	0	0	0	0	0	0	0	0	5.34351145038168	0	0	0	0	2.29007633587786	0	0	0	0	0	0	20.6106870229008	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29007633587786	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	754	"AWI"	754	7101	7724	7377	78.4313725490196	0	0	0.980392156862745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	12.7450980392157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980392156862745	0.980392156862745	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	758	"AWI"	758	7157	7823	7480	81.5602836879433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41843971631206	0	0	0	0	0	0	13.4751773049645	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41843971631206	0	0.709219858156028	1.41843971631206	0
25998	44941	"Myrvatnet"	68.660076	16.380466	762	"AWI"	762	7225	7950	7573	80	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0
25998	44941	"Myrvatnet"	68.660076	16.380466	766	"AWI"	766	7323	8013	7673	77	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0
