"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26210	45698	"Haugtjernet"	60.834762	10.87398	857	"AWI"	857	776	1422	1074	0.8	20.8	0	0	4	0	0	0	0	0	0	0	0	0	0	10.4	0	0	0	0	0.8	0	0	0	3.2	3.2	0	35.2	0	0	0	1.6	0	0	0	0	0	7.2	0	3.2	0	0	0	0	0	0	0	0.8	0	2.4	6.4	0
26210	45698	"Haugtjernet"	60.834762	10.87398	859	"AWI"	859	907	1530	1221	0.617283950617284	30.2469135802469	1.23456790123457	0	0.617283950617284	0	0	0	0	0	0	0	0	0	0	15.4320987654321	0	3.08641975308642	0	0	0	0	0	0	2.46913580246914	1.85185185185185	0.617283950617284	17.2839506172839	0	0.617283950617284	0	0.617283950617284	0	0	0	0	0	12.962962962963	0	1.85185185185185	0	0	0	0	0	0	0	0.617283950617284	0.617283950617284	4.32098765432099	4.93827160493827	0
26210	45698	"Haugtjernet"	60.834762	10.87398	861	"AWI"	861	1049	1634	1360	0	40.2366863905325	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73372781065089	0	1.18343195266272	0	0	0	0	0.591715976331361	0.591715976331361	2.36686390532544	0.591715976331361	0	15.9763313609467	0	0.591715976331361	0	0.591715976331361	0	0	0	0	0	17.7514792899408	0.591715976331361	4.14201183431953	0	0	0	0	0	0	0	0	1.18343195266272	4.73372781065089	4.14201183431953	0
26210	45698	"Haugtjernet"	60.834762	10.87398	863	"AWI"	863	1228	1736	1490	0	31.9838056680162	0	0	0.809716599190283	0	0	0	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	0	0.404858299595142	0	1.21457489878543	1.21457489878543	0	4.04858299595142	0	0	0	0	0	39.2712550607287	0	0	0	5.26315789473684	0	3.23886639676113	0	0	0	0	0	0	0	0	0.404858299595142	2.83400809716599	1.61943319838057	0
26210	45698	"Haugtjernet"	60.834762	10.87398	865	"AWI"	865	1415	1844	1618	0.518134715025907	35.7512953367876	0	0	1.55440414507772	0	0	0	0	0	0	0	0	0	0	13.9896373056995	0	4.14507772020725	0	0	0	0	0.518134715025907	0.518134715025907	2.07253886010363	2.07253886010363	0	20.7253886010363	0	0.518134715025907	0	1.55440414507772	0	0	0	0	0	1.55440414507772	1.03626943005181	2.07253886010363	0	0	0	0	0	0	0	0	1.03626943005181	2.59067357512953	6.73575129533679	1.03626943005181
26210	45698	"Haugtjernet"	60.834762	10.87398	867	"AWI"	867	1545	2027	1752	1.16959064327485	53.2163742690059	0	0	1.16959064327485	0	0	0	0	0	0	0	0	0	0	19.2982456140351	0	0	0	0	0	0	0	0	1.16959064327485	1.75438596491228	0	8.7719298245614	0	0	0	0	0	0	0	0	0	1.75438596491228	0	7.01754385964912	0	0	0	0	0	0	0	0	0.584795321637427	1.16959064327485	2.92397660818713	0
26210	45698	"Haugtjernet"	60.834762	10.87398	869	"AWI"	869	1642	2243	1892	0.389105058365759	56.8093385214008	0	0	1.16731517509728	0	0	0	0	0	0	0	0	0	0	12.84046692607	0	0	0	0	0	0	0	0.389105058365759	3.11284046692607	0.389105058365759	0	3.89105058365759	0	0	0	0.389105058365759	0	0	0	0	0	6.22568093385214	0	3.89105058365759	0	0	0	0	0	0	0.778210116731518	0	2.72373540856031	3.11284046692607	3.89105058365759	0
26210	45698	"Haugtjernet"	60.834762	10.87398	871	"AWI"	871	1742	2448	2034	0	64.6739130434783	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8695652173913	0	0	0	0	0	0	0	0	0.543478260869565	0.543478260869565	0	1.08695652173913	0	0	0	0.543478260869565	0	0	0	0	0	4.34782608695652	0	7.06521739130435	0	0	0	0	0	0	0	0	0.543478260869565	6.52173913043478	3.26086956521739	0
26210	45698	"Haugtjernet"	60.834762	10.87398	873	"AWI"	873	1837	2645	2176	0	39.5498392282958	0	0	0.321543408360129	0	0	0	0	0	0	0	0	0	0	6.10932475884244	0	0	0	0	0	0	0.321543408360129	0	0	0	0	2.2508038585209	0	0	0	0	0	41.1575562700965	0	0	0	2.57234726688103	0.321543408360129	0.964630225080386	0	0	0	0	0	0	0	0	0.964630225080386	4.18006430868167	1.28617363344051	0
26210	45698	"Haugtjernet"	60.834762	10.87398	875	"AWI"	875	1939	2808	2317	0	67.5824175824176	0	0	0.549450549450549	0	0	0	0	0	0	0	0	0	0	8.24175824175824	0	2.1978021978022	0	0	0	0	0	0	1.64835164835165	0.549450549450549	0	3.84615384615385	0	0	0	0.549450549450549	0	0	0	0	0	5.49450549450549	0	2.1978021978022	0	0	0	0	0	0	0	0	0	3.84615384615385	3.2967032967033	0
26210	45698	"Haugtjernet"	60.834762	10.87398	877	"AWI"	877	2045	2991	2464	0	16.2379421221865	0	0	0.321543408360129	0	48.7138263665595	0	0	0	0	0	0	0	0	3.37620578778135	0	0.803858520900322	0	0	0	0	0.160771704180064	0	0.160771704180064	0.482315112540193	0.160771704180064	1.44694533762058	0	0.160771704180064	0	0	0	18.3279742765273	0	0	0	5.14469453376206	0.321543408360129	1.60771704180064	0	0	0	0	0	0	0	0	0.643086816720257	0.964630225080386	0.964630225080386	0
26210	45698	"Haugtjernet"	60.834762	10.87398	879	"AWI"	879	2148	3118	2607	0	45.859872611465	0	0	0	0	0	0	0	0	0	0	0	0	0	10.828025477707	0	5.09554140127389	0	0	0	0	0	0	0.636942675159236	4.45859872611465	0	4.45859872611465	0	0	0	0	0	0	0	0	0	7.64331210191083	0	5.73248407643312	0	0	0	0	0	0	0	0	5.09554140127389	9.55414012738854	0.636942675159236	0
26210	45698	"Haugtjernet"	60.834762	10.87398	881	"AWI"	881	2268	3249	2750	0.460829493087558	50.2304147465438	0	0	0	0	0	0.460829493087558	0	0	0	0	0	0	0	7.83410138248848	0	0	0	0	0	0	0.460829493087558	0	0.921658986175115	2.76497695852535	0	6.91244239631336	0	0.460829493087558	0	0.460829493087558	0	0	0	0	0	13.8248847926267	0	3.68663594470046	0	0	0	0	0	0	0.460829493087558	0	3.2258064516129	5.52995391705069	2.30414746543779	0
26210	45698	"Haugtjernet"	60.834762	10.87398	883	"AWI"	883	2409	3376	2895	0	25.6756756756757	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06756756756757	0	2.36486486486486	0	0	0	0	0.337837837837838	0	0.337837837837838	0.337837837837838	0	2.7027027027027	0	0	0	0	0	44.5945945945946	0	0	0	5.06756756756757	0	2.7027027027027	0	0	0.337837837837838	0	0	0	0	0	2.36486486486486	7.43243243243243	0.675675675675676	0
26210	45698	"Haugtjernet"	60.834762	10.87398	885	"AWI"	885	2547	3503	3043	0	25.0645994832041	0.516795865633075	0	0.258397932816538	0	0	0	0	0	0	0	0	0	0	6.45994832041344	0	2.0671834625323	0	0	0	0	0	0	0.258397932816538	0.775193798449612	0	2.84237726098191	0	0	0	0.775193798449612	0	41.6020671834625	0	0	0	5.42635658914729	0.258397932816538	3.61757105943152	0	0	0	0	0	0	0	0	2.0671834625323	6.71834625322997	1.29198966408269	0
26210	45698	"Haugtjernet"	60.834762	10.87398	887	"AWI"	887	2674	3630	3191	0	53.0927835051546	0	0	1.54639175257732	0	0	0	0	0	0	0	0	0	0	10.8247422680412	0	0	0	0	0	0	0	0	1.03092783505155	1.54639175257732	0	4.12371134020619	0	0	0	0.515463917525773	0	0	0	0	0	7.7319587628866	0	1.54639175257732	0	0	0	0	0	0	0	0	5.67010309278351	11.340206185567	1.03092783505155	0
26210	45698	"Haugtjernet"	60.834762	10.87398	889	"AWI"	889	2826	3740	3329	0	46.6367713004484	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9013452914798	0	4.03587443946188	0	0	0	0	0	0	1.79372197309417	1.34529147982063	0	3.1390134529148	0	0	0	0	0	0	0	0	0	13.4529147982063	0	3.1390134529148	0	0	0	0	0	0	0	0	5.82959641255605	4.93273542600897	1.79372197309417	0
26210	45698	"Haugtjernet"	60.834762	10.87398	891	"AWI"	891	2994	3835	3470	0	27.9279279279279	0	0	0.3003003003003	0	0	0	0	0	0	0	0	0	0	5.70570570570571	0	0	0	0	0	0	0	0	0.900900900900901	0.3003003003003	0	1.8018018018018	0	0	0	0.600600600600601	0	51.0510510510511	0	0	0	3.003003003003	0.3003003003003	1.5015015015015	0	0	0	0	0	0	0	0.600600600600601	2.7027027027027	2.4024024024024	0.900900900900901	0
26210	45698	"Haugtjernet"	60.834762	10.87398	893	"AWI"	893	3184	3933	3611	0	51.5151515151515	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3333333333333	0	0	0	0	0	0	0	0	0.606060606060606	1.81818181818182	0	4.24242424242424	0	0	0	0	0	0	0	0	0	11.5151515151515	0	4.84848484848485	0	0	0	0	0	1.81818181818182	0	0	4.84848484848485	4.84848484848485	0.606060606060606	0
26210	45698	"Haugtjernet"	60.834762	10.87398	895	"AWI"	895	3397	4031	3752	0	51.8324607329843	0	0	1.04712041884817	0	0	0	0	0	0	0	0	0	0	9.42408376963351	0	0	0	0	0	0	0	0	1.57068062827225	1.04712041884817	0	6.282722513089	0	0	0	0	0	0	0	0	0	10.4712041884817	0	2.09424083769634	0	0	0	0	0	1.57068062827225	0	0	2.61780104712042	7.32984293193717	4.71204188481675	0
26210	45698	"Haugtjernet"	60.834762	10.87398	897	"AWI"	897	3617	4124	3882	0	47.3958333333333	0	0	0.520833333333333	0	0	0	0	0	0	0	0	0	0	15.1041666666667	0	2.08333333333333	0	0	0	0	0	0	1.04166666666667	1.04166666666667	0	3.125	0	0	0	0	0	0	0	0	0	14.5833333333333	0	6.25	0	0	0	0	0	0	0	0	4.6875	2.60416666666667	1.5625	0
26210	45698	"Haugtjernet"	60.834762	10.87398	899	"AWI"	899	3753	4258	4004	0	34.9344978165939	0	0	0.436681222707424	0	0	0	0	0	0	0	0	0	0	17.9039301310044	0	3.05676855895197	0	0	0	0	0	0	1.74672489082969	0.436681222707424	0	1.74672489082969	0	0	0	0	0	0	0	0	0	20.5240174672489	0	3.49344978165939	0	0	0	0	0	0	0	0	8.73362445414847	4.36681222707424	2.62008733624454	0
26210	45698	"Haugtjernet"	60.834762	10.87398	901	"AWI"	901	3850	4422	4123	0	10.472972972973	0	0	0.168918918918919	0	51.1824324324324	0	0	0	0	0	0	0	0	4.22297297297297	0	2.02702702702703	0	0	0	0	0	0	0	0.675675675675676	0	0.844594594594595	0	0	0	0	0	19.5945945945946	0	0	0	4.39189189189189	0	1.01351351351351	0	0	0	0	0	0	0	0	2.87162162162162	2.02702702702703	0.506756756756757	0
26210	45698	"Haugtjernet"	60.834762	10.87398	903	"AWI"	903	3941	4571	4236	0	21.6129032258065	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6129032258065	0	1.29032258064516	0	0	0	0	0	0	0.32258064516129	0.967741935483871	0	1.93548387096774	0	0	0	0.32258064516129	0	36.7741935483871	0	0	0	5.80645161290323	0	2.58064516129032	0	0	0	0	0	0	0	0	9.67741935483871	6.7741935483871	0.32258064516129	0
26210	45698	"Haugtjernet"	60.834762	10.87398	905	"AWI"	905	4036	4692	4351	0	36.1581920903955	0	0	0	0	0	0	0	0	0	0	0	0	0	19.774011299435	0	0	0	0	0	0	0	0	2.25988700564972	1.69491525423729	0	3.95480225988701	0	0	0	0	0	0	0	0	0	14.1242937853107	0	2.82485875706215	0	0	0	0	0	0	0	0	9.6045197740113	9.03954802259887	0.564971751412429	0
26210	45698	"Haugtjernet"	60.834762	10.87398	907	"AWI"	907	4125	4827	4473	0	25.531914893617	0	0	0.303951367781155	0	0	0	0	0	0	0	0	0	0	12.1580547112462	0	0	0	0	0	0	0	0	1.21580547112462	0.911854103343465	0	1.82370820668693	0	0	0	0	0	36.4741641337386	0	0	0	3.3434650455927	0	4.25531914893617	0	0	0	0	0	0	0	0	8.51063829787234	5.16717325227964	0.303951367781155	0
26210	45698	"Haugtjernet"	60.834762	10.87398	909	"AWI"	909	4244	4938	4596	0	34.3283582089552	0	0	0	0	0	0	0	0	0	0	0	0	0	19.9004975124378	0	0	0	0	0	0	0	0	3.98009950248756	0.497512437810945	0	1.99004975124378	0	0	0	0	0	0	0	0	0	9.95024875621891	0	2.48756218905473	0	0	0	0	0	0	0	0	18.9054726368159	7.46268656716418	0.497512437810945	0
26210	45698	"Haugtjernet"	60.834762	10.87398	911	"AWI"	911	4398	5040	4708	0	38.7434554973822	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7539267015707	0	1.57068062827225	0	0	0	0	0	0	1.57068062827225	1.57068062827225	0	4.71204188481675	0	0	0	0	0	0	0	0	0	8.90052356020942	0	3.66492146596859	0	0	0.523560209424084	0	0	0	0	0	16.2303664921466	5.75916230366492	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	913	"AWI"	913	4556	5146	4819	0	17.5925925925926	0	0	0	0	0	0	0	0	0	0	0	0	0	9.87654320987654	0	0	0	0	0	0	0	0	0.925925925925926	0.308641975308642	0	2.46913580246914	0	0	0	0	0	47.2222222222222	0	0	0	5.55555555555556	0	3.39506172839506	0	0	0	0	0	0	0	0	6.48148148148148	5.8641975308642	0.308641975308642	0
26210	45698	"Haugtjernet"	60.834762	10.87398	915	"AWI"	915	4723	5236	4926	0	18.4971098265896	0.289017341040462	0	0.289017341040462	0	0	0	0	0	0	0	0	0	0	5.20231213872832	0	0	0	0	0	0	0	0.289017341040462	0.867052023121387	0.289017341040462	0	2.02312138728324	0	0	0	0	0	47.9768786127168	0	0	0	9.53757225433526	0	2.60115606936416	0	0	0	0	0	0	0	0	8.38150289017341	3.17919075144509	0.578034682080925	0
26210	45698	"Haugtjernet"	60.834762	10.87398	917	"AWI"	917	4858	5404	5058	0	20.6088992974239	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5386416861827	0	0	0	0	0	0	0	0	1.17096018735363	0.234192037470726	0	1.63934426229508	0	0	0	0	0	39.1100702576112	0	0	0	9.13348946135831	0.234192037470726	1.63934426229508	0	0	0	0	0	0	0	0	10.0702576112412	4.91803278688525	0.702576112412178	0
26210	45698	"Haugtjernet"	60.834762	10.87398	919	"AWI"	919	4941	5590	5211	0	38.5714285714286	0	0	0.476190476190476	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	2.38095238095238	0	0	0	0	0	0	2.38095238095238	0.476190476190476	0	5.71428571428571	0	0	0	0	0	0	0	0	0	5.23809523809524	0	6.66666666666667	0	0	0.476190476190476	0	0	0	0	0	12.3809523809524	7.61904761904762	0.952380952380952	0
26210	45698	"Haugtjernet"	60.834762	10.87398	921	"AWI"	921	5037	5775	5363	0	21.551724137931	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2068965517241	0	0	0	0	0	0	0	0	2.8735632183908	0.862068965517241	0	2.58620689655172	0	0	0	0	0	37.3563218390805	0	0	0	8.04597701149425	0	2.01149425287356	0	0	0	0	0	0	0	0	8.62068965517241	4.02298850574713	0.862068965517241	0
26210	45698	"Haugtjernet"	60.834762	10.87398	923	"AWI"	923	5135	5942	5514	0	16.969696969697	0	0	0.303030303030303	0	0	0	0	0	0	0	0	0	0	8.78787878787879	0	0	0	0	0	0	0	0	1.81818181818182	0.303030303030303	0	1.51515151515152	0	0	0	0	0	41.8181818181818	0	0	0	6.96969696969697	0	1.51515151515152	0	0	0.303030303030303	0	0	0	0	0	10.9090909090909	8.48484848484849	0.303030303030303	0
26210	45698	"Haugtjernet"	60.834762	10.87398	925	"AWI"	925	5252	6099	5665	0	23.4285714285714	0	0	0.285714285714286	0	0	0	0	0	0	0	0	0	0	13.1428571428571	0	0	0	0	0	0	0	0	1.42857142857143	0.285714285714286	0.285714285714286	3.71428571428571	0	0	0	0	0	32.5714285714286	0	0	0	8.57142857142857	0	2.85714285714286	0	0	0	0	0	0	0	0	8.57142857142857	4.28571428571429	0.571428571428571	0
26210	45698	"Haugtjernet"	60.834762	10.87398	927	"AWI"	927	5364	6235	5808	0	12.2923588039867	0	0	0	0	45.514950166113	0	0	0	0	0	0	0	0	6.97674418604651	0	0	0	0	0	0	0	0	0.332225913621262	0.166112956810631	0	0.332225913621262	0	0	0	0	0	22.093023255814	0	0	0	2.49169435215947	0	1.49501661129568	0	0	0	0	0	0	0	0	4.65116279069767	3.65448504983389	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	929	"AWI"	929	5530	6328	5956	0	23.7113402061856	0	0	0	0	0	0	0	0	0	0	0	0.257731958762887	0	15.2061855670103	0	0	0	0	0	0	0	0	1.80412371134021	0.257731958762887	0	2.06185567010309	0	0	0	0	0	30.9278350515464	0	0	0	11.5979381443299	0	1.54639175257732	0	0	0	0	0	0	0	0	6.18556701030928	5.67010309278351	0.77319587628866	0
26210	45698	"Haugtjernet"	60.834762	10.87398	930	"AWI"	930	5605	6387	6027	0	30.0448430493274	0	0	0.448430493273543	0	0	0	0	0	0	0	0	0	0	24.2152466367713	0	0.896860986547085	0	0	0	0	0	0	0.896860986547085	0.448430493273543	0	4.03587443946188	0	0	0	0	0	0	0	0	0	21.9730941704036	0	1.79372197309417	0	0	0	0	0	0	0	0	6.2780269058296	8.52017937219731	0.448430493273543	0
26210	45698	"Haugtjernet"	60.834762	10.87398	932	"AWI"	932	5749	6505	6171	0	13.588850174216	0	0	0	0	58.8850174216028	0	0	0	0	0	0	0	0	12.1951219512195	0	0	0	0	0	0	0.174216027874564	0	0.348432055749129	0.174216027874564	0	0.871080139372822	0	0	0	0	0	0	0	0	0	5.92334494773519	0	1.21951219512195	0	0	0	0	0	0	0	0	1.56794425087108	4.8780487804878	0.174216027874564	0
26210	45698	"Haugtjernet"	60.834762	10.87398	934	"AWI"	934	5961	6593	6311	0	14.0625	0	0	0	0	55.2083333333333	0	0	0	0	0	0	0	0	13.3680555555556	0	0	0	0	0	0	0	0	0.173611111111111	0.694444444444444	0	1.04166666666667	0	0	0	0	0	0	0	0	0	9.72222222222222	0	0.347222222222222	0	0	0	0	0	0	0	0	1.73611111111111	3.47222222222222	0.173611111111111	0
26210	45698	"Haugtjernet"	60.834762	10.87398	936	"AWI"	936	6214	6694	6442	0	26.219512195122	0	0	0	0	0	0	0	0	0	0	0	0.304878048780488	0	26.219512195122	0	1.52439024390244	0	0	0	0	0	0	1.21951219512195	0.304878048780488	0	1.82926829268293	0	0	0	0	0	0	0	0	0	27.7439024390244	0	1.82926829268293	0	0	0	0	0	0	0	0	1.21951219512195	11.5853658536585	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	938	"AWI"	938	6349	6849	6583	0	34.2767295597484	0	0	0.314465408805031	0	0	0	0	0	0	0	0	0	0	27.9874213836478	0	1.88679245283019	0	0	0	0	0	0.314465408805031	0	0.314465408805031	0	1.57232704402516	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0.943396226415094	0	0	0	0	0	0	0	0	0.943396226415094	14.1509433962264	0.628930817610063	0
26210	45698	"Haugtjernet"	60.834762	10.87398	940	"AWI"	940	6427	7052	6710	0	18.716577540107	0	0	0	0	42.9590017825312	0	0	0	0	0	0	0	0	18.0035650623886	0	0	0	0	0	0	0	0	0.35650623885918	0.53475935828877	0	0.35650623885918	0	0	0	0	0	0	0	0	0	11.7647058823529	0	0.71301247771836	0	0	0	0	0	0	0	0	0.35650623885918	6.23885918003565	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	942	"AWI"	942	6514	7265	6840	0	31.1728395061728	0	0	0	0	0	0	0	0	0	0	0	0	0	35.8024691358025	0	2.77777777777778	0	0	0	0	0	0	0.617283950617284	0.925925925925926	0	1.23456790123457	0	0	0	0	0	0	0	0	0	14.1975308641975	0	1.54320987654321	0	0	0	0	0	0	0	0	0.925925925925926	10.8024691358025	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	944	"AWI"	944	6618	7395	6980	0	28.0769230769231	0	0	0.384615384615385	0	0	0	0	0	0	0	0	0	0	32.6923076923077	0	0	0	0	0	0	0	0	0.384615384615385	0.384615384615385	0	0.384615384615385	0	0	0	0	0	0	0	0	0	21.1538461538462	0	1.15384615384615	0	0	0	0	0	0	0	0	0.769230769230769	13.4615384615385	1.15384615384615	0
26210	45698	"Haugtjernet"	60.834762	10.87398	946	"AWI"	946	6735	7517	7118	0	38.7096774193548	0	0	0	0	0	0	0	0	0	0	0	0	0	36.950146627566	0	3.2258064516129	0	0	0	0	0	0	0.293255131964809	0.586510263929619	0	1.17302052785924	0	0	0	0	0	0	0	0	0	8.21114369501466	0	1.17302052785924	0	0	0	0	0	0	0	0	0.293255131964809	9.3841642228739	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	948	"AWI"	948	6864	7647	7255	0	17.351598173516	0	0	0	0	40.3348554033485	0	0	0	0	0	0	0	0	12.9375951293759	0	0	0	0	0	0	0	0.15220700152207	0.45662100456621	0.45662100456621	0	1.21765601217656	0	0	0	0	0	12.9375951293759	0	0	0	8.52359208523592	0	0.45662100456621	0	0	0	0	0	0	0	0.15220700152207	0	4.87062404870624	0.15220700152207	0
26210	45698	"Haugtjernet"	60.834762	10.87398	950	"AWI"	950	6992	7776	7397	0	23.3486943164363	0	0	0	0	48.2334869431644	0	0	0	0	0	0	0	0	13.9784946236559	0	0	0	0	0	0	0	0	0.153609831029186	0.921658986175115	0	0.460829493087558	0	0	0	0	0	0	0	0	0	6.29800307219662	0	0.614439324116744	0	0	0	0	0	0	0	0	0	5.99078341013825	0	0
