"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Malus"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	125	"AWI"	125	-10	293	130	0	0	16.7763157894737	0.493421052631579	0	0.657894736842105	0	3.94736842105263	0.493421052631579	0	0.164473684210526	0	0	0	0	0.657894736842105	1.48026315789474	0	0	0	0	2.46710526315789	0	0.328947368421053	0	0	0	0.328947368421053	0	0.328947368421053	0	0	0	0	0	1.15131578947368	0.328947368421053	56.7434210526316	0	0	0	0	0	8.71710526315789	0	0	0	0	3.94736842105263	0	0.164473684210526	0	0	0	0	0	0	0	0.493421052631579	0.328947368421053
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	150	"AWI"	150	24	331	170	0	0	13.4615384615385	0.32051282051282	0	0.32051282051282	0	2.72435897435897	0.641025641025641	0	0	0	0	0	0	0.641025641025641	1.92307692307692	0	0.32051282051282	0	0	1.6025641025641	0	0	0	0.16025641025641	0	0.480769230769231	0	0.32051282051282	0	0	0	0	0	0.480769230769231	0.480769230769231	67.3076923076923	0	0	0	0	0	6.08974358974359	0	0	0	0.16025641025641	1.76282051282051	0	0.16025641025641	0	0.16025641025641	0	0	0	0	0	0.16025641025641	0.32051282051282
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	180	"AWI"	180	65	390	220	0.283687943262411	0	16.0283687943262	0.141843971631206	0	0.283687943262411	0	2.4113475177305	1.27659574468085	0	0.567375886524823	0	0	0	0	0.425531914893617	0.709219858156028	0	0	0	0	0.709219858156028	0	0	0	0	0	0.425531914893617	0	0.283687943262411	0	0	0	0	0	0.141843971631206	0.425531914893617	47.2340425531915	0	18.2978723404255	0	0	0	7.09219858156028	0	0	0	0.141843971631206	2.5531914893617	0.141843971631206	0	0	0	0	0	0	0	0.141843971631206	0	0.283687943262411
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	205	"AWI"	205	103	423	258	0.170357751277683	0	15.6729131175468	0	0	0.340715502555366	0	3.0664395229983	0.170357751277683	0	0.511073253833049	0	0	0	0	0.681431005110733	0.511073253833049	0	0	0	0	1.87393526405451	0	0.340715502555366	0	0	0	0.511073253833049	0	0.511073253833049	0	0	0	0	0	0.511073253833049	0.511073253833049	65.0766609880749	0	0	0	0	0	7.15502555366269	0	0	0	0	1.87393526405451	0	0	0	0.170357751277683	0	0	0	0	0	0.170357751277683	0.170357751277683
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	230	"AWI"	230	141	456	296	0.159744408945687	0	17.0926517571885	0.159744408945687	0	0.798722044728434	0	2.3961661341853	0	0	0.479233226837061	0	0	0	0	1.59744408945687	0.638977635782748	0	0	0	0	1.59744408945687	0	0.159744408945687	0	0	0	0.798722044728434	0	0.159744408945687	0	0	0	0	0	0.798722044728434	0	58.7859424920128	0	0	0	0	0	10.8626198083067	0	0	0	0	2.87539936102236	0.159744408945687	0	0	0	0.159744408945687	0	0	0	0	0	0.319488817891374
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	235	"AWI"	235	146	462	305	0.170068027210884	0	24.8299319727891	0.170068027210884	0	0.170068027210884	0	4.25170068027211	0.510204081632653	0	0.680272108843537	0	0	0	0	0.510204081632653	1.02040816326531	0	0	0	0	0.510204081632653	0.170068027210884	0.170068027210884	0	0	0	0.510204081632653	0	0	0	0	0	0	0	0.850340136054422	0.340136054421769	48.9795918367347	0	0	0	0	0	13.265306122449	0	0.170068027210884	0	0.170068027210884	2.2108843537415	0	0	0	0	0	0	0	0	0	0	0.340136054421769
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	245	"AWI"	245	160	478	322	0.327868852459016	0	29.1803278688525	0.163934426229508	0.491803278688525	0	0	2.78688524590164	0.163934426229508	0	0	0	0	0	0	0.163934426229508	2.78688524590164	0	0	0	0	0.491803278688525	0	0	0	0	0	0.491803278688525	0	0	0	0	0	0	0.163934426229508	0	0.655737704918033	48.6885245901639	0	0	0	0.163934426229508	0	10.983606557377	0	0	0	0	1.63934426229508	0.327868852459016	0	0	0	0	0	0.163934426229508	0	0	0.163934426229508	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	255	"AWI"	255	171	496	337	0.157728706624606	0	25.2365930599369	0.157728706624606	0	0.157728706624606	0	4.25867507886435	0	0	0.315457413249211	0	0	0	0	0.157728706624606	0.788643533123028	0	0	0	0	0.473186119873817	0	0.315457413249211	0	0	0	0.473186119873817	0	0	0	0	0	0	0	0.315457413249211	0.157728706624606	53.3123028391167	0.630914826498423	0	0	0	0	12.1451104100946	0	0	0	0	0.788643533123028	0	0	0	0	0	0	0	0	0.157728706624606	0	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	260	"AWI"	260	182	500	344	0	0	18.7713310580205	0	0	0.341296928327645	0	2.04778156996587	0.341296928327645	0	0.341296928327645	0	0	0	0	0.341296928327645	0.68259385665529	0	0	0	0	0.511945392491468	0	0	0	0	0	0	0	0.341296928327645	0	0	0	0	0	0.68259385665529	0.511945392491468	59.0443686006826	0	0	0	0	0	14.5051194539249	0	0	0	0	0.853242320819113	0.170648464163823	0	0	0	0	0	0	0	0.170648464163823	0.341296928327645	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	270	"AWI"	270	201	511	358	0.483091787439614	0	21.4170692431562	0	0	0.483091787439614	0	4.66988727858293	0	0	0.322061191626409	0	0	0	0	0.805152979066022	0.966183574879227	0	0	0	0	0	0	0.322061191626409	0	0	0	0.483091787439614	0	0.161030595813205	0	0	0	0	0	0.483091787439614	0	54.1062801932367	0	0	0	0.322061191626409	0	14.170692431562	0	0	0	0	0.644122383252818	0	0	0	0	0	0	0	0.161030595813205	0	0	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	303	"AWI"	303	253	552	407	0	0	10.4575163398693	0	0	0.163398692810458	0	2.94117647058824	0.163398692810458	0	0.326797385620915	0	0	0	0	1.47058823529412	1.63398692810458	0	0	0	0	0.490196078431373	0	0.326797385620915	0	0	0	0.490196078431373	0	0	0	0	0	0	0	1.30718954248366	0	65.6862745098039	0	0	0	0	0	12.5816993464052	0	0	0	0	0.980392156862745	0.816993464052288	0.163398692810458	0	0	0	0	0	0	0	0	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	345	"AWI"	345	333	596	464	0	0	22.5099601593625	0	0	0.199203187250996	0	2.78884462151394	0.199203187250996	0	1.19521912350598	0	0.199203187250996	0	0	2.98804780876494	0.597609561752988	0	0	0	0	0.99601593625498	0.199203187250996	0.398406374501992	0	0	0	1.19521912350598	0	0	0	0	0	0	0	1.79282868525896	0.398406374501992	49.800796812749	0	0	0	0	0	10.7569721115538	0	0	0	0.398406374501992	2.39043824701195	0.597609561752988	0	0	0	0	0	0	0	0.199203187250996	0.199203187250996	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	385	"AWI"	385	442	632	518	0	0	18.6915887850467	0.155763239875389	0	1.24610591900312	0	6.07476635514019	0	0	0.778816199376947	0	0	0	0	2.49221183800623	1.09034267912773	0	0	0	0	1.55763239875389	0	0.467289719626168	0	0	0	0.467289719626168	0	0.467289719626168	0	0	0	0	0	0.778816199376947	0.155763239875389	54.6728971962617	0	0	0	0	0	7.16510903426791	0	0	0	0.311526479750779	1.24610591900312	0.778816199376947	0	0	0	0	0	0	0	0.155763239875389	0.311526479750779	0.934579439252336
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	425	"AWI"	425	538	711	644	0.157728706624606	0	20.0315457413249	0	0	1.10410094637224	0	14.8264984227129	0	0	0.946372239747634	0	0	0	0	4.25867507886435	2.20820189274448	0	0	0	0	0.788643533123028	0.157728706624606	0.473186119873817	0	0	0	0.315457413249211	0	0.315457413249211	0	0	0	0	0	3.47003154574132	0	36.9085173501577	0	0	0	0	0	7.72870662460568	0	0	0	0	4.25867507886435	1.41955835962145	0	0	0.157728706624606	0	0	0	0	0.315457413249211	0.157728706624606	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	435	"AWI"	435	564	727	669	0	0	15.5405405405405	0	0	0.337837837837838	0	6.58783783783784	0	0	0.506756756756757	0	0	0	0	1.85810810810811	2.53378378378378	0	0	0	0	1.01351351351351	0	0.168918918918919	0	0	0	0.844594594594595	0	0.168918918918919	0	0	0	0	0	2.7027027027027	0.337837837837838	55.5743243243243	0	0	0	0	0	6.25	0	0	0	0.168918918918919	3.5472972972973	0.675675675675676	0	0	0	0	0	0	0.168918918918919	0	0.675675675675676	0.337837837837838
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	445	"AWI"	445	578	768	697	0.15220700152207	0	23.5920852359209	0	0	0.60882800608828	0	28.4627092846271	0	0	0.45662100456621	0	0	0	0	0.76103500761035	1.06544901065449	0	1.67427701674277	0	0	5.32724505327245	0	0	0	0	0	0.30441400304414	0	0.15220700152207	0	0	0	0	0.30441400304414	4.26179604261796	0	16.4383561643836	0	0	0	0.45662100456621	0	12.4809741248097	0	0	0	0	1.67427701674277	0.30441400304414	0	0	0	0	0	0	0	0.45662100456621	0.76103500761035	0.30441400304414
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	465	"AWI"	465	598	906	743	0	0	22.2527472527473	0	0	0.549450549450549	0	14.9725274725275	0	0	0.686813186813187	0	0	0	0	2.33516483516484	0.549450549450549	0	0	0	0	3.70879120879121	0	0.686813186813187	0	0	0	0.274725274725275	0	0	0	0	0	0	0.549450549450549	4.12087912087912	0.549450549450549	39.4230769230769	0	0	0	0	0	8.24175824175824	0	0	0	0	0.412087912087912	0.274725274725275	0	0	0	0	0	0	0	0	0.412087912087912	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	475	"AWI"	475	619	940	766	0.329489291598023	0	23.3937397034596	0.164744645799012	0	0.164744645799012	0	13.1795716639209	0	0	0.494233937397035	0	0	0	0	1.81219110378913	0.494233937397035	0	0	0	0	2.96540362438221	0	0.494233937397035	0	0	0	0.164744645799012	0	0	0	0	0	0	0.164744645799012	3.95387149917628	0.164744645799012	40.8566721581549	0	0	0	0.494233937397035	0	9.71993410214168	0	0	0	0	0.164744645799012	0.164744645799012	0	0	0	0	0	0	0	0	0.658978583196046	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	485	"AWI"	485	635	974	789	0	0	12.5915080527086	0	0	0	0	10.1024890190337	0.146412884333821	0	0	0	0	0	0	1.31771595900439	0.732064421669107	0	0	0	0	2.78184480234261	0	0	0	0	0	0.146412884333821	0	0	0	0	0	0	0.292825768667643	3.80673499267936	0.292825768667643	58.5651537335286	0	0	0	0	0	8.05270863836018	0	0	0	0	0.146412884333821	0	0	0	0.146412884333821	0	0	0	0	0.292825768667643	0.585651537335286	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	495	"AWI"	495	649	1017	811	0.110864745011086	0	13.3037694013304	0	0	0	0	8.64745011086474	0	0	0	0	0	0	0	2.32815964523282	0.443458980044346	0	0	0	0	1.44124168514412	0.110864745011086	0.332594235033259	0	0	0	0.221729490022173	0	0	0	0	0	0	0	3.21507760532151	0	60.5321507760532	0	0	0	0	0	8.42572062084257	0	0	0	0	0	0.221729490022173	0	0	0	0	0	0	0.110864745011086	0.110864745011086	0.332594235033259	0.110864745011086
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	505	"AWI"	505	660	1068	831	0.485436893203883	0	9.22330097087379	0	0	0.242718446601942	0	10.8009708737864	0	0	0	0	0	0	0	1.21359223300971	0.242718446601942	0	0	0	0	2.66990291262136	0	0.364077669902913	0	0	0	0	0	0	0	0	0	0	0	2.66990291262136	0	60.3155339805825	0	0	0	0	0	10.4368932038835	0	0	0	0	0.606796116504854	0.364077669902913	0	0	0	0	0	0	0	0.121359223300971	0.242718446601942	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	515	"AWI"	515	679	1105	854	0.899550224887556	0	12.743628185907	0.149925037481259	0	0.449775112443778	0	10.1949025487256	0.149925037481259	0	0.149925037481259	0	0	0	0	1.49925037481259	0.899550224887556	0	0	0	0	1.19940029985008	0	0.299850074962519	0	0	0	0.149925037481259	0	0	0	0	0	0	0.299850074962519	3.44827586206897	0.149925037481259	57.5712143928036	0	0	0	0	0	8.99550224887556	0	0	0	0	0.299850074962519	0	0	0	0	0	0	0	0	0.149925037481259	0.299850074962519	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	535	"AWI"	535	713	1170	901	0.228310502283105	0	7.30593607305936	0.114155251141553	0	0.114155251141553	0	13.2420091324201	0	0	0.342465753424658	0	0	0	0	2.51141552511416	0.91324200913242	0	0	0	0	1.94063926940639	0.114155251141553	0	0	0	0	0	0	0	0	0	0	0	0	4.10958904109589	0.114155251141553	56.7351598173516	0	0	0	0	0	10.958904109589	0	0	0	0	0.114155251141553	0.342465753424658	0	0	0	0	0	0	0	0.228310502283105	0.45662100456621	0.114155251141553
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	565	"AWI"	565	759	1278	970	0.827814569536424	0	17.0529801324503	0.165562913907285	0	0	0	16.7218543046358	0	0	0	0	0	0	0	1.82119205298013	0.496688741721854	0	0	0	0	2.31788079470199	0	0.993377483443709	0	0	0.165562913907285	0	0	0	0	0	0	0	0	3.80794701986755	0.165562913907285	41.5562913907285	0	0	0	0	0	12.7483443708609	0	0	0	0	0.165562913907285	0	0	0	0	0	0	0	0	0.496688741721854	0.496688741721854	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	585	"AWI"	585	789	1335	1015	0.294985250737463	0	19.9115044247788	0.147492625368732	0	0.294985250737463	0	13.2743362831858	0	0	0.147492625368732	0	0	0	0	2.65486725663717	0.294985250737463	0	0	0	0	3.39233038348083	0	0.737463126843658	0	0	0	0.147492625368732	0	0	0	0	0	0	0.147492625368732	3.24483775811209	0.294985250737463	37.4631268436578	0	0	0	0	0	15.7817109144543	0	0	0	0	1.03244837758112	0.294985250737463	0	0	0	0	0	0	0	0	0.294985250737463	0.147492625368732
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	605	"AWI"	605	826	1396	1062	0.648298217179903	0	19.935170178282	0.162074554294976	0	1.13452188006483	0	15.0729335494327	0	0	0	0	0	0	0	0.972447325769854	0.648298217179903	0	0	0	0	1.45867098865478	0	0.486223662884927	0	0	0	0.162074554294976	0	0	0	0	0	0	0.162074554294976	4.21393841166937	0.162074554294976	38.8978930307942	0	0	0	0.810372771474878	0	12.9659643435981	0	0	0	0	0.648298217179903	0.810372771474878	0	0	0	0	0	0	0	0	0.648298217179903	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	635	"AWI"	635	864	1493	1133	0.436681222707424	0	23.2896652110626	0.145560407569141	0	0.291120815138282	0	10.334788937409	0	0	0.291120815138282	0	0	0	0	2.03784570596798	0.582241630276565	0	0	0	0	5.09461426491994	0	0.291120815138282	0	0	0	0.145560407569141	0	0	0	0	0	0	0.291120815138282	4.9490538573508	0.145560407569141	38.136826783115	0	0	0	0	0	11.6448326055313	0	0	0	0	1.01892285298399	0	0	0	0	0	0	0	0	0.145560407569141	0.727802037845706	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	675	"AWI"	675	941	1602	1232	0.151057401812689	0	19.7885196374622	0.151057401812689	0	0	0	7.25075528700906	0	0	0.151057401812689	0	0	0	0	2.7190332326284	0	0	0	0	0	3.02114803625378	0	0.755287009063444	0	0	0	0.151057401812689	0	0	0	0	0	0	0	10.5740181268882	0.151057401812689	45.3172205438066	0	0	0	0	0	9.06344410876133	0	0	0	0.151057401812689	0.302114803625378	0.151057401812689	0	0	0	0	0	0	0	0.151057401812689	0	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	705	"AWI"	705	999	1675	1304	0.319148936170213	0	9.14893617021277	0	0	0	0	6.17021276595745	0	0	0.106382978723404	0	0	0	0	2.34042553191489	0.851063829787234	0	0	0	0	1.48936170212766	0	0.212765957446809	0	0	0	0.319148936170213	0	0	0	0	0	0	0.106382978723404	5	0.425531914893617	67.5531914893617	0	0	0	0	0	5.42553191489362	0	0	0	0	0.212765957446809	0.106382978723404	0	0	0	0	0	0	0	0	0.212765957446809	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	730	"AWI"	730	1047	1754	1360	0.72992700729927	0	16.6423357664234	0	0	0.583941605839416	0	7.00729927007299	0	0	0.145985401459854	0	0	0	0	2.91970802919708	1.31386861313869	0	0	0	0	3.06569343065693	0	0	0	0	0	0	0	0	0	0	0	0	0.291970802919708	3.5036496350365	0.72992700729927	49.7810218978102	0	0	0	0	0	11.970802919708	0	0	0	0	0.72992700729927	0.145985401459854	0	0	0	0	0	0	0	0	0.437956204379562	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	760	"AWI"	760	1099	1831	1431	0.326797385620915	0	7.6797385620915	0	0.326797385620915	0.326797385620915	0	18.7908496732026	0	0	0.163398692810458	0	0	0	0	2.28758169934641	1.30718954248366	0	0	0	0	2.45098039215686	0.163398692810458	0.490196078431373	0	0	0	0	0	0	0	0	0	0	0	3.26797385620915	0	52.124183006536	0	0	0	0	0	8.66013071895425	0	0	0	0	0.163398692810458	0.490196078431373	0	0	0	0	0	0	0	0	0.816993464052288	0.163398692810458
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	795	"AWI"	795	1171	1920	1512	0.155763239875389	0	17.7570093457944	0.155763239875389	0	0.778816199376947	0	5.9190031152648	0.155763239875389	0	0	0	0	0	0	2.49221183800623	1.09034267912773	0	0	0	0	3.89408099688473	0.155763239875389	0.155763239875389	0	0	0	0.155763239875389	0	0.155763239875389	0	0	0	0	0	4.51713395638629	0.155763239875389	48.2866043613707	0	0	0	0	0.155763239875389	12.6168224299065	0	0	0	0	0.623052959501558	0.311526479750779	0	0	0	0	0	0	0	0.155763239875389	0.155763239875389	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	816	"AWI"	816	1211	1965	1565	1.26582278481013	0	17.4050632911392	0.105485232067511	0	0.949367088607595	0	9.91561181434599	0	0	0	0	0	0	0	3.48101265822785	0.316455696202532	0	0	0	0	3.37552742616034	0.105485232067511	0.210970464135021	0	0	0	0.105485232067511	0	0	0	0	0	0	0.105485232067511	2.10970464135021	0	48.6286919831224	0	0	0	0	0	11.1814345991561	0	0	0	0.210970464135021	0.316455696202532	0	0	0	0	0	0	0	0	0.105485232067511	0	0.105485232067511
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	855	"AWI"	855	1285	2063	1655	0.15015015015015	0	28.0780780780781	0	0	0.45045045045045	0	6.90690690690691	0	0	0	0	0	0	0	3.15315315315315	0.900900900900901	0	1.35135135135135	0	0	3.45345345345345	0	0.3003003003003	0	0	0	0.15015015015015	0	0	0	0	0	0	0	2.55255255255255	0.15015015015015	41.1411411411411	0	0	0	0	0	9.30930930930931	0	0	0	0	0.750750750750751	0.3003003003003	0	0	0	0	0	0	0	0.600600600600601	0.3003003003003	0
13332	19901	"Grosser Treppelsee"	52.142406	14.451838	876	"AWI"	876	1335	2107	1709	0.533333333333333	0	13.3333333333333	0	0	0.133333333333333	0	3.46666666666667	0	0	0.533333333333333	0	0	0	0	1.46666666666667	0.8	0	0	0	0	2	0	0.4	0	0	0	0.266666666666667	0	0	0	0	0	0	0	3.6	0.133333333333333	64	0	0	0	0	0	7.2	0	0	0	0.133333333333333	1.2	0.266666666666667	0	0	0	0	0	0	0	0	0.4	0.133333333333333
