"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Solanaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"
15801	24286	"Murifeld Bern"	46.9365	7.473	160	"AWI"	160	8319	9297	8828	1.57728706624606	0.315457413249211	2.52365930599369	0	0	0	0.315457413249211	0.315457413249211	0	1.57728706624606	0	0	0	0	0	0	34.7003154574132	38.801261829653	0	0	0	0	0	0	0.315457413249211	0	0	0	0	0	0	0	0	0.315457413249211	0	0	2.52365930599369	0	0	0	0	0	0	0	2.52365930599369	0	0	0.315457413249211	0	7.25552050473186	6.62460567823344	0
15801	24286	"Murifeld Bern"	46.9365	7.473	170	"AWI"	170	8570	9375	8961	0.584795321637427	0.292397660818713	3.50877192982456	0.292397660818713	0	0	0	0.87719298245614	0	3.80116959064327	0	0	0	0	0	0	30.1169590643275	37.1345029239766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.280701754386	0	0	1.75438596491228	0	0	0.292397660818713	0	1.46198830409357	0	0	0	0	0	7.60233918128655	0
15801	24286	"Murifeld Bern"	46.9365	7.473	180	"AWI"	180	8712	9463	9112	0.405679513184584	0	0	0.202839756592292	0	0	0	0.202839756592292	0	2.23123732251521	0	0	0	0	0	0	24.7464503042596	49.4929006085193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1703853955375	0	0	1.01419878296146	0	0	0	0	2.02839756592292	0	0	0	0	0	7.50507099391481	0
15801	24286	"Murifeld Bern"	46.9365	7.473	190	"AWI"	190	8801	9658	9252	0	0	1.63934426229508	0.273224043715847	0	0	0	0.273224043715847	0	9.2896174863388	0	0	0	0	0	0	16.9398907103825	28.6885245901639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273224043715847	0	0	21.3114754098361	0	0	0	0	0	0.273224043715847	0	6.28415300546448	0	0	0	0.819672131147541	0	13.9344262295082	0
15801	24286	"Murifeld Bern"	46.9365	7.473	200	"AWI"	200	9285	10095	9713	0	0	0	0	0	0	0	0.40650406504065	0	11.3821138211382	0	0	0	0	0	0	28.8617886178862	40.2439024390244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0650406504065	0	0	0.813008130081301	0	0	0	0	4.47154471544715	0	0	0	0	0	9.75609756097561	0
15801	24286	"Murifeld Bern"	46.9365	7.473	210	"AWI"	210	9670	10685	10273	0.260416666666667	0	0.260416666666667	0.260416666666667	0.260416666666667	0	0	0	0	20.3125	0.260416666666667	0	0	0.260416666666667	0	0	20.5729166666667	30.9895833333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94791666666667	0	0	0	0	0	0.260416666666667	0	5.20833333333333	0	0	0.260416666666667	0	0	15.8854166666667	0
15801	24286	"Murifeld Bern"	46.9365	7.473	220	"AWI"	220	9955	11361	10837	0	0	0	0	0	0	0	0.442477876106195	0	19.0265486725664	0	0	0	0	0	0	27.4336283185841	31.4159292035398	0.442477876106195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09734513274336	0	0	0.884955752212389	0	0	0	0	6.63716814159292	0	0	0	0	0	10.6194690265487	0
15801	24286	"Murifeld Bern"	46.9365	7.473	230	"AWI"	230	10321	11698	11174	0	0	0.581395348837209	0	0	0	0	0.581395348837209	0	47.093023255814	0	0	0	0	0	0	8.72093023255814	30.2325581395349	0.581395348837209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97674418604651	0	0	0	0	0	0	0	2.90697674418605	0	0	0	0	0	2.32558139534884	0
15801	24286	"Murifeld Bern"	46.9365	7.473	240	"AWI"	240	10671	11814	11374	0	0	0	0	0	0	0	0	0	17.1052631578947	0	0	0	0	0	0	3.94736842105263	46.0526315789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.3684210526316	0	1.31578947368421	0	0	0	0	0	6.57894736842105	0	0	0	0	0	2.63157894736842	0
15801	24286	"Murifeld Bern"	46.9365	7.473	250	"AWI"	250	10891	12024	11584	0.930232558139535	0	0.465116279069767	0	0	0	0	1.86046511627907	0	19.5348837209302	0	0	0	0	0	0	3.25581395348837	13.4883720930233	0	0	0	0	0	0	0	0	0	0	0.465116279069767	0	0	0	0	0	0	0	58.1395348837209	0	0	0	0	0	0.465116279069767	0	1.3953488372093	0	0	0	0	0	0	0
