"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1180	"AWI"	1180	6651	7839	7160	11.8181818181818	0	0	0	0	0	0.454545454545455	3.63636363636364	0	0	0	0	0	0	0	0	0	0	18.6363636363636	4.54545454545455	0.454545454545455	0	0	0	0	0	9.54545454545455	0	0	0	0	0.454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.0909090909091	0	0	0	0.454545454545455	0.454545454545455	0	0	0	0	0.909090909090909	0	14.5454545454545	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1185	"AWI"	1185	6685	7885	7210	15.9574468085106	1.06382978723404	0	2.12765957446809	0	0	0	5.31914893617021	0	0	0	0	0	0	0	0	0	0	13.8297872340426	4.25531914893617	0	0	0	0	0	0	4.25531914893617	0	0	0	0	0	0	2.12765957446809	0	0	0	0	0	1.06382978723404	0	0	0	0	0	0	0	31.9148936170213	0	0	0	0	0	0	0	0	0	1.06382978723404	0	17.0212765957447	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1190	"AWI"	1190	6710	7922	7250	22.3684210526316	0	0	0	0	0	1.31578947368421	7.89473684210526	0	0	0	0	1.31578947368421	0	0	0	0	0	31.5789473684211	2.63157894736842	1.31578947368421	0	0	0	0	1.31578947368421	0	0	0	0	0	2.63157894736842	0	1.31578947368421	0	0	0	0	0	1.31578947368421	0	0	0	0	0	0	0	19.7368421052632	0	0	0	0	1.31578947368421	0	0	0	0	0	0	2.63157894736842	1.31578947368421	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1195	"AWI"	1195	6735	7970	7294	7.6271186440678	0	0	0.847457627118644	0	0	2.54237288135593	7.6271186440678	0	0	0	0	0	0	0	0	0	0	21.1864406779661	1.69491525423729	0.847457627118644	0	0	0	0	0	1.69491525423729	0	0	0	0	0	0	4.23728813559322	0	0	0	0	0	0	0	0	0	0	0	0	0	26.271186440678	0	0	0	0.847457627118644	0	0	0	0	0	0.847457627118644	0	23.728813559322	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1200	"AWI"	1200	6757	8026	7339	4.25531914893617	0	0	0	0	0	0	11.7021276595745	0	0	0	0	0	0	0	0	0	0	22.3404255319149	7.4468085106383	0	0	0	0	0	0	4.25531914893617	0	0	0	0	2.12765957446809	0	1.06382978723404	0	0	0	0	0	0	0	0	0	0	0	0	0	32.9787234042553	0	0	0	1.06382978723404	0	1.06382978723404	0	0	0	1.06382978723404	0	10.6382978723404	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1205	"AWI"	1205	6802	8080	7390	2.53164556962025	1.26582278481013	0	0	0	0	1.26582278481013	1.26582278481013	0	0	0	0	0	0	0	0	0	0	22.7848101265823	2.53164556962025	0	0	0	0	0	0	12.6582278481013	0	0	0	0	1.26582278481013	0	1.26582278481013	0	0	1.26582278481013	0	0	0	0	0	0	0	0	0	0	26.5822784810127	0	0	0	1.26582278481013	0	0	0	0	0	0	0	24.0506329113924	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1210	"AWI"	1210	6922	8117	7474	7.29166666666667	0	0	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0	27.0833333333333	6.25	2.08333333333333	0	0	0	0	0	4.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	1.04166666666667	0	22.9166666666667	0	1.04166666666667	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1215	"AWI"	1215	7019	8153	7560	0.823045267489712	0.411522633744856	0	0	0	0	0	15.2263374485597	0	0	0	0	0	0	0	0.411522633744856	0	0	14.40329218107	5.76131687242798	2.05761316872428	0	0	0	0	0	2.88065843621399	0	0	0	0.411522633744856	0.411522633744856	0	0.411522633744856	0.411522633744856	0	0	0	0	0	0	0	0	0	0	0	0.411522633744856	34.156378600823	0	0	0	0.411522633744856	0.823045267489712	0.823045267489712	0	0	0	2.05761316872428	0	17.6954732510288	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1220	"AWI"	1220	7085	8194	7651	1.06382978723404	0	0	0	0	0	0	13.8297872340426	0	0	0	0	0	0	0	0	0	0	15.9574468085106	2.12765957446809	1.06382978723404	0	0	0	0	0	5.31914893617021	0	0	1.06382978723404	0	5.31914893617021	0	1.06382978723404	0	0	0	0	0	0	0	0	0	0	0	0	0	28.7234042553192	0	0	0	0	2.12765957446809	1.06382978723404	0	0	0	4.25531914893617	0	17.0212765957447	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1225	"AWI"	1225	7152	8245	7747	0.392156862745098	0	0	1.17647058823529	0.392156862745098	0	0	4.31372549019608	0	0	0	0	0	0	0	0	0	0	20	2.35294117647059	1.17647058823529	0	0	0	0	0	6.27450980392157	0	0	0	0	0	0	1.96078431372549	0	0	0	0	0	0.784313725490196	0	0	0	0	0	0	0	33.7254901960784	0	0	0	0	0.392156862745098	0.784313725490196	0	0	0	1.56862745098039	0	24.7058823529412	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1230	"AWI"	1230	7201	8309	7834	0	0	0	0	0	0	0	7.35294117647059	0	0	0	0	0	0	0	0	0	0	30.8823529411765	2.94117647058824	0	0	0	0	0	0	2.94117647058824	0	0	0	0	0	0	0	0	0	0	0	0	1.47058823529412	0	0	0	0	0	0	0	26.4705882352941	0	0	0	0	0	0	0	0	0	0	0	27.9411764705882	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1235	"AWI"	1235	7241	8404	7916	0.139664804469274	0	0	0	0	0	0	2.09497206703911	0	0	0	0	0.139664804469274	0	0	0.139664804469274	0	0	11.731843575419	0.279329608938547	0	0	0	0	0	0	0.837988826815642	0	0	0	0	0.139664804469274	0	0.418994413407821	0	0	0	0	0	0	63.4078212290503	0	0	0	0	0	0.139664804469274	13.268156424581	0	0	0	0	0	0	0	0	0	0.418994413407821	0	6.84357541899441	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1240	"AWI"	1240	7365	8455	7990	0	1.35135135135135	0	0	0	0	0	9.45945945945946	0	0	0	0	0	0	0	0	0	0	29.7297297297297	1.35135135135135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.1891891891892	0	0	0	1.35135135135135	1.35135135135135	0	0	0	0	0	0	16.2162162162162	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1245	"AWI"	1245	7523	8479	8060	0.254452926208651	1.01781170483461	0	0.254452926208651	0	0	0	9.16030534351145	0	0	0	0	0.254452926208651	0	0	0.254452926208651	0	0	31.5521628498728	1.52671755725191	0.508905852417303	0	0	0	0	0	1.01781170483461	0	0	0	0	0.508905852417303	0	1.27226463104326	0	0	0	0	0	0	0	0	0	0	0	0	0.508905852417303	29.0076335877863	0	0	0	0	0.254452926208651	0.508905852417303	0	0	0	0.508905852417303	6.87022900763359	14.7582697201018	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1250	"AWI"	1250	7681	8505	8129	0.666666666666667	0	0	1.33333333333333	0	0	0	8	0	0	0	0	0	0	0	0.666666666666667	0	0	30.6666666666667	0.666666666666667	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0.666666666666667	0	0	0	0.666666666666667	0	21.3333333333333	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1255	"AWI"	1255	7822	8545	8198	0.348432055749129	0	0	1.04529616724739	0	0	0	11.1498257839721	0	0	0	0	0	0	0	0	0	0	35.8885017421603	2.09059233449477	0.348432055749129	0	0	0	0	0.348432055749129	1.74216027874564	0	0	0	0	0.696864111498258	0	0.696864111498258	0	0	0.348432055749129	0	0	0	0	0	0	0	0.348432055749129	0	0	19.5121951219512	0	0	0	0.696864111498258	0	0.348432055749129	0	0	0	1.74216027874564	4.18118466898955	18.1184668989547	0	0.348432055749129	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1260	"AWI"	1260	7943	8592	8274	0	0	0	0	0	0	0	2.73972602739726	0	0	0	0	0	0	0	0	0	0	27.3972602739726	0	0	0	0	0	0	0	0	0	0	0	0	4.10958904109589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.8356164383562	0	0	0	0	0	0	0	0	0	1.36986301369863	0	20.5479452054795	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1265	"AWI"	1265	8046	8659	8348	0	0	0	0.526315789473684	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	34.2105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	36.3157894736842	0	0	0	0.526315789473684	0	0	0	0	0	0	4.73684210526316	17.8947368421053	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1270	"AWI"	1270	8111	8737	8422	0	0	0	1.14942528735632	0	0	1.14942528735632	4.59770114942529	0	0	0	0	0	0	0	0	0	0	36.7816091954023	1.14942528735632	0	0	0	0	0	0	3.44827586206897	0	0	0	0	1.14942528735632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.8850574712644	0	0	0	0	0	0	0	0	0	1.14942528735632	0	19.5402298850575	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1275	"AWI"	1275	8192	8787	8481	0.33500837520938	0	0	0	0	0	0.16750418760469	1.34003350083752	0	0	0	0	0	0	0	0.16750418760469	0	0	13.9028475711893	0.670016750418761	0.50251256281407	0	0	0	0	0	0.16750418760469	0	0	0	0	0.16750418760469	0	0.50251256281407	0	0	0	0	0	0	61.9765494137353	0	0	0	0	0	0	14.9078726968174	0	0	0	0.16750418760469	0.16750418760469	0.33500837520938	0	0	0	0.16750418760469	0	4.35510887772194	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1280	"AWI"	1280	8246	8867	8536	0.680272108843537	0	0	0.680272108843537	0	0	0	8.16326530612245	0	0	0	0	0	0	0	0	0	0	29.9319727891156	2.04081632653061	3.40136054421769	0	0	0	0	0	0	0	0	0	0	0	0	0	0.680272108843537	0	0	0	0	0	0	0	0	0	0	0	0	34.0136054421769	0	0.680272108843537	0	0	0	0.680272108843537	0	0	0	0.680272108843537	0	18.3673469387755	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1285	"AWI"	1285	8284	8959	8589	0	0	0	0	0	0	0	1.15979381443299	0	0	0	0	0	0	0	0	0	0	14.1752577319588	0.38659793814433	0.128865979381443	0	0	0	0	0	0	0	0	0	0	0.128865979381443	0	0	0	0	0	0	0	0	66.7525773195876	0	0	0	0	0	0	9.79381443298969	0	0	0	0	0.128865979381443	0.128865979381443	0	0.128865979381443	0	0.128865979381443	1.54639175257732	5.28350515463918	0.128865979381443	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1290	"AWI"	1290	8318	9074	8644	0	0.332225913621262	0	0.332225913621262	0	0	0	6.31229235880399	0	0	0	0	0	0	0	0	0	0	43.8538205980066	2.32558139534884	0	0	0	0	0	0	0	0	0	0	0	0.332225913621262	0	0.664451827242525	0.332225913621262	0	0	0	0	0	0	0	0	0	0	0	1.99335548172757	29.5681063122924	0	0	0	0	0	0.664451827242525	0	0.996677740863787	0	0.332225913621262	0	11.9601328903654	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1295	"AWI"	1295	8346	9190	8700	0.137741046831956	0	0	0	0.137741046831956	0	0.137741046831956	2.89256198347107	0	0	0	0	0	0	0	0	0	0	25.8953168044077	0.826446280991736	0.137741046831956	0	0	0	0	0	0	0	0	0	0	0.137741046831956	0	0.137741046831956	0	0	0	0	0.137741046831956	0	55.6473829201102	0	0	0	0	0	0.413223140495868	7.16253443526171	0	0	0	0	0	0	0	0	0	0	1.2396694214876	4.95867768595041	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1300	"AWI"	1300	8370	9312	8756	0.680272108843537	0	0	0	0	0	0	12.2448979591837	0	0	0	0	0	0	0	0.680272108843537	0	0	50.3401360544218	0.680272108843537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48299319727891	13.6054421768707	0	0	0	0	0	1.36054421768707	0	0	0	0.680272108843537	0	11.5646258503401	0	0.680272108843537	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1305	"AWI"	1305	8450	9444	8856	0.531914893617021	0	0	0	0	0	0	6.91489361702128	0	0	0	0	0	0	0	0	0	0	52.6595744680851	3.19148936170213	0	0	0	0	0	0	0	0	0	0	0	0	0	0.531914893617021	0	0	0	0	0	0	0	0	0	0	0	0	3.19148936170213	8.51063829787234	0	0	0	1.06382978723404	0	0.531914893617021	0	0.531914893617021	0	0	0	21.8085106382979	0	0.531914893617021	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1312.5	"AWI"	1312.5	8567.5	9726	9075.5	0	0	0	0	0	0	0	6.49350649350649	0	0	0.432900432900433	0	0	0	0	0	0	0	57.1428571428571	2.5974025974026	0.432900432900433	0	0	0	0	0	0.432900432900433	0	0	0	0	0.432900432900433	0	0.432900432900433	0	0	0	0	0	0	0	0	0	0	0	0	4.32900432900433	9.95670995670996	0	0	0	0	0.432900432900433	1.2987012987013	0	0	0	0	0	15.5844155844156	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1317.5	"AWI"	1317.5	8608.5	9975	9224	0	0	0	0	0	0	0	5.18518518518519	0	0	0	0	0	0	0	0	0	0	60	4.44444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44444444444444	7.40740740740741	0	0	0	0	0.740740740740741	5.92592592592593	0	0	0	0	0	11.1111111111111	0	0.740740740740741	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1322.5	"AWI"	1322.5	8649.5	10260	9357	0	0	0	0	0	0	0	1.36986301369863	0	0	0	0	0	0	0	0	0	0	53.4246575342466	2.05479452054794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.1232876712329	4.10958904109589	0	0	0	0	0	7.53424657534247	0	0	0	0	0	14.3835616438356	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1327.5	"AWI"	1327.5	8683	10572.5	9492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9032258064516	12.9032258064516	6.45161290322581	0	0	0	0	0	0	0	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0	0	0	0	0	0	0	41.9354838709677	6.45161290322581	0	0	0	0	0	16.1290322580645	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1332.5	"AWI"	1332.5	8717	10899.5	9623.5	1.88679245283019	0	0	0	0	0	0	9.43396226415094	0	0	0	0	0	0	0	0	0	0	20.7547169811321	1.88679245283019	9.43396226415094	0	0	0	0	0	0	0	0	0	0	3.77358490566038	0	1.88679245283019	0	0	0	0	0	0	0	0	0	0	0	0	26.4150943396226	1.88679245283019	0	0	0	0	0	11.3207547169811	0	0	0	0	0	11.3207547169811	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1335	"AWI"	1335	8734	11068	9688	1.25	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	27.5	12.5	8.75	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	13.75	0	0	0	0	3.75	6.25	0	0	0	3.75	0	6.25	0	1.25	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1337.5	"AWI"	1337.5	8826	11138	9764	0	0	0	0	0	0	0	15.7894736842105	0	0	0	0	0	0	0	0	0	0	33.6842105263158	7.36842105263158	12.6315789473684	0	0	0	0	0	0	0	0	0	1.05263157894737	0	1.05263157894737	2.10526315789474	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7368421052632	0	0	0	0	0	2.10526315789474	0	0	0	2.10526315789474	0	7.36842105263158	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1340	"AWI"	1340	8928	11176	9847	0	0	0	0	0	0	1.38888888888889	16.6666666666667	0	0	0	0	0	0	0	0	0	0	31.9444444444444	9.72222222222222	8.33333333333333	0	0	0	0	0	0	0	0	0	0	5.55555555555556	0	0	1.38888888888889	0	0	0	0	0	0	0	0	0	0	0	1.38888888888889	6.94444444444444	0	0	0	1.38888888888889	0	4.16666666666667	0	0	0	0	0	11.1111111111111	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1342.5	"AWI"	1342.5	9024	11210.5	9924	0	0	0	0	0	0	0	14.5833333333333	0	0	0	0	0	0	0	0	0	0	41.6666666666667	2.08333333333333	8.33333333333333	0	0	0	0	0	2.08333333333333	0	0	0	0	4.16666666666667	0	2.08333333333333	0	0	0	0	0	0	0	0	0	0	0	0	6.25	6.25	0	0	0	0	0	4.16666666666667	0	0	0	2.08333333333333	0	6.25	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1345	"AWI"	1345	9093	11242	10009	0	0	0	2.63157894736842	0	0	2.63157894736842	7.89473684210526	0	0	0	0	0	0	0	2.63157894736842	0	0	18.4210526315789	21.0526315789474	5.26315789473684	0	0	0	0	0	0	0	0	0	0	10.5263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5263157894737	0	0	0	2.63157894736842	2.63157894736842	5.26315789473684	0	0	0	0	0	7.89473684210526	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1350	"AWI"	1350	9226	11339	10189	0	0	0	0	0	0	0	15.0943396226415	0	0	0	0	0	0	0	0	0	0	22.6415094339623	26.4150943396226	3.77358490566038	0	0	0	0	0	0	0	0	0	0	1.88679245283019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88679245283019	5.66037735849057	0	0	0	0	1.88679245283019	7.54716981132075	0	0	0	1.88679245283019	0	11.3207547169811	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1355	"AWI"	1355	9322	11460	10362	1.06382978723404	0	0	0	0	0	0	6.38297872340426	0	0	0	0	0	0	0	0	0	0	43.0851063829787	1.59574468085106	0.531914893617021	0	0	0	0	1.06382978723404	0.531914893617021	0	0	0	0.531914893617021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12765957446809	28.1914893617021	0	0	0	0	0.531914893617021	0.531914893617021	0	1.59574468085106	0	0.531914893617021	0	11.1702127659574	0.531914893617021	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1357.5	"AWI"	1357.5	9358.5	11543	10447.5	1.19760479041916	0	0	0	0	0	0	6.58682634730539	0	0	0	0	0.598802395209581	0	0	0	0	0	49.7005988023952	1.79640718562874	0.598802395209581	0	0	0	0	0	0	0	0	0.598802395209581	0.598802395209581	2.39520958083832	0	1.19760479041916	0	0	0	0	0	0.598802395209581	0	0	0	0	0	0	0.598802395209581	21.5568862275449	0	0	0	0	0	0	0	0.598802395209581	0	1.79640718562874	0	9.58083832335329	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1360	"AWI"	1360	9405	11643	10535	0.970873786407767	0	0	0	0	0	0	10.6796116504854	0	0	0	0	0	0	0	0	0	0	33.9805825242718	10.6796116504854	0.970873786407767	0	0	0	0	0.970873786407767	0	0	0	0	0	0.970873786407767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.970873786407767	21.3592233009709	0	0	0	0	0.970873786407767	0.970873786407767	0	0	1.94174757281553	0	0	14.5631067961165	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1365	"AWI"	1365	9482	11851	10703	1.72413793103448	0	0	1.72413793103448	0	0	0	8.62068965517241	0	0	0	0	0	0	0	0	0	0	32.7586206896552	3.44827586206897	1.72413793103448	0	0	0	0	0	0	0	0	0	1.72413793103448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0689655172414	0	0	0	0	0	5.17241379310345	0	0	0	0	0	29.3103448275862	1.72413793103448	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1370	"AWI"	1370	9641	12031	10865	1.72413793103448	0	0	3.44827586206897	0	0	0	20.6896551724138	0	0	0	0	0	0	0	0	0	0	25.8620689655172	1.72413793103448	5.17241379310345	0	0	0	0	0	0	0	0	0	0	10.3448275862069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1379310344828	0	0	0	1.72413793103448	0	1.72413793103448	0	0	0	0	0	3.44827586206897	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1375	"AWI"	1375	9978	12131	11023	1.69491525423729	0	0	0	0	0	0	6.77966101694915	0	0	0	0	0	0	0	1.69491525423729	0	0	28.8135593220339	11.864406779661	3.38983050847458	0	0	0	0	0	1.69491525423729	0	0	0	0	5.08474576271187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9491525423729	0	0	0	0	0	1.69491525423729	0	0	0	1.69491525423729	0	18.6440677966102	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1380	"AWI"	1380	10249	12210	11190	1.51515151515152	0	0	0	0	0	1.51515151515152	10.6060606060606	0	0	0	0	0	0	0	1.51515151515152	0	0	25.7575757575758	6.06060606060606	3.03030303030303	0	0	0	0	1.51515151515152	1.51515151515152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54545454545455	28.7878787878788	0	0	0	0	0	0	0	0	0	1.51515151515152	0	12.1212121212121	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1382.5	"AWI"	1382.5	10370.5	12253	11272	0	0	0	1.31578947368421	0	0	0	11.8421052631579	0	0	1.31578947368421	0	0	0	0	1.31578947368421	0	0	28.9473684210526	10.5263157894737	3.94736842105263	0	0	0	0	0	0	0	0	0	1.31578947368421	2.63157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63157894736842	18.4210526315789	0	1.31578947368421	0	0	1.31578947368421	2.63157894736842	0	0	0	0	0	10.5263157894737	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1385	"AWI"	1385	10464	12310	11364	0	0	0	1.33333333333333	0	0	0	9.33333333333333	0	0	0	0	1.33333333333333	0	0	0	0	0	43.3333333333333	3.33333333333333	2	0	0	0	0	0.666666666666667	0	0	0	0	0	2.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	12.6666666666667	0	0	0	0	0	4.66666666666667	0	0.666666666666667	0	1.33333333333333	0	16	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1390	"AWI"	1390	10639	12466	11546	0	0	0	0	0	0	0	28.5714285714286	0	0	0	0	0	0	0	3.57142857142857	0	0	7.14285714285714	0	25	0	0	0	0	0	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57142857142857	21.4285714285714	0	0	0	3.57142857142857	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1395	"AWI"	1395	10765	12657	11729	0	0	0	1.88679245283019	0	0	0	16.9811320754717	0	0	0	0	0	0	0	0	0	0	0	15.0943396226415	26.4150943396226	0	0	0	0	0	0	0	0	0	0	11.3207547169811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88679245283019	3.77358490566038	0	0	0	0	0	22.6415094339623	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1400	"AWI"	1400	10862	12912	11901	0	0	0	0	0	0	0	6.45161290322581	0	0	0	0	3.2258064516129	0	0	0	0	0	0	19.3548387096774	19.3548387096774	0	0	0	0	0	0	0	0	0	0	19.3548387096774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.0322580645161	0	0	0	3.2258064516129	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1405	"AWI"	1405	11137	13062	12081	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	4.16666666666667	0	0	37.5	4.16666666666667	4.16666666666667	0	0	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	4.16666666666667	0	0	0	0	0	4.16666666666667	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1410	"AWI"	1410	11409	13188	12272	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	5	5	5	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	20	0	0	0	0	0	20	0	0	0	0	0	15	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1415	"AWI"	1415	11640	13317	12467	0	2.12765957446809	0	0	0	0	0	8.51063829787234	0	0	0	0	0	0	0	0	0	0	40.4255319148936	0	14.8936170212766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38297872340426	0	0	0	0	0	8.51063829787234	0	0	0	0	0	19.1489361702128	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1417.5	"AWI"	1417.5	11724.5	13404	12565.5	0	0	0	0	0	0	0	12.2448979591837	0	0	0	0	0	0	0	0	0	0	0	0	53.0612244897959	0	0	0	0	0	0	0	0	0	0	26.530612244898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16326530612245	0	0	0	0	0	0	0	0	0
