"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
26117	45311	"Vuoskkujávri"	68.34556	19.1	638	"AWI"	638	1520	2050	1780	36	0	0	0	4	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4
26117	45311	"Vuoskkujávri"	68.34556	19.1	642	"AWI"	642	1619	2228	1907	2.49376558603491	0	0	0	0.249376558603491	0	92.7680798004988	0	0	0	0	0	0	0.249376558603491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49625935162095	0	0	0	1.49625935162095	0	0	0	0	0.249376558603491	0	0	0	0	0	0	0.249376558603491	0.498753117206983	0	0	0.249376558603491
26117	45311	"Vuoskkujávri"	68.34556	19.1	646	"AWI"	646	1719	2373	2046	45.2380952380952	2.38095238095238	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238	19.047619047619	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52380952380952	0	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238	0	2.38095238095238	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	650	"AWI"	650	1865	2494	2186	37.037037037037	3.7037037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	22.2222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8148148148148	0	0	0	14.8148148148148	0	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	3.7037037037037
26117	45311	"Vuoskkujávri"	68.34556	19.1	654	"AWI"	654	2042	2592	2322	8.86075949367089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3924050632911	0	0	0	0	0	0	0	0	0	51.8987341772152	0	1.26582278481013	1.26582278481013	5.06329113924051	0	0	0	16.4556962025316	0	1.26582278481013	0	0	0	0	0	0	0	0	0	0	1.26582278481013	0	0	1.26582278481013
26117	45311	"Vuoskkujávri"	68.34556	19.1	658	"AWI"	658	2196	2706	2458	1.63934426229508	0	0	0	0	0	92.896174863388	0	0	0	0	0	0	0	0	3.00546448087432	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273224043715847	0	0	0	1.63934426229508	0	0	0	0	0	0	0	0	0	0	0	0.273224043715847	0.273224043715847	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	662	"AWI"	662	2315	2899	2609	27.4509803921569	0	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	0	31.3725490196078	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84313725490196	0	0	0	21.5686274509804	0	0	0	0	1.96078431372549	0	1.96078431372549	0	0	0	0	0	1.96078431372549	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	666	"AWI"	666	2424	3085	2754	2.37388724035608	0	0	0	0	0	90.5044510385757	0	0	0	0	0	0	0	0	3.56083086053412	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78041543026706	0	0	0	0.890207715133531	0	0	0	0	0.593471810089021	0	0	0	0	0	0	0	0	0	0	0.29673590504451
26117	45311	"Vuoskkujávri"	68.34556	19.1	670	"AWI"	670	2571	3205	2894	25.4901960784314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.2941176470588	0	0	0	0	0	0	0	0	0	0	1.96078431372549	0	0	7.84313725490196	0	0	0	23.5294117647059	0	0	0	0	0	0	0	0	0	0	0	0	5.88235294117647	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	674	"AWI"	674	2725	3304	3035	25	2.77777777777778	0	0	2.77777777777778	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	13.8888888888889	0	0	0	0	0	0	0	0	0	0	0	0	5.55555555555556	0	8.33333333333333	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	678	"AWI"	678	2917	3410	3178	34.1463414634146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.1463414634146	0	0	0	0	0	0	0	0	0	0	0	0	0	7.31707317073171	0	2.4390243902439	0	12.1951219512195	0	2.4390243902439	0	0	0	0	0	0	0	0	0	2.4390243902439	0	0	2.4390243902439	2.4390243902439
26117	45311	"Vuoskkujávri"	68.34556	19.1	682	"AWI"	682	3087	3600	3345	3.07017543859649	0	0	0	0.43859649122807	0	59.6491228070175	0	0	0	0	0	0	0.219298245614035	0	2.19298245614035	0	0	0	0	0.219298245614035	0	0	0	0	0	0	0	0	1.09649122807018	30.7017543859649	0	0	1.31578947368421	0	0.219298245614035	0	0	0.43859649122807	0	0	0	0	0	0	0	0.219298245614035	0	0.219298245614035	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	686	"AWI"	686	3193	4059	3539	34.0909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.0909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3636363636364	0	0	0	11.3636363636364	0	0	0	0	2.27272727272727	0	0	0	0	0	0	0	2.27272727272727	0	0	4.54545454545455
26117	45311	"Vuoskkujávri"	68.34556	19.1	690	"AWI"	690	3362	4277	3775	1.81451612903226	0	0	0	0.201612903225806	0	60.8870967741936	0	0	0	0	0	0	0.403225806451613	0	1.00806451612903	0	0	0	0	0	0	0	0	0	0	0	0	0	0.604838709677419	32.6612903225806	0	0	1.81451612903226	0	0	0	0	0.201612903225806	0	0.201612903225806	0	0	0	0	0	0.201612903225806	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	694	"AWI"	694	3541	4473	4012	2.75423728813559	0	0	0	0.211864406779661	0	63.135593220339	0	0	0	0	0	0	0	0	1.48305084745763	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211864406779661	30.7203389830508	0	0	1.0593220338983	0	0	0	0	0	0	0	0	0	0	0	0	0.211864406779661	0	0.211864406779661	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	698	"AWI"	698	3773	4651	4240	10.9756097560976	0	0	0.609756097560976	0.609756097560976	0	0	0	0	0	0	0	0.609756097560976	0	0	4.8780487804878	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21951219512195	77.4390243902439	0	0	3.04878048780488	0	0	0	0	0	0	0	0	0	0	0	0	0.609756097560976	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	702	"AWI"	702	4049	4815	4475	5.76131687242798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11522633744856	0	7.81893004115226	0	0	0	0	0	0	0	5.76131687242798	0	0.411522633744856	0	0	73.2510288065844	0	0	2.88065843621399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	706	"AWI"	706	4388	5005	4703	0.986193293885602	0	0	0	0	0	44.7731755424063	0	0	0	0	0	0	0	0	0.591715976331361	0	0	0	0	0	0	0	0	0	0	0	0.19723865877712	0	0.19723865877712	52.2682445759369	0	0	0.986193293885602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	710	"AWI"	710	4517	5225	4865	1.77865612648221	0	0	0	0.197628458498024	0	55.5335968379447	0	0	0	0	0	0	0	0	0.988142292490119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.5375494071146	0	0	1.58102766798419	0	0	0	0.197628458498024	0	0	0	0	0	0	0	0.197628458498024	0.197628458498024	0	0.395256916996047	0.395256916996047
26117	45311	"Vuoskkujávri"	68.34556	19.1	714	"AWI"	714	4674	5411	5048	5.46218487394958	0	0	0	0	0	0	0	0	0	0	0	0	0.420168067226891	0	0	0	0	0	0.420168067226891	0	0	0	0	0	0	0	0	0	0.840336134453782	88.2352941176471	0	0	3.36134453781513	0	0.420168067226891	0	0	0.420168067226891	0	0	0	0	0	0	0	0	0	0.420168067226891	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	718	"AWI"	718	4841	5585	5232	3.5472972972973	0.337837837837838	0	0	0	0	46.2837837837838	0	0	0	0	0	0	0.168918918918919	0	1.35135135135135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.6216216216216	0	0	0.506756756756757	0	0.168918918918919	0	0	0	0	0	0	0	0	0	0.168918918918919	0.168918918918919	0	0.168918918918919	0.506756756756757
26117	45311	"Vuoskkujávri"	68.34556	19.1	722	"AWI"	722	5024	5721	5414	4.14507772020725	0	0	0	0	0	54.4041450777202	0	0	0	0	0	0	0	0	0.345423143350604	0	0	0	0	0.172711571675302	0	0	0	0	0	0	0	0	0.345423143350604	38.860103626943	0	0	0.690846286701209	0	0	0.172711571675302	0	0.172711571675302	0	0	0	0	0	0	0	0.172711571675302	0	0.172711571675302	0.345423143350604
26117	45311	"Vuoskkujávri"	68.34556	19.1	726	"AWI"	726	5244	5845	5596	3.75494071146245	0	0	0	0	0	53.5573122529644	0	0	0	0	0	0	0.197628458498024	0	0.592885375494071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.9209486166008	0	0	1.18577075098814	0	0	0	0	0	0	0	0	0	0	0	0.592885375494071	0.197628458498024	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	730	"AWI"	730	5533	5929	5741	7.2992700729927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.5109489051095	0	0	1.82481751824817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364963503649635
26117	45311	"Vuoskkujávri"	68.34556	19.1	734	"AWI"	734	5663	6100	5882	5.20231213872832	0	0	0	0	0	43.73795761079	0	0	0	0	0	0.192678227360308	0.192678227360308	0	0	0	0	0	0	0	0	0.192678227360308	0	0	0	0	0	0	0	49.5183044315992	0	0	0.770712909441233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192678227360308	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	738	"AWI"	738	5760	6266	6005	7.23270440251572	0	0	0	0.314465408805031	0	0	0	0	0	0	0	0	0	0	1.57232704402516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.1069182389937	0	0	2.51572327044025	0	0	0	0	0	0	0	0	0	0	0	0.314465408805031	0	0	0.943396226415094	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	742	"AWI"	742	5874	6389	6130	8.60927152317881	0	0	0	0	0	0	0	0	0	0	0.33112582781457	0	0	0	1.98675496688742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.7483443708609	0	0	0.993377483443709	0	0	0	0	0	0	0	0	0	0	0	0.33112582781457	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	746	"AWI"	746	5998	6510	6257	9.1304347826087	0	0	0	0.434782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.434782608695652	0	0	86.5217391304348	0	0	2.17391304347826	0	0.434782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869565217391304
26117	45311	"Vuoskkujávri"	68.34556	19.1	750	"AWI"	750	6203	6623	6382	11.6541353383459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25563909774436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.0827067669173	0	0	1.12781954887218	0	0.37593984962406	0	0	0	0	0	0	0	0	0	1.50375939849624	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	754	"AWI"	754	6307	6851	6535	6.2124248496994	0	0	0	0	0	41.4829659318637	0	0	0	0	0	0	0.200400801603206	0	1.20240480961924	0	0	0	0	0	0	0	0	0	3.40681362725451	0	0.200400801603206	0	0	44.4889779559118	0	0	1.60320641282565	0	0.601202404809619	0	0	0	0	0	0	0	0	0	0	0.200400801603206	0	0.200400801603206	0.200400801603206
26117	45311	"Vuoskkujávri"	68.34556	19.1	758	"AWI"	758	6411	7090	6696	14.4486692015209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52091254752852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.6083650190114	0	0	2.28136882129278	0	0.760456273764259	0	0	0	0	0	0	0	0	0	0	0.380228136882129	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	762	"AWI"	762	6521	7280	6860	10.3174603174603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238	0	0	0	0	0	0	0	0	0	0	0	0.396825396825397	0	0	84.9206349206349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396825396825397	0.396825396825397	0	1.19047619047619	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	766	"AWI"	766	6631	7445	7033	13.9097744360902	0	0	0	0.37593984962406	0	0	0	0	0	0	0	0	0	0	0.75187969924812	0	0	0	0	0	0	0	0	0	0	0	0.37593984962406	0	0	79.6992481203008	0	0	2.63157894736842	0	1.50375939849624	0	0	0	0	0	0	0	0	0	0.75187969924812	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	770	"AWI"	770	6797	7557	7202	12.1703853955375	0	0	0	0	0	52.1298174442191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.405679513184584	0	0.202839756592292	32.2515212981744	0	0	1.41987829614604	0	1.21703853955375	0	0	0	0	0	0	0	0	0	0	0	0	0.202839756592292	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	774	"AWI"	774	7021	7664	7365	9.17721518987342	0	0	0	0	0	82.5949367088608	0	0	0	0	0	0	0.316455696202532	0	3.48101265822785	0	0	0	0	0	0	0	0	0	0	0	0.949367088607595	0	0	0	0	0	3.16455696202532	0	0.316455696202532	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	778	"AWI"	778	7247	7781	7525	67.0103092783505	0	0	0	0	0	0	0	0	0	0	0	0	2.06185567010309	0	4.12371134020619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4329896907216	0	10.3092783505155	0	0	0	0	0	0	0	0	0	2.06185567010309	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	782	"AWI"	782	7451	7908	7669	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0	0	0	0	0	0.909090909090909	0	0	1.81818181818182	0	0	0	0	0	6.36363636363636	0	1.81818181818182	0	0	0	0	0	0	0	0	0	1.81818181818182	0	0	2.72727272727273	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	786	"AWI"	786	7545	8098	7803	45.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	4.16666666666667	0	12.5	0	0	0	0	0	0	0	0	0	0	0	2.08333333333333	0	0	0	0	2.08333333333333	18.75	0	10.4166666666667	0	2.08333333333333	0	0	0	0	0	0	0	0	0	0	2.08333333333333	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	790	"AWI"	790	7665	8211	7935	36	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	794	"AWI"	794	7796	8341	8060	46.4285714285714	0	0	0	3.57142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	14.2857142857143	0	0	0	0	0	0	0	0	0	10.7142857142857	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	798	"AWI"	798	7945	8462	8179	1.41843971631206	0	0	0	0.236406619385343	0	90.3073286052009	0	0	0	0	0	0	0	0	1.18203309692671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78250591016548	0	0.236406619385343	0	0	0	0	0	0	0	2.83687943262411	0	0	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	802	"AWI"	802	8084	8580	8320	21.4285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.7142857142857	0	14.2857142857143	0	0	0	0	0	0	0	0	0	3.57142857142857	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	806	"AWI"	806	8184	8910	8483	36.3636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.2727272727273	0	21.2121212121212	0	0	0	0	0	0	0	0	0	3.03030303030303	3.03030303030303	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	810	"AWI"	810	8315	9144	8671	15	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	17.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.5	0	12.5	0	0	2.5	0	0	0	0	0	0	0	0	0	2.5	5
26117	45311	"Vuoskkujávri"	68.34556	19.1	814	"AWI"	814	8463	9374	8868	32.3529411764706	0	0	0	2.94117647058824	0	0	0	0	0	0	0	0	0	0	11.7647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.2941176470588	0	17.6470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	818	"AWI"	818	8621	9574	9067	16	4	0	0	4	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	822	"AWI"	822	8793	9776	9268	1.36054421768707	0	0	0	0	0	93.4240362811791	0	0	0	0	0	0	0	0	1.36054421768707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49433106575964	0	0.680272108843537	0	0	0	0	0	0	0	0	0	0.680272108843537	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	826	"AWI"	826	8967	9946	9478	1.8348623853211	0	0	0	0.55045871559633	0	92.8440366972477	0	0	0	0	0	0	0	0	1.8348623853211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8348623853211	0	0.73394495412844	0	0	0	0	0	0	0	0	0	0.36697247706422	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	830	"AWI"	830	9214	10070	9661	0.421052631578947	0	0	0	0	0	92.8421052631579	0	0	0	0	0	0	0	0	1.47368421052632	0	0	0	0	0	0	0	0	0	0.842105263157895	0	0	0	0	0	0	0	3.15789473684211	0	1.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	834	"AWI"	834	9497	10199	9845	2.4390243902439	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4390243902439	36.5853658536585	7.31707317073171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5121951219512	0	0	0	0	0	0	0	0	0	29.2682926829268	0	0	0	0	2.4390243902439	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	836	"AWI"	836	9581	10279	9946	0	0.216450216450216	0	0	0	0	94.3722943722944	0	0	0	0	0	0	0	0	2.81385281385281	0.649350649350649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73160173160173	0	0.216450216450216	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	838	"AWI"	838	9655	10326	10000	0	0	0	0	0.410677618069815	0	94.8665297741273	0	0	0	0	0	0	0	0	2.46406570841889	0.410677618069815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84804928131417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	840	"AWI"	840	9707	10383	10057	0	0	0	0	1.21359223300971	0	84.4660194174757	0	0.242718446601942	0	0	0	0	0	0	3.15533980582524	3.15533980582524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42718446601942	0	0	0	0	0	0	0	0	0	5.09708737864078	0	0	0	0	0.242718446601942	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	842	"AWI"	842	9775	10442	10114	0	0.272479564032698	0	0	0.272479564032698	0	75.7493188010899	0	0	0	0	0	0	0	0	5.72207084468665	2.72479564032698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272479564032698	5.72207084468665	0	0	0	0	0	0	0	0	0	9.26430517711172	0	0	0	0	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	844	"AWI"	844	9843	10485	10170	0	1.38248847926267	0	0	0.460829493087558	0	72.8110599078341	0	0	0	0	0	0	0	0	4.14746543778802	3.68663594470046	0	0	0	0	0	0	0	0.460829493087558	0	0	0	0	0	0	0	0	8.29493087557604	0	0	0	0	0	0	0	0	0	8.29493087557604	0	0	0	0	0.460829493087558	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	846	"AWI"	846	9888	10554	10228	0	0.552486187845304	0	0	2.20994475138122	0	58.5635359116022	0	0	0	0	0	0	0	0	8.28729281767956	2.76243093922652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3646408839779	0	0	0	0	0	0	0	0	0	12.1546961325967	0	0	0.552486187845304	0.552486187845304	0	0
26117	45311	"Vuoskkujávri"	68.34556	19.1	848	"AWI"	848	9960	10630	10295	0	2.85714285714286	0	0	0	0	62.3809523809524	0	0	0	0	0	0	0	0	7.61904761904762	0.476190476190476	0	0	0	0	0.476190476190476	0	0	0	0	0	0	0	0.476190476190476	0	0	0	15.7142857142857	0	0	0	0	0	0	0	0	0	9.52380952380952	0	0	0	0	0	0.476190476190476
