"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fraxinus"	"Juniperus"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
24041	41764	"Lake Skaidejavri"	70.0508	27.846082	0	"AWI"	0	-135	25	-50	0.72289156626506	0.72289156626506	0	0	0	52.0481927710843	0	0	0.72289156626506	4.33734939759036	0	2.16867469879518	0	2.16867469879518	0	1.92771084337349	34.2168674698795	0.240963855421687	0	0	0	0	0	0	0	0	0	0.240963855421687	0	0	0.481927710843374	0	0
24041	41764	"Lake Skaidejavri"	70.0508	27.846082	3	"AWI"	3	-105	90	-13	1.21457489878543	0.202429149797571	0	0.809716599190283	0	49.3927125506073	0	0	0.404858299595142	7.69230769230769	0	3.64372469635628	0	3.23886639676113	0	2.02429149797571	29.9595141700405	0	0	0.202429149797571	0.202429149797571	0	0	0	0	0	0	0.809716599190283	0	0.202429149797571	0	0	0
24041	41764	"Lake Skaidejavri"	70.0508	27.846082	6	"AWI"	6	-86	191	20	0.869565217391304	0.217391304347826	0	0.434782608695652	0	56.9565217391304	0	0.217391304347826	0	5.8695652173913	0	2.82608695652174	0	2.60869565217391	0	3.04347826086957	25.4347826086956	0	0	0	0.217391304347826	0	0	0	0	0	0	0.217391304347826	0	1.08695652173913	0	0	0
24041	41764	"Lake Skaidejavri"	70.0508	27.846082	12	"AWI"	12	-50	367	91	1.89473684210526	0.210526315789474	0	0	0	57.0526315789474	0	0.210526315789474	0.210526315789474	5.89473684210526	0	5.47368421052632	0	2.73684210526316	0	1.26315789473684	24	0	0	0	0	0	0	0	0	0	0	0.631578947368421	0	0.210526315789474	0	0	0.210526315789474
24041	41764	"Lake Skaidejavri"	70.0508	27.846082	18	"AWI"	18	-15	476	172	1.10803324099723	0.277008310249307	0	0.831024930747922	0	53.4626038781163	0	0	0.277008310249307	5.26315789473684	0	0	0	3.601108033241	0	2.77008310249307	31.0249307479224	0	0	0.554016620498615	0	0	0	0	0	0	0.554016620498615	0	0	0.277008310249307	0	0	0
24041	41764	"Lake Skaidejavri"	70.0508	27.846082	24	"AWI"	24	42	570	251	0.847457627118644	0.211864406779661	0	1.0593220338983	0	57.8389830508475	0	0.211864406779661	1.27118644067797	3.8135593220339	0	3.8135593220339	0	4.23728813559322	0	0.211864406779661	24.364406779661	0	0	0.847457627118644	0	0	0.211864406779661	0	0	0	0	0.635593220338983	0	0.211864406779661	0	0	0.211864406779661
24041	41764	"Lake Skaidejavri"	70.0508	27.846082	30	"AWI"	30	76	688	328	0.858369098712446	0.214592274678112	0	0.429184549356223	0	48.9270386266094	0	0	0	5.36480686695279	0	3.00429184549356	0	5.15021459227468	0	1.71673819742489	32.4034334763949	0	0	0	0	0	0	0	0	0	0	1.07296137339056	0	0	0.429184549356223	0.429184549356223	0
24041	41764	"Lake Skaidejavri"	70.0508	27.846082	33	"AWI"	33	117	719	369	0.410677618069815	0	0	0	0	51.3347022587269	0	0	0.205338809034908	4.51745379876797	0	0	0	2.25872689938398	0	2.46406570841889	37.5770020533881	0	0	0	0	0	0	0	0	0	0	1.02669404517454	0	0	0	0	0.205338809034908
24041	41764	"Lake Skaidejavri"	70.0508	27.846082	36	"AWI"	36	143	759	410	1.05263157894737	0	0	0.263157894736842	0	56.578947368421	0	0	1.05263157894737	3.94736842105263	0	4.21052631578947	0	1.57894736842105	0	1.57894736842105	29.4736842105263	0	0	0	0	0	0	0	0	0	0	0.263157894736842	0	0	0	0	0
24041	41764	"Lake Skaidejavri"	70.0508	27.846082	39	"AWI"	39	165	817	451	0.790513833992095	0	0	0.790513833992095	0	49.802371541502	0	0	0.395256916996047	5.53359683794466	0	4.74308300395257	0	2.37154150197628	0	1.18577075098814	33.00395256917	0	0	0.395256916996047	0.197628458498024	0	0	0	0	0	0	0.790513833992095	0	0	0	0	0
