"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Cedrus"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Taxodium"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
15862	24412	"La Chaumette"	44.74722	3.085	5	"AWI"	5	3749	5084	4491	0	0	0	7.89473684210526	0	0	0	0.526315789473684	0	13.6842105263158	0	0	0	0	0	0	0	9.47368421052632	0	13.6842105263158	0	0	0	0	0	22.1052631578947	0	0	0.526315789473684	0	0	0	0.526315789473684	0	0	0	10	0	0	0	11.5789473684211	1.05263157894737	0	0	6.31578947368421	0	0	0	0	0	0	0	0	0	0	1.05263157894737	0	1.57894736842105	0	0
15862	24412	"La Chaumette"	44.74722	3.085	10	"AWI"	10	3926	5140	4589	4.43786982248521	0.29585798816568	0	2.36686390532544	0.29585798816568	0.591715976331361	0	0.29585798816568	0	6.50887573964497	0	0	0	0	0	0	0	11.5384615384615	0	9.46745562130178	0	0	0	0	0	32.5443786982249	0.887573964497041	0	0	0	0	0	0	0	0	0	7.10059171597633	0	0	0	6.50887573964497	0	0	0	11.5384615384615	0	0	0	0	0	0	0	0	0	0	1.77514792899408	0	3.84615384615385	0	0
15862	24412	"La Chaumette"	44.74722	3.085	15	"AWI"	15	4041	5226	4690	1.44230769230769	0	0	2.40384615384615	0	0.961538461538462	0	0	0	6.25	0	0	0	0	0.480769230769231	0	0	6.25	0	12.5	0	0	0	0	0	33.6538461538462	1.44230769230769	0	0	0	0	0	0	0	0	0	5.28846153846154	0	0	0	6.25	0	0	0	19.7115384615385	0	0	0	0.961538461538462	0	0	0	0	0.480769230769231	0	0.961538461538462	0	0.961538461538462	0	0
15862	24412	"La Chaumette"	44.74722	3.085	20	"AWI"	20	4245	5272	4784	4.39882697947214	0	0	12.316715542522	0	0	0	0.293255131964809	0	7.33137829912024	0	0	0	0	0	0	0	11.7302052785924	0	9.3841642228739	0	0	0	0	0	17.3020527859238	1.46627565982405	0	0	0	0	0	0	0	0	0	14.9560117302053	0	0	0	0	0	0	0	19.0615835777126	0	0	0	0.293255131964809	0	0	0	0	0	0	1.46627565982405	0	0	0	0
15862	24412	"La Chaumette"	44.74722	3.085	25	"AWI"	25	4370	5338	4884	2.96610169491525	0.423728813559322	0	1.69491525423729	0.423728813559322	0.423728813559322	0	0.847457627118644	0	2.96610169491525	0	0	0	0	0	0	0	18.6440677966102	0.423728813559322	19.4915254237288	0	0.423728813559322	0	0	0	8.89830508474576	1.27118644067797	0	0	0	0	0	0	0	0	0	7.6271186440678	0	0	0	0	0	0	0	24.5762711864407	0	0	0	0	0.423728813559322	0	0	0	0.423728813559322	0	5.93220338983051	0	2.11864406779661	0	0
15862	24412	"La Chaumette"	44.74722	3.085	30	"AWI"	30	4456	5475	4982	5.58375634517767	0	0	5.58375634517767	0	0	0	0.50761421319797	0	4.56852791878173	0	0	0	0	0	0	0	16.243654822335	0	10.1522842639594	0	0	0	0	0	6.09137055837564	1.52284263959391	0	0	0	0	0.50761421319797	0	0	0.50761421319797	0	13.1979695431472	0	0	0	0	0	0	0	30.4568527918782	0	0	0	0	0	0	0	0	0	0	3.55329949238579	0	1.52284263959391	0	0
15862	24412	"La Chaumette"	44.74722	3.085	35	"AWI"	35	4582	5530	5068	0.526315789473684	0	0	2.63157894736842	0	0	0	0	0	6.8421052631579	0	0	0	0	0	0	0	11.0526315789474	0	14.2105263157895	0	0	0	0	0	3.68421052631579	7.36842105263158	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	36.8421052631579	0	0	0	0	1.05263157894737	0	0.526315789473684	0	0	0	7.36842105263158	0	2.63157894736842	0	0
15862	24412	"La Chaumette"	44.74722	3.085	40	"AWI"	40	4675	5615	5157	0.790513833992095	0	0	1.58102766798419	0	0.395256916996047	0	0	0	4.34782608695652	0	0	0	0	0.395256916996047	0	0	13.8339920948617	0	15.0197628458498	0	0	0	0	0.395256916996047	5.13833992094862	3.16205533596838	0	0	0	0	0.395256916996047	0	0	0	0	13.0434782608696	0	0	0	0	0	0	0	30.4347826086957	0.395256916996047	0	0	0	0.790513833992095	0	0	0	0	0	3.95256916996047	0	5.53359683794466	0	0.395256916996047
15862	24412	"La Chaumette"	44.74722	3.085	45	"AWI"	45	4737	5743	5244	0.409836065573771	0	0	4.0983606557377	0	0	0	0	0	2.45901639344262	0	0	0	0	0	0	0	24.1803278688525	0	22.1311475409836	0	0	0	0	0	1.22950819672131	5.32786885245902	0	0	0	0	0	0	0	0	0	6.14754098360656	0	0	0	0	0	0	0	26.6393442622951	0	0	0	0	0.819672131147541	0	0.409836065573771	0	0	0	4.0983606557377	0	2.04918032786885	0	0
15862	24412	"La Chaumette"	44.74722	3.085	50	"AWI"	50	4872	5804	5328	1.38888888888889	0.347222222222222	0	2.08333333333333	0	0	2.08333333333333	0.347222222222222	0	2.43055555555556	0	0	0	0	0	0	0	20.8333333333333	0	34.0277777777778	0	0	0	0	0	1.38888888888889	2.08333333333333	0	0	0	0	0	0	0	0	0	13.5416666666667	0	0	0	0	0	0	0	15.9722222222222	0	0	0	0.347222222222222	0.347222222222222	0	0	0	0	0	2.77777777777778	0	0	0	0
