"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Myrica"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26123	45329	"Morttjern"	59.05972	11.61778	1238	"AWI"	1238	1506	2589	2150	0	0	12.1783876500858	0.171526586620926	0	0	0	0	0	29.6740994854202	0	0	0	0	6.5180102915952	0	0	0	0	0.171526586620926	0	0	0.171526586620926	0.686106346483705	0.171526586620926	0	0	0.514579759862779	0	6.34648370497427	0	0	0.171526586620926	0	0.686106346483705	31.9039451114923	0	0	0	1.37221269296741	0	0	6.5180102915952	0	0	0	0	0	0	0.171526586620926	0.171526586620926	0	0.686106346483705	0.514579759862779	1.20068610634648	0
26123	45329	"Morttjern"	59.05972	11.61778	1246	"AWI"	1246	1868	2710	2363	0	0.15552099533437	9.79782270606532	0	0	0	0	0	0	35.1477449455677	0	0	0	0	7.15396578538103	0	0	0	0	0	0	0	0.15552099533437	0.46656298600311	0	0	0	0.622083981337481	0	5.7542768273717	0	0	0	0.31104199066874	0.46656298600311	30.6376360808709	0	0	0	2.17729393468118	0	0	5.59875583203732	0	0	0	0	0	0	0	0	0	0.15552099533437	0.933125972006221	0.46656298600311	0
26123	45329	"Morttjern"	59.05972	11.61778	1254	"AWI"	1254	2247	2841	2572	0	0	12.1827411167513	0	0	0	0	0	0	35.7021996615905	0	0	0	0	4.06091370558376	0	1.35363790186125	0	0	0	0	0.169204737732657	0.169204737732657	0.169204737732657	0	0	0	0.169204737732657	0	5.58375634517767	0	0	0.169204737732657	0.676818950930626	0.169204737732657	29.7800338409475	0	0	0	2.19966159052453	0	0.169204737732657	5.24534686971235	0	0	0	0	0	0	0	0	0	0.50761421319797	0.50761421319797	1.01522842639594	0
26123	45329	"Morttjern"	59.05972	11.61778	1262	"AWI"	1262	2464	3038	2776	0	0.185873605947955	14.3122676579926	0	0	0	0	0	0	35.5018587360595	0	0	0	0	4.08921933085502	0	0	0	0	0	0	0	0.371747211895911	0.929368029739777	0	0	0	0.743494423791822	0	1.6728624535316	0	0	0.557620817843866	0	0.371747211895911	32.3420074349442	0	0	0	1.48698884758364	0	0	5.57620817843866	0	0	0	0	0	0	0.185873605947955	0	0	0.185873605947955	0.371747211895911	1.11524163568773	0
26123	45329	"Morttjern"	59.05972	11.61778	1270	"AWI"	1270	2560	3398	2919	0	0	22.6086956521739	0.289855072463768	0	0	0	0	0	0	0	0	0	0	11.5942028985507	0	0	0	0	0	0	0	0.289855072463768	0.869565217391304	0	2.31884057971015	0	0.869565217391304	0	0.289855072463768	0	0	1.73913043478261	0	0	42.6086956521739	0	0	0	3.47826086956522	0	0	11.304347826087	0	0	0	0	0	0	0.289855072463768	0	0	0	0.579710144927536	0.869565217391304	0
26123	45329	"Morttjern"	59.05972	11.61778	1278	"AWI"	1278	2682	3605	3098	0	0	18.3962264150943	0	0	0	0	0	0	0	0	0	0	0	6.83962264150943	0	1.17924528301887	0	0	0	0	0.471698113207547	0.471698113207547	1.88679245283019	0	0	0	0.943396226415094	0	0	0	0	0.235849056603774	0	0	50	0	0	0	4.4811320754717	0	0	10.377358490566	0	0	0	0	0	0	0.235849056603774	0.235849056603774	0	2.35849056603774	0.471698113207547	1.41509433962264	0
26123	45329	"Morttjern"	59.05972	11.61778	1286	"AWI"	1286	2834	3778	3280	0	0	15.7467532467532	0	0	0	0	0	0	31.4935064935065	0	0	0	0	7.46753246753247	0	0	0	0	0	0	0	0	1.13636363636364	0	0	0	1.2987012987013	0	0.162337662337662	0	0	0.324675324675325	0.487012987012987	0.162337662337662	28.5714285714286	0	0	0	1.62337662337662	0	0	8.76623376623377	0	0	0	0	0	0	0.487012987012987	0	0	0.811688311688312	0.811688311688312	0.649350649350649	0
26123	45329	"Morttjern"	59.05972	11.61778	1294	"AWI"	1294	2972	3950	3455	0	0	12.8086419753086	0	0	0	0	0	0	28.858024691358	0	0	0	0	4.62962962962963	0	0	0	0	0	0	0	0.462962962962963	1.54320987654321	0	1.38888888888889	0.154320987654321	0	0	0.154320987654321	0	0	0	0.154320987654321	0	34.4135802469136	0	0	0	2.9320987654321	0	0	9.25925925925926	0	0	0	0	0	0	0.308641975308642	0	0	0.925925925925926	1.23456790123457	0.771604938271605	0
26123	45329	"Morttjern"	59.05972	11.61778	1302	"AWI"	1302	3121	4128	3627	0	0	18.2957393483709	0.50125313283208	0	0	0	0	0	0	0	0	0	0	6.51629072681704	0.25062656641604	0	0	0	0	0	0.25062656641604	0	2.00501253132832	0	0	0.50125313283208	0.50125313283208	0	0	0	0	0.50125313283208	0	0	56.8922305764411	0	0	0	3.25814536340852	0	0	7.01754385964912	0	0	0.25062656641604	0	0	0	0	0	0	0.50125313283208	1.75438596491228	1.00250626566416	0
26123	45329	"Morttjern"	59.05972	11.61778	1310	"AWI"	1310	3276	4300	3810	0	0.125786163522013	15.7232704402516	0.125786163522013	0	0	0	0	0	39.874213836478	0	0	0	0	3.39622641509434	0	0.50314465408805	0	0	0	0	0	0.377358490566038	0.754716981132076	0	0	0	0.377358490566038	0	0	0	0	0.377358490566038	0.251572327044025	0	27.6729559748428	0	0	0	2.38993710691824	0	0	5.91194968553459	0	0.50314465408805	0	0	0	0	0	0	0	0.628930817610063	0.628930817610063	0.377358490566038	0
26123	45329	"Morttjern"	59.05972	11.61778	1318	"AWI"	1318	3472	4424	3982	0	0	13.8181818181818	0	0	0	0	0	0	35.8181818181818	0	0	0	0	6.18181818181818	0	0	0	0	0	0	0	0.545454545454546	1.63636363636364	0	0	0	0	0	0.181818181818182	0	0	0	0.181818181818182	0	26.7272727272727	0	0	0	3.63636363636364	0	0	8.54545454545454	0	0	0	0	0	0	0	0	0	1.81818181818182	0.545454545454546	0.363636363636364	0
26123	45329	"Morttjern"	59.05972	11.61778	1326	"AWI"	1326	3661	4550	4156	0	0	16.4893617021277	0	0	0	0	0	0	32.2695035460993	0	0	0	0	7.4468085106383	0	0.709219858156028	0	0	0	0	0.177304964539007	0.354609929078014	0.531914893617021	0	0	0	0.177304964539007	0	0.354609929078014	0	0	0.531914893617021	0	0	29.6099290780142	0	0	0	3.01418439716312	0	0	5.85106382978723	0	0	0	0	0	0	0.177304964539007	0	0	1.77304964539007	0.354609929078014	0.177304964539007	0
26123	45329	"Morttjern"	59.05972	11.61778	1334	"AWI"	1334	3884	4663	4317	0	0	14.0752864157119	0	0	0	0	0	0	36.1702127659575	0	0	0	0	9.16530278232406	0	0	0	0	0	0	0.16366612111293	0.327332242225859	1.30932896890344	0	0	0	0.490998363338789	0	0	0	0	0	0	0	22.0949263502455	0	0	0	3.10965630114566	0	0.16366612111293	9.00163666121113	0	0	0	0	0	0	0.327332242225859	0.327332242225859	0	1.30932896890344	1.14566284779051	0.818330605564648	0
26123	45329	"Morttjern"	59.05972	11.61778	1342	"AWI"	1342	4118	4758	4483	0	0	23.4343434343434	0.404040404040404	0	0	0	0	0	0	0	0	0	0	8.28282828282828	0	0	0	0	0	0	0	0	1.61616161616162	0	0	0	1.41414141414141	0	0	0	0	0	0	0	47.2727272727273	0	0	0	3.83838383838384	0	0	11.3131313131313	0	0	0	0	0	0	0	0.404040404040404	0	0.606060606060606	0.808080808080808	0.606060606060606	0
26123	45329	"Morttjern"	59.05972	11.61778	1350	"AWI"	1350	4417	4836	4637	0	0	25.1716247139588	0	0	0	0	0	0	0	0	0	0	0	8.0091533180778	0	0.68649885583524	0	0	0	0	0	0.22883295194508	0.91533180778032	0	0	0	1.37299771167048	0	0	0	0	0.45766590389016	0	0	40.045766590389	0	0	0	7.78032036613272	0	0	11.2128146453089	0	0	0	0	0	0	0	0	0	2.05949656750572	1.60183066361556	0.45766590389016	0
26123	45329	"Morttjern"	59.05972	11.61778	1358	"AWI"	1358	4522	5181	4818	0	0	19.7149643705463	0	0	0.237529691211401	0	0	0	0	0	0	0	0	9.26365795724466	0	0	0	0	0	0	0	0.237529691211401	1.66270783847981	0	0	0	1.18764845605701	0	0	0	0	0.237529691211401	0	0	43.2304038004751	0	0	0	3.32541567695962	0	0	15.4394299287411	0	0	0	0	0	0	0	0	0	1.66270783847981	2.85035629453682	0.950118764845606	0
26123	45329	"Morttjern"	59.05972	11.61778	1366	"AWI"	1366	4654	5402	5004	0	0	19.1846522781775	0	0	0	0	0	0	0	0	0	0	0	12.4700239808153	0	0	0	0	0	0	0	0	2.39808153477218	0	0	0	0.959232613908873	0	0	0	0	0	0	0	45.3237410071942	0	0	0	2.87769784172662	0	0	10.7913669064748	0	0	0	0	0	0	0	0	0	1.91846522781775	4.07673860911271	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1374	"AWI"	1374	4810	5580	5196	0	0	23.7529691211401	0	0	0	0	0	0	0	0	0	0	0	9.02612826603325	0	0.712589073634204	0	0	0	0	0	0.237529691211401	1.90023752969121	0	0	0	2.13776722090261	0	0	0	0	0.237529691211401	0	0	42.7553444180523	0	0	0	4.03800475059382	0	0	9.26365795724466	0	0	0	0	0	0	0.237529691211401	0	0	2.61282660332542	2.13776722090261	0.950118764845606	0
26123	45329	"Morttjern"	59.05972	11.61778	1382	"AWI"	1382	4994	5730	5397	0	0	17.6767676767677	0	0	0	0	0	0	36.5319865319865	0	0	0	0	7.57575757575758	0	0.336700336700337	0	0	0	0	0.336700336700337	0.168350168350168	0.673400673400673	0	0	0	0.841750841750842	0	0	0	0	0.336700336700337	0	0	22.2222222222222	0	0	0	2.02020202020202	0	0	6.22895622895623	0	0	0	0	0	0	0.168350168350168	0	0	3.03030303030303	1.01010101010101	0.841750841750842	0
26123	45329	"Morttjern"	59.05972	11.61778	1390	"AWI"	1390	5178	5849	5588	0	0	21.4650766609881	0	0	0.170357751277683	0	0	0	27.93867120954	0	0	0	0	5.62180579216354	0	0.511073253833049	0	0	0	0	0.170357751277683	0.170357751277683	1.0221465076661	0	0	0	0	0	0.170357751277683	0	0	0	0	0	32.5383304940375	0	0	0	2.72572402044293	0	0	5.62180579216354	0	0	0	0	0	0	0	0	0	1.53321976149915	0.340715502555366	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1398	"AWI"	1398	5538	5939	5743	0	0	19.4244604316547	0	0	0	0	0	0	0	0	0	0	0	15.5875299760192	0	0.959232613908873	0	0	0	0	0	0	1.19904076738609	0	0	0	0	0	0	0	0	0	0	0	47.7218225419664	0	0	0	1.91846522781775	0	0	8.15347721822542	0	0	0	0	0	0	0.239808153477218	0	0	2.87769784172662	1.67865707434053	0.239808153477218	0
26123	45329	"Morttjern"	59.05972	11.61778	1406	"AWI"	1406	5745	6210	5942	0	0	18.8436830835118	0	0	0	0	0	0	0	0	0	0	0	8.56531049250535	0	0	0	0	0	0	0	0	0.214132762312634	0	0	0	0.214132762312634	0	0.428265524625268	0	0	0.214132762312634	0	0	50.321199143469	0	0	0	4.28265524625268	0	0	11.5631691648822	0	0	0	0	0	0	0	0	0	2.78372591006424	2.35546038543897	0.214132762312634	0
26123	45329	"Morttjern"	59.05972	11.61778	1414	"AWI"	1414	5864	6548	6142	0	0	25.5863539445629	0	0	0	0	0	0	0	0	0	0	0	11.727078891258	0	0	0	0	0.213219616204691	0	0	0	2.98507462686567	0	0	0	0	0	0	0	0	0	0	0	35.181236673774	0	0	0	2.3454157782516	0	0	10.8742004264392	0	0	0	0	0	0	0	0	0	5.54371002132196	5.54371002132196	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1422	"AWI"	1422	5986	6790	6348	0	0	19.4092827004219	0	0	0	0	0	0	0	0	0	0	0	11.1814345991561	0	0	0	0	0	0	0	0.210970464135021	1.26582278481013	0	0	0	0.632911392405063	0.210970464135021	0	0	0	0.210970464135021	0	0.210970464135021	40.9282700421941	0	0	0	5.48523206751055	0	0	8.0168776371308	0	0	0	0	0	0	0.210970464135021	0	0.210970464135021	3.58649789029536	8.0168776371308	0.210970464135021	0
26123	45329	"Morttjern"	59.05972	11.61778	1430	"AWI"	1430	6125	6978	6568	0	0	18.2795698924731	0	0	0.153609831029186	0	0	0	29.0322580645161	0	0	0	0	7.21966205837174	0	0	0	0	0	0	0	0	1.0752688172043	0	0	0.153609831029186	0.460829493087558	0	0	0	0	0.153609831029186	0	0	32.8725038402458	0	0	0	1.38248847926267	0	0	3.68663594470046	0	0	0.153609831029186	0	0	0	0.153609831029186	0	0	1.53609831029186	3.68663594470046	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1438	"AWI"	1438	6382	7103	6784	0	0	18.2866556836903	0	0	0.164744645799012	0	0	0	28.830313014827	0	0	0	0	12.3558484349259	0	0	0	0	0	0	0	0.164744645799012	1.15321252059308	0	0	0	0.164744645799012	0	0	0	0.164744645799012	0.329489291598023	0	0	23.5584843492586	0	0	0	2.47116968698517	0	0	4.77759472817133	0	0	0	0	0	0	0	0	0	2.63591433278418	4.77759472817133	0.164744645799012	0
26123	45329	"Morttjern"	59.05972	11.61778	1446	"AWI"	1446	6726	7223	6978	0	0	19.8319327731092	0	0	0	0	0	0	30.5882352941176	0	0	0	0	9.91596638655462	0	0	0	0	0	0	0	0	1.00840336134454	0	0	0	0.504201680672269	0	0	0	0	0	0	0	25.8823529411765	0	0	0	1.68067226890756	0	0	5.3781512605042	0	0	0	0	0	0	0	0	0	1.17647058823529	4.03361344537815	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1454	"AWI"	1454	6909	7429	7166	0	0	24.9376558603491	0	0	0	0	0	0	0	0	0	0	0	17.9551122194514	0	0	0	0	0	0	0	0	0.498753117206983	0	0	0	1.24688279301746	0	0	0	0	0.249376558603491	0	0	33.1670822942643	0	0	0	6.23441396508728	0	0	7.73067331670823	0	0	0	0	0	0	0	0	0	2.7431421446384	4.48877805486284	0.748129675810474	0
26123	45329	"Morttjern"	59.05972	11.61778	1462	"AWI"	1462	7023	7789	7328	0	0	17.4397031539889	0	0	0	0	0	0	48.2374768089054	0	0	0	0	15.9554730983302	0	0.371057513914657	0	0	0	0	0	0	0.742115027829314	0	0	0	1.11317254174397	0	0.185528756957328	0	0	0	0	0	0	0	0	0	3.8961038961039	0	0	6.86456400742115	0	0	0	0	0	0	0	0	0	0.185528756957328	4.82374768089054	0.185528756957328	0
26123	45329	"Morttjern"	59.05972	11.61778	1470	"AWI"	1470	7113	8031	7505	0	0	17.9074446680081	0	0	0	0	0	0	46.4788732394366	0	0	0	0	21.9315895372233	0	0	0	0	0	0	0	0	1.20724346076459	0	0	0	0.201207243460765	0	0	0	0	0.201207243460765	0	0	0	0	0	0	4.62776659959759	0	0	3.21931589537223	0	0	0	0	0	0	0	0	0	0.201207243460765	3.82293762575453	0.201207243460765	0
26123	45329	"Morttjern"	59.05972	11.61778	1478	"AWI"	1478	7255	8229	7697	0	0	18.0288461538462	0	0	0.240384615384615	0	0	0	0	0	0	0	0	17.7884615384615	0	0	0	0	0	0	0	0	0.240384615384615	0	0	0	0	0	0.240384615384615	0	0	0	0	0	46.1538461538462	0	0	0	8.17307692307692	0	0	4.56730769230769	0	0	0	0	0	0	0.240384615384615	0	0	0	4.08653846153846	0.240384615384615	0
26123	45329	"Morttjern"	59.05972	11.61778	1486	"AWI"	1486	7406	8426	7883	0	0	14.0794223826715	0.180505415162455	0	0	0	0	0	48.5559566787004	0	0	0	0	6.13718411552347	0	0	0	0	0	0	0	0	0	0	0	0	0.36101083032491	0	0	0	0	0.180505415162455	0	0	21.1191335740072	0	0	0	4.51263537906137	0	0.36101083032491	0.902527075812274	0	0	0	0	0	0	0	0	0	0	3.24909747292419	0.36101083032491	0
26123	45329	"Morttjern"	59.05972	11.61778	1494	"AWI"	1494	7564	8581	8075	0	0	14.175654853621	0	0	0	0	0	0	43.7596302003082	0	0	0	0	10.1694915254237	0	0.462249614791988	0	0	0	0	0	0	0.308166409861325	0	0	0	0.462249614791988	0	0.154083204930663	0	0	0	0	0	22.0338983050847	0	0	0	3.38983050847458	0	0	1.84899845916795	0	0	0	0	0	0	0	0	0	0	3.08166409861325	0.154083204930663	0
26123	45329	"Morttjern"	59.05972	11.61778	1504	"AWI"	1504	7783	8785	8314	0	0	17.2821270310192	0	0	0	0	0	0	36.1890694239291	0	0	0	0	12.4076809453471	0	0.295420974889217	0	0	0	0	0	0	0.590841949778434	0	0	0	0.738552437223043	0	0	0	0	0	0	0	21.2703101920236	0	0	0	4.87444608567208	0	0	1.62481536189069	0	0	0	0	0.590841949778434	0	0.147710487444609	0	0	0.147710487444609	3.84047267355982	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1510	"AWI"	1510	7876	8904	8450	0	0	53.0172413793103	0	0	0.431034482758621	0	0	0	0	0	0	0	0	24.1379310344828	0	0	0	0	0	0	0	0	0.862068965517241	0	0	0	0.431034482758621	0	0	0	0	0.431034482758621	0	0	0	0	0	0	8.18965517241379	0	0	3.44827586206897	0	0	0	0	0	0	0	0	0	0	9.05172413793103	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1518	"AWI"	1518	8081	9007	8624	0	0	21.6374269005848	0	0	0	0	0	0	52.8265107212476	0	0	0	0	13.8401559454191	0	1.16959064327485	0	0	0	0	0	0	0.194931773879142	0	0	0	0.194931773879142	0	0	0	0	0.194931773879142	0	0	0	0	0	0	5.45808966861598	0	0	0.974658869395711	0	0	0	0	0	0	0.389863547758285	0	0	0	3.11890838206628	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1526	"AWI"	1526	8368	9120	8802	0	0	20.1729106628242	0	0	0	0	0	0	34.8703170028818	0	0	0	0	13.1123919308357	0	0.432276657060519	0	0	0	0	0	0	0	0	0	0	0.576368876080692	0	0.288184438040346	0	0	0.144092219020173	0	0	21.6138328530259	0	0	0	4.46685878962536	0	0	1.44092219020173	0	0	0	0	0	0	0	0	0.144092219020173	0	2.73775216138329	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1534	"AWI"	1534	8609	9230	8980	0	0	20.0385356454721	0	0	0	0	0	0	33.718689788054	0	0	0	0	18.3044315992293	0	0	0	0	0	0	0	0	0.385356454720617	0	0	0	0.385356454720617	0	0	0	0	0	0	0	21.9653179190751	0	0	0	2.69749518304432	0	0	0.385356454720617	0.192678227360308	0	0	0	0	0	0	0	0.192678227360308	0.192678227360308	0.770712909441233	0.578034682080925	0.192678227360308
26123	45329	"Morttjern"	59.05972	11.61778	1542	"AWI"	1542	8784	9360	9127	0	0	1.75438596491228	0	0	0	0	0	0	43.0622009569378	0	0	0	0	17.2248803827751	0	0.637958532695375	0	0	0	0	0	0	0	0	0	0	0.797448165869218	0	0.159489633173844	0	0	0.159489633173844	0	0	30.7814992025518	0	0	0	1.75438596491228	0	0	0.956937799043062	0	0	0	0	0	0	0	0	0	0	2.39234449760766	0.318979266347687	0
26123	45329	"Morttjern"	59.05972	11.61778	1546	"AWI"	1546	8854	9430	9187	0	0	0.36697247706422	0	0	0	0	0	0	44.7706422018349	0	0	0	0	15.2293577981651	0	1.28440366972477	0	0	0	0	0	0	0	0	0	0	0.917431192660551	0	0.18348623853211	0	0	0	0	0	27.5229357798165	0	0	0	4.77064220183486	0	0	0.917431192660551	0	0	0	0	1.46788990825688	0	0.36697247706422	0	0	0	1.65137614678899	0.36697247706422	0.18348623853211
26123	45329	"Morttjern"	59.05972	11.61778	1550	"AWI"	1550	8904	9541	9240	0	0	0.884955752212389	0	0	0	0	0	0	38.2300884955752	0	0	0	0	13.9823008849558	0.176991150442478	0	0	0	0	0	0	0	0.176991150442478	0	0	0	0.530973451327434	0	0	0	0	0	0	0	43.0088495575221	0	0	0	1.5929203539823	0	0	0.353982300884956	0	0	0	0	0	0	0	0	0	0	1.06194690265487	0	0
26123	45329	"Morttjern"	59.05972	11.61778	1558	"AWI"	1558	9033	9646	9361	0	0	0.617283950617284	0	0	0	0	0	0	65.4320987654321	0	0	0	0	25.6172839506173	0	0.925925925925926	0	0	0	0	0	0	0	0	0	0	0.925925925925926	0	0	0	0	0	0	0	0	0	0	0	3.39506172839506	0	0	0.617283950617284	0.308641975308642	0	0	0	0	0	0	0	0	0	1.23456790123457	0.617283950617284	0.308641975308642
26123	45329	"Morttjern"	59.05972	11.61778	1562	"AWI"	1562	9108	9704	9416	0	0	0.632911392405063	0.316455696202532	0	0	0	0	0	34.3354430379747	0	0	0	0	17.879746835443	0	1.26582278481013	0.158227848101266	0	0	0	0	0	0.158227848101266	0	0	0	0.949367088607595	0	0	0	0	0	0	0	38.1329113924051	0	0	0	4.11392405063291	0	0	0.316455696202532	0.158227848101266	0	0	0	0	0	0	0	0	0	1.42405063291139	0.158227848101266	0
