"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Loranthaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
14275	22348	"Mrtvý luh"	48.86687	13.876662	95	"AWI"	95	604	1128	885	48	0	0	0	0	0	0	1	0	28	0	0	0	0	0	9	1	0	0	0	1	74	0	0	0	0	0	0	0	0	0	0	0	2	67	127	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	100	"AWI"	100	653	1175	935	70	0	0	0	1	0	0	0	0	48	0	0	0	0	0	12	3	0	0	0	0	103	0	0	0	0	0	0	0	0	0	1	0	4	76	130	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	1	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	105	"AWI"	105	724	1207	985	113	0	0	0	1	0	0	1	0	69	0	1	0	0	0	9	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	5	98	127	0	0	0	0	0	13	1	0	0	0	1	3	0	0	0	2	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	110	"AWI"	110	778	1245	1037	70	1	0	0	0	0	0	0	0	66	0	0	1	0	0	13	1	0	0	0	0	121	0	1	0	0	0	0	0	0	0	0	0	3	87	72	0	0	0	0	0	13	1	0	0	0	2	3	0	0	0	1	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	115	"AWI"	115	843	1282	1086	71	1	0	1	1	1	0	0	0	33	0	0	0	0	0	7	6	0	0	0	0	113	0	3	0	0	0	0	0	0	0	0	0	3	78	110	0	0	0	0	0	12	0	0	0	0	1	1	0	0	0	4	4	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	120	"AWI"	120	906	1322	1135	96	0	0	1	0	0	0	5	0	25	0	0	0	0	0	16	5	0	0	0	0	165	0	2	0	0	0	0	0	0	0	0	0	4	94	146	3	0	0	0	0	10	1	0	0	0	0	0	0	0	0	2	5	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	125	"AWI"	125	969	1359	1186	73	1	0	0	0	0	0	5	0	29	0	0	1	0	0	8	16	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	1	69	71	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	3	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	130	"AWI"	130	1058	1397	1231	123	0	0	0	0	0	0	0	0	30	0	1	0	0	0	15	12	0	0	0	0	98	0	2	0	0	0	1	0	0	0	0	0	23	90	47	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	1	3	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	135	"AWI"	135	1130	1451	1280	154	0	0	0	0	0	0	0	0	25	0	0	0	0	0	3	2	0	0	0	0	85	0	4	0	0	0	0	0	0	0	0	0	19	86	88	0	0	0	0	0	8	2	0	0	0	0	1	0	0	0	0	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	140	"AWI"	140	1195	1496	1329	70	0	0	0	0	0	0	0	0	32	0	0	0	0	0	7	4	0	0	0	1	79	0	2	0	0	0	0	0	0	0	0	0	12	105	73	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	145	"AWI"	145	1242	1558	1386	127	0	0	0	0	0	0	0	0	26	0	0	1	0	0	5	0	0	0	0	0	99	0	2	0	0	0	0	0	0	0	0	0	6	70	62	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	150	"AWI"	150	1276	1682	1439	148	0	0	0	0	0	0	1	0	32	0	1	0	0	0	21	0	0	0	0	0	178	1	1	0	0	0	0	0	0	0	0	0	19	61	89	0	0	0	0	0	7	1	0	0	0	0	1	0	0	0	0	4	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	155	"AWI"	155	1324	1772	1502	83	2	0	0	0	0	0	2	0	22	0	0	1	0	0	12	2	0	0	0	1	118	0	0	0	0	0	0	0	0	0	0	0	0	93	10	0	0	0	0	0	9	0	0	0	0	3	0	0	0	0	0	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	160	"AWI"	160	1366	1872	1563	129	1	0	0	1	0	0	1	0	17	0	0	0	0	0	19	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	6	81	51	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	3	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	165	"AWI"	165	1406	1945	1626	115	0	0	0	1	0	0	0	0	16	0	0	0	0	0	5	4	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	5	58	54	0	0	0	0	0	11	2	0	0	0	0	0	0	0	0	0	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	170	"AWI"	170	1450	2025	1687	107	0	0	0	0	0	0	4	0	12	0	0	1	0	0	17	8	0	0	0	0	167	0	1	0	0	0	0	0	0	0	0	0	3	113	63	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	175	"AWI"	175	1484	2104	1750	90	0	0	0	0	0	0	2	0	8	0	0	1	0	0	7	9	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	6	98	89	0	0	0	0	0	19	0	0	0	0	2	0	0	0	0	1	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	185	"AWI"	185	1581	2240	1874	104	0	0	0	1	0	0	1	0	10	0	0	0	0	0	15	0	0	0	0	0	127	0	2	0	0	0	0	0	0	0	0	0	10	64	124	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	190	"AWI"	190	1626	2295	1938	88	0	0	0	1	0	0	1	0	24	0	0	0	0	0	21	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	6	85	123	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	195	"AWI"	195	1680	2362	2002	82	1	0	0	0	0	0	1	0	28	0	0	0	0	0	27	2	0	0	0	0	112	0	2	0	0	0	0	0	0	0	0	0	5	74	200	3	0	0	0	0	13	1	0	0	0	0	0	0	0	0	1	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	200	"AWI"	200	1728	2440	2064	12	1	0	0	0	0	0	0	0	12	0	0	0	0	0	7	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	1	29	46	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	205	"AWI"	205	1783	2498	2126	37	1	0	0	1	1	0	0	0	83	0	1	0	0	0	22	7	0	0	0	0	98	0	1	0	0	0	0	0	0	0	0	0	4	50	85	0	0	0	0	0	20	0	0	0	0	1	1	0	0	0	0	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	210	"AWI"	210	1833	2572	2186	75	0	0	0	0	1	0	0	0	87	0	0	0	0	0	43	1	0	0	0	0	103	0	3	0	0	0	0	0	0	0	0	0	1	70	126	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	215	"AWI"	215	1895	2628	2249	56	0	0	0	0	0	0	0	0	34	0	0	0	0	0	5	2	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	4	49	78	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	220	"AWI"	220	1957	2688	2315	93	1	0	0	0	0	0	8	0	39	0	2	0	0	0	10	7	0	0	0	0	135	0	1	0	0	0	0	0	0	0	0	0	1	100	94	0	0	0	0	0	25	0	0	0	0	4	0	0	0	0	1	5	1	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	225	"AWI"	225	2010	2754	2378	24	0	0	1	0	0	0	1	0	41	0	0	0	0	0	25	1	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	2	70	228	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	4	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	227	"AWI"	227	2034	2778	2403	149	0	0	0	0	0	0	2	0	51	0	0	0	0	0	26	3	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	170	118	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	230	"AWI"	230	2077	2809	2441	81	0	0	2	0	2	0	3	0	51	0	0	0	0	0	11	7	0	0	0	0	111	0	1	0	0	0	1	0	0	0	0	0	5	80	115	0	0	0	0	0	10	0	0	0	1	3	0	0	0	0	0	4	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	237	"AWI"	237	2156	2886	2529	84	0	0	0	0	0	0	1	0	67	0	0	0	0	0	31	4	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	5	64	76	0	0	0	0	0	18	0	0	0	0	1	1	0	0	0	0	1	1	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	240	"AWI"	240	2182	2914	2565	56	0	0	0	0	0	0	0	0	47	0	0	1	0	0	20	3	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	3	40	75	0	0	0	0	0	21	1	0	0	0	1	1	0	0	0	0	3	0	1
14275	22348	"Mrtvý luh"	48.86687	13.876662	245	"AWI"	245	2241	2970	2625	65	0	0	0	0	0	0	4	0	55	0	0	1	0	0	12	6	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	1	81	58	3	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	250	"AWI"	250	2300	3024	2684	81	0	0	1	0	2	0	4	0	52	0	0	0	0	0	6	10	0	0	0	0	124	1	0	0	0	0	0	0	0	0	0	0	0	40	41	0	0	0	0	0	13	0	0	0	0	3	2	0	0	0	2	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	255	"AWI"	255	2380	3077	2745	69	0	0	0	0	0	0	3	0	27	0	1	0	0	0	8	7	0	0	0	0	106	0	0	0	0	0	1	0	0	0	0	0	2	23	48	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	260	"AWI"	260	2446	3143	2810	75	0	0	0	0	0	0	2	0	22	0	0	0	0	0	7	6	0	0	0	0	97	0	1	0	0	0	0	0	0	0	0	0	3	36	49	0	0	0	0	0	10	2	0	0	0	1	1	1	0	0	0	3	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	265	"AWI"	265	2508	3190	2877	113	0	0	0	0	0	0	0	0	33	0	0	1	0	0	28	5	0	0	0	0	107	0	1	0	0	0	0	0	0	0	0	0	2	25	125	0	0	0	0	0	8	2	0	0	0	0	1	0	0	0	1	3	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	270	"AWI"	270	2573	3242	2935	66	0	0	0	0	0	0	5	0	59	0	0	0	0	0	16	10	0	0	0	0	142	0	3	0	0	0	0	0	0	0	0	0	7	102	75	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	1	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	272	"AWI"	272	2604	3259	2960	144	1	0	1	0	1	0	2	0	41	0	0	0	0	0	4	8	0	0	0	1	114	0	0	0	0	0	0	0	0	0	0	0	1	71	73	3	0	0	0	0	15	0	0	0	0	1	2	0	0	0	2	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	277	"AWI"	277	2669	3308	3021	43	0	0	0	0	0	0	0	0	42	0	0	0	0	0	14	2	0	0	0	0	95	0	2	0	0	0	2	0	0	0	0	0	5	47	159	0	0	0	0	0	8	1	0	0	0	0	1	0	0	0	1	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	280	"AWI"	280	2718	3327	3058	107	0	0	0	0	0	0	0	0	22	0	0	0	0	0	14	3	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	3	52	20	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	282	"AWI"	282	2743	3349	3084	19	0	0	0	0	0	0	1	0	12	0	0	0	0	0	7	2	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	2	48	398	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	4	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	285	"AWI"	285	2784	3381	3122	11	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	16	173	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	290	"AWI"	290	2876	3423	3184	115	0	0	0	0	0	0	3	0	36	0	0	0	0	0	18	5	0	0	0	0	90	0	3	0	0	0	0	0	0	0	0	0	1	150	97	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	295	"AWI"	295	2957	3472	3244	46	0	0	1	0	0	0	2	0	34	0	0	1	0	0	15	2	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	3	76	34	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	1	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	300	"AWI"	300	3034	3519	3300	112	0	0	0	0	0	0	1	0	35	0	0	0	0	0	14	2	0	0	0	0	97	0	1	0	0	0	0	0	0	0	0	0	0	106	161	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	305	"AWI"	305	3165	3565	3353	95	0	0	1	1	0	0	1	0	39	0	1	0	0	0	21	2	0	0	0	0	99	2	1	0	0	0	0	0	0	0	0	0	1	106	93	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	1	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	310	"AWI"	310	3257	3628	3414	84	1	0	0	0	0	0	3	0	58	0	0	0	0	0	31	6	0	0	0	0	129	0	5	0	0	0	0	0	0	0	0	0	10	120	40	0	0	0	0	0	11	1	0	0	1	0	0	0	0	0	5	10	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	312	"AWI"	312	3293	3666	3450	117	0	0	0	0	0	0	0	0	17	0	0	1	0	0	55	8	0	0	0	0	98	1	3	0	0	0	0	0	0	0	0	0	2	70	47	0	0	0	0	0	17	0	0	0	0	1	2	1	0	0	1	4	2	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	317	"AWI"	317	3349	3864	3532	103	0	0	0	0	0	0	0	0	16	0	1	0	0	0	51	5	0	0	0	0	135	1	4	0	0	0	0	0	0	0	0	0	2	73	70	0	0	0	0	0	19	1	0	0	0	0	0	0	0	0	1	5	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	320	"AWI"	320	3387	3951	3591	105	0	0	0	0	0	0	2	0	21	0	0	0	0	0	18	0	0	0	0	0	107	0	2	0	0	0	0	0	0	0	0	0	3	164	72	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	7	4	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	325	"AWI"	325	3443	4109	3689	65	0	0	0	0	0	0	1	0	36	0	0	0	0	0	16	4	0	0	0	0	90	0	4	0	0	0	0	0	0	0	0	0	5	50	69	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	327	"AWI"	327	3463	4170	3727	95	2	0	0	0	1	0	0	0	49	0	0	0	0	0	56	6	0	0	0	0	108	1	3	0	0	0	0	0	0	0	0	0	3	60	85	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	3	8	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	330	"AWI"	330	3510	4222	3786	78	0	0	0	0	0	0	2	0	23	0	0	0	0	0	38	0	0	0	0	0	96	0	4	0	0	0	0	0	0	0	0	0	0	211	37	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	5	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	332	"AWI"	332	3529	4272	3825	48	0	0	0	0	1	0	1	0	14	0	0	0	0	0	39	2	0	0	0	0	86	1	0	0	0	0	0	0	0	0	0	0	2	70	37	0	0	0	0	0	11	0	0	0	0	1	1	0	0	0	1	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	340	"AWI"	340	3636	4433	3986	37	1	0	0	0	0	0	0	0	49	0	0	0	0	0	40	3	0	0	0	0	105	0	3	0	0	0	0	0	0	0	0	0	3	175	77	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	5	7	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	345	"AWI"	345	3710	4541	4085	102	0	0	0	0	1	0	0	0	51	0	0	0	0	0	42	4	0	0	0	0	105	2	0	0	0	0	0	0	0	0	0	0	1	132	40	0	0	0	0	0	17	1	0	0	0	0	0	0	0	0	2	4	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	352	"AWI"	352	3809	4694	4221	68	0	0	0	0	0	0	2	0	14	0	0	1	0	0	37	3	0	0	0	0	58	1	3	0	0	0	0	0	0	0	0	0	2	125	19	0	0	0	0	0	11	2	0	0	0	0	0	0	0	0	1	4	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	355	"AWI"	355	3864	4740	4280	78	0	0	0	2	0	0	0	0	16	0	0	0	0	0	21	3	0	0	0	0	67	0	3	0	0	0	0	0	0	0	0	0	2	177	17	0	0	0	0	0	8	1	0	0	0	0	2	0	0	0	1	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	360	"AWI"	360	3932	4846	4373	54	0	0	0	0	0	0	4	0	33	0	0	0	0	0	45	9	0	0	0	0	95	0	7	0	0	0	0	0	0	0	0	0	2	187	22	0	0	0	0	0	18	0	0	0	1	0	1	0	0	0	5	4	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	362	"AWI"	362	3980	4865	4414	81	0	0	0	0	0	0	0	0	17	0	0	0	0	0	25	4	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	1	161	35	0	0	0	0	0	8	1	0	0	0	0	1	0	0	0	4	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	365	"AWI"	365	4025	4905	4475	87	1	0	0	0	0	0	0	0	25	0	0	0	0	0	39	4	0	0	0	0	104	1	3	0	0	0	0	0	0	0	0	0	4	220	37	0	0	0	0	0	11	0	0	0	0	0	2	0	0	0	1	5	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	367	"AWI"	367	4053	4955	4518	58	0	0	0	0	0	0	0	0	14	0	0	0	0	0	30	1	0	0	0	0	64	1	3	0	0	0	0	0	0	0	0	0	0	170	19	0	0	0	0	0	11	4	0	0	0	0	0	0	0	0	0	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	370	"AWI"	370	4119	5005	4578	58	2	35	0	1	0	0	0	0	26	0	1	1	0	0	27	3	0	0	0	0	141	0	3	0	0	0	0	0	0	0	0	0	2	246	31	0	0	0	0	0	11	0	0	0	0	0	2	0	0	0	4	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	372	"AWI"	372	4166	5033	4614	18	0	0	0	0	0	0	0	0	30	0	0	0	0	0	27	3	0	0	0	0	64	0	2	0	0	0	0	0	0	0	0	0	0	99	23	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0	2	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	375	"AWI"	375	4208	5088	4670	70	2	0	0	0	0	0	0	0	18	0	0	1	0	0	35	10	0	0	0	0	92	0	6	0	0	0	0	0	0	0	0	0	1	206	29	0	0	0	0	0	24	4	0	0	0	0	0	0	0	0	4	4	0	0
