"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liriodendron"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tamaricaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
24247	42692	"Herrenwieser See"	48.668262	8.295302	10	"AWI"	10	-50	333	142	6.13138686131387	0	0.072992700729927	5.54744525547445	0.072992700729927	0	0	0	0.218978102189781	0	0	0	14.5985401459854	0	0	0	0	4.16058394160584	0	0	0.583941605839416	0	0	0	0	7.37226277372263	1.53284671532847	0	0	1.97080291970803	0	0	0	10.2919708029197	0	0.364963503649635	0	0	0	0	0.948905109489051	0.364963503649635	1.02189781021898	0	0	0	0	0	0	1.8978102189781	0	0	4.30656934306569	12.8467153284672	0	11.970802919708	0	0.218978102189781	0	0.145985401459854	11.6788321167883	0	0	0	0	0.072992700729927	0	1.09489051094891	0	0	0	0	0	0	0	0	0	0	0.072992700729927	0.291970802919708	0.072992700729927	0	0.072992700729927
24247	42692	"Herrenwieser See"	48.668262	8.295302	11	"AWI"	11	-48	371	157	5.03759398496241	0	0	6.91729323308271	0.37593984962406	0	0	0	0.225563909774436	0	0	0	13.5338345864662	0	0	0	0	1.12781954887218	0	0	0.225563909774436	0	0	0	0	6.76691729323308	0.977443609022556	0	0	2.03007518796993	0	0	0	13.4586466165414	0	0.300751879699248	0	0	0	0.150375939849624	0.902255639097744	0.37593984962406	0.37593984962406	0	0.075187969924812	0	0	0	0	2.85714285714286	0	0	4.28571428571429	15.1127819548872	0	11.4285714285714	0	0.150375939849624	0	0	12.406015037594	0	0	0	0	0.075187969924812	0	0.150375939849624	0	0	0	0	0	0	0	0	0	0	0.075187969924812	0.451127819548872	0	0	0.150375939849624
24247	42692	"Herrenwieser See"	48.668262	8.295302	12	"AWI"	12	-45	405	175	8.23327615780446	0.171526586620926	0	4.8885077186964	0	0	0	0	0.343053173241852	0	0	0	12.4356775300172	0	0	0	0	1.97255574614065	0	0	0.171526586620926	0	0	0	0	7.54716981132075	1.45797598627787	0	0	2.65866209262436	0	0	0	16.8096054888508	0	0.257289879931389	0	0	0	0.0857632933104631	0.771869639794168	0.514579759862779	0.0857632933104631	0	0	0	0	0	0	2.40137221269297	0	0	6.34648370497427	18.2675814751286	0	0	0	0.257289879931389	0	0	13.3790737564322	0	0	0	0	0	0	0.428816466552316	0	0	0	0	0.0857632933104631	0	0	0	0	0	0.0857632933104631	0.343053173241852	0	0	0
24247	42692	"Herrenwieser See"	48.668262	8.295302	13	"AWI"	13	-43	440	191	9.82211910286156	0	0	4.25367362722351	0.232018561484919	0	0	0	0.154679040989946	0	0	0	8.73936581593194	0	0	0	0	1.7014694508894	0	0	0.154679040989946	0	0	0	0	6.26450116009281	0.928074245939675	0	0	2.16550657385924	0	0	0	15.1585460170147	0	0.232018561484919	0	0	0	0.154679040989946	0.696055684454756	0.464037122969838	0.232018561484919	0	0	0	0	0	0	3.09358081979892	0	0	9.12606341840681	15.4679040989946	0	7.81129156999227	0	0.154679040989946	0	0	11.9102861562258	0	0	0	0	0.0773395204949729	0	0.232018561484919	0.0773395204949729	0	0	0	0	0	0	0	0	0	0.154679040989946	0.154679040989946	0.309358081979892	0	0.0773395204949729
24247	42692	"Herrenwieser See"	48.668262	8.295302	14	"AWI"	14	-41	474	206	9.32420872540633	0	0	6.15911035072712	0	0	0	0	0.256629597946963	0	0	0	15.3977758768178	0	0	0.0855431993156544	0	2.13857998289136	0	0	0.342172797262618	0	0	0	0	7.01454234388366	1.8819503849444	0	0	0	0.0855431993156544	0	0	12.3182207014542	0	0.598802395209581	0	0	0.0855431993156544	0	0.684345594525235	0.684345594525235	0.256629597946963	0	0	0	0	0	0	2.48075278015398	0	0	6.33019674935843	17.1941830624465	0	0	0	0	0	0.171086398631309	14.4568006843456	0	0	0	0	0	0	0.342172797262618	0.0855431993156544	0	0	0	0	0.0855431993156544	0	0.0855431993156544	0	0	0.513259195893926	0.684345594525235	0.171086398631309	0	0.0855431993156544
24247	42692	"Herrenwieser See"	48.668262	8.295302	15	"AWI"	15	-39	507	222	6.06816292601829	0.0831255195344971	0	5.7356608478803	0.249376558603491	0	0	0	0.0831255195344971	0	0	0	13.9650872817955	0	0	0	0	3.24189526184539	0	0	0.332502078137988	0	0	0	0	6.06816292601829	0.831255195344971	0	0	2.24438902743142	0	0	0	12.5519534497091	0	0.665004156275977	0	0	0.0831255195344971	0	0.332502078137988	0.249376558603491	0.332502078137988	0	0	0	0	0	0	2.9093931837074	0	0	5.15378221113882	15.2950955943475	0	8.97755610972569	0	0	0	0	13.216957605985	0	0	0	0	0.0831255195344971	0	0.415627597672485	0	0	0	0	0.0831255195344971	0	0	0	0	0	0	0.332502078137988	0.415627597672485	0	0
24247	42692	"Herrenwieser See"	48.668262	8.295302	16	"AWI"	16	-37	539	236	7.3109243697479	0	0	7.73109243697479	0.0840336134453782	0	0	0	0	0	0	0	14.453781512605	0	0	0	0	2.26890756302521	0	0	0.252100840336134	0	0	0	0	7.14285714285714	1.34453781512605	0	0	1.68067226890756	0	0	0	14.1176470588235	0	0.336134453781513	0	0	0	0	0.504201680672269	0.252100840336134	0.0840336134453782	0	0	0	0	0	0	2.43697478991597	0.0840336134453782	0	4.95798319327731	17.7310924369748	0	0	0	0.0840336134453782	0	0.0840336134453782	15.2100840336134	0	0	0	0	0.0840336134453782	0	0.420168067226891	0.336134453781513	0	0	0	0	0.0840336134453782	0	0.252100840336134	0	0	0.336134453781513	0.168067226890756	0.168067226890756	0	0
24247	42692	"Herrenwieser See"	48.668262	8.295302	17	"AWI"	17	-35	575	250	8.39760068551842	0.0856898029134533	0	6.94087403598972	0.171379605826907	0	0	0	0.685518423307626	0	0	0	14.4815766923736	0	0	0.0856898029134533	0	2.22793487574979	0	0	0.428449014567267	0	0	0	0	9.76863753213368	1.02827763496144	0	0	0	0	0	0	12.853470437018	0	0.0856898029134533	0	0	0	0.25706940874036	0.685518423307626	0.428449014567267	0.171379605826907	0	0	0	0	0	0	2.65638389031705	0	0	4.97000856898029	14.1388174807198	0	0	0	0.171379605826907	0	0	16.8808911739503	0	0	0	0	0.0856898029134533	0	0.856898029134533	0.25706940874036	0	0	0.0856898029134533	0.0856898029134533	0	0	0.0856898029134533	0	0	0.0856898029134533	0.77120822622108	0	0	0.0856898029134533
24247	42692	"Herrenwieser See"	48.668262	8.295302	18	"AWI"	18	-33	610	264	8.93760539629005	0	0	4.63743676222597	0	0	0	0	0.421585160202361	0	0	0	15.4300168634064	0	0	0	0	1.77065767284992	0	0	0.252951096121417	0	0	0	0	7.33558178752108	0.421585160202361	0	0	2.78246205733558	0	0	0	14.1652613827993	0	0.337268128161889	0	0	0	0	0.337268128161889	0.505902192242833	0.168634064080944	0	0	0	0	0	0	2.61382799325464	0	0	6.15514333895447	17.4536256323777	0	0	0	0.252951096121417	0	0.0843170320404722	14.4182124789207	0	0	0	0	0	0	0.505902192242833	0	0	0	0	0	0	0	0	0	0	0.337268128161889	0.252951096121417	0.337268128161889	0	0.0843170320404722
24247	42692	"Herrenwieser See"	48.668262	8.295302	19	"AWI"	19	-31	646	280	7.94520547945206	0.091324200913242	0	6.21004566210046	0.091324200913242	0	0	0	0.182648401826484	0	0	0	14.7945205479452	0	0	0	0	2.64840182648402	0	0	0.730593607305936	0	0	0	0	7.85388127853881	0.91324200913242	0	0	1.91780821917808	0	0	0	13.4246575342466	0	0.273972602739726	0	0	0	0.091324200913242	0.821917808219178	0.45662100456621	0.45662100456621	0	0	0	0.091324200913242	0	0	2.46575342465753	0	0	6.3013698630137	14.5205479452055	0	0	0	0.273972602739726	0	0	15.3424657534247	0	0	0	0	0.091324200913242	0	0.730593607305936	0.091324200913242	0	0	0	0	0	0	0.182648401826484	0	0	0.45662100456621	0.45662100456621	0.091324200913242	0	0
24247	42692	"Herrenwieser See"	48.668262	8.295302	20	"AWI"	20	-29	682	296	6.73665791776028	0	0	7.17410323709536	0.26246719160105	0	0	0	0.0874890638670166	0	0	0	15.4855643044619	0	0	0	0	4.7244094488189	0	0	0.437445319335083	0	0	0	0	7.43657042869641	1.74978127734033	0	0	1.22484689413823	0.0874890638670166	0	0	11.3735783027122	0	0.437445319335083	0	0	0	0	2.18722659667542	0.349956255468067	1.39982502187227	0	0	0	0	0	0	1.66229221347332	0	0	3.93700787401575	13.8232720909886	0	0	0	0.78740157480315	0	0	16.010498687664	0	0	0	0	0.0874890638670166	0	1.22484689413823	0.349956255468067	0	0	0	0	0	0	0.0874890638670166	0	0	0.349956255468067	0.26246719160105	0.0874890638670166	0	0.174978127734033
24247	42692	"Herrenwieser See"	48.668262	8.295302	21	"AWI"	21	-27	718	311	10.5217391304348	0.173913043478261	0	5.47826086956522	0.173913043478261	0	0	0	0.173913043478261	0	0	0	13.304347826087	0	0	0	0	0.956521739130435	0	0	0.260869565217391	0	0	0	0	6.78260869565217	0.608695652173913	0	0	1.39130434782609	0	0	0	15.3913043478261	0	0.260869565217391	0	0	0	0	0.173913043478261	0.521739130434783	0.173913043478261	0	0	0	0.0869565217391304	0	0	3.21739130434783	0	0	4.69565217391304	18.1739130434783	0	0	0	0.0869565217391304	0	0	14.8695652173913	0	0	0	0	0	0.869565217391304	0.347826086956522	0	0	0	0	0	0	0	0.0869565217391304	0	0	0.260869565217391	0.695652173913043	0.260869565217391	0	0
24247	42692	"Herrenwieser See"	48.668262	8.295302	22	"AWI"	22	-25	755	327	6.58207771609834	0.158604282315623	0	6.3441712926249	0.0793021411578113	0	0	0	0.158604282315623	0	0	0	13.7192704203013	0	0	0.0793021411578113	0	2.61697065820777	0	0	0.555114988104679	0	0	0	0	7.29579698651864	1.58604282315623	0	0	2.45836637589215	0	0	0	16.7327517842982	0	0.0793021411578113	0	0	0	0.0793021411578113	0.158604282315623	0.317208564631245	0.237906423473434	0	0	0	0.0793021411578113	0.158604282315623	0	2.61697065820777	0	0	6.10626486915147	17.6050753370341	0	0	0	0.396510705789056	0	0	11.9746233148295	0	0	0	0	0.237906423473434	0	0.317208564631245	0.0793021411578113	0	0	0	0	0.0793021411578113	0	0.158604282315623	0	0	0.158604282315623	0.63441712926249	0.158604282315623	0	0
24247	42692	"Herrenwieser See"	48.668262	8.295302	23	"AWI"	23	2	772	347	12.8378378378378	0.253378378378378	0	5.06756756756757	0.0844594594594595	0	0	0	0.422297297297297	0	0	0	10.3040540540541	0	0	0	0	1.68918918918919	0	0	0.337837837837838	0	0	0	0	6.50337837837838	0.675675675675676	0	0	2.36486486486486	0	0	0	14.4425675675676	0	0.253378378378378	0	0	0	0	0.675675675675676	0.760135135135135	0.253378378378378	0	0	0	0	0	0	1.85810810810811	0	0	10.7263513513514	16.4695945945946	0	0	0	0.0844594594594595	0	0	12.7533783783784	0	0	0	0	0	0	0.506756756756757	0	0	0	0	0	0	0	0	0	0	0.168918918918919	0.337837837837838	0	0	0.168918918918919
24247	42692	"Herrenwieser See"	48.668262	8.295302	24	"AWI"	24	42	783	371	13.0971993410214	0.0823723228995058	0	4.11861614497529	0.164744645799012	0	0	0	0.0823723228995058	0	0	0	14.4151565074135	0	0	0	0	2.22405271828666	0	0	0.164744645799012	0	0	0	0	6.01317957166392	1.15321252059308	0	0	3.13014827018122	0	0	0	12.1911037891269	0	0.57660626029654	0	0	0.0823723228995058	0.247116968698517	0.658978583196046	0.57660626029654	0.411861614497529	0	0	0	0	0	0	1.23558484349259	0.0823723228995058	0	9.30807248764415	14.332784184514	0	0	0	0.0823723228995058	0	0.0823723228995058	14.0856672158155	0	0	0	0	0	0	0.906095551894563	0	0	0	0	0	0	0	0.0823723228995058	0	0	0	0.329489291598023	0.0823723228995058	0	0
24247	42692	"Herrenwieser See"	48.668262	8.295302	25	"AWI"	25	82	792	394	6.84931506849315	0.08058017727639	0	5.6406124093473	0.16116035455278	0	0	0	0.48348106365834	0	0	0	12.8928283642224	0	0	0	0	1.85334407735697	0	0	0.16116035455278	0	0	0	0	8.13859790491539	0.64464141821112	0	0	3.2232070910556	0	0	0	15.7937147461724	0	0.32232070910556	0	0	0	0.08058017727639	0.56406124093473	0.32232070910556	0.24174053182917	0	0	0	0.08058017727639	0	0	2.33682514101531	0	0	6.4464141821112	17.0024174053183	0	0	0	0	0	0	15.4713940370669	0	0	0	0	0	0	0.48348106365834	0	0	0	0	0	0.08058017727639	0	0.24174053182917	0	0	0.16116035455278	0.16116035455278	0	0	0.08058017727639
24247	42692	"Herrenwieser See"	48.668262	8.295302	26	"AWI"	26	123	803	418	6.03804797353184	0	0	7.52688172043011	0.248138957816377	0	0	0	0.413564929693962	0	0	0	14.3093465674111	0	0	0	0	2.48138957816377	0	0	0.33085194375517	0	0	0	0	7.77502067824648	0.992555831265509	0	0	2.31596360628619	0	0	0	12.9859387923904	0	0.744416873449132	0	0	0	0.165425971877585	0.33085194375517	0.661703887510339	0.413564929693962	0	0	0	0	0	0	1.73697270471464	0	0	5.70719602977668	17.2043010752688	0	0	0	0.33085194375517	0	0	14.722911497105	0	0	0	0	0.0827129859387924	0	0.578990901571547	0.0827129859387924	0	0	0	0	0	0	0.33085194375517	0	0	0.165425971877585	1.15798180314309	0.165425971877585	0	0
24247	42692	"Herrenwieser See"	48.668262	8.295302	27	"AWI"	27	164	812	440	12.9664179104478	0	0	5.59701492537313	0	0	0	0	0	0	0	0	12.5	0	0	0	0	1.30597014925373	0	0	0.186567164179104	0	0	0	0	5.41044776119403	0.932835820895522	0	0	2.51865671641791	0	0	0	14.8320895522388	0	0.373134328358209	0	0	0	0	0.373134328358209	0.746268656716418	0.373134328358209	0	0	0	0	0.186567164179104	0	2.05223880597015	0	0	8.30223880597015	17.6305970149254	0	0	0	0	0	0	12.7798507462687	0	0	0	0	0	0	0.0932835820895522	0	0	0	0	0	0.0932835820895522	0	0.0932835820895522	0	0	0.279850746268657	0.186567164179104	0.0932835820895522	0	0.0932835820895522
24247	42692	"Herrenwieser See"	48.668262	8.295302	28	"AWI"	28	205	817	464	7.72025431425976	0.272479564032698	0	6.17620345140781	0.0908265213442325	0	0	0	0.181653042688465	0	0	0	14.1689373297003	0	0	0	0	2.36148955495005	0	0	0.272479564032698	0	0	0	0	10.535876475931	0.72661217075386	0	0	2.36148955495005	0.0908265213442325	0	0	15.4405086285195	0	0.544959128065395	0	0	0	0.635785649409628	0.544959128065395	0.72661217075386	0.36330608537693	0	0	0	0	0	0	2.27066303360581	0	0	3.45140781108084	14.441416893733	0	0	0	0.0908265213442325	0	0.0908265213442325	15.4405086285195	0	0	0	0	0.0908265213442325	0	0.36330608537693	0.0908265213442325	0	0	0	0	0	0	0.0908265213442325	0	0	0.181653042688465	0.181653042688465	0	0	0
24247	42692	"Herrenwieser See"	48.668262	8.295302	29	"AWI"	29	247	822	488	6.50994575045208	0.180831826401447	0	6.32911392405063	0.180831826401447	0	0	0	0.180831826401447	0	0	0	18.9873417721519	0	0	0	0	1.08499095840868	0	0	0	0	0	0	0	8.77034358047016	0.904159132007233	0	0	1.98915009041591	0	0	0	20.8860759493671	0	0.452079566003617	0	0	0.0904159132007233	0.180831826401447	0.27124773960217	0.994575045207957	0.81374321880651	0	0	0	0	0	0	1.71790235081374	0	0	2.07956600361664	12.5678119349005	0	0	0	0.180831826401447	0	0	12.9294755877034	0	0	0	0	0	0	0.54249547920434	0	0	0	0	0.0904159132007233	0	0	0.0904159132007233	0	0	0.180831826401447	0.54249547920434	0.0904159132007233	0	0.180831826401447
24247	42692	"Herrenwieser See"	48.668262	8.295302	30	"AWI"	30	287	825	512	7.11947626841244	0.0818330605564648	0	8.67430441898527	0.0818330605564648	0	0	0	0.327332242225859	0	0	0	16.20294599018	0	0	0	0	3.27332242225859	0	0	0.16366612111293	0	0	0	0	10.9656301145663	2.04582651391162	0	0	1.88216039279869	0	0	0	13.7479541734861	0.0818330605564648	1.06382978723404	0	0	0	0.0818330605564648	0.245499181669394	0.327332242225859	2.20949263502455	0	0	0	0	0	0	0.900163666121113	0	0	4.4189852700491	8.5924713584288	0	0	0	0.16366612111293	0	0	14.5662847790507	0	0	0	0	0.0818330605564648	0	1.47299509001637	0.16366612111293	0	0	0.0818330605564648	0	0	0	0.0818330605564648	0	0	0.16366612111293	0.654664484451719	0.0818330605564648	0	0
24247	42692	"Herrenwieser See"	48.668262	8.295302	31	"AWI"	31	323	830	535	7.07547169811321	0.0943396226415094	0	6.9811320754717	0.188679245283019	0	0	0	0.188679245283019	0	0	0	12.2641509433962	0	0	0	0	0.471698113207547	0	0	0.0943396226415094	0	0	0	0	8.49056603773585	0.471698113207547	0	0	3.30188679245283	0	0	0	15.2830188679245	0	0.188679245283019	0	0	0.0943396226415094	0.0943396226415094	0.0943396226415094	0.471698113207547	0.188679245283019	0	0	0	0.0943396226415094	0	0	2.54716981132075	0.0943396226415094	0	6.13207547169811	17.2641509433962	0	0	0	0	0	0	15.8490566037736	0	0	0	0	0	0	0.660377358490566	0.188679245283019	0	0	0	0	0	0	0	0	0	0.283018867924528	0.660377358490566	0.0943396226415094	0	0.0943396226415094
