"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fraxinus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
3236	4203	"Liivjarve Bog"	59.30546	27.57509	11	"AWI"	11	-63	424	93	0	10.2489019033675	0	0	0.146412884333821	0	18.7408491947291	0	0.146412884333821	0.439238653001464	25.9150805270864	0.146412884333821	0.146412884333821	6.00292825768668	37.9209370424597	0	0	0	0.146412884333821	0	0	0	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	21	"AWI"	21	15	633	240	0	18.3745583038869	0.176678445229682	0	0.88339222614841	0	21.2014134275618	0	0	0.176678445229682	5.8303886925795	0	0	10.0706713780919	42.4028268551237	0	0.353356890459364	0	0	0.353356890459364	0	0.176678445229682	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	32	"AWI"	32	120	827	408	0	10.3610675039246	0	0	0.470957613814757	0	29.1993720565149	0	0	0.156985871271586	17.5824175824176	0	0.156985871271586	5.96546310832025	35.0078492935636	0	0.470957613814757	0	0	0.470957613814757	0	0.156985871271586	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	45	"AWI"	45	268	1036	610	0	7.87234042553191	0	0	0	0	28.5106382978723	0	0.212765957446809	0.212765957446809	1.91489361702128	0	0.212765957446809	16.1702127659574	44.6808510638298	0	0.212765957446809	0	0	0	0	0	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	57	"AWI"	57	406	1213	793	0.203665987780041	13.2382892057026	0	0	0.203665987780041	0	28.5132382892057	0	1.62932790224033	0.610997963340122	2.85132382892057	0	0.407331975560081	9.77596741344195	41.3441955193483	0	0.610997963340122	0	0	0	0.203665987780041	0.407331975560081	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	65	"AWI"	65	513	1319	914	0	2.66903914590747	0.177935943060498	0	0.177935943060498	0.533807829181495	31.1387900355872	0.177935943060498	0.711743772241993	0.177935943060498	4.62633451957295	0.177935943060498	0.177935943060498	15.6583629893238	42.7046263345196	0	0.533807829181495	0	0	0.355871886120996	0	0	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	77	"AWI"	77	681	1468	1100	0.1669449081803	6.01001669449082	0.1669449081803	0	1.0016694490818	0	27.8797996661102	0	1.0016694490818	0	3.50584307178631	0.1669449081803	0.1669449081803	20.8681135225376	36.7278797996661	0	1.1686143572621	0	0	0.500834724540901	0.500834724540901	0.1669449081803	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	86	"AWI"	86	828	1577	1238	0	12.1085594989562	0	0	0.626304801670146	0	31.7327766179541	0	0.626304801670146	0	4.17536534446764	0.417536534446764	0.417536534446764	3.75782881002088	43.6325678496869	0	1.25260960334029	0	0	0.208768267223382	0.208768267223382	0.835073068893528	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	96	"AWI"	96	991	1692	1385	0	17.3584905660377	0	0	0.377358490566038	0	26.0377358490566	0	0.566037735849057	0	3.20754716981132	0.377358490566038	0.188679245283019	14.5283018867925	35.2830188679245	0	0.754716981132076	0	0	0.754716981132076	0.377358490566038	0.188679245283019	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	106	"AWI"	106	1173	1792	1536	0	19.7802197802198	0.183150183150183	0	0.183150183150183	0	30.7692307692308	0	1.46520146520147	0.183150183150183	4.76190476190476	0	0.183150183150183	12.0879120879121	28.5714285714286	0	0.183150183150183	0	0	0	0.732600732600733	0.732600732600733	0.183150183150183
3236	4203	"Liivjarve Bog"	59.30546	27.57509	116	"AWI"	116	1382	1875	1675	0	16.0550458715596	0	0	0	0	31.651376146789	0	0.917431192660551	0.917431192660551	3.6697247706422	0	0	9.1743119266055	36.2385321100917	0	0.458715596330275	0	0	0	0	0.917431192660551	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	126	"AWI"	126	1639	1969	1806	0	17.1837708830549	0	0	0	0	31.0262529832936	0	1.67064439140811	0.238663484486874	3.10262529832936	0	0.477326968973747	13.8424821002387	31.0262529832936	0	0.954653937947494	0	0	0	0	0.477326968973747	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	136	"AWI"	136	1769	2142	1935	0	16.6101694915254	0	0	0	0	23.728813559322	0	0	0.677966101694915	2.71186440677966	0	0	24.7457627118644	26.7796610169492	0	1.01694915254237	0	0.338983050847458	0	0.338983050847458	3.05084745762712	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	146	"AWI"	146	1834	2344	2055	0	15.3658536585366	0	0	0.24390243902439	0	44.8780487804878	0	0.48780487804878	0.24390243902439	0.48780487804878	0	0.24390243902439	7.80487804878049	28.5365853658537	0	0.48780487804878	0	0	0	0.48780487804878	0.731707317073171	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	156	"AWI"	156	1920	2523	2177	0	6.88775510204082	0	0	0	0	19.1326530612245	0	0.76530612244898	0	2.55102040816327	0	0	29.3367346938776	39.2857142857143	0	0.510204081632653	0	0.255102040816327	0.510204081632653	0	0.76530612244898	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	166	"AWI"	166	2012	2696	2304	0	20.1680672268908	0	0	0.420168067226891	0	30.672268907563	0.210084033613445	1.26050420168067	0.420168067226891	2.3109243697479	0	0.210084033613445	15.3361344537815	27.5210084033613	0	0.210084033613445	0	0.630252100840336	0.210084033613445	0.420168067226891	0	0
3236	4203	"Liivjarve Bog"	59.30546	27.57509	176	"AWI"	176	2106	2830	2431	0	24.202626641651	0	0	0.187617260787992	0	41.8386491557223	0	0.75046904315197	0.187617260787992	1.31332082551595	0	0	6.75422138836773	22.5140712945591	0	0.562851782363977	0	0	0.562851782363977	0.562851782363977	0.562851782363977	0
