"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Lamiaceae"	"Lythraceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23870	41382	"Hope farm Walland marsh"	51.01778	0.83556	172	"AWI"	172	1052	1855	1567	0	24.0631163708087	6.31163708086785	0	0	0	0	0	0	11.6370808678501	0	0.19723865877712	0.19723865877712	0	12.6232741617357	8.48126232741617	0	0	0	0.19723865877712	0.591715976331361	0.986193293885602	0	0	0	0	0	1.9723865877712	0	0.19723865877712	0.394477317554241	1.57790927021696	0	0	12.8205128205128	0	0	11.0453648915187	0	0.394477317554241	0	0.394477317554241	0	3.74753451676529	0	0	0.19723865877712	0	0.591715976331361	1.38067061143984	0	0
23870	41382	"Hope farm Walland marsh"	51.01778	0.83556	176	"AWI"	176	1386	1901	1673	0	21.7741935483871	4.63709677419355	0	0.201612903225806	0	0	0	0	11.491935483871	0	0	0	0	13.7096774193548	6.85483870967742	0	0	0	0.201612903225806	0.403225806451613	0.806451612903226	0	0	0	0	0	2.41935483870968	0	0	0.201612903225806	0.806451612903226	0	0	15.3225806451613	0	0	12.9032258064516	0	1.00806451612903	0	1.00806451612903	0	3.83064516129032	0	0	0.403225806451613	0	0.604838709677419	1.41129032258065	0	0
23870	41382	"Hope farm Walland marsh"	51.01778	0.83556	178	"AWI"	178	1526	1937	1724	0.200803212851406	13.6546184738956	2.61044176706827	0	0.803212851405622	0.200803212851406	0.200803212851406	0	0	11.0441767068273	0	0	0	0	11.8473895582329	9.63855421686747	0	0	0	0.401606425702811	0.200803212851406	0.401606425702811	0	0	0	0	0	0.803212851405622	0	0	0	0.200803212851406	0	0	34.5381526104418	0.200803212851406	0	8.03212851405623	0.803212851405622	0	0	1.40562248995984	0	1.80722891566265	0	0.200803212851406	0	0	0.200803212851406	0.602409638554217	0	0
23870	41382	"Hope farm Walland marsh"	51.01778	0.83556	180	"AWI"	180	1614	1986	1782	0	7.45967741935484	1.41129032258065	0	0.403225806451613	0.201612903225806	0	0	0	5.24193548387097	0	0	0	0	5.64516129032258	40.3225806451613	0	0	0	0.403225806451613	0	0.403225806451613	0	0	0	0.604838709677419	0.201612903225806	2.82258064516129	0	0	0.201612903225806	1.00806451612903	0	0	22.9838709677419	0	0	5.24193548387097	0.201612903225806	0	0	2.62096774193548	0	2.01612903225806	0	0.201612903225806	0	0	0.201612903225806	0.201612903225806	0	0
23870	41382	"Hope farm Walland marsh"	51.01778	0.83556	182	"AWI"	182	1658	2072	1843	0	3.0188679245283	0	0	0.943396226415094	0	0	0	0	5.66037735849057	0	0	0	0	2.07547169811321	9.05660377358491	0	0	0	0.566037735849057	0	0.188679245283019	0	0	0	0	0	16.7924528301887	0	0	0.188679245283019	0	0	0	42.6415094339623	0	0	3.39622641509434	0	0	0	2.45283018867925	0	2.64150943396226	0	10.188679245283	0	0	0	0.188679245283019	0	0
23870	41382	"Hope farm Walland marsh"	51.01778	0.83556	184	"AWI"	184	1745	2199	1954	0	1.55642023346304	0.389105058365759	0	0.389105058365759	0	0	0	0	8.56031128404669	0	0	0	0	2.72373540856031	9.14396887159533	0	0	0	0.194552529182879	0.194552529182879	0.194552529182879	0	0	0	0.194552529182879	0	42.0233463035019	0	0	0	0	0	0	24.5136186770428	0	0	3.50194552529183	0.194552529182879	0	0	2.91828793774319	0	2.91828793774319	0	0.194552529182879	0	0	0	0	0	0.194552529182879
23870	41382	"Hope farm Walland marsh"	51.01778	0.83556	188	"AWI"	188	1827	2605	2166	0	3.01318267419962	0.564971751412429	0	0	0	0	0	0	18.0790960451977	0	0	0	0	4.33145009416196	9.03954802259887	0	0	0	0.564971751412429	0	0	0	0	0	0	0	50.2824858757062	0	0	0	0	0	0	8.09792843691149	0	0	3.95480225988701	0	0	0	0.188323917137476	0	1.88323917137476	0	0	0	0	0	0	0	0
23870	41382	"Hope farm Walland marsh"	51.01778	0.83556	192	"AWI"	192	1878	3070	2373	0	3.03605313092979	0.189753320683112	0	0	0	0	0	0	34.3453510436433	0	0	0	0	5.31309297912714	0.379506641366224	0	0	0	0.189753320683112	0	0.569259962049336	0	0	0	0	0	36.0531309297913	0	0	0	0.379506641366224	0	0	2.08728652751423	0	0	3.03605313092979	0	0	0	0.189753320683112	0	13.2827324478178	0	0	0	0	0.189753320683112	0.569259962049336	0.189753320683112	0
23870	41382	"Hope farm Walland marsh"	51.01778	0.83556	196	"AWI"	196	2092	3179	2595	0	7.67634854771784	0.4149377593361	0	0	0	0	0	0	18.8796680497925	0	0	0	0	12.655601659751	0.20746887966805	0	0	0	0	0	0.20746887966805	0	0	0	0	0	7.05394190871369	0	0	0	0	0	0	3.3195020746888	0	0	5.18672199170125	0	0	0	0	0	43.7759336099585	0	0	0	0	0	0.622406639004149	0	0
23870	41382	"Hope farm Walland marsh"	51.01778	0.83556	200	"AWI"	200	2217	3319	2837	0	3.06122448979592	0.204081632653061	0	0.204081632653061	0	0.204081632653061	0	0	14.8979591836735	0	0	0	0	8.57142857142857	1.22448979591837	0	0	0	0.408163265306122	0	0.612244897959184	0	0	0	0	0	5.71428571428571	0	0	0	0.204081632653061	0	0	4.48979591836735	0	0	2.04081632653061	0	0	0	0.204081632653061	0	57.1428571428571	0	0	0	0	0.816326530612245	0	0	0
